problem,seed,seed_hex,source_seed,baseline,candidate,baseline_status,candidate_status,baseline_time_per_source,candidate_time_per_source,time_delta_s_per_source,comparison,actual_polygon_clear_travel_delta_m,candidate_same_state_counterfactual_saving_m,whole_run_distance_delta_m,baseline_valid_full_clear,baseline_invalid_evidence,baseline_total,baseline_cleared,baseline_virtual_time_s,baseline_distance,baseline_polygon_clear_travel_m,baseline_same_state_clear_saving_m,baseline_polygon_certified_count,baseline_near_certified_count,baseline_polygon_zero_move_count,baseline_nccp_fallback_count,baseline_current_position_certified_count,baseline_current_position_certified_case_count,baseline_zero_move_clear_count,baseline_zero_move_clear_case_count,baseline_minimum_same_state_saving_m,candidate_valid_full_clear,candidate_invalid_evidence,candidate_total,candidate_cleared,candidate_virtual_time_s,candidate_distance,candidate_polygon_clear_travel_m,candidate_same_state_clear_saving_m,candidate_polygon_certified_count,candidate_near_certified_count,candidate_polygon_zero_move_count,candidate_nccp_fallback_count,candidate_current_position_certified_count,candidate_current_position_certified_case_count,candidate_zero_move_clear_count,candidate_zero_move_clear_case_count,candidate_minimum_same_state_saving_m
4,42,0000000000000040000000000000000000000000000000000000000000000000,204,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,948.9139442857143,943.4912476428572,-5.42269664285709,win,-251.42621032766738,113.72969358679036,-379.5887593485677,True,False,14,14,13284.79522,48428.97609026138,2257.625265204698,0.0,14,0,0,0,0,0,0,0,0.0,True,False,14,14,13208.877467,48049.38733091281,2006.1990548770304,113.72969358679036,14,0,0,0,0,0,0,0,2.3903733558984186
4,43,0000000000001000000000000000000000000000000000000000000000000000,210,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,727.3437179333334,725.7095124,-1.6342055333334429,win,-112.79546316189317,120.38924414315277,-122.56540695681906,True,False,15,15,10910.155769,38460.778839246224,3667.8666700970834,0.0,15,0,0,0,0,0,0,0,0.0,True,False,15,15,10885.642686,38338.213432289405,3555.0712069351903,120.38924414315277,15,0,0,0,0,0,0,0,2.584831348980739
4,44,0000000000040000000000000000000000000000000000000000000000000000,216,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,689.9294004375,688.1803411875,-1.749059250000073,win,-111.4424874429742,108.40983770856064,-139.92474569501064,True,False,16,16,11038.870407,45699.35203681908,4691.453646021686,0.0,16,0,0,0,0,0,0,0,0.0,True,False,16,16,11010.885459,45559.42729112407,4580.011158578712,108.40983770856064,16,0,0,0,0,0,0,0,1.3860134488704148
4,45,0000000001000000000000000000000000000000000000000000000000000000,222,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1119.1246819,1116.2468702,-2.8778116999999384,win,-94.7605906918493,94.52611810221013,-143.8905824489193,True,False,10,10,11191.246819,38956.23409659623,1210.9843440155105,0.0,10,0,0,0,1,1,0,0,0.0,True,False,10,10,11162.468702,38812.34351414731,1116.2237533236612,94.52611810221013,10,0,1,0,1,1,1,1,4.296326444674548
4,46,0000000040000000000000000000000000000000000000000000000000000000,228,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,986.5111754166666,985.16953,-1.3416454166665517,win,-93.87749814382323,93.1882793501282,-80.4987237907626,True,False,12,12,11838.134105,41905.67050520738,2056.0891704259298,0.0,12,0,0,0,0,0,0,0,0.0,True,False,12,12,11822.03436,41825.17178141662,1962.2116722821065,93.1882793501282,12,0,0,0,0,0,0,0,0.7227843394080722
4,47,0000001000000000000000000000000000000000000000000000000000000000,234,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1050.3725473636364,1048.650141909091,-1.7224054545454237,win,-105.42419540726189,105.89871524222622,-94.73230795827112,True,False,11,11,11554.098021,41450.490101942705,705.6018056961987,0.0,10,1,0,0,0,0,1,1,0.0,True,False,11,11,11535.151561,41355.757793984434,600.1776102889368,105.89871524222622,10,1,0,0,0,0,1,1,2.3151359699774616
4,48,0000040000000000000000000000000000000000000000000000000000000000,240,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,882.0790241538463,880.5292825384615,-1.5497416153847325,win,-82.53934784292824,83.07745465834654,-100.73321031431988,True,False,13,13,11467.027314,41790.13656207414,3148.800103599551,0.0,13,0,0,0,1,1,0,0,0.0,True,False,13,13,11446.880673,41689.40335175982,3066.260755756623,83.07745465834654,13,0,1,0,1,1,1,1,1.5818444072935165
4,49,0001000000000000000000000000000000000000000000000000000000000000,246,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,714.8598605,710.191720125,-4.668140375000007,win,198.37849496515946,142.51843733099045,-338.4512485326122,True,False,16,16,11437.757768,43143.78883347735,3320.7996740010585,0.0,16,0,0,0,1,1,0,0,0.0,True,False,16,16,11363.067522,42805.33758494474,3519.178168966218,142.51843733099045,16,0,1,0,1,1,1,1,1.2475765326953194
4,50,0040000000000000000000000000000000000000000000000000000000000000,252,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1141.1776673,1140.275255,-0.9024122999999236,win,-69.07167335081795,73.22268138718107,-45.12061886949232,True,False,10,10,11411.776673,41323.8833770697,2650.1995255512284,0.0,10,0,0,0,0,0,0,0,0.0,True,False,10,10,11402.75255,41278.76275820021,2581.1278522004104,73.22268138718107,10,0,0,0,0,0,0,0,0.48841737772883675
4,51,1000000000000000000000000000000000000000000000000000000000000000,258,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1160.689259,1158.7594202,-1.9298387999999704,win,-85.12693296029886,85.11401333427304,-96.49193855014892,True,False,10,10,11606.89259,41694.46294303223,630.4354290754834,0.0,10,0,0,0,0,0,0,0,0.0,True,False,10,10,11587.594202,41597.97100448208,545.3084961151845,85.11401333427304,10,0,0,0,0,0,0,0,3.45556343707473
4,52,ba3d6678dd7cb0d065858640fcf0007dd3a31be73d5a5b71173279bbab46ccf3,264,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,767.4713928,767.8125173999999,0.3411245999999437,loss,-142.33471795072228,151.0328044660948,25.58435185920098,True,False,15,15,11512.070892,45590.35444892239,2175.5626261308953,0.0,15,0,0,0,1,1,0,0,0.0,True,False,15,15,11517.187761,45615.938800781594,2033.227908180173,151.0328044660948,15,0,1,0,1,1,1,1,2.948988810132832
4,53,2f0f7f7080cea2468e02407ae424cd306a88aa29c679e003533c57445d74160b,270,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,744.3318437333332,743.3223556666667,-1.009488066666563,win,-81.8446152793581,101.91943985264129,-75.71160905896977,True,False,15,15,11164.977656,42714.88827112077,3209.7097326279318,0.0,14,1,0,0,0,0,1,1,0.0,True,False,15,15,11149.835335,42639.1766620618,3127.8651173485737,101.91943985264129,14,1,0,0,0,0,1,1,2.2846535032150257
4,54,97d80d4f862e21ec78a03669b6b7714d8c40b51a8a699ba5ea7c5388c456ab65,276,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,812.4057156153847,807.8046129230769,-4.601102692307791,win,-43.740388407891714,101.66112485824326,-249.0716773573149,True,False,13,13,10561.274303,39701.37150689866,2520.719283760661,0.0,13,0,0,0,0,0,0,0,0.0,True,False,13,13,10501.459968,39452.29982954134,2476.978895352769,101.66112485824326,13,0,0,0,0,0,0,0,1.1791551083615417
4,55,d770912cb60bc809ff0ade4c922fa2e48f49e08e760e10f39b6fad070001ae79,282,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,822.88161,820.2371415333333,-2.6444684666666944,win,-109.36440529342417,107.79588219693302,-198.3351071305733,True,False,15,15,12343.22415,45626.12073256219,3121.480888625072,0.0,15,0,0,0,0,0,0,0,0.0,True,False,15,15,12303.557123,45427.785625431614,3012.116483331648,107.79588219693302,15,0,0,0,0,0,0,0,1.9089508031820515
4,56,784f17a46998e17f112cffa6f4e7c8e56588c8dabd3aa02ebb1c32e44a3ffb1e,283,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1274.0392531,1272.3584566,-1.6807965000000422,win,-83.87637387757695,83.87637387757687,-84.03982954427192,True,False,10,10,12740.392531,44951.96265550908,1352.6306262284584,0.0,10,0,0,0,0,0,0,0,0.0,True,False,10,10,12723.584566,44867.92282596481,1268.7542523508814,83.87637387757687,10,0,0,0,0,0,0,0,1.783408007428406
4,57,1548da85d6c6e39eb890c305e8d66c0fd204ecd3c3c6cc267e1a045f97fe7a4a,288,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,756.1027445,755.8519194375,-0.2508250624999846,win,-133.01241542001367,133.01241542001378,-35.06600256685488,True,False,16,16,12097.643912,47838.21957717674,2051.3055136935764,0.0,14,0,0,0,0,0,0,0,0.0,True,False,16,16,12093.630711,47803.15357460988,1918.2930982735627,133.01241542001378,14,0,0,0,0,0,0,0,0.40141149956070166
4,58,3968cf2f68f506d6ea7ca59ddf7bfa1c70cb5ca081c7faf38d6551380c551f9d,294,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,800.9960661428571,800.1682377857143,-0.8278283571428346,win,-104.1935913215575,99.62011237012035,-57.94800385447161,True,False,14,14,11213.944926,39279.724644049384,4036.1857895147236,0.0,14,0,0,0,0,0,0,0,0.0,True,False,14,14,11202.355329,39221.77664019491,3931.992198193166,99.62011237012035,14,0,0,0,0,0,0,0,1.4565861793221302
4,59,c5a6a4109c0888085001a62e9a939573dfc3a9188630cddb899dfb7c060e27dd,300,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,740.2718804,738.2164948000001,-2.0553855999999087,win,-128.99450609280075,129.02591145965596,-154.15392047512432,True,False,15,15,11104.078206,43450.39102141641,3702.9795712026207,0.0,15,0,0,0,0,0,0,0,0.0,True,False,15,15,11073.247422,43296.23710094129,3573.98506510982,129.02591145965596,15,0,0,0,0,0,0,0,2.042723712826387
4,60,1c98b0acecb38f668a506387b2098fa851a68592867cb74166ab0144c4605406,306,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1141.6839261,1142.2777126,0.5937865000000784,loss,-71.38790370571064,78.7973858046758,29.68929641115392,True,False,10,10,11416.839261,39424.19631816331,947.6345633076459,0.0,10,0,0,0,0,0,0,0,0.0,True,False,10,10,11422.777126,39453.885614574465,876.2466596019352,78.7973858046758,10,0,0,0,0,0,0,0,1.9169927162380276
4,61,04ac3add1ca2a7a7ca96c56bf0bc4d9964d00237856b65c412634d286fd42a97,312,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,855.6547708571428,891.2199558571428,35.56518500000004,loss,-308.88779509497294,150.0694696595551,1049.5629571169557,True,False,14,14,11979.166792,44940.8339575989,1971.9201583647286,0.0,13,0,0,0,0,0,0,0,0.0,True,False,14,14,12477.079382,45990.39691471586,1663.0323632697557,150.0694696595551,13,0,0,0,0,0,0,0,3.0875800130629756
4,62,a86cc0ddc589b07998f70774bf0f3a594106c04cc5bcc3536ceddfb336ee01b7,318,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1073.1586055454545,1070.512898,-2.64570754545457,win,-100.16713725580189,91.3053438254161,-145.5139144355635,True,False,11,11,11804.744661,39438.72331378818,1655.707590761926,0.0,11,0,0,0,0,0,0,0,0.0,True,False,11,11,11775.641878,39293.209399352614,1555.540453506124,91.3053438254161,11,0,0,0,0,0,0,0,1.1246178796292838
4,63,6364202139a56f22a4593bac2c2b49a74274a633454c597e722f367556ec01c1,324,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1110.091785,1108.5573136363637,-1.534471363636385,win,-79.91605933760661,79.18912984497449,-84.39593054015859,True,False,11,11,12211.009635,43150.04816950354,1231.0457881273912,0.0,11,0,0,0,1,1,0,0,0.0,True,False,11,11,12194.13045,43065.65223896338,1151.1297287897846,79.18912984497449,11,0,1,0,1,1,1,1,2.8666456052907705
4,64,6a46f19ac7726ada9a0bbf3eaba282bef248e1c8b236c96880d8892ff792eb7f,330,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,887.9714825384616,886.3803503076923,-1.59113223076929,win,-103.96065464000503,96.9696472870427,-103.42358442016848,True,False,13,13,11543.629273,42498.14636025669,2666.868657702861,0.0,13,0,0,0,0,0,0,0,0.0,True,False,13,13,11522.944554,42394.72277583652,2562.908003062856,96.9696472870427,13,0,0,0,0,0,0,0,0.37691074333289976
4,65,7b1f6f8cec673f9fcfd66ebb3b5a98ca08252f4c39a8a24ec462f46b685823a7,336,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,913.5683223076923,910.2293774615384,-3.3389448461538223,win,-148.23687625725256,145.62459133566634,-217.03140260465443,True,False,13,13,11876.38819,42781.94093948086,1712.9949825557503,0.0,13,0,0,0,1,1,0,0,0.0,True,False,13,13,11832.981907,42564.90953687621,1564.7581062984978,145.62459133566634,13,0,1,0,1,1,1,1,3.6236591303052705
4,66,4f2b105f432e2c81de6bcb11748644a3781d1423ebabe2231c9c704099697fc3,342,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,809.097227,806.5806186000001,-2.516608399999882,win,-130.10758399048154,133.23523202025774,-188.7456118912378,True,False,15,15,12136.458405,43792.29201308443,2906.582365549677,0.0,15,0,0,0,1,1,0,0,0.0,True,False,15,15,12098.709279,43603.54640119319,2776.4747815591954,133.23523202025774,15,0,1,0,1,1,1,1,2.690066055067234
4,67,f970dc1fa6e82813e7d955be7a2c784895fbe642d9614d3dabb44caf93fb0afd,348,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,937.2677700833333,935.4031109166667,-1.86465916666657,win,-88.03589586228554,88.69522210904013,-111.87957555423782,True,False,12,12,11247.213241,39166.066204343944,2647.571934905416,0.0,12,0,0,0,0,0,0,0,0.0,True,False,12,12,11224.837331,39054.18662878971,2559.5360390431306,88.69522210904013,12,0,0,0,0,0,0,0,5.483487355461193
4,68,0a43a4c70fbb7645f951ca49e6bd9ea6b1532e2d1b325ec3dc7b730b65505ea5,351,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,790.4935928666667,788.4575093333333,-2.0360835333334535,win,-140.4461855297884,143.31940830121786,-177.70625770532206,True,False,15,15,11857.403893,44952.01946370819,1417.0718926395252,0.0,15,0,0,0,0,0,0,0,0.0,True,False,15,15,11826.86264,44774.313206002866,1276.6257071097368,143.31940830121786,15,0,0,0,0,0,0,0,0.08064747038537234
4,69,8df8a0ae76a4cd281a0b7a15188ee2a7fd08f5b90969ffcc7ae815f4f5366ebc,354,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1149.4759851000001,1147.0148916,-2.461093500000061,win,-87.73779303267452,83.45548881705331,-123.05467647589103,True,False,10,10,11494.759851,38523.79924972979,876.1801602856472,0.0,10,0,0,0,1,1,0,0,0.0,True,False,10,10,11470.148916,38400.7445732539,788.4423672529726,83.45548881705331,10,0,1,0,1,1,1,1,2.7254590397915806
4,70,d6f2558171a603d648294fa0805c6f4c91104f70676decf9a07de4030717734f,360,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,914.6674173076923,913.3480321538462,-1.3193851538460422,win,-99.19685528434275,106.35522745085275,-85.76002868446812,True,False,13,13,11890.676425,45593.382107509606,2876.7948803964673,0.0,13,0,0,0,0,0,0,0,0.0,True,False,13,13,11873.524418,45507.62207882514,2777.5980251121246,106.35522745085275,13,0,0,0,0,0,0,0,0.9347391080699481
4,71,f6d3e037aa23c2a3ae9351cd4cc855074d8b9c0a4a96d52b720e802c7f742889,363,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,983.4985635454545,980.8302932727273,-2.668270272727227,win,-106.93749116191384,102.13071129572185,-146.75487206081016,True,False,11,11,10818.484199,37777.420985872595,2096.8526600678497,0.0,10,1,0,0,0,0,1,1,0.0,True,False,11,11,10789.133226,37630.666113811785,1989.9151689059358,102.13071129572185,10,1,0,0,0,0,1,1,3.809575982369722
4,72,f59ab0da552f2688f3af556b17b3b265716e331184fb2d18ec7c83f5904ef598,366,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,977.9086483846154,976.3254529230769,-1.5831954615384802,win,-101.1878546728476,97.3174606180312,-102.90770698871347,True,False,13,13,12712.812429,48464.06214094638,2481.4569801890375,0.0,11,0,0,0,1,1,0,0,0.0,True,False,13,13,12692.230888,48361.154433957665,2380.26912551619,97.3174606180312,11,0,1,0,1,1,1,1,2.261721124114729
4,73,b90746144e04c8b3da88845b056839d55e673a696c9bea054537e2619e298b55,372,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1071.2954205454546,1069.0275663636364,-2.2678541818181657,win,-92.53723523044778,93.46609386356772,-124.73197844329843,True,False,11,11,11784.249626,41176.24812297357,1727.63833784179,0.0,11,0,0,0,0,0,0,0,0.0,True,False,11,11,11759.30323,41051.51614453027,1635.1011026113422,93.46609386356772,11,0,0,0,0,0,0,0,2.064002590684453
4,74,fdbb8d8266f5a47c3c578640e5e4ffd0a98da717683991aece971d993d198374,378,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,657.009977875,655.528181625,-1.4817962500000021,win,-127.26580055654176,124.06693314374449,-118.54370728365029,True,False,16,16,10512.159646,42455.79822960866,3536.1867103138866,0.0,15,1,0,0,1,1,1,1,0.0,True,False,16,16,10488.450906,42337.25452232501,3408.920909757345,124.06693314374449,15,1,1,0,1,1,2,1,1.8128037961088808
4,75,9688e602a62469980db9a173df708fd85dd32e87295571c54d5956c015a8d3ed,384,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,806.7103223571429,804.3586540714285,-2.351668285714368,win,-118.4060117907161,120.28119642737367,-164.6167764822385,True,False,14,14,11293.944513,42639.72256510523,2124.1012001766294,0.0,14,0,0,0,0,0,0,0,0.0,True,False,14,14,11261.021157,42475.10578862299,2005.6951883859133,120.28119642737367,14,0,0,0,0,0,0,0,1.7934009931773716
4,76,203900a04f3213c83cfd64fcde62304947dcfa0b0e564a2484b2ca9f30079ac5,390,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,712.5263540666667,723.2611729333333,10.734818866666615,loss,-122.69374248888425,106.3765515158538,835.1114130294445,True,False,15,15,10687.895311,42974.47654914042,3528.5733580405627,0.0,14,0,0,0,0,0,0,0,0.0,True,False,15,15,10848.917594,43809.58796216986,3405.8796155516784,106.3765515158538,14,0,0,0,0,0,0,0,0.32536802340018056
4,77,8c9018fdbc851f5eca97c37a399d64c2f8251ee55e80d15eba489fefe150ab1c,396,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,844.0388721538462,841.750715923077,-2.288156230769232,win,-149.0122645920428,139.9620145359119,-148.7301463794647,True,False,13,13,10972.505338,40982.52668008155,2036.6161542745356,0.0,13,0,0,0,0,0,0,0,0.0,True,False,13,13,10942.759307,40833.79653370209,1887.6038896824928,139.9620145359119,13,0,0,0,0,0,0,0,4.760452791878379
4,78,d036688037ab4281d988dd57fe83338d05c8008c5b4b2f8c63accd4c2a9d5598,402,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1246.414573,1244.9325047,-1.4820683000000372,win,-84.56845997155335,83.85143865461002,-74.10342749385018,True,False,10,10,12464.14573,40400.72864844944,893.0337021483199,0.0,10,0,0,0,0,0,0,0,0.0,True,False,10,10,12449.325047,40326.62522095559,808.4652421767665,83.85143865461002,10,0,0,0,0,0,0,0,0.21487105095229708
4,79,a6ba2dd1b21b567d9d7e3a352524e055066cefce17e809774129cd8e632d97fe,408,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,636.129916625,634.244826875,-1.88508975000002,win,-125.7926832766575,128.30477037797232,-150.80718739211443,True,False,16,16,10178.078666,41150.393335438435,2695.1232383704705,0.0,16,0,0,0,0,0,0,0,0.0,True,False,16,16,10147.91723,40999.58614804632,2569.330555093813,128.30477037797232,16,0,0,0,0,0,0,0,0.17523556812707852
4,80,94018b9b3219c756621656d79d2b577167a27a0060befd05e569be644dfc0b9c,414,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1205.4039292,1203.8477109,-1.556218299999955,win,-62.25146336274133,68.57177423245263,-77.81090558530559,True,False,10,10,12054.039292,40160.19644914963,2000.8465069619963,0.0,10,0,0,0,0,0,0,0,0.0,True,False,10,10,12038.477109,40082.38554356433,1938.595043599255,68.57177423245263,10,0,0,0,0,0,0,0,1.2141308710039667
4,81,f5e448db998402da006dd0a63b61cef865dacc9d9d4caa4e8ad34f48feb6ea1e,420,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,922.7349659230769,920.6904696153846,-2.0444963076922704,win,-98.82670905311238,103.56735533620177,-132.89227257944003,True,False,13,13,11995.554557,42762.77279787492,1738.5909642410465,0.0,13,0,0,0,0,0,0,0,0.0,True,False,13,13,11968.976105,42629.88052529548,1639.7642551879342,103.56735533620177,13,0,0,0,0,0,0,0,1.7492751295809512
4,82,8127aa1ef27a701b4627f2a9b49c3ccf8a81d85105ebc1e2dbbc65dd1e9cf686,426,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,722.9572489375,720.784088625,-2.1731603125000447,win,-172.97770398505804,132.98418547558606,-148.85283571000764,True,False,16,16,11567.315983,45056.57990671312,1374.8887403314766,0.0,15,0,0,0,1,1,0,0,0.0,True,False,16,16,11532.545418,44907.727071003115,1201.9110363464185,132.98418547558606,15,0,1,0,1,1,1,1,0.7128380227917539
4,83,49f8ce17d98b74d4934e7d721b6fbc06e02787155797de9f775ea3e24b4c0c87,432,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,860.0466163846154,857.9365126153846,-2.110103769230818,win,-102.46309463913462,100.12141596991663,-137.15674348096218,True,False,13,13,11180.606013,41013.030062280144,1818.6874629598528,0.0,13,0,0,0,1,1,0,0,0.0,True,False,13,13,11153.174664,40875.87331879918,1716.2243683207182,100.12141596991663,13,0,1,0,1,1,1,1,0.9935874204261381
4,84,66425253a769bb2c957eca16b1b8a4ac846609f9c9e9fbb8ee3f46a995a03df3,438,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1081.5630601818182,1079.2513197272726,-2.311740454545543,win,-101.4744840194794,101.46754816237898,-127.14572243214934,True,False,11,11,11897.193662,37720.968308068914,1213.9765275680056,0.0,11,0,0,0,0,0,0,0,0.0,True,False,11,11,11871.764517,37593.822585636764,1112.5020435485262,101.46754816237898,11,0,0,0,0,0,0,0,4.313726067875734
4,85,a15bbdfc4c87482262295c719a883d867c503d508db8e94bd8380fddf9345293,444,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,854.0014426153847,851.9133987692308,-2.088043846153937,win,-106.37862939969432,107.20485127160703,-135.72285613472923,True,False,13,13,11102.018754,41055.09378419255,2070.0055336232076,0.0,13,0,0,0,0,0,0,0,0.0,True,False,13,13,11074.874184,40919.37092805782,1963.6269042235133,107.20485127160703,13,0,0,0,0,0,0,0,1.3989171987823852
4,86,20eb4f3904a69054d9761472a73fc2d576f7717320933de3ea5f7d3d73322aa3,450,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1005.7418303333334,1004.3419319166666,-1.3998984166668151,win,-74.55858088750142,83.21117470322231,-83.99389954821527,True,False,12,12,12068.901964,45599.509815564365,1503.1837673431496,0.0,12,0,0,0,0,0,0,0,0.0,True,False,12,12,12052.103183,45515.51591601615,1428.6251864556482,83.21117470322231,12,0,0,0,0,0,0,0,0.8983593447777025
4,87,1080c3e927c1683056c3e816124e72eaffabaa26960f0d3c787ee9f95cf6563f,455,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,1158.8773036,1155.8371659,-3.0401377000000593,win,-104.28147436557902,101.80603801933347,-152.00687048575492,True,False,10,10,11588.773036,39593.865180176144,1409.8211899230419,0.0,10,0,0,0,0,0,0,0,0.0,True,False,10,10,11558.371659,39441.85830969039,1305.5397155574628,101.80603801933347,10,0,0,0,0,0,0,0,3.189049135809384
4,88,fa71271cf39f080ccda04b745523eb06b01a10490c123c1aad8553c6036d9131,456,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,741.651869625,739.3180070625,-2.3338625625000304,win,-131.1748107419662,126.4639247994876,-186.7089843733629,True,False,16,16,11866.429914,44477.14956883902,3993.0628219737123,0.0,16,0,0,0,0,0,0,0,0.0,True,False,16,16,11829.088113,44290.44058446566,3861.888011231746,126.4639247994876,16,0,0,0,0,0,0,0,0.3414465997524303
4,89,06c348606eb2e414823bd970e2eeb0db811b46dc975606d5c91e6e719d2ea8a9,462,P4_diagnostic_v1_grid_v1,P4_diagnostic_v1_grid_v1_nccp,FULL_CLEAR,FULL_CLEAR,910.09321525,908.1574481666667,-1.9357670833333032,win,-93.74800485131345,93.56079325833386,-116.14601879529073,True,False,12,12,10921.118583,39960.59290650276,2749.3471476174373,0.0,12,0,0,0,1,1,0,0,0.0,True,False,12,12,10897.889378,39844.44688770747,2655.599142766124,93.56079325833386,12,0,1,0,1,1,1,1,1.5370927928274227
