prior_radius,id,method,top1,top3,mrr,brier,fallback
2000,57,geometry,0.2777777777777778,1.0,0.6388888888888888,0.2647780583825024,0.0
2000,57,uniform,0.49581233818429266,0.8500427007956621,0.6833180052830928,0.26317770702781407,0.0
2000,58,R12,0.28,0.56,0.46304761904761904,,0.0
2000,58,belief,0.76,0.84,0.8057142857142857,0.27512529298644783,0.0
2000,58,distance,0.28,0.68,0.48504761904761906,,0.0
2000,58,geometry,0.64,0.84,0.7433333333333333,0.22415170415553554,0.0
2000,58,uniform,0.6115454834616633,0.854553495658557,0.7292709990819326,0.22753429594711364,0.0
2000,59,R12,0.28,0.36,0.3674285714285714,,0.0
2000,59,belief,0.4,0.68,0.5266666666666666,0.19922658953153483,0.0
2000,59,distance,0.28,0.48,0.40838095238095234,,0.0
2000,59,geometry,0.64,0.68,0.6533333333333333,0.2990337580163499,0.0
2000,59,uniform,0.3528063900114782,0.6125204310922173,0.48348299618646373,0.29389696671866683,0.0
2000,60,R12,0.24,0.52,0.4141111111111111,,0.0
2000,60,belief,0.6,0.8,0.7,0.13345445809059867,0.0
2000,60,distance,0.28,0.44,0.4193333333333334,,0.0
2000,60,geometry,0.4,0.8,0.58,0.2545810638747513,0.0
2000,60,uniform,0.5233904048106364,0.769294978387252,0.6427206177002134,0.24646981552747704,0.0
2000,61,R12,0.2,0.4,0.3521284271284271,,0.0
2000,61,belief,0.76,0.8,0.78,0.1682632773404868,0.0
2000,61,distance,0.2,0.56,0.40371428571428575,,0.0
2000,61,geometry,0.8,0.8,0.8,0.2998510031597839,0.0
2000,61,uniform,0.45300105045938943,0.7200257054382777,0.5893364154936939,0.30114005794757365,0.0
2000,62,R12,0.28,0.52,0.418,,0.0
2000,62,belief,0.68,0.68,0.68,0.08203540723715819,0.0
2000,62,distance,0.28,0.52,0.4103809523809524,,0.0
2000,62,geometry,0.6,0.68,0.64,0.2796299866618918,0.0
2000,62,uniform,0.4662904385499486,0.6603545888983363,0.5599267995439179,0.28690043712271496,0.0
2000,63,R12,0.2,0.28,0.2624920634920635,,0.0
2000,63,belief,0.48,0.48,0.48,0.1108397275710441,0.0
2000,63,distance,0.2,0.24,0.25442857142857145,,0.0
2000,63,geometry,0.48,0.48,0.48,0.1401063333746254,0.0
2000,63,uniform,0.2577186059778603,0.4221512853817336,0.3429698264915581,0.14277384658179007,0.0
2000,64,R12,0.28,0.44,0.40004761904761904,,0.0
2000,64,belief,0.68,0.72,0.6933333333333332,0.15848373006075825,0.0
2000,64,distance,0.36,0.6,0.4774444444444444,,0.0
2000,64,geometry,0.56,0.72,0.64,0.17220558278794906,0.0
2000,64,uniform,0.4596580001936712,0.682811286483517,0.5690874497323047,0.17354891526371205,0.0
2000,65,R12,0.28,0.44,0.3944920634920635,,0.0
2000,65,belief,0.64,0.72,0.68,0.11390693953524479,0.0
2000,65,distance,0.32,0.44,0.42649206349206353,,0.0
2000,65,geometry,0.64,0.68,0.6633333333333333,0.2063051976777146,0.0
2000,65,uniform,0.5008372268075324,0.6875878847674514,0.5934586750498461,0.19505714603043914,0.0
2000,66,R12,0.28,0.56,0.446,,0.0
2000,66,belief,0.6,0.76,0.68,0.16641647755169,0.0
2000,66,distance,0.32,0.56,0.4646666666666667,,0.0
2000,66,geometry,0.56,0.72,0.6433333333333333,0.22754426678089118,0.0
2000,66,uniform,0.4947465565648363,0.7184504535711966,0.6052037497590426,0.22523312928615752,0.0
2000,67,R12,0.45454545454545453,0.7272727272727273,0.6155844155844156,,0.0
2000,67,belief,0.8181818181818182,1.0,0.9090909090909091,0.2447443066490358,0.0
2000,67,distance,0.45454545454545453,0.7727272727272727,0.634090909090909,,0.0
2000,67,geometry,1.0,1.0,1.0,0.26199324619324105,0.0
2000,67,uniform,0.8147049169987532,0.9891648763095428,0.8988287112114562,0.2696691908316241,0.0
2000,68,R12,0.24,0.44,0.357047619047619,,0.0
2000,68,belief,0.52,0.6,0.5533333333333333,0.13987729775538082,0.0
2000,68,distance,0.28,0.44,0.3720952380952381,,0.0
2000,68,geometry,0.04,0.6,0.32,0.28716307372455896,0.0
2000,68,uniform,0.20648308208296093,0.42016438272993667,0.3331381286717553,0.2883230196255497,0.0
2000,69,R12,0.2,0.44,0.35600000000000004,,0.0
2000,69,belief,0.72,0.72,0.72,0.14982986176983248,0.0
2000,69,distance,0.2,0.48,0.38171428571428573,,0.0
2000,69,geometry,0.72,0.72,0.72,0.2913771165466172,0.0
2000,69,uniform,0.42862523778699574,0.6789324233176973,0.5511305366208851,0.30463452037897876,0.0
2000,70,R12,0.28,0.4,0.348,,0.0
2000,70,belief,0.16,0.24,0.24733333333333335,0.09917721988538711,0.0
2000,70,distance,0.28,0.48,0.36,,0.0
2000,70,geometry,0.12,0.28,0.23466666666666666,0.14688669347032438,0.0
2000,70,uniform,0.2271356065899073,0.38764573029608695,0.3157881681609452,0.14564809787857758,0.0
2000,71,R12,0.32,0.56,0.45466666666666666,,0.0
2000,71,belief,0.68,0.72,0.6933333333333332,0.15121766857041816,0.0
2000,71,distance,0.28,0.64,0.43799999999999994,,0.0
2000,71,geometry,0.04,0.72,0.38,0.19011201363534405,0.0
2000,71,uniform,0.3571065542689314,0.6328685395907094,0.4983447070985793,0.20196911707698775,0.0
2000,72,R12,0.16,0.16,0.16333333333333333,,0.0
2000,72,belief,0.2,0.2,0.2,0.10850321420281743,0.0
2000,72,distance,0.16,0.2,0.1733333333333333,,0.0
2000,72,geometry,0.2,0.2,0.2,0.36139633465992366,0.0
2000,72,uniform,0.10858524374176548,0.17008312282682994,0.14186623160488476,0.358991725989207,0.0
2000,73,R12,0.28,0.56,0.45282539682539685,,0.0
2000,73,belief,0.8,0.84,0.82,0.2311232312014001,0.0
2000,73,distance,0.28,0.6,0.46266666666666667,,0.0
2000,73,geometry,0.2,0.84,0.5133333333333333,0.23831233894487155,0.0
2000,73,uniform,0.4789809311924671,0.7824071362522702,0.6285141363143663,0.2220788524972449,0.0
2000,74,R12,0.2,0.32,0.3072053502053502,,0.0
2000,74,belief,0.72,0.72,0.72,0.10782432936914624,0.0
2000,74,distance,0.2,0.28,0.3127142857142857,,0.0
2000,74,geometry,0.72,0.72,0.72,0.22373083225361026,0.0
2000,74,uniform,0.3482274345343264,0.5971394405164091,0.48259987620741013,0.2414075819889526,0.0
2000,75,R12,0.32,0.64,0.5183809523809524,,0.0
2000,75,belief,0.76,0.84,0.8133333333333332,0.1422796173420715,0.0
2000,75,distance,0.32,0.8,0.5537142857142857,,0.0
2000,75,geometry,0.92,0.92,0.92,0.1970276006708764,0.0
2000,75,uniform,0.5546839092870457,0.8448112365446732,0.7013691563155737,0.22185992495643236,0.0
2000,76,R12,0.28,0.44,0.38266666666666665,,0.0
2000,76,belief,0.56,0.6,0.5733333333333334,0.17667499849479548,0.0
2000,76,distance,0.28,0.44,0.37277777777777776,,0.0
2000,76,geometry,0.6,0.6,0.6,0.260944977954612,0.0
2000,76,uniform,0.2521576044914987,0.47804172325184574,0.3760277251073188,0.27678329119816497,0.0
2000,77,R12,0.32,0.48,0.4400476190476191,,0.0
2000,77,belief,0.68,0.76,0.72,0.1599827968138452,0.0
2000,77,distance,0.32,0.52,0.44871428571428573,,0.0
2000,77,geometry,0.48,0.76,0.58,0.18965307959254596,0.0
2000,77,uniform,0.48451517222700424,0.7197114724643597,0.6005720244510045,0.19612633648073755,0.0
2000,78,R12,0.28,0.44,0.38704761904761903,,0.0
2000,78,belief,0.6,0.64,0.6133333333333334,0.16298881097354623,0.0
2000,78,distance,0.28,0.56,0.408,,0.0
2000,78,geometry,0.64,0.64,0.64,0.32048756766886266,0.0
2000,78,uniform,0.2245001678105326,0.4577497987228368,0.3607836578625123,0.3334884466402543,0.0
2000,79,R12,0.24,0.44,0.38171428571428573,,0.0
2000,79,belief,0.72,0.72,0.72,0.1838745904293877,0.0
2000,79,distance,0.28,0.56,0.4346666666666667,,0.0
2000,79,geometry,0.72,0.72,0.72,0.3114553798499675,0.0
2000,79,uniform,0.3605663050190712,0.635824953778218,0.5010930594769636,0.3359921854726234,0.0
2000,80,R12,0.32,0.52,0.4498253968253968,,0.0
2000,80,belief,0.56,0.64,0.6340476190476191,0.25096981586006484,0.0
2000,80,distance,0.32,0.6,0.47600000000000003,,0.0
2000,80,geometry,0.64,0.84,0.7133333333333333,0.27399595009158334,0.0
2000,80,uniform,0.4217495123697439,0.7360152136820868,0.5837721349333996,0.28292795787408,0.0
2000,81,R12,0.36,0.52,0.4764920634920635,,0.0
2000,81,belief,0.6,0.76,0.6633333333333333,0.19799710869431655,0.0
2000,81,distance,0.4,0.56,0.5057777777777778,,0.0
2000,81,geometry,0.48,0.8,0.6066666666666667,0.15793630189060195,0.0
2000,81,uniform,0.5892562900374181,0.764808642338054,0.677128883166856,0.15402672005157422,0.0
2000,82,R12,0.36363636363636365,0.5454545454545454,0.5258116883116883,,0.0
2000,82,belief,0.7727272727272727,0.8181818181818182,0.8235930735930737,0.23726064869817448,0.0
2000,82,distance,0.36363636363636365,0.5909090909090909,0.5309163059163059,,0.0
2000,82,geometry,0.13636363636363635,0.7272727272727273,0.4743506493506493,0.2334945617829427,0.0
2000,82,uniform,0.4030464239239891,0.7939590286741041,0.6160806215345352,0.232759586784399,0.0
2000,83,R12,0.5714285714285714,1.0,0.7857142857142857,,0.0
2000,83,belief,0.2857142857142857,1.0,0.5952380952380952,0.2153425062545766,0.0
2000,83,distance,0.5714285714285714,0.7142857142857143,0.7142857142857143,,0.0
2000,83,geometry,0.5714285714285714,1.0,0.7857142857142857,0.22052613102934546,0.0
2000,83,uniform,0.4653569270437528,0.8152976022945063,0.6565471621353088,0.22666372824065154,0.0
2000,84,R12,0.24,0.4,0.32666666666666666,,0.0
2000,84,belief,0.48,0.48,0.48,0.07777091257519081,0.0
2000,84,distance,0.24,0.28,0.29371428571428576,,0.0
2000,84,geometry,0.48,0.48,0.48,0.09628835138745087,0.0
2000,84,uniform,0.2592913992335718,0.4036390129366304,0.33829716757603806,0.10775122618343205,0.0
2000,85,R12,0.3,0.5,0.4739484126984127,,0.0
2000,85,belief,0.9,0.9,0.925,0.19864445498148506,0.0
2000,85,distance,0.3,0.6,0.5129761904761905,,0.0
2000,85,geometry,1.0,1.0,1.0,0.25260843933548965,0.0
2000,85,uniform,0.5806738748717817,0.9094621700034609,0.7475621180998528,0.2533765728037267,0.0
2000,86,R12,0.16,0.24,0.2033333333333333,,0.0
2000,86,belief,0.08,0.08,0.09773809523809524,0.2735480058221139,0.0
2000,86,distance,0.16,0.2,0.18196969696969695,,0.0
2000,86,geometry,0.04,0.08,0.08800000000000001,0.38163907845893574,0.0
2000,86,uniform,0.0798701278888922,0.16657046825387112,0.1358199918931004,0.369769265168946,0.0
2000,87,R12,0.2,0.28,0.3095093795093795,,0.0
2000,87,belief,0.76,0.76,0.76,0.17042856039411672,0.0
2000,87,distance,0.2,0.28,0.31923809523809527,,0.0
2000,87,geometry,0.52,0.76,0.64,0.2618941085246751,0.0
2000,87,uniform,0.2837620392798748,0.5774956017195888,0.4483260913597539,0.2785407905193746,0.0
2000,88,R12,0.32,0.56,0.4503809523809524,,0.0
2000,88,belief,0.72,0.72,0.72,0.1071207642009116,0.0
2000,88,distance,0.32,0.52,0.4613333333333333,,0.0
2000,88,geometry,0.56,0.72,0.6333333333333333,0.17144017123548186,0.0
2000,88,uniform,0.5793430081158578,0.715668225725905,0.6448214964677114,0.16679061316938554,0.0
2000,89,R12,0.4444444444444444,0.8333333333333334,0.6499999999999999,,0.0
2000,89,belief,1.0,1.0,1.0,0.13905141032507592,0.0
2000,89,distance,0.4444444444444444,0.8333333333333334,0.6592592592592593,,0.0
2000,89,geometry,1.0,1.0,1.0,0.173440605137228,0.0
2000,89,uniform,0.9045460810907036,0.9990336957728262,0.9505227005363669,0.17136441030320493,0.0
2000,90,R12,0.2,0.32,0.2837142857142857,,0.0
2000,90,belief,0.32,0.48,0.41,0.20832321470606213,0.0
2000,90,distance,0.2,0.36,0.2991111111111111,,0.0
2000,90,geometry,0.52,0.52,0.52,0.2592246892546733,0.0
2000,90,uniform,0.15539418328788365,0.3249363335323088,0.26318303911179974,0.2705686860567337,0.0
2000,91,R12,0.32,0.52,0.4667142857142857,,0.0
2000,91,belief,0.84,0.84,0.84,0.1698214098974974,0.0
2000,91,distance,0.32,0.6,0.4893333333333333,,0.0
2000,91,geometry,0.84,0.84,0.84,0.19458188858633885,0.0
2000,91,uniform,0.42124929681227974,0.7360837092642182,0.5833533527853116,0.2196135743547215,0.0
2000,92,R12,0.28,0.52,0.39799999999999996,,0.0
2000,92,belief,0.16,0.48,0.348,0.18872156673564522,0.0
2000,92,distance,0.28,0.4,0.373,,0.0
2000,92,geometry,0.28,0.28,0.36,0.3082778762164425,0.0
2000,92,uniform,0.2844453511206641,0.4708326798386699,0.39121789812931823,0.28820128057770533,0.0
2000,93,R12,0.36,0.64,0.5013333333333333,,0.0
2000,93,belief,0.76,0.76,0.76,0.13784401983844427,0.0
2000,93,distance,0.36,0.72,0.5166666666666666,,0.0
2000,93,geometry,0.76,0.76,0.76,0.12358907282693356,0.0
2000,93,uniform,0.5970685403766303,0.7540227211654053,0.6725951149529492,0.13633041330086476,0.0
2000,94,R12,0.28,0.56,0.43538095238095237,,0.0
2000,94,belief,0.32,0.68,0.5133333333333333,0.18106637124192834,0.0
2000,94,distance,0.28,0.48,0.42680952380952386,,0.0
2000,94,geometry,0.08,0.68,0.3907142857142857,0.236801938875707,0.0
2000,94,uniform,0.39395301079620637,0.6576223930688596,0.5325675105902704,0.2199057809738647,0.0
2000,95,R12,0.36,0.64,0.526047619047619,,0.0
2000,95,belief,0.84,0.88,0.86,0.13063303689675076,0.0
2000,95,distance,0.32,0.72,0.5413333333333333,,0.0
2000,95,geometry,0.8,0.8,0.818,0.2594826859163599,0.0
2000,95,uniform,0.6022456260510104,0.8426888739832877,0.721377314417091,0.23234940516217498,0.0
2000,96,R12,0.28,0.6,0.45466666666666666,,0.0
2000,96,belief,0.76,0.76,0.76,0.15015133786625404,0.0
2000,96,distance,0.28,0.56,0.4446666666666667,,0.0
2000,96,geometry,0.36,0.76,0.56,0.2279086327960388,0.0
2000,96,uniform,0.489904452115988,0.7310253814700577,0.6068209132396128,0.22952514506714852,0.0
2000,97,R12,0.12,0.2,0.1837142857142857,,0.0
2000,97,belief,0.08,0.32,0.2033333333333333,0.1578167557270275,0.0
2000,97,distance,0.12,0.16,0.15879120879120878,,0.0
2000,97,geometry,0.08,0.08,0.15,0.2536199231908589,0.0
2000,97,uniform,0.14665500428588327,0.26968358993274866,0.21768997117208166,0.24476192080025444,0.0
2000,98,R12,0.16,0.4,0.3335386835386835,,0.0
2000,98,belief,0.4,0.88,0.6333333333333333,0.20885310728769924,0.0
2000,98,distance,0.16,0.36,0.3147173382173382,,0.0
2000,98,geometry,0.04,0.4,0.32466666666666666,0.3916333884702965,0.0
2000,98,uniform,0.3080580643343734,0.6087826627941987,0.4878052590663582,0.3662283803836754,0.0
2000,99,R12,0.24,0.44,0.35533333333333333,,0.0
2000,99,belief,0.08,0.16,0.22,0.23054449927523543,0.0
2000,99,distance,0.24,0.48,0.35666666666666663,,0.0
2000,99,geometry,0.56,0.56,0.56,0.307079322031649,0.0
2000,99,uniform,0.26226659071623404,0.47338299574522485,0.37371751636994976,0.30320408491109485,0.0
2000,100,R12,0.24,0.36,0.3183799533799534,,0.0
2000,100,belief,0.32,0.56,0.44,0.1285054766623206,0.0
2000,100,distance,0.24,0.32,0.3077950937950938,,0.0
2000,100,geometry,0.56,0.56,0.56,0.13637732783645912,0.0
2000,100,uniform,0.29378163829260884,0.49035936684126213,0.3957774079194313,0.14138321047513433,0.0
2000,101,R12,0.16,0.28,0.21333333333333332,,0.0
2000,101,belief,0.24,0.28,0.26,0.059535373473495044,0.0
2000,101,distance,0.16,0.24,0.21,,0.0
2000,101,geometry,0.28,0.28,0.28,0.10862155689142665,0.0
2000,101,uniform,0.16109468334868793,0.24716999252374133,0.20596413268152172,0.11022695940871859,0.0
2000,102,R12,0.24,0.36,0.3257777777777778,,0.0
2000,102,belief,0.56,0.56,0.56,0.06661356620306241,0.0
2000,102,distance,0.24,0.44,0.34611111111111115,,0.0
2000,102,geometry,0.56,0.56,0.56,0.1144645919157295,0.0
2000,102,uniform,0.3297663486735367,0.5099133882001697,0.4210235612464072,0.12632742545770906,0.0
2000,103,R12,0.44,0.68,0.577047619047619,,0.0
2000,103,belief,0.68,0.84,0.7466666666666667,0.17259473622133661,0.0
2000,103,distance,0.44,0.68,0.5793333333333334,,0.0
2000,103,geometry,0.64,0.84,0.74,0.1661239091015834,0.0
2000,103,uniform,0.6077537989866433,0.8112162935104112,0.7079623089951177,0.17181823630681223,0.0
2000,104,R12,0.5,0.7222222222222222,0.6579365079365079,,0.0
2000,104,belief,0.8888888888888888,1.0,0.9351851851851851,0.1717292190328273,0.0
2000,104,distance,0.5555555555555556,0.7222222222222222,0.6935185185185184,,0.0
2000,104,geometry,0.3888888888888889,0.8888888888888888,0.6453703703703704,0.203087064059472,0.0
2000,104,uniform,0.7472214443116764,0.9374562528974294,0.8462915792279889,0.19411014833229542,0.0
2000,105,R12,0.2,0.32,0.31515873015873014,,0.0
2000,105,belief,0.44,0.56,0.5207142857142857,0.1551307049591286,0.0
2000,105,distance,0.2,0.32,0.31376190476190474,,0.0
2000,105,geometry,0.08,0.6,0.35133333333333333,0.338562617017446,0.0
2000,105,uniform,0.24632870536382448,0.4824974124677315,0.3860228305678534,0.3349535325481151,0.0
2000,106,R12,0.36,0.64,0.518,,0.0
2000,106,belief,0.76,0.76,0.78,0.18963387923456107,0.0
2000,106,distance,0.36,0.64,0.5194444444444444,,0.0
2000,106,geometry,0.4,0.84,0.6133333333333334,0.2548994833233787,0.0
2000,106,uniform,0.53821137092817,0.8105602895377159,0.6694355964330841,0.2540464775021339,0.0
2000,107,R12,0.32,0.72,0.528,,0.0
2000,107,belief,0.84,0.88,0.86,0.14960954625009687,0.0
2000,107,distance,0.32,0.8,0.5626666666666666,,0.0
2000,107,geometry,0.56,0.88,0.6866666666666668,0.18366511720117384,0.0
2000,107,uniform,0.7118188766409255,0.8746063936288059,0.7903097602776156,0.17734334426960868,0.0
2000,108,R12,0.28,0.56,0.4446666666666667,,0.0
2000,108,belief,0.8,0.8,0.8,0.12092717460560311,0.0
2000,108,distance,0.28,0.64,0.46799999999999997,,0.0
2000,108,geometry,0.72,0.8,0.76,0.22240864655256654,0.0
2000,108,uniform,0.5922565625009292,0.7914910719916777,0.6875289605817595,0.21396838424253317,0.0
2000,109,R12,0.16,0.28,0.24704761904761902,,0.0
2000,109,belief,0.4,0.4,0.41090909090909095,0.21652463329568566,0.0
2000,109,distance,0.16,0.32,0.25026984126984125,,0.0
2000,109,geometry,0.36,0.48,0.41666666666666663,0.32622787182228874,0.0
2000,109,uniform,0.21594220351670884,0.4062235614253382,0.3217170341507487,0.327660587856196,0.0
2000,110,R12,0.36,0.56,0.486,,0.0
2000,110,belief,0.72,0.72,0.72,0.12033565070799361,0.0
2000,110,distance,0.36,0.56,0.48038095238095235,,0.0
2000,110,geometry,0.12,0.72,0.39333333333333337,0.2044369256154383,0.0
2000,110,uniform,0.427189896402038,0.6674933072491291,0.54674513675918,0.20066478068485089,0.0
2000,111,R12,0.24,0.52,0.3913333333333333,,0.0
2000,111,belief,0.48,0.68,0.58,0.13303874653593506,0.0
2000,111,distance,0.24,0.4,0.3697142857142858,,0.0
2000,111,geometry,0.08,0.68,0.35333333333333333,0.19232006792121628,0.0
2000,111,uniform,0.46756379922555724,0.6605803116612379,0.560962140060266,0.17821092129236027,0.0
2000,112,R12,0.2,0.44,0.3644920634920635,,0.0
2000,112,belief,0.76,0.76,0.76,0.15807895109188658,0.0
2000,112,distance,0.2,0.48,0.377047619047619,,0.0
2000,112,geometry,0.64,0.76,0.7,0.2935305039781579,0.0
2000,112,uniform,0.4038336552799738,0.6941109124150853,0.5483378831090139,0.29445114188380395,0.0
2000,113,R12,0.28,0.48,0.412047619047619,,0.0
2000,113,belief,0.64,0.64,0.6533333333333333,0.11554834040379194,0.0
2000,113,distance,0.28,0.48,0.417047619047619,,0.0
2000,113,geometry,0.64,0.64,0.6559999999999999,0.17507131606373583,0.0
2000,113,uniform,0.5029299038228638,0.6790449452284154,0.5924568381998772,0.17612113823833364,0.0
2000,114,R12,0.2,0.28,0.2687142857142857,,0.0
2000,114,belief,0.4,0.4,0.42,0.1447373784521358,0.0
2000,114,distance,0.2,0.32,0.27349206349206345,,0.0
2000,114,geometry,0.12,0.48,0.29333333333333333,0.3563636595708368,0.0
2000,114,uniform,0.1694700605073872,0.3398909963594982,0.27006944877249345,0.3630266067251845,0.0
2000,115,R12,0.24,0.36,0.3407950937950938,,0.0
2000,115,belief,0.68,0.68,0.68,0.11177577923575636,0.0
2000,115,distance,0.28,0.36,0.3626031746031746,,0.0
2000,115,geometry,0.08,0.68,0.37333333333333335,0.1615969061212817,0.0
2000,115,uniform,0.36511164909035415,0.6018963032301301,0.4871810569505402,0.16138759105323397,0.0
2000,116,R12,0.24,0.44,0.37649206349206354,,0.0
2000,116,belief,0.2,0.36,0.32404761904761903,0.15792219113186678,0.0
2000,116,distance,0.24,0.44,0.36412454212454215,,0.0
2000,116,geometry,0.16,0.36,0.291514874014874,0.2279548723297183,0.0
2000,116,uniform,0.19438478956170435,0.3859494395988541,0.32876633797305493,0.22563458655690471,0.0
2000,117,R12,0.2,0.32,0.2971587301587302,,0.0
2000,117,belief,0.48,0.6,0.5333333333333333,0.13624780605802134,0.0
2000,117,distance,0.2,0.32,0.29044444444444445,,0.0
2000,117,geometry,0.56,0.6,0.58,0.31870365086556157,0.0
2000,117,uniform,0.33486497060469333,0.5460367337602497,0.4411529211786968,0.31806107044900267,0.0
2000,118,R12,0.28,0.48,0.44087301587301586,,0.0
2000,118,belief,0.4,0.72,0.568,0.2622753495954032,0.0
2000,118,distance,0.28,0.52,0.4554920634920635,,0.0
2000,118,geometry,0.72,0.92,0.82,0.2793668212051216,0.0
2000,118,uniform,0.43202106023229997,0.7513016840699571,0.606552457310483,0.280684506045127,0.0
2000,119,R12,0.2,0.36,0.3324285714285714,,0.0
2000,119,belief,0.72,0.72,0.72,0.19870281601242154,0.0
2000,119,distance,0.2,0.44,0.33646176046176046,,0.0
2000,119,geometry,0.72,0.72,0.72,0.3636055795408935,0.0
2000,119,uniform,0.27827102208450977,0.5572703220412198,0.43279158356457487,0.35565222604505964,0.0
2000,120,R12,0.28,0.52,0.4444920634920635,,0.0
2000,120,belief,0.88,0.88,0.88,0.14793903605320063,0.0
2000,120,distance,0.28,0.44,0.43342857142857144,,0.0
2000,120,geometry,0.88,0.88,0.88,0.19978395773518595,0.0
2000,120,uniform,0.56836553008171,0.8401363982631986,0.7008758771767692,0.2091149060383657,0.0
2000,121,R12,0.24,0.44,0.3804920634920635,,0.0
2000,121,belief,0.56,0.76,0.64,0.19606782143086357,0.0
2000,121,distance,0.24,0.48,0.40504761904761905,,0.0
2000,121,geometry,0.72,0.76,0.74,0.18752137302887126,0.0
2000,121,uniform,0.30320642975576345,0.5523774518208494,0.45032654446513365,0.21970246435146978,0.0
2000,122,R12,0.36,0.84,0.5933333333333333,,0.0
2000,122,belief,0.72,0.92,0.82,0.20964617017937637,0.0
2000,122,distance,0.36,0.84,0.5933333333333333,,0.0
2000,122,geometry,0.8,0.92,0.8466666666666667,0.18664978329034096,0.0
2000,122,uniform,0.6938350768239852,0.9140337156270391,0.7990847983876394,0.1842046790100562,0.0
2000,123,R12,0.24,0.4,0.37115873015873013,,0.0
2000,123,belief,0.76,0.76,0.76,0.12051370504681679,0.0
2000,123,distance,0.24,0.4,0.3718730158730159,,0.0
2000,123,geometry,0.76,0.76,0.76,0.22002046054927513,0.0
2000,123,uniform,0.4906486774125353,0.7293462754726316,0.6067547820821224,0.22639119615080078,0.0
2000,124,R12,0.30434782608695654,0.6521739130434783,0.5077812284334023,,0.0
2000,124,belief,1.0,1.0,1.0,0.2381557763296601,0.0
2000,124,distance,0.30434782608695654,0.6086956521739131,0.502639751552795,,0.0
2000,124,geometry,0.8260869565217391,1.0,0.8913043478260869,0.33568296883418747,0.0
2000,124,uniform,0.611442991186988,0.9368325694313451,0.7726676357464086,0.31561237160652605,0.0
2000,125,R12,0.36,0.52,0.45541414141414144,,0.0
2000,125,belief,0.56,0.56,0.5817142857142857,0.11788178504036143,0.0
2000,125,distance,0.36,0.64,0.49666666666666665,,0.0
2000,125,geometry,0.64,0.68,0.66,0.19398763038552613,0.0
2000,125,uniform,0.31407616471711236,0.5606943829087859,0.4474168417944362,0.1973517324923118,0.0
2000,126,R12,0.32,0.64,0.48,,0.0
2000,126,belief,0.72,0.72,0.72,0.1092738264972843,0.0
2000,126,distance,0.32,0.6,0.4733333333333334,,0.0
2000,126,geometry,0.52,0.72,0.62,0.11036833228463327,0.0
2000,126,uniform,0.5031671446275565,0.6662020732890298,0.5875456086652039,0.1187866395949611,0.0
2000,127,R12,0.28,0.64,0.477047619047619,,0.0
2000,127,belief,0.72,0.8,0.76,0.15494418934046728,0.0
2000,127,distance,0.32,0.6,0.48038095238095235,,0.0
2000,127,geometry,0.48,0.8,0.64,0.30555667229086014,0.0
2000,127,uniform,0.37572260189668993,0.6524460356128817,0.5275344806771085,0.30960840486962504,0.0
