id,arm,N,total,runtime,discovery__travel_s,discovery__measure_s,discovery__switch_s,discovery__clear_s,discovery__total_s,active_localization__travel_s,active_localization__measure_s,active_localization__switch_s,active_localization__clear_s,active_localization__total_s,diagnostic__travel_s,diagnostic__measure_s,diagnostic__switch_s,diagnostic__clear_s,diagnostic__total_s,optical_fallback__travel_s,optical_fallback__measure_s,optical_fallback__switch_s,optical_fallback__clear_s,optical_fallback__total_s,certified_clear__travel_s,certified_clear__measure_s,certified_clear__switch_s,certified_clear__clear_s,certified_clear__total_s,all__travel_s,all__measure_s,all__switch_s,all__clear_s,last_source_first_seen_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,discovery_nodes,detect_count,clear_attempts,fallback_count,diagnostic_count,distance
61,B0,14,6936.580212,3.414630400002352,3362.1944710000002,1355.0,251.0,0.0,4968.194471000001,525.4301050000004,45.0,8.0,0.0,578.4301050000004,667.9865499999996,15.0,2.0,0.0,684.9865499999996,0.0,0.0,0.0,0.0,0.0,634.9690859999996,0.0,0.0,70.0,704.9690859999996,5190.580211999999,1415.0,261.0,70.0,3630.144706,2566.5664760000004,0.0,25,283,14,0,3,25952.901055228132
62,B0,16,7927.694335,4.212808199998108,3517.618451999999,1145.0,214.0,0.0,4876.618451999999,1488.6321720000014,105.0,11.0,0.0,1604.6321720000014,476.51535900000044,20.0,1.0,0.0,497.51535900000044,0.0,0.0,0.0,0.0,0.0,868.9283519999993,0.0,0.0,80.0,948.9283519999993,6351.694335,1270.0,226.0,80.0,7181.034635,0.0,0.0,22,254,16,0,4,31758.471701444887
63,B0,13,8229.634407,4.238908600003924,3900.587597999999,1590.0,302.0,0.0,5792.587597999999,1290.6655989999992,80.0,9.0,0.0,1379.6655989999992,256.1281449999997,15.0,1.0,0.0,272.1281449999997,0.0,0.0,0.0,0.0,0.0,720.2530650000014,0.0,0.0,65.0,785.2530650000014,6167.634407,1685.0,312.0,65.0,6299.681982,1314.8120909999989,928.4850389999992,25,337,13,0,3,30838.172041160655
64,B0,10,7128.894068,3.520778899997822,3260.698384,1815.0,346.0,0.0,5421.698383999999,1268.4068809999999,70.0,10.0,0.0,1348.4068809999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.7888029999999,0.0,0.0,50.0,358.7888029999999,4837.894068,1885.0,356.0,50.0,5376.902947,1401.1033070000003,1107.9869639999997,25,377,10,0,0,24189.470355505808
65,B0,11,6866.734901,3.389931300000171,3366.2183909999994,1430.0,266.0,0.0,5062.218391,532.9727980000005,45.0,6.0,0.0,583.9727980000005,730.8128680000002,25.0,3.0,0.0,758.8128680000002,0.0,0.0,0.0,0.0,0.0,406.7308439999995,0.0,0.0,55.0,461.7308439999995,5036.734901,1500.0,275.0,55.0,3008.265157,3666.842073,3612.842073,25,300,11,0,5,25183.67451217269
66,B0,10,8137.952317,3.595283200003905,3470.892089000001,1970.0,377.0,0.0,5817.892089000001,1293.8685219999995,70.0,8.0,0.0,1371.8685219999995,528.3300769999996,20.0,1.0,0.0,549.3300769999996,0.0,0.0,0.0,0.0,0.0,348.8616290000002,0.0,0.0,50.0,398.8616290000002,5641.952317,2060.0,386.0,50.0,7756.116201,42.0,0.0,25,412,10,0,4,28209.761608481203
67,B0,16,4939.516178,3.7168900999968173,868.3814489999996,710.0,139.0,0.0,1717.3814489999995,2270.480371999999,105.0,13.0,0.0,2388.480371999999,154.07350600000018,10.0,1.0,0.0,165.07350600000018,0.0,0.0,0.0,0.0,0.0,588.5808510000011,0.0,0.0,80.0,668.5808510000011,3881.516178,825.0,153.0,80.0,2991.512786,0.0,0.0,9,165,16,0,2,19407.580907683834
68,B0,13,7102.863346,3.702589900000021,3404.7843330000014,1540.0,291.0,0.0,5235.784333000001,1445.290668999999,85.0,10.0,0.0,1540.290668999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.78834399999965,0.0,0.0,65.0,326.78834399999965,5111.863346,1625.0,301.0,65.0,4744.937788,1887.3099390000007,635.4524840000004,25,325,13,0,0,25559.316729934366
69,B0,14,6644.366359,3.5214391999907093,2994.8966689999993,1410.0,267.0,0.0,4671.896669,1209.6683550000002,70.0,10.0,0.0,1289.6683550000002,206.10264300000017,5.0,1.0,0.0,212.10264300000017,0.0,0.0,0.0,0.0,0.0,400.69869200000005,0.0,0.0,70.0,470.69869200000005,4811.366359,1485.0,278.0,70.0,5146.173501,1020.3524929999994,408.8761770000001,25,297,14,0,1,24056.83181102783
70,B0,10,7003.369053,3.6851290999911726,3368.7321479999996,1715.0,324.0,0.0,5407.732148,1028.758413000001,50.0,8.0,0.0,1086.758413000001,78.69287299999996,5.0,1.0,0.0,84.69287299999996,0.0,0.0,0.0,0.0,0.0,374.1856189999998,0.0,0.0,50.0,424.1856189999998,4850.369053,1770.0,333.0,50.0,5052.688701,1612.755459,997.4069640000007,25,354,10,0,1,24251.845286797066
71,B0,15,7392.253824,3.564518400002271,3604.9900539999994,1280.0,239.0,0.0,5123.990054,912.2128990000018,75.0,8.0,0.0,995.2128990000018,196.17507000000023,5.0,1.0,0.0,202.17507000000023,0.0,0.0,0.0,0.0,0.0,995.8758009999989,0.0,0.0,75.0,1070.8758009999988,5709.253824,1360.0,248.0,75.0,5685.078389,1443.0863869999994,554.5413280000002,25,272,15,0,1,28546.269134068574
72,B0,12,6829.619622,3.314342800003942,3565.953031000001,1465.0,273.0,0.0,5303.953031000001,919.8954520000005,50.0,8.0,0.0,977.8954520000005,111.61733800000002,5.0,1.0,0.0,117.61733800000002,0.0,0.0,0.0,0.0,0.0,370.1538009999989,0.0,0.0,60.0,430.1538009999989,4967.619622,1520.0,282.0,60.0,3005.091633,3010.6037550000005,2340.1039710000005,25,304,12,0,1,24838.09811775963
73,B0,12,7232.891901,3.5284837000072002,3632.970523999998,1425.0,267.0,0.0,5324.9705239999985,943.7124530000011,65.0,9.0,0.0,1017.7124530000011,372.69089999999983,25.0,1.0,0.0,398.69089999999983,0.0,0.0,0.0,0.0,0.0,431.5180240000009,0.0,0.0,60.0,491.5180240000009,5380.891901,1515.0,277.0,60.0,5206.408992,1898.917429,1789.935286,25,303,12,0,5,26904.459505178602
74,B0,14,6787.079322,3.527381799998693,3527.7644739999996,1420.0,265.0,0.0,5212.764474,796.9870769999995,65.0,8.0,0.0,869.9870769999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.3277710000006,0.0,0.0,70.0,704.3277710000006,4959.079322,1485.0,273.0,70.0,3670.698622,2565.057443,1412.4181409999992,25,297,14,0,0,24795.396611242923
75,B0,10,6590.347219,3.06793619999371,3291.300152,1645.0,309.0,0.0,5245.300152000001,637.7075629999998,40.0,5.0,0.0,682.7075629999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.3395040000004,0.0,0.0,50.0,662.3395040000004,4541.347219,1685.0,314.0,50.0,4638.269956,1644.5431239999998,406.64645800000017,25,337,10,0,0,22706.73609822503
76,B0,12,7147.013784,3.7658099999971455,3419.6906340000005,1495.0,281.0,0.0,5195.6906340000005,1268.6320149999992,70.0,8.0,0.0,1346.6320149999992,85.5779620000003,10.0,0.0,0.0,95.5779620000003,0.0,0.0,0.0,0.0,0.0,449.11317299999956,0.0,0.0,60.0,509.11317299999956,5223.013784,1575.0,289.0,60.0,5631.699694,1055.6986100000004,928.7164670000002,25,315,12,0,2,26115.06891954848
77,B0,10,7437.935487,3.5873375999944983,3188.2447719999996,1805.0,343.0,0.0,5336.244772,1278.4263009999997,70.0,8.0,0.0,1356.4263009999997,326.30391900000006,10.0,1.0,0.0,337.30391900000006,0.0,0.0,0.0,0.0,0.0,357.9604950000004,0.0,0.0,50.0,407.9604950000004,5150.935487,1885.0,352.0,50.0,3999.76212,2589.812707,2434.3128849999994,25,377,10,0,2,25754.67744110224
78,B0,14,6189.792906,3.6469517999939853,3288.0809519999993,1275.0,237.0,0.0,4800.080951999998,970.2747020000004,70.0,13.0,0.0,1053.2747020000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.43725200000017,0.0,0.0,70.0,336.43725200000017,4524.792906000001,1345.0,250.0,70.0,827.054062,4120.987636999998,1485.3622349999996,25,269,14,0,0,22623.964549821896
79,B0,13,6556.243871,3.544650299998466,2784.592165000001,1390.0,261.0,0.0,4435.592165000001,1264.359446999999,70.0,7.0,0.0,1341.359446999999,250.06740499999978,15.0,1.0,0.0,266.0674049999998,0.0,0.0,0.0,0.0,0.0,448.22485400000005,0.0,0.0,65.0,513.224854,4747.243871,1475.0,269.0,65.0,5593.576124,761.7939690000003,676.8118260000001,25,295,13,0,3,23736.219374507626
80,B0,12,6816.270802,3.2958878000063123,3418.331992,1425.0,265.0,0.0,5108.331991999999,924.0539010000009,60.0,8.0,0.0,992.0539010000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.8849089999994,0.0,0.0,60.0,715.8849089999994,4998.270802,1485.0,273.0,60.0,3059.872179,3172.016987,1715.3146980000001,25,297,12,0,0,24991.354023332624
81,B0,12,6929.688922,3.660304000004544,3414.404644,1555.0,292.0,0.0,5261.404644000001,1047.883031,60.0,9.0,0.0,1116.883031,248.4145840000001,10.0,1.0,0.0,259.4145840000001,0.0,0.0,0.0,0.0,0.0,231.98666299999968,0.0,0.0,60.0,291.9866629999997,4942.688922,1625.0,302.0,60.0,3763.831588,2689.540687,0.0,25,325,12,0,2,24713.444617288988
82,B0,10,8468.656129,3.3972947000002023,3505.008222,1925.0,367.0,0.0,5797.0082219999995,649.3946379999998,40.0,4.0,0.0,693.3946379999998,1376.1109050000005,35.0,2.0,0.0,1413.1109050000005,0.0,0.0,0.0,0.0,0.0,515.1423640000006,0.0,0.0,50.0,565.1423640000006,6045.656129000001,2000.0,373.0,50.0,5841.940313,1370.575629,0.0,25,400,10,0,7,30228.280648757063
83,B0,12,6753.622775,3.2906749000103446,3542.188957,1335.0,247.0,0.0,5124.188956999999,731.494994,40.0,6.0,0.0,777.494994,229.10129300000017,10.0,2.0,0.0,241.10129300000017,0.0,0.0,0.0,0.0,0.0,550.8375309999999,0.0,0.0,60.0,610.8375309999999,5053.622775000001,1385.0,255.0,60.0,2606.99646,3735.191125,978.2766299999994,25,277,12,0,2,25268.11387104257
84,B0,14,7836.325795,3.750543199988897,3359.8412900000003,1505.0,284.0,0.0,5148.84129,1488.7392490000007,85.0,10.0,0.0,1583.7392490000007,520.4799989999997,25.0,2.0,0.0,547.4799989999997,0.0,0.0,0.0,0.0,0.0,486.2652569999992,0.0,0.0,70.0,556.2652569999992,5855.325794999999,1615.0,296.0,70.0,5444.732501,2024.8547049999988,1600.7304699999995,25,323,14,0,5,29276.628983777322
85,B0,11,7072.711575,3.3953241999988677,3193.280397,1780.0,339.0,0.0,5312.280397,1501.5514400000002,65.0,10.0,0.0,1576.5514400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.87973799999997,0.0,0.0,55.0,183.87973799999997,4823.711574999999,1845.0,349.0,55.0,6665.773407,213.35181600000033,92.36967300000015,25,369,11,0,0,24118.55789665062
86,B0,10,7007.722726,3.3496410000079777,3169.9667630000004,1760.0,336.0,0.0,5265.966763,1062.8081789999999,65.0,10.0,0.0,1137.8081789999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.9477839999997,0.0,0.0,50.0,603.9477839999997,4786.722726,1825.0,346.0,50.0,4433.289859,2029.0821230000001,1883.0032970000002,25,365,10,0,0,23933.61363736861
87,B0,14,6934.632266,3.661245199997211,3362.100759,1455.0,271.0,0.0,5088.100759,584.2501340000001,60.0,8.0,0.0,652.2501340000001,214.20497099999966,20.0,2.0,0.0,236.20497099999966,0.0,0.0,0.0,0.0,0.0,888.0764019999997,0.0,0.0,70.0,958.0764019999997,5048.632266,1535.0,281.0,70.0,6504.790919,319.9821430000002,0.0,25,307,14,0,4,25243.161327362563
88,B0,13,7014.730428,3.1598518999962835,3405.285594,1505.0,283.0,0.0,5193.285594,736.8105700000001,35.0,5.0,0.0,776.8105700000001,150.8796830000001,5.0,1.0,0.0,156.8796830000001,0.0,0.0,0.0,0.0,0.0,822.7545809999997,0.0,0.0,65.0,887.7545809999997,5115.730428000001,1545.0,289.0,65.0,5723.39524,1150.2085539999998,746.7530669999996,25,309,13,0,1,25578.65217067067
89,B0,13,6655.969567,3.246449999991455,2921.6339310000017,1380.0,258.0,0.0,4559.633931000001,1203.1125789999983,55.0,7.0,0.0,1265.1125789999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.2230570000002,0.0,0.0,65.0,831.2230570000002,4890.969567,1435.0,265.0,65.0,4987.550236,1503.0250060000008,987.3418170000004,25,287,13,0,0,24454.84784261152
90,B0,11,7474.805207,3.3554633000021568,3405.1268210000026,1660.0,315.0,0.0,5380.126821000003,714.088626999999,40.0,6.0,0.0,760.088626999999,690.0205860000003,25.0,3.0,0.0,718.0205860000003,0.0,0.0,0.0,0.0,0.0,561.5691729999985,0.0,0.0,55.0,616.5691729999985,5370.805207000001,1725.0,324.0,55.0,4290.636325,2762.3020330000018,856.4511410000005,25,345,11,0,5,26854.02604945668
91,B0,14,7511.005483,3.504320399995777,3378.9041049999996,1600.0,303.0,0.0,5281.904105,506.12851300000005,40.0,7.0,0.0,553.1285130000001,502.21476600000005,15.0,2.0,0.0,519.214766,0.0,0.0,0.0,0.0,0.0,1086.758099,0.0,0.0,70.0,1156.758099,5474.005483,1655.0,312.0,70.0,5664.704529,1162.6233900000007,530.6514470000002,25,331,14,0,3,27370.027410181912
92,B0,15,7274.495147,4.12557150000066,3374.1278359999988,1525.0,289.0,0.0,5188.127835999999,1095.152070000002,85.0,10.0,0.0,1190.152070000002,118.95303200000035,10.0,1.0,0.0,129.95303200000035,0.0,0.0,0.0,0.0,0.0,691.2622089999984,0.0,0.0,75.0,766.2622089999984,5279.495147,1620.0,300.0,75.0,5082.253052,1637.392711999999,0.0,25,324,15,0,2,26397.47575017554
93,B0,13,7343.704681,3.506216100009624,3352.987425000001,1490.0,279.0,0.0,5121.987425000001,609.0858969999995,65.0,9.0,0.0,683.0858969999995,738.3580759999995,5.0,0.0,0.0,743.3580759999995,0.0,0.0,0.0,0.0,0.0,730.2732830000001,0.0,0.0,65.0,795.2732830000001,5430.704681000001,1560.0,288.0,65.0,4716.58035,1617.603247000001,0.0,25,312,13,0,1,27153.5234265296
94,B0,10,6723.026882,2.884122400006163,3498.6136489999994,1495.0,280.0,0.0,5273.613649,959.3306290000003,45.0,6.0,0.0,1010.3306290000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0826040000004,0.0,0.0,50.0,439.0826040000004,4847.026882,1540.0,286.0,50.0,2037.040787,4094.8013789999995,3372.894413,25,308,10,0,0,24235.134410706032
95,B0,11,6790.43913,3.390357199998107,3422.085326,1630.0,306.0,0.0,5358.085325999999,593.9660569999996,45.0,7.0,0.0,645.9660569999996,143.28231300000016,15.0,1.0,0.0,159.28231300000016,28.80069299999991,0.0,0.0,14.0,42.80069299999991,534.3047410000003,0.0,0.0,50.0,584.3047410000003,4722.43913,1690.0,314.0,64.0,5097.637887,1412.6317049999998,473.89889499999936,25,338,14,1,3,23612.195662067166
96,B0,12,6658.875625,3.5850019000063185,3189.209962999999,1430.0,267.0,0.0,4886.209962999999,564.5936459999998,45.0,6.0,0.0,615.5936459999998,361.3458879999996,10.0,1.0,0.0,372.3458879999996,0.0,0.0,0.0,0.0,0.0,724.7261280000015,0.0,0.0,60.0,784.7261280000015,4839.875625,1485.0,274.0,60.0,1764.792807,3867.715877999999,252.2444719999994,25,297,12,0,2,24199.378137387394
97,B0,13,7281.873419,3.84662899999239,3371.764395,1540.0,291.0,0.0,5202.764395,1283.6439400000004,80.0,9.0,0.0,1372.6439400000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.4650839999988,0.0,0.0,65.0,706.4650839999988,5296.873418999999,1620.0,300.0,65.0,5762.475015,1326.4425069999998,1290.4425069999998,25,324,13,0,0,26484.367097904553
98,B0,11,7903.867959,3.3941401000047335,4285.665905,1790.0,337.0,0.0,6412.665905,480.55569499999933,50.0,4.0,0.0,534.5556949999993,177.62018899999975,5.0,1.0,0.0,183.62018899999975,0.0,0.0,0.0,0.0,0.0,718.026170000001,0.0,0.0,55.0,773.026170000001,5661.867958999999,1845.0,342.0,55.0,6552.969023,1086.456298,0.0,25,369,11,0,1,28309.339804632404
99,B0,11,7274.344898,3.367465599993011,3778.924292000001,1565.0,294.0,0.0,5637.9242920000015,1055.4854369999998,55.0,10.0,0.0,1120.4854369999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.9351689999993,0.0,0.0,55.0,515.9351689999993,5295.344898,1620.0,304.0,55.0,5780.660542,1323.021710000001,949.0395670000007,25,324,11,0,0,26476.724500237797
100,B0,16,7869.762362,4.44379960000515,3309.641953000001,1520.0,287.0,0.0,5116.641953000001,1693.982117,110.0,12.0,0.0,1815.982117,316.7461950000006,20.0,0.0,0.0,336.7461950000006,0.0,0.0,0.0,0.0,0.0,520.3920969999986,0.0,0.0,80.0,600.3920969999986,5840.762362000001,1650.0,299.0,80.0,7497.396196,0.0,0.0,25,330,16,0,4,29203.811816424168
101,B0,12,7747.498239,3.8782746999931987,3595.109507,1640.0,312.0,0.0,5547.109507,1129.1841279999996,75.0,9.0,0.0,1213.1841279999996,490.97134299999937,25.0,1.0,0.0,516.9713429999994,0.0,0.0,0.0,0.0,0.0,410.2332610000002,0.0,0.0,60.0,470.2332610000002,5625.498239,1740.0,322.0,60.0,3916.529904,3137.507514,239.19286499999998,25,348,12,0,5,28127.49119347019
102,B0,11,7706.031843,3.7892734999913955,3259.5946410000006,1515.0,283.0,0.0,5057.594641000001,1215.5695900000005,55.0,7.0,0.0,1277.5695900000005,844.9576720000005,15.0,1.0,0.0,860.9576720000005,0.0,0.0,0.0,0.0,0.0,454.9099399999985,0.0,0.0,55.0,509.9099399999985,5775.031843,1585.0,291.0,55.0,4679.631102,2096.9959959999996,0.0,25,317,11,0,3,28875.159229963487
103,B0,16,8728.867605,4.653798500003177,2667.1108200000003,1475.0,280.0,0.0,4422.110820000001,1672.8362820000011,110.0,10.0,0.0,1792.8362820000011,1694.7490199999997,50.0,3.0,0.0,1747.7490199999997,22.612152000000606,0.0,0.0,17.0,39.612152000000606,651.5593309999977,0.0,0.0,75.0,726.5593309999977,6708.8676049999995,1635.0,293.0,92.0,7016.338421,0.0,0.0,21,327,20,1,10,33544.33802732622
104,B0,16,8444.694171,3.9640960000106134,3529.594106,1460.0,275.0,0.0,5264.5941060000005,1142.3025359999995,75.0,8.0,0.0,1225.3025359999995,793.938521,5.0,1.0,0.0,799.938521,0.0,0.0,0.0,0.0,0.0,1074.8590079999994,0.0,0.0,80.0,1154.8590079999994,6540.694170999999,1540.0,284.0,80.0,6982.310037,0.0,0.0,25,308,16,0,1,32703.470858648052
105,B0,10,6661.856086,3.1954531999945175,3254.5377209999997,1680.0,317.0,0.0,5251.537721,863.3084939999999,50.0,7.0,0.0,920.3084939999999,104.63856299999998,10.0,1.0,0.0,115.63856299999998,0.0,0.0,0.0,0.0,0.0,324.371308,0.0,0.0,50.0,374.371308,4546.856086,1740.0,325.0,50.0,3006.844773,3245.813862,2017.62648,25,348,10,0,2,22734.28042526963
106,B0,12,7456.580242,3.616053500009002,3713.9407,1725.0,329.0,0.0,5767.9407,1275.9911779999995,90.0,11.0,0.0,1376.9911779999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.64836400000036,0.0,0.0,60.0,311.64836400000036,5241.580242,1815.0,340.0,60.0,5844.183679,1151.1170140000004,902.5764429999999,25,363,12,0,0,26207.901226654427
107,B0,10,7150.703325,3.2210888000117848,3667.1346249999997,1810.0,343.0,0.0,5820.134625,903.8736050000001,45.0,8.0,0.0,956.8736050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.6950950000004,0.0,0.0,50.0,373.6950950000004,4894.7033249999995,1855.0,351.0,50.0,2623.15227,3784.843371,1450.4882710000002,25,371,10,0,0,24473.516630192917
108,B0,10,6921.013725,2.8857396000094013,3678.917349,1660.0,312.0,0.0,5650.917349,571.9236079999998,40.0,6.0,0.0,617.9236079999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.172768,0.0,0.0,50.0,652.172768,4853.013725,1700.0,318.0,50.0,2786.092775,3719.1625299999996,1012.3764679999995,25,340,10,0,0,24265.068626113345
109,B0,15,7394.941584,3.9742016999953194,3268.9765009999996,1295.0,244.0,0.0,4807.976501,1214.5757640000008,80.0,9.0,0.0,1303.5757640000008,593.5484200000001,25.0,3.0,0.0,621.5484200000001,0.0,0.0,0.0,0.0,0.0,586.8408989999995,0.0,0.0,75.0,661.8408989999995,5663.941584,1400.0,256.0,75.0,6319.674275,933.1187859999991,842.1366429999998,25,280,15,0,5,28319.707941104225
110,B0,15,7050.533325,3.7908216000068933,3571.4768080000003,1130.0,209.0,0.0,4910.476808,1366.6486909999999,85.0,10.0,0.0,1461.6486909999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.4078260000001,0.0,0.0,75.0,678.4078260000001,5541.533325,1215.0,219.0,75.0,4563.726044,2155.815665,1918.5735460000005,25,243,15,0,0,27707.666630535703
111,B0,12,7636.732134,3.7094726000068476,3460.7478249999986,1715.0,326.0,0.0,5501.747824999999,1376.6736690000002,80.0,11.0,0.0,1467.6736690000002,41.90409599999998,10.0,0.0,0.0,51.90409599999998,0.0,0.0,0.0,0.0,0.0,555.4065440000011,0.0,0.0,60.0,615.4065440000011,5434.732134,1805.0,337.0,60.0,6994.099393,506.2607279999993,146.5953959999997,25,361,12,0,2,27173.660669457906
112,B0,10,6892.245027,3.215861999997287,3425.7156600000003,1725.0,324.0,0.0,5474.71566,702.3684209999996,50.0,6.0,0.0,758.3684209999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.1609460000002,0.0,0.0,50.0,659.1609460000002,4737.245027,1775.0,330.0,50.0,5241.041127,1322.0171389999996,1120.692991,25,355,10,0,0,23686.22515181776
113,B0,12,7227.556558,3.555138399999123,3752.54943,1510.0,283.0,0.0,5545.54943,930.9265540000004,60.0,6.0,0.0,996.9265540000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.080574,0.0,0.0,60.0,685.080574,5308.556558,1570.0,289.0,60.0,4080.234517,2640.446076,371.4713069999998,25,314,12,0,0,26542.782812385114
114,B0,15,6813.293173,3.162528700006078,3205.380211,1215.0,224.0,0.0,4644.380211000001,778.3001769999998,55.0,6.0,0.0,839.3001769999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.6127849999998,0.0,0.0,75.0,1329.6127849999998,5238.293173,1270.0,230.0,75.0,5068.602418,1335.7205249999997,1084.636082,25,254,15,0,0,26191.465864459795
115,B0,15,6407.481134,3.7637951000069734,2955.704512,1330.0,246.0,0.0,4531.704512,605.0961410000001,60.0,8.0,0.0,673.0961410000001,29.44407799999999,5.0,1.0,0.0,35.44407799999999,0.0,0.0,0.0,0.0,0.0,1092.2364029999999,0.0,0.0,75.0,1167.2364029999999,4682.481134,1395.0,255.0,75.0,4033.658212,1776.8043369999996,689.4823749999996,25,279,15,0,1,23412.405681368626
116,B0,11,7313.762106,3.094465100002708,3600.003312000001,1555.0,292.0,0.0,5447.003312000001,963.441633999999,35.0,7.0,0.0,1005.441633999999,86.70255400000042,5.0,1.0,0.0,92.70255400000042,0.0,0.0,0.0,0.0,0.0,713.6146059999994,0.0,0.0,55.0,768.6146059999994,5363.762106,1595.0,300.0,55.0,3827.932998,2859.076401000001,2449.0661360000004,25,319,11,0,1,26818.810542752188
117,B0,15,6400.422532,3.5253948000026867,3500.2930309999992,1065.0,194.0,0.0,4759.293031,591.3399270000004,50.0,7.0,0.0,648.3399270000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.7895739999997,0.0,0.0,75.0,992.7895739999997,5009.422532,1115.0,201.0,75.0,1220.347356,4057.6765459999997,1454.8972089999997,25,223,15,0,0,25047.11266777578
118,B0,15,6532.29266,4.012215299997479,3210.5079020000003,1350.0,252.0,0.0,4812.507902,1031.0910730000003,75.0,11.0,0.0,1117.0910730000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.6936849999997,0.0,0.0,75.0,602.6936849999997,4769.292660000001,1425.0,263.0,75.0,5298.908352,1002.2556820000009,191.7516480000004,25,285,15,0,0,23846.463298241983
119,B0,16,5770.936779,4.061242900002981,1800.9393979999995,1130.0,216.0,0.0,3146.9393979999995,1603.977872999999,100.0,13.0,0.0,1716.977872999999,484.8574429999999,5.0,1.0,0.0,490.8574429999999,0.0,0.0,0.0,0.0,0.0,336.16206500000146,0.0,0.0,80.0,416.16206500000146,4225.936779,1235.0,230.0,80.0,5049.913303,0.0,0.0,18,247,16,0,1,21129.68390801435
120,B0,13,7239.746247,3.8428830000048038,3095.3473200000008,1365.0,255.0,0.0,4715.347320000002,1471.514515,75.0,8.0,0.0,1554.514515,605.5338920000004,15.0,2.0,0.0,622.5338920000004,0.0,0.0,0.0,0.0,0.0,282.35051999999865,0.0,0.0,65.0,347.35051999999865,5454.746247,1455.0,265.0,65.0,4596.017987,2115.4003390000007,98.10279700000046,25,291,13,0,3,27273.73123872158
121,B0,11,6852.735266,3.5125904000015,3168.161623,1540.0,289.0,0.0,4997.161623,872.220742999999,60.0,7.0,0.0,939.220742999999,371.2707169999999,5.0,1.0,0.0,377.2707169999999,0.0,0.0,0.0,0.0,0.0,484.0821830000011,0.0,0.0,55.0,539.0821830000011,4895.735266000001,1605.0,297.0,55.0,5295.024144,1331.6832379999996,1017.8829139999998,25,321,11,0,1,24478.67634298322
122,B0,14,7500.821296,4.004653199997847,3279.513828000001,1500.0,283.0,0.0,5062.513828000001,1269.9069560000003,75.0,11.0,0.0,1355.9069560000003,426.48222199999964,10.0,1.0,0.0,437.48222199999964,0.0,0.0,0.0,0.0,0.0,574.9182899999995,0.0,0.0,70.0,644.9182899999995,5550.821296000001,1585.0,295.0,70.0,3631.706815,2804.6828580000015,0.0,25,317,14,0,2,27754.106477075067
123,B0,11,7409.67333,3.469549999994342,3633.4315569999985,1805.0,343.0,0.0,5781.431556999998,1104.106770000001,60.0,8.0,0.0,1172.106770000001,49.277272999999695,5.0,1.0,0.0,55.277272999999695,0.0,0.0,0.0,0.0,0.0,345.8577300000003,0.0,0.0,55.0,400.8577300000003,5132.67333,1870.0,352.0,55.0,5482.370001,1556.975790999999,820.1360969999996,25,374,11,0,1,25663.366661429507
124,B0,11,6753.9069,3.1085008999943966,3311.695134,1545.0,291.0,0.0,5147.695134,1160.0048140000004,50.0,9.0,0.0,1219.0048140000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.2069519999998,0.0,0.0,55.0,387.2069519999998,4803.9069,1595.0,300.0,55.0,5805.89884,837.6068200000009,471.9414880000004,25,319,11,0,0,24019.534495036864
125,B0,12,6532.277968,3.191239099993254,3284.3217790000003,1485.0,276.0,0.0,5045.321779000001,681.2369249999995,40.0,6.0,0.0,727.2369249999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.7192640000004,0.0,0.0,60.0,759.7192640000004,4665.277968,1525.0,282.0,60.0,5313.020899,904.603537,422.2555000000002,25,305,12,0,0,23326.38984530461
