certified_clears,clear_attempts,clear_rate,cleared,distance_m,error,evidence,localization_observations,mean_time_per_source_s,measure_count,mixed,optical_fallbacks,policy,runtime_s,seed,stress,switch_count,total,use_negative,virtual_time_s
10,10,1.0,10,24793.719889683027,,synthetic_local,29,572.7743977936606,124,False,0,P1,0.051995699999991984,81,edge,99,10,True,5727.743977936606
10,10,1.0,10,25403.04358235263,,synthetic_local,26,583.4608716470526,121,False,0,P2,0.8324190999999956,81,edge,99,10,True,5834.608716470526
10,10,1.0,10,15288.650169108247,,synthetic_local,30,389.4730033821649,133,False,0,P3,1.0608457999999956,81,edge,122,10,True,3894.730033821649
3,1080,1.0,10,363776.0506372769,,synthetic_local,16,8006.22101274553,686,True,7,P1,0.09180069999999318,81,edge,617,10,True,80062.2101274553
9,27,1.0,10,37475.34170253158,,synthetic_local,24,1162.906834050631,679,True,1,P4,1.5331608999999986,81,edge,638,10,True,11629.06834050631
6,177,1.0,10,64428.92553018753,,synthetic_local,21,1748.9785106037502,683,True,4,P4,1.155331199999992,81,edge,638,10,False,17489.785106037503
15,15,1.0,15,35130.371859428575,,synthetic_local,43,509.07162479238116,95,False,0,P1,0.055811300000002007,82,bias,60,15,True,7636.0743718857175
15,15,1.0,15,36939.7891604567,,synthetic_local,39,531.8638554727559,91,False,0,P2,1.131350900000001,82,bias,60,15,True,7977.957832091338
15,15,1.0,15,19344.231089467816,,synthetic_local,42,299.8564145262375,94,False,0,P3,1.109218999999996,82,bias,84,15,True,4497.846217893562
7,158,1.0,15,75794.7373036963,,synthetic_local,31,1265.72983071595,568,True,8,P1,0.11521469999999567,82,bias,483,15,True,18985.947460739248
14,175,1.0,15,77890.72195562511,,synthetic_local,46,1312.3429594083348,599,True,1,P4,2.810709700000004,82,bias,557,15,True,19685.14439112502
9,199,1.0,15,78612.2500243648,,synthetic_local,41,1328.763333658197,605,True,6,P4,1.969718400000005,82,bias,557,15,False,19931.450004872957
15,15,1.0,15,29572.902484067286,,synthetic_local,45,428.9053664542305,80,False,0,P1,0.06932890000000214,83,cluster,44,15,True,6433.580496813457
15,15,1.0,15,32581.01550915654,,synthetic_local,45,469.0135401220871,80,False,0,P2,1.3616872000000058,83,cluster,44,15,True,7035.203101831306
15,15,1.0,15,11693.116030587087,,synthetic_local,45,192.1748804078278,80,False,0,P3,0.9828871999999933,83,cluster,69,15,True,2882.623206117417
8,644,1.0,15,164650.90614182298,,synthetic_local,29,2446.8787485576386,315,True,7,P1,0.10352149999999938,83,cluster,236,15,True,36703.18122836458
10,16,1.0,15,33908.12051579299,,synthetic_local,43,675.3082735439067,553,True,5,P4,1.8872783999999996,83,cluster,505,15,True,10129.6241031586
7,100,1.0,15,45008.27183917216,,synthetic_local,40,840.7769578556287,555,True,8,P4,1.5495857000000086,83,cluster,505,15,False,12611.65436783443
14,14,1.0,14,34403.4979896589,,synthetic_local,39,533.2642569951272,91,False,0,P1,0.06200690000000009,84,random,60,14,True,7465.699597931781
14,14,1.0,14,35857.74284727138,,synthetic_local,37,553.3248978181624,89,False,0,P2,1.0085468000000049,84,random,60,14,True,7746.548569454274
12,25,1.0,14,16296.32781055331,,synthetic_local,41,286.6618258650473,110,False,2,P3,0.9098754999999983,84,random,101,14,True,4013.265562110663
8,246,1.0,14,100875.32601353696,,synthetic_local,35,1687.4332287648133,461,True,6,P1,0.09572149999999624,84,random,378,14,True,23624.065202707385
13,224,1.0,14,94605.67779811186,,synthetic_local,42,1595.7239685444551,461,True,1,P4,2.345559399999999,84,random,414,14,True,22340.135559622373
9,186,1.0,14,88487.39864093387,,synthetic_local,38,1501.9628377276263,466,True,5,P4,2.1417787000000033,84,random,414,14,False,21027.47972818677
14,14,1.0,14,27038.720175988463,,synthetic_local,39,443.55314537126384,127,False,0,P1,0.0631027999999958,85,edge,97,14,True,6209.744035197694
14,14,1.0,14,27823.07748757317,,synthetic_local,35,453.3296783939023,123,False,0,P2,1.068608800000007,85,edge,97,14,True,6346.615497514633
14,14,1.0,14,18147.040345937636,,synthetic_local,34,315.8862906562521,122,False,0,P3,1.0470550000000145,85,edge,113,14,True,4422.408069187529
8,692,1.0,14,248014.1001877156,,synthetic_local,30,3923.1300026816575,549,True,6,P1,0.15785089999999968,85,edge,472,14,True,54923.820037543206
13,29,1.0,14,40784.110055966135,,synthetic_local,42,831.2015722280876,568,True,1,P4,2.396991500000013,85,edge,525,14,True,11636.822011193226
10,203,1.0,14,80895.0953698725,,synthetic_local,37,1442.2156481410364,570,True,4,P4,1.5928130000000067,85,edge,525,14,False,20191.01907397451
16,16,1.0,16,32496.550464779524,,synthetic_local,43,444.831880809744,95,False,0,P1,0.07469000000000392,86,bias,63,16,True,7117.310092955904
16,16,1.0,16,34602.18691173365,,synthetic_local,40,470.2148363966705,92,False,0,P2,1.1209455000000048,86,bias,63,16,True,7523.437382346728
16,16,1.0,16,14906.016844216636,,synthetic_local,42,226.82521055270797,96,False,0,P3,0.9875863999999979,86,bias,88,16,True,3629.2033688433276
7,700,1.0,16,224913.1744458545,,synthetic_local,33,3088.9146805731903,399,True,9,P1,0.15635299999999575,86,bias,313,16,True,49422.634889171044
15,128,1.0,16,62709.389974179445,,synthetic_local,57,974.7423746772428,447,True,1,P4,2.8909683999999913,86,bias,403,16,True,15595.877994835884
