case_id,family,total_sources,stage,travel_m,travel_s,switch_s,measure_s,clear_s,total_s,actions
847,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
847,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
847,mixed,14,certified_clear,3607.016137028335,721.4032280000004,0.0,0.0,70.0,791.4032280000004,14
848,mixed,11,discovery,16076.083099096335,3215.2166209999996,261.0,1370.0,0.0,4846.216621,274
848,mixed,11,active_localization,5424.113865290184,1084.8227729999996,9.0,60.0,0.0,1153.8227729999996,12
848,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
848,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
848,mixed,11,certified_clear,1530.0059717777174,306.0011940000005,0.0,0.0,55.0,361.0011940000005,11
849,mixed,10,discovery,15707.716510623275,3141.5433060000005,255.0,1355.0,0.0,4751.5433060000005,271
849,mixed,10,active_localization,3925.766462018746,785.153292,6.0,35.0,0.0,826.153292,7
849,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
849,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
849,mixed,10,certified_clear,1961.601465320201,392.32029199999937,0.0,0.0,50.0,442.32029199999937,10
850,mixed,16,discovery,6355.642143635067,1271.128431,165.0,850.0,0.0,2286.128431,170
850,mixed,16,active_localization,8060.421166493895,1612.084232,11.0,75.0,0.0,1698.084232,15
850,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
850,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
850,mixed,16,certified_clear,3965.9009687086377,793.1801930000005,0.0,0.0,80.0,873.1801930000005,16
851,mixed,15,discovery,15322.12329689733,3064.4246639999997,204.0,1085.0,0.0,4353.424664,217
851,mixed,15,active_localization,8710.265442088645,1742.053088,10.0,70.0,0.0,1822.053088,14
851,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
851,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
851,mixed,15,certified_clear,2893.044320109867,578.6088650000004,0.0,0.0,75.0,653.6088650000004,15
852,mixed,11,discovery,15510.62021672085,3102.1240479999997,264.0,1390.0,0.0,4756.124048,278
852,mixed,11,active_localization,5093.8728503917755,1018.77457,7.0,50.0,0.0,1075.77457,10
852,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
852,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
852,mixed,11,certified_clear,2885.612991881664,577.1225970000002,0.0,0.0,55.0,632.1225970000002,11
853,mixed,11,discovery,16798.825621637057,3359.7651280000014,281.0,1470.0,0.0,5110.765128000001,294
853,mixed,11,active_localization,6760.657110646412,1352.131424,10.0,80.0,0.0,1442.131424,16
853,mixed,11,diagnostic,938.1893465433825,187.63786999999957,0.0,10.0,0.0,197.63786999999957,2
853,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
853,mixed,11,certified_clear,1162.6822040463603,232.53644099999906,0.0,0.0,55.0,287.53644099999906,11
854,mixed,11,discovery,16067.841133661348,3213.568228000001,244.0,1295.0,0.0,4752.568228000001,259
854,mixed,11,active_localization,4481.714044283426,896.3428090000001,7.0,45.0,0.0,948.3428090000001,9
854,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
854,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
854,mixed,11,certified_clear,2315.6581004452814,463.13161999999915,0.0,0.0,55.0,518.1316199999992,11
855,mixed,14,discovery,14950.324203150867,2990.064843,224.0,1190.0,0.0,4404.064843,238
855,mixed,14,active_localization,7447.410142410512,1489.4820279999992,9.0,75.0,0.0,1573.4820279999992,15
855,mixed,14,diagnostic,728.0054691025491,145.60109399999965,0.0,5.0,0.0,150.60109399999965,1
855,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
855,mixed,14,certified_clear,3892.954814550789,778.5909630000008,0.0,0.0,70.0,848.5909630000008,14
856,mixed,15,discovery,15820.377202802501,3164.0754430000006,232.0,1225.0,0.0,4621.075443000001,245
856,mixed,15,active_localization,5437.949769915622,1087.589956000001,11.0,75.0,0.0,1173.589956000001,15
856,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
856,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
856,mixed,15,certified_clear,3493.648450238788,698.7296909999983,0.0,0.0,75.0,773.7296909999983,15
857,mixed,14,discovery,15441.706205086784,3088.341244000001,226.0,1195.0,0.0,4509.341244000001,239
857,mixed,14,active_localization,5116.39617811035,1023.2792349999988,11.0,75.0,0.0,1109.2792349999988,15
857,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
857,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
857,mixed,14,certified_clear,3565.9742618052423,713.194853,0.0,0.0,70.0,783.194853,14
858,mixed,14,discovery,17009.134472805556,3401.826897,236.0,1245.0,0.0,4882.826897000001,249
858,mixed,14,active_localization,8034.904396144183,1606.9808789999997,9.0,90.0,0.0,1705.9808789999997,18
858,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
858,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
858,mixed,14,certified_clear,2802.0146651932073,560.4029349999997,0.0,0.0,70.0,630.4029349999997,14
859,mixed,11,discovery,14808.847949141382,2961.7695920000015,322.0,1680.0,0.0,4963.7695920000015,336
859,mixed,11,active_localization,9398.54021415173,1879.7080419999998,9.0,75.0,0.0,1963.7080419999998,15
859,mixed,11,diagnostic,189.1451274601065,37.829025,0.0,5.0,0.0,42.829025,1
859,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
859,mixed,11,certified_clear,2350.4874955230575,470.0974999999987,0.0,0.0,55.0,525.0974999999987,11
860,mixed,16,discovery,9121.542824993467,1824.3085680000006,164.0,870.0,0.0,2858.3085680000004,174
860,mixed,16,active_localization,5483.590173408511,1096.7180339999995,10.0,60.0,0.0,1166.7180339999995,12
860,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
860,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
860,mixed,16,certified_clear,2957.954684006067,591.5909369999997,0.0,0.0,80.0,671.5909369999997,16
861,mixed,16,discovery,10981.393543295035,2196.2787099999996,237.0,1230.0,0.0,3663.278709999999,246
861,mixed,16,active_localization,12290.78886062033,2458.157771999999,15.0,135.0,0.0,2608.157771999999,27
861,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
861,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
861,mixed,16,certified_clear,1233.281531874181,246.65630800000122,0.0,0.0,80.0,326.6563080000012,16
862,mixed,14,discovery,16925.223696151406,3385.044742000001,214.0,1140.0,0.0,4739.044742000001,228
862,mixed,14,active_localization,6821.255975366612,1364.2511939999997,11.0,80.0,0.0,1455.2511939999997,16
862,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
862,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
862,mixed,14,certified_clear,2333.474136743567,466.69482599999947,0.0,0.0,70.0,536.6948259999995,14
863,mixed,12,discovery,16243.607992421717,3248.721600000002,270.0,1420.0,0.0,4938.721600000003,284
863,mixed,12,active_localization,5031.566288832435,1006.3132569999993,8.0,60.0,0.0,1074.3132569999993,12
863,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
863,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
863,mixed,12,certified_clear,3218.908338260021,643.7816679999987,0.0,0.0,60.0,703.7816679999987,12
864,mixed,14,discovery,16212.65139858837,3242.530282000001,253.0,1330.0,0.0,4825.530282000001,266
864,mixed,14,active_localization,7412.28649465736,1482.4572990000008,9.0,90.0,0.0,1581.4572990000008,18
864,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
864,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
864,mixed,14,certified_clear,2904.3206029530375,580.8641209999981,0.0,0.0,70.0,650.8641209999981,14
865,mixed,15,discovery,18276.875563777743,3655.3751160000006,218.0,1155.0,0.0,5028.375116000001,231
865,mixed,15,active_localization,8028.669197259377,1605.7338399999992,12.0,105.0,0.0,1722.7338399999992,21
865,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
865,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
865,mixed,15,certified_clear,1348.0666334208165,269.61332700000025,0.0,0.0,75.0,344.61332700000025,15
866,mixed,15,discovery,14258.39535627893,2851.679075,225.0,1190.0,0.0,4266.679075,238
866,mixed,15,active_localization,5485.364489821967,1097.072899000001,7.0,75.0,0.0,1179.072899000001,15
866,mixed,15,diagnostic,113.30341339783878,22.660683000000063,0.0,5.0,0.0,27.660683000000063,1
866,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
866,mixed,15,certified_clear,4214.281775149437,842.8563559999994,0.0,0.0,75.0,917.8563559999994,15
867,mixed,15,discovery,16664.644369071502,3332.928874999999,218.0,1160.0,0.0,4710.928875,232
867,mixed,15,active_localization,5051.369223892352,1010.2738449999997,12.0,70.0,0.0,1092.2738449999997,14
867,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
867,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
867,mixed,15,certified_clear,2902.564994128257,580.512999000001,0.0,0.0,75.0,655.512999000001,15
868,all_directional,10,discovery,16837.438025251246,3367.4876080000004,282.0,1480.0,0.0,5129.487608,296
868,all_directional,10,active_localization,6112.636087298964,1222.5272180000002,9.0,100.0,0.0,1331.5272180000002,20
868,all_directional,10,diagnostic,1391.8231991693783,278.3646410000001,0.0,20.0,0.0,298.3646410000001,4
868,all_directional,10,optical_fallback,76.53231582288853,15.306463000000122,0.0,0.0,14.0,29.30646300000012,4
868,all_directional,10,certified_clear,1930.130759521899,386.0261519999991,0.0,0.0,45.0,431.0261519999991,9
869,mixed,10,discovery,18584.885326897074,3716.9770680000006,273.0,1435.0,0.0,5424.977068,287
869,mixed,10,active_localization,5761.082222209688,1152.2164460000004,8.0,80.0,0.0,1240.2164460000004,16
869,mixed,10,diagnostic,101.35972839472144,20.271945999999843,0.0,5.0,0.0,25.271945999999843,1
869,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
869,mixed,10,certified_clear,1607.5217402059604,321.5043469999996,0.0,0.0,50.0,371.5043469999996,10
870,mixed,13,discovery,16906.74459507185,3381.3489239999994,279.0,1460.0,0.0,5120.348923999999,292
870,mixed,13,active_localization,6706.586759545594,1341.317352,11.0,80.0,0.0,1432.317352,16
870,mixed,13,diagnostic,944.4153585265547,188.88307199999963,0.0,10.0,0.0,198.88307199999963,2
870,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
870,mixed,13,certified_clear,2674.530821338207,534.9061640000015,0.0,0.0,65.0,599.9061640000015,13
871,mixed,15,discovery,16637.942024110394,3327.5884079999996,265.0,1390.0,0.0,4982.588408,278
871,mixed,15,active_localization,10824.545227456507,2164.909043999998,13.0,135.0,0.0,2312.909043999998,27
871,mixed,15,diagnostic,765.1154266250358,153.02308600000015,0.0,10.0,0.0,163.02308600000015,2
871,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
871,mixed,15,certified_clear,3265.4473458841608,653.0894700000015,0.0,0.0,75.0,728.0894700000015,15
872,mixed,14,discovery,15534.994234721506,3106.998851,207.0,1095.0,0.0,4408.998851,219
872,mixed,14,active_localization,6726.591644144637,1345.3183269999993,13.0,90.0,0.0,1448.3183269999993,18
872,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
872,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
872,mixed,14,certified_clear,2354.926492981313,470.9852990000011,0.0,0.0,70.0,540.9852990000011,14
873,mixed,11,discovery,15984.106459081413,3196.8212959999987,288.0,1515.0,0.0,4999.821295999998,303
873,mixed,11,active_localization,5885.338157639927,1177.0676320000007,8.0,60.0,0.0,1245.0676320000007,12
873,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
873,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
873,mixed,11,certified_clear,3097.13023806024,619.4260490000006,0.0,0.0,55.0,674.4260490000006,11
874,mixed,10,discovery,16150.786266778197,3230.1572559999995,305.0,1600.0,0.0,5135.1572559999995,320
874,mixed,10,active_localization,3787.305982924896,757.4611959999997,5.0,50.0,0.0,812.4611959999997,10
874,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
874,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
874,mixed,10,certified_clear,2969.2370097757293,593.847403000001,0.0,0.0,50.0,643.847403000001,10
875,mixed,15,discovery,15935.877446381539,3187.175491,194.0,1030.0,0.0,4411.175491,206
875,mixed,15,active_localization,5511.337390649187,1102.2674780000007,10.0,75.0,0.0,1187.2674780000007,15
875,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
875,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
875,mixed,15,certified_clear,2670.017928482257,534.0035859999997,0.0,0.0,75.0,609.0035859999997,15
876,mixed,11,discovery,16337.378118040962,3267.4756260000013,302.0,1590.0,0.0,5159.475626000001,318
876,mixed,11,active_localization,3004.9966676695035,600.9993340000003,5.0,30.0,0.0,635.9993340000003,6
876,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
876,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
876,mixed,11,certified_clear,3077.9972204498044,615.5994449999987,0.0,0.0,55.0,670.5994449999987,11
877,mixed,12,discovery,15687.766389487571,3137.553283,300.0,1575.0,0.0,5012.553283,315
877,mixed,12,active_localization,3806.161800390526,761.2323599999997,8.0,50.0,0.0,819.2323599999997,10
877,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
877,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
877,mixed,12,certified_clear,2697.7210004387716,539.5442019999999,0.0,0.0,60.0,599.5442019999999,12
878,mixed,14,discovery,14633.108494253407,2926.6216999999992,263.0,1365.0,0.0,4554.6217,273
878,mixed,14,active_localization,7989.14560667716,1597.829121999999,13.0,115.0,0.0,1725.829121999999,23
878,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
878,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
878,mixed,14,certified_clear,1417.160183164387,283.4320380000014,0.0,0.0,70.0,353.4320380000014,14
879,mixed,15,discovery,16211.347735054696,3242.2695510000003,252.0,1320.0,0.0,4814.269551,264
879,mixed,15,active_localization,9293.172958149009,1858.6345919999999,12.0,75.0,0.0,1945.6345919999999,15
879,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
879,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
879,mixed,15,certified_clear,2832.278820401035,566.4557639999999,0.0,0.0,75.0,641.4557639999999,15
880,mixed,16,discovery,16124.587164609924,3224.9174359999997,227.0,1195.0,0.0,4646.917436,239
880,mixed,16,active_localization,6822.203055475191,1364.4406099999992,11.0,95.0,0.0,1470.4406099999992,19
880,mixed,16,diagnostic,1177.0454842559882,235.4090970000002,0.0,20.0,0.0,255.4090970000002,4
880,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
880,mixed,16,certified_clear,3943.694327594642,788.738866000001,0.0,0.0,80.0,868.738866000001,16
881,mixed,11,discovery,16155.299488195193,3231.0599020000004,266.0,1405.0,0.0,4902.059902000001,281
881,mixed,11,active_localization,8590.49952859065,1718.099905999999,7.0,80.0,0.0,1805.099905999999,16
881,mixed,11,diagnostic,602.7146623893004,120.54293200000029,0.0,10.0,0.0,130.5429320000003,2
881,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
881,mixed,11,certified_clear,2631.4878437254133,526.2975679999997,0.0,0.0,55.0,581.2975679999997,11
882,mixed,16,discovery,14395.32749129801,2879.0654989999994,210.0,1100.0,0.0,4189.065498999999,220
882,mixed,16,active_localization,4616.56290947296,923.3125810000004,10.0,75.0,0.0,1008.3125810000004,15
882,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
882,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
882,mixed,16,certified_clear,5269.023821273813,1053.8047650000003,0.0,0.0,80.0,1133.8047650000003,16
883,mixed,16,discovery,4307.411600932496,861.4823209999997,142.0,730.0,0.0,1733.4823209999997,146
883,mixed,16,active_localization,12890.60447471447,2578.120897,15.0,125.0,0.0,2718.120897,25
883,mixed,16,diagnostic,1072.2996083036478,214.459922,0.0,10.0,0.0,224.459922,2
883,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
883,mixed,16,certified_clear,3110.1077304410114,622.0215470000004,0.0,0.0,80.0,702.0215470000004,16
884,mixed,12,discovery,14949.227980719199,2989.8456009999995,234.0,1250.0,0.0,4473.845601,250
884,mixed,12,active_localization,5958.37139132686,1191.6742789999998,9.0,60.0,0.0,1260.6742789999998,12
884,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
884,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
884,mixed,12,certified_clear,2664.168525414496,532.8337050000005,0.0,0.0,60.0,592.8337050000005,12
885,mixed,15,discovery,16484.69060458331,3296.9381249999997,238.0,1260.0,0.0,4794.938125,252
885,mixed,15,active_localization,10205.663429090773,2041.132685,10.0,105.0,0.0,2156.132685,21
885,mixed,15,diagnostic,2059.2316711546196,411.8463350000002,0.0,15.0,0.0,426.8463350000002,3
885,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
885,mixed,15,certified_clear,5057.282922373122,1011.4565840000007,0.0,0.0,75.0,1086.4565840000007,15
886,mixed,13,discovery,16030.164838342098,3206.0329709999996,193.0,1050.0,0.0,4449.032971,210
886,mixed,13,active_localization,7065.01764371795,1413.0035290000003,7.0,80.0,0.0,1500.0035290000003,16
886,mixed,13,diagnostic,3229.008286754004,645.8016579999994,0.0,25.0,0.0,670.8016579999994,5
886,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
886,mixed,13,certified_clear,4167.182903328481,833.4365820000006,0.0,0.0,65.0,898.4365820000006,13
887,mixed,16,discovery,5769.100539638382,1153.8201089999998,132.0,685.0,0.0,1970.8201089999998,137
887,mixed,16,active_localization,6627.371471404545,1325.4742949999995,14.0,95.0,0.0,1434.4742949999995,19
887,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
887,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
887,mixed,16,certified_clear,4025.680263501193,805.1360530000011,0.0,0.0,80.0,885.1360530000011,16
888,mixed,14,discovery,15254.560617222156,3050.912125000001,244.0,1290.0,0.0,4584.912125000002,258
888,mixed,14,active_localization,7428.061095907355,1485.6122179999993,12.0,95.0,0.0,1592.6122179999993,19
888,mixed,14,diagnostic,101.11874208078342,20.223747999999887,0.0,5.0,0.0,25.223747999999887,1
888,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
888,mixed,14,certified_clear,2343.6296808997345,468.7259359999998,0.0,0.0,70.0,538.7259359999998,14
889,mixed,16,discovery,8790.287020199581,1758.057406000001,168.0,875.0,0.0,2801.0574060000013,175
889,mixed,16,active_localization,6917.2376600070465,1383.447531,11.0,110.0,0.0,1504.447531,22
889,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
889,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
889,mixed,16,certified_clear,4081.7554301156597,816.351084999999,0.0,0.0,80.0,896.351084999999,16
890,mixed,13,discovery,15118.481310900246,3023.696265000001,242.0,1295.0,0.0,4560.696265000001,259
890,mixed,13,active_localization,6717.7768479003635,1343.555368999999,6.0,45.0,0.0,1394.555368999999,9
890,mixed,13,diagnostic,1488.3972610793437,297.6794519999994,0.0,15.0,0.0,312.6794519999994,3
890,mixed,13,optical_fallback,1595.8864874871829,319.1772970000002,0.0,0.0,128.0,447.1772970000002,42
890,mixed,13,certified_clear,3888.08737139842,777.6174750000002,0.0,0.0,60.0,837.6174750000002,12
891,mixed,13,discovery,16397.1028663453,3279.4205779999998,242.0,1285.0,0.0,4806.420577999999,257
891,mixed,13,active_localization,3324.629584948977,664.9259170000001,7.0,40.0,0.0,711.9259170000001,8
891,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
891,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
891,mixed,13,certified_clear,4877.773966619481,975.5547919999999,0.0,0.0,65.0,1040.554792,13
892,mixed,12,discovery,16414.71337002861,3282.9426789999998,257.0,1360.0,0.0,4899.942679,272
892,mixed,12,active_localization,10051.087431439159,2010.217483999999,12.0,110.0,0.0,2132.217483999999,22
892,mixed,12,diagnostic,1139.620087549512,227.92401800000061,0.0,15.0,0.0,242.92401800000061,3
892,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
892,mixed,12,certified_clear,1642.141877734148,328.42837499999985,0.0,0.0,60.0,388.42837499999985,12
893,mixed,14,discovery,17632.014239093103,3526.4028500000004,234.0,1240.0,0.0,5000.40285,248
893,mixed,14,active_localization,4487.1717270974505,897.4343480000003,11.0,90.0,0.0,998.4343480000003,18
893,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
893,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
893,mixed,14,certified_clear,3759.8829866888254,751.9765969999992,0.0,0.0,70.0,821.9765969999992,14
894,mixed,10,discovery,14562.60494096108,2912.520989999999,262.0,1385.0,0.0,4559.520989999998,277
894,mixed,10,active_localization,5820.0206314598845,1164.0041259999996,7.0,70.0,0.0,1241.0041259999996,14
894,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
894,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
894,mixed,10,certified_clear,2996.4724240735313,599.2944860000011,0.0,0.0,50.0,649.2944860000011,10
895,mixed,10,discovery,17344.16753761046,3468.8335129999996,260.0,1375.0,0.0,5103.833513,275
895,mixed,10,active_localization,3698.322456211681,739.6644920000001,7.0,55.0,0.0,801.6644920000001,11
895,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
895,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
895,mixed,10,certified_clear,2159.9071924383684,431.9814389999998,0.0,0.0,50.0,481.9814389999998,10
896,mixed,12,discovery,15476.477696848182,3095.295543999999,265.0,1400.0,0.0,4760.295543999999,280
896,mixed,12,active_localization,10075.787199340572,2015.1574399999995,11.0,85.0,0.0,2111.1574399999995,17
896,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
896,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
896,mixed,12,certified_clear,1356.0791153598338,271.2158220000009,0.0,0.0,60.0,331.2158220000009,12
897,mixed,14,discovery,14227.941546346916,2845.588312,254.0,1325.0,0.0,4424.588312,265
897,mixed,14,active_localization,9637.935064098543,1927.5870119999997,12.0,75.0,0.0,2014.5870119999997,15
897,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
897,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
897,mixed,14,certified_clear,3297.0790839279316,659.415817,0.0,0.0,70.0,729.415817,14
898,mixed,13,discovery,14512.942963780233,2902.588593,243.0,1285.0,0.0,4430.5885929999995,257
898,mixed,13,active_localization,5579.757695969914,1115.9515409999997,10.0,80.0,0.0,1205.9515409999997,16
898,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
898,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
898,mixed,13,certified_clear,2376.8667656403386,475.3733530000002,0.0,0.0,65.0,540.3733530000002,13
899,mixed,13,discovery,16568.34973939742,3313.669952,223.0,1190.0,0.0,4726.669952,238
899,mixed,13,active_localization,6111.337269870832,1222.2674530000002,11.0,60.0,0.0,1293.2674530000002,12
899,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
899,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
899,mixed,13,certified_clear,2674.0370823961466,534.807416,0.0,0.0,65.0,599.807416,13
900,mixed,12,discovery,15866.67584829662,3173.3351750000006,256.0,1355.0,0.0,4784.335175000001,271
900,mixed,12,active_localization,7039.754211375186,1407.9508430000005,9.0,70.0,0.0,1486.9508430000005,14
900,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
900,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
900,mixed,12,certified_clear,1576.3043314968695,315.26086599999917,0.0,0.0,60.0,375.26086599999917,12
901,mixed,11,discovery,16553.80290359778,3310.760583,258.0,1355.0,0.0,4923.760583,271
901,mixed,11,active_localization,6341.229167749526,1268.2458350000006,7.0,65.0,0.0,1340.2458350000006,13
901,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
901,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
901,mixed,11,certified_clear,1855.158661460029,371.03173199999947,0.0,0.0,55.0,426.03173199999947,11
902,mixed,13,discovery,16538.524879371347,3307.704979,221.0,1180.0,0.0,4708.704979,236
902,mixed,13,active_localization,6927.251627598305,1385.4503260000004,9.0,100.0,0.0,1494.4503260000004,20
902,mixed,13,diagnostic,1232.7706892069873,246.55413700000008,0.0,10.0,0.0,256.5541370000001,2
902,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
902,mixed,13,certified_clear,1945.283968907281,389.05679199999895,0.0,0.0,65.0,454.05679199999895,13
903,mixed,10,discovery,14919.870041689204,2983.97401,287.0,1510.0,0.0,4780.97401,302
903,mixed,10,active_localization,3970.0786002209215,794.0157190000011,8.0,50.0,0.0,852.0157190000011,10
903,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
903,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
903,mixed,10,certified_clear,2112.5148152433258,422.50296299999866,0.0,0.0,50.0,472.50296299999866,10
904,mixed,14,discovery,16073.952997046614,3214.7906009999992,219.0,1170.0,0.0,4603.790601,234
904,mixed,14,active_localization,6659.7253157042705,1331.9450630000001,11.0,90.0,0.0,1432.9450630000001,18
904,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
904,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
904,mixed,14,certified_clear,2568.3333163666084,513.6666640000005,0.0,0.0,70.0,583.6666640000005,14
905,mixed,15,discovery,16777.678906690748,3355.535783999999,248.0,1305.0,0.0,4908.535783999999,261
905,mixed,15,active_localization,9891.300574477673,1978.2601130000007,14.0,130.0,0.0,2122.2601130000007,26
905,mixed,15,diagnostic,393.0566071240723,78.61132099999998,0.0,10.0,0.0,88.61132099999998,2
905,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
