case_id,channel,observation_index,time,diameter,mec_radius,particle_count
271,8,0,47.0,1500.340108682139,750.2413680659007,8783
271,8,1,371.8,1500.340108682139,750.2413680659007,8123
271,8,2,791.95086,92.19591735436026,46.09795868718018,3887
271,8,3,1063.87116,92.19591735436026,46.09795868718018,456
271,8,4,1504.645003,33.50984200029994,16.75492101014997,394
271,9,0,5373.254704,1500.3921508871238,750.2520670216693,1175
271,9,1,6048.883313,1500.3921508871238,750.2520670216693,639
271,9,2,6137.270783,56.018148453680915,28.00907423684046,1382
271,9,3,6152.464215,22.290047709964224,11.145023864982127,276
271,11,0,809.95086,1500.782254653505,750.394053198901,337
271,11,1,1081.87116,1500.782254653505,750.394053198901,286
271,11,2,1619.054516,1500.782254653505,750.394053198901,286
271,11,3,1994.627901,1500.782254653505,750.394053198901,286
271,11,4,2242.548201,1500.782254653505,750.394053198901,286
271,11,5,2545.832457,1500.782254653505,750.394053198901,286
271,11,6,2827.911465,1500.782254653505,750.394053198901,286
271,11,7,3103.990473,1500.782254653505,750.394053198901,286
271,11,8,3494.492048,1500.782254653505,750.394053198901,286
271,11,9,3770.571056,1500.782254653505,750.394053198901,286
271,11,10,4040.650064,1500.782254653505,750.394053198901,285
271,11,11,4310.729072,1500.782254653505,750.394053198901,297
271,11,12,4580.80808,1500.782254653505,750.394053198901,152
271,11,13,4850.887088,1500.782254653505,750.394053198901,114
271,11,14,5120.966096,1500.782254653505,750.394053198901,164
271,11,15,5385.254704,1500.782254653505,750.394053198901,199
271,11,16,5695.96027,30.441761630324805,15.220880825162403,207
271,13,0,2839.911465,1415.4418095291178,707.720904774559,1001
271,13,1,3115.990473,59.514807785930586,29.757403902965294,993
271,13,2,3258.81329,25.54307954843739,12.771539784218774,1033
271,14,0,83.0,1501.0665488611364,750.5332744405682,8592
271,14,1,407.8,1501.0665488611364,750.5332744405682,1207
271,14,2,827.95086,1501.0665488611364,750.5332744405682,1033
271,14,3,1099.87116,1501.0665488611364,750.5332744405682,992
271,14,4,1637.054516,1501.0665488611364,750.5332744405682,973
271,14,5,2012.627901,1501.0665488611364,750.5332744405682,940
271,14,6,2260.548201,57.088476509773116,28.544238264886584,1104
271,14,7,2563.832457,57.088476509773116,28.544238264886584,1104
271,14,8,2845.911465,57.088476509773116,28.544238264886584,1104
271,14,9,3121.990473,57.088476509773116,28.544238264886584,1104
271,14,10,3506.492048,57.088476509773116,28.544238264886584,1104
271,14,11,3782.571056,57.088476509773116,28.544238264886584,1104
271,14,12,4052.650064,57.088476509773116,28.544238264886584,1104
271,14,13,4322.729072,57.088476509773116,28.544238264886584,1104
271,14,14,4592.80808,57.088476509773116,28.544238264886584,1104
271,14,15,4862.887088,57.088476509773116,28.544238264886584,1104
271,14,16,5132.966096,57.088476509773116,28.544238264886584,1104
271,14,17,5397.254704,57.088476509773116,28.544238264886584,1104
271,14,18,5498.733832,22.56456841724822,11.282284218624111,1095
271,15,0,413.8,1501.4062369796268,750.7031184998134,1499
271,15,1,833.95086,1501.4062369796268,750.7031184998134,257
271,15,2,1105.87116,1501.4062369796268,750.7031184998134,257
271,15,3,1643.054516,1501.4062369796268,750.7031184998134,257
271,15,4,2018.627901,1501.4062369796268,750.7031184998134,257
271,15,5,2266.548201,1501.4062369796268,750.7031184998134,257
271,15,6,2569.832457,1501.4062369796268,750.7031184998134,257
271,15,7,2851.911465,1501.4062369796268,750.7031184998134,257
271,15,8,3127.990473,1501.4062369796268,750.7031184998134,257
271,15,9,3512.492048,1501.4062369796268,750.7031184998134,257
271,15,10,3788.571056,1501.4062369796268,750.7031184998134,257
271,15,11,4058.650064,1501.4062369796268,750.7031184998134,257
271,15,12,4328.729072,1501.4062369796268,750.7031184998134,257
271,15,13,4598.80808,1501.4062369796268,750.7031184998134,367
271,15,14,4868.887088,1501.4062369796268,750.7031184998134,349
271,15,15,5138.966096,1501.4062369796268,750.7031184998134,349
271,15,16,5403.254704,47.09167747293221,23.545838746466117,787
271,15,17,5566.520275,47.09167747293221,23.545838746466117,323
271,15,18,5666.968183,13.849256617345999,6.9249358751178915,404
271,17,0,425.8,1256.68599784248,628.3429989312401,8999
271,17,1,529.684126,148.70849753304384,74.35424877652196,677
271,17,2,620.072481,22.087363775354284,11.04368189767727,11168
271,18,0,107.0,1500.4511048320796,750.2673785414798,8653
271,18,1,431.8,1500.4511048320796,750.2673785414798,8175
271,18,2,845.95086,1500.4511048320796,750.2673785414798,7394
271,18,3,1117.87116,125.77089512477902,62.88544757238962,306
271,18,4,1655.054516,94.66575839312745,47.33287920656384,3515
271,18,5,1780.615906,34.59263026134551,17.29631514067286,540
271,19,0,851.95086,1398.7237063454218,699.3618531827109,7193
271,19,1,1123.87116,76.86694863293278,38.4334743264665,286
271,19,2,1238.889591,20.260533670494954,10.130266845247508,8586
272,2,0,11.0,1501.8089947055887,750.9044973627944,8644
272,2,1,335.8,1501.8089947055887,750.9044973627944,4359
272,2,2,729.25843,1501.8089947055887,750.9044973627944,4295
272,2,3,1238.298036,1501.8089947055887,750.9044973627944,4272
272,2,4,1709.323509,1501.8089947055887,750.9044973627944,4272
272,2,5,1997.402517,1501.8089947055887,750.9044973627944,4272
272,2,6,2279.481525,1501.8089947055887,750.9044973627944,4272
272,2,7,2561.560533,1501.8089947055887,750.9044973627944,4272
272,2,8,2859.99491,1501.8089947055887,750.9044973627944,4051
272,2,9,3130.283518,40.96715248130224,20.483576250651172,5030
272,2,10,3320.733919,16.057127225890575,8.028974997213718,3385
272,3,0,341.8,906.515581860533,453.25779094026655,10689
272,3,1,735.25843,906.515581860533,453.25779094026655,7911
272,3,2,1244.298036,906.515581860533,453.25779094026655,7911
272,3,3,1715.323509,906.515581860533,453.25779094026655,7911
272,3,4,2003.402517,906.515581860533,453.25779094026655,7911
272,3,5,2285.481525,906.515581860533,453.25779094026655,7242
272,3,6,2567.560533,31.944093192788003,15.972046606394029,7736
272,4,0,347.8,1500.9234871823178,750.461743601159,1747
272,4,1,741.25843,96.99236221566531,48.496181117832656,1044
272,4,2,1004.894559,38.977413830473076,19.488706925236546,1277
272,9,0,771.25843,1500.2739746259888,750.1369873229944,5660
272,9,1,1274.298036,1500.2739746259888,750.1369873229944,728
272,9,2,1361.785845,1500.2739746259888,750.1369873229944,491
272,9,3,1422.935511,84.27603749245542,42.13801875622772,360
272,9,4,1451.583953,44.84338910227584,22.421694561137972,510
272,9,5,1489.621482,6.770532479642799,3.385266249821439,396
272,10,0,59.0,1501.383629830984,750.691814925492,8695
272,10,1,383.8,91.54551900575784,45.77275951287897,4481
272,10,2,517.087626,64.13764364626229,32.068821833131146,2024
272,10,3,590.149889,11.945844661404335,5.972922340702167,3770
272,13,0,3172.283518,1501.8089947055894,750.9044973627947,3212
272,13,1,3409.699116,141.91263421800085,70.95631711900049,5316
272,13,2,3496.26501,46.354124442343235,23.177062231171714,597
272,13,3,3511.724436,18.452162345325856,9.226081182663037,4670
272,15,0,89.0,1500.4543220674327,750.2682987319428,8681
272,15,1,413.8,57.30397659410789,28.65198830705395,9194
272,15,2,465.608564,5.373100901029201,2.686550460514637,8447
272,17,0,101.0,1501.1317460956006,750.5658730578003,8777
272,17,1,425.8,38.782301178036114,19.391150599018058,10494
272,17,2,807.25843,27.071265546067504,13.628150002634607,5332
272,19,0,113.0,1500.9653226528847,750.4826613364423,8659
272,19,1,437.8,1500.9653226528847,750.4826613364423,8186
272,19,2,819.25843,1500.9653226528847,750.4826613364423,7755
272,19,3,1316.298036,1500.9653226528847,750.4826613364423,4167
272,19,4,1781.323509,1500.9653226528847,750.4826613364423,4167
272,19,5,2069.402517,1500.9653226528847,750.4826613364423,4167
272,19,6,2267.481525,1500.9653226528847,750.4826613364423,4167
272,19,7,2633.560533,1500.9653226528847,750.4826613364423,4167
272,19,8,2847.99491,1500.9653226528847,750.4826613364423,4167
272,19,9,3196.283518,1500.9653226528847,750.4826613364423,4155
272,19,10,3433.699116,1500.9653226528847,750.4826613364423,3973
272,19,11,3743.613933,93.9663360846894,46.9831680523447,4930
272,19,12,3973.534233,85.49795053322259,42.7489752766113,1938
272,19,13,4040.32318,13.110584722148946,6.555292371074504,4082
272,20,0,4258.161186,1246.261467957498,623.1307339887491,1047
272,20,1,4450.449794,1246.261467957498,623.1307339887491,846
272,20,2,4768.528802,52.87753647611703,26.43876824805856,1239
272,20,3,4907.596336,24.206072325532972,12.103036172766593,403
273,3,0,1487.211792,1281.5778260406187,640.7889130303095,7980
273,3,1,1729.132092,46.2680267213522,23.13401337067621,9537
273,3,2,1902.862354,21.802481745992196,10.901240882996099,303
273,4,0,2710.122745,1410.7391897457494,705.3695948828747,7085
273,4,1,2946.043045,41.4289882006665,20.714494110333366,8203
273,4,2,3088.6273,16.33503935307862,8.167519686539332,7343
273,6,0,359.8,809.0638959350075,404.5319479775039,10710
273,6,1,547.685149,31.626597124038895,15.813298572019555,270
273,7,0,3441.68061,1289.1985078509013,644.5992539354507,8440
273,7,1,3665.60091,71.59940471858307,35.79970236929154,408
273,7,2,3832.422914,44.68743451030564,22.343717265152822,10467
273,7,3,3925.422761,15.080577094691035,7.540288557345529,308
273,10,0,383.8,834.9992951805731,417.49964760028666,10707
273,10,1,632.282368,24.285512579421177,12.14275629971059,10574
273,11,0,389.8,1147.4700070226909,573.7350035213454,9951
273,11,1,831.22721,52.35807988176997,26.179039950884984,378
273,11,2,1076.800592,30.930105731744074,15.465052875872038,9672
273,12,0,3459.68061,1501.4404920097206,750.7202460148603,983
273,12,1,3683.60091,262.31022697918735,131.1551134995937,1518
273,12,2,3734.070225,53.2409378729609,26.62046894648048,2244
273,12,3,3751.612082,24.691361592449436,12.345680806224777,682
273,14,0,83.0,1500.4257787911577,750.2604285801336,8579
273,14,1,407.8,1500.4257787911577,750.2604285801336,7728
273,14,2,849.22721,1500.4257787911577,750.2604285801336,7728
273,14,3,1252.923184,1500.4257787911577,750.2604285801336,7728
273,14,4,1535.211792,1500.4257787911577,750.2604285801336,4051
273,14,5,1777.132092,47.82020191904396,23.91010096952205,5917
273,14,6,2108.038738,47.82020191904396,23.91010096952205,5917
273,14,7,2390.117746,47.82020191904396,23.91010096952205,4063
273,14,8,2503.720899,35.40480689194468,18.58497490805704,2118
273,15,0,855.22721,1427.0705211672937,713.5352605936469,1279
273,15,1,1258.923184,1427.0705211672937,713.5352605936469,1034
273,15,2,1541.211792,1427.0705211672937,713.5352605936469,1023
273,15,3,1783.132092,1427.0705211672937,713.5352605936469,1023
273,15,4,2114.038738,1427.0705211672937,713.5352605936469,1023
273,15,5,2396.117746,1427.0705211672937,713.5352605936469,1023
273,15,6,2752.122745,1427.0705211672937,713.5352605936469,1023
273,15,7,2988.043045,1427.0705211672937,713.5352605936469,1023
273,15,8,3471.68061,1427.0705211672937,713.5352605936469,1023
273,15,9,3695.60091,1427.0705211672937,713.5352605936469,1023
273,15,10,4223.733473,1427.0705211672937,713.5352605936469,940
273,15,11,4470.022081,63.56225260841263,31.78112631420632,1025
273,15,12,4633.44464,29.583115085281683,14.791557552640842,1037
273,16,0,419.8,1206.940082201391,603.4700411106955,9442
273,16,1,861.22721,43.73553681235723,21.86776841617866,7213
273,16,2,950.712854,33.073734880272525,16.5368674501363,4531
273,17,0,101.0,1500.9097482819955,750.4548998687176,8775
273,17,1,425.8,1500.9097482819955,750.4548998687176,8059
273,17,2,867.22721,1500.9097482819955,750.4548998687176,8059
273,17,3,1264.923184,1500.9097482819955,750.4548998687176,8059
273,17,4,1547.211792,1500.9097482819955,750.4548998687176,8027
273,17,5,1789.132092,1500.9097482819955,750.4548998687176,8006
273,17,6,2120.038738,1500.9097482819955,750.4548998687176,8006
273,17,7,2402.117746,1500.9097482819955,750.4548998687176,8006
273,17,8,2758.122745,60.11913475431712,30.059567387158573,6313
273,17,9,2994.043045,30.884873114130933,15.600850970929912,3208
273,20,0,119.0,1500.6761390212139,750.3476808261277,8502
273,20,1,323.8,81.43699012230947,40.71849507115481,5531
273,20,2,524.400667,14.582782202913565,7.291391111456782,4628
274,1,0,329.8,1501.8089947055882,750.9044973627941,1612
274,1,1,911.833683,30.108734348614103,15.054367184307102,2127
274,2,0,11.0,1501.8089947055873,750.9044973627937,8670
274,2,1,335.8,1501.8089947055873,750.9044973627937,7651
274,2,2,917.833683,1501.8089947055873,750.9044973627937,7611
274,2,3,1307.473641,1501.8089947055873,750.9044973627937,3252
274,2,4,1549.393941,1501.8089947055873,750.9044973627937,963
274,2,5,2098.929339,1501.8089947055873,750.9044973627937,953
274,2,6,2422.479709,1501.8089947055873,750.9044973627937,953
274,2,7,2753.46261,1501.8089947055873,750.9044973627937,953
274,2,8,3017.541618,1501.8089947055873,750.9044973627937,953
274,2,9,3275.620626,1501.8089947055873,750.9044973627937,953
274,2,10,3850.623119,1501.8089947055873,750.9044973627937,953
274,2,11,4108.702127,1501.8089947055873,750.9044973627937,953
274,2,12,4490.168386,1501.8089947055873,750.9044973627937,951
274,2,13,4800.996464,1501.8089947055873,750.9044973627937,456
274,2,14,5041.285072,1501.8089947055873,750.9044973627937,412
274,2,15,6026.508821,40.67238054871427,20.336190284357137,367
274,2,16,6087.334249,10.614876956711093,5.30743848835559,388
274,3,0,17.0,1500.7612466067537,750.3845348890887,8704
274,3,1,341.8,40.44308663837039,20.221543329185224,9645
274,3,2,493.461582,26.863930630633767,13.43196532531691,4088
274,4,0,4806.996464,1396.325534757671,698.1627673888355,7442
274,4,1,5047.285072,1396.325534757671,698.1627673888355,1183
274,4,2,5348.219771,302.8427703596654,151.4213851898327,725
274,4,3,5454.409005,93.94656886030866,46.97328444015436,662
274,4,4,5473.524563,43.45522044085476,21.72761023042748,608
274,4,5,5488.750229,15.839633232950444,7.919816626475307,610
274,5,0,29.0,1500.891590156881,750.4459351053451,8603
274,5,1,353.8,49.7000974560732,24.85004873803661,9310
274,5,2,623.686179,10.729392797353542,5.364696408676791,9469
274,6,0,1319.473641,1500.368563533417,750.2468546844672,870
274,6,1,1561.393941,67.6642644165811,33.83213221829057,1400
274,6,2,1779.366818,29.4031601909005,14.70158010545028,1139
274,8,0,1573.393941,1501.8089947055885,750.9044973627944,4442
274,8,1,2116.929339,1501.8089947055885,750.9044973627944,4442
274,8,2,2440.479709,1501.8089947055885,750.9044973627944,4442
274,8,3,2771.46261,1501.8089947055885,750.9044973627944,4442
274,8,4,3035.541618,1501.8089947055885,750.9044973627944,4442
274,8,5,3293.620626,1501.8089947055885,750.9044973627944,4442
274,8,6,3868.623119,1501.8089947055885,750.9044973627944,4434
274,8,7,4126.702127,1501.8089947055885,750.9044973627944,4153
274,8,8,4508.168386,82.60802224582193,41.304011132911015,4022
274,8,9,4720.494426,31.450433037352386,15.725216528676226,3446
274,9,0,5059.285072,831.5472222486217,415.77361113431084,505
274,9,1,5105.862433,76.04930288896509,38.024651454482544,628
274,9,2,5175.391557,16.97364588046669,8.486822950233403,655
274,11,0,65.0,1501.022547255665,750.5112736378325,8742
274,11,1,389.8,37.16632571787336,18.583162868936686,9856
274,12,0,1591.393941,810.2639632918657,405.13198165593286,2503
274,12,1,2134.929339,810.2639632918657,405.13198165593286,2503
274,12,2,2458.479709,810.2639632918657,405.13198165593286,2503
274,12,3,2789.46261,810.2639632918657,405.13198165593286,2503
274,12,4,3053.541618,810.2639632918657,405.13198165593286,2503
274,12,5,3311.620626,810.2639632918657,405.13198165593286,2503
274,12,6,3886.623119,810.2639632918657,405.13198165593286,1094
274,12,7,4144.702127,103.47494282165336,51.73747142082668,331
274,12,8,4270.708599,13.656973640153714,6.828486830076859,308
274,13,0,2140.929339,1501.8089947055864,750.9044973627932,905
274,13,1,2464.479709,50.927484161468165,25.463742090734126,753
274,13,2,2629.250555,26.676921139983392,13.33846057999173,766
274,14,0,1603.393941,1500.473865733509,750.2740599586167,837
274,14,1,1820.43406,106.04026863650822,53.020134328254116,655
274,14,2,1903.735066,13.848653615253305,6.924326817626652,763
274,16,0,3065.541618,1380.5737214691196,690.3253451947771,939
274,16,1,3323.620626,1380.5737214691196,690.3253451947771,336
274,16,2,3354.186328,1380.5737214691196,690.3253451947771,375
274,16,3,3370.325749,55.58214647712439,27.791073248562242,316
274,16,4,3431.130762,36.66155945369498,18.33077973684753,282
274,17,0,989.833683,883.4817721839429,441.74088610197145,7346
274,17,1,1379.473641,883.4817721839429,441.74088610197145,7346
274,17,2,1621.393941,883.4817721839429,441.74088610197145,7346
274,17,3,2158.929339,78.64586841793508,39.32293421896757,1077
274,17,4,2255.668284,59.412508941985266,29.70625448099268,580
274,17,5,2384.096232,19.53617612474988,9.768088072374958,8872
274,19,0,113.0,1500.4133903194493,750.2572279689125,8609
274,19,1,437.8,56.3301298417854,28.16506493089275,295
274,19,2,777.203126,40.526844821563415,20.26342242078174,10514
274,20,0,119.0,1501.8089947055887,750.9044973627944,8595
274,20,1,323.8,1501.8089947055887,750.9044973627944,7937
274,20,2,1001.833683,1501.8089947055887,750.9044973627944,5443
274,20,3,1301.473641,1501.8089947055887,750.9044973627944,5413
274,20,4,1627.393941,1501.8089947055887,750.9044973627944,5397
274,20,5,2170.929339,1501.8089947055887,750.9044973627944,944
274,20,6,2488.479709,1501.8089947055887,750.9044973627944,944
274,20,7,2813.46261,1501.8089947055887,750.9044973627944,944
274,20,8,3011.541618,1501.8089947055887,750.9044973627944,944
274,20,9,3329.620626,1501.8089947055887,750.9044973627944,944
274,20,10,3904.623119,1501.8089947055887,750.9044973627944,944
274,20,11,4102.702127,1501.8089947055887,750.9044973627944,944
274,20,12,4538.168386,1501.8089947055887,750.9044973627944,944
274,20,13,4842.996464,1501.8089947055887,750.9044973627944,944
274,20,14,5035.285072,1501.8089947055887,750.9044973627944,712
274,20,15,5623.48595,74.11868674995239,37.059343384976195,755
274,20,16,5731.610226,33.564698492320055,16.78234925616003,736
275,1,0,3836.545225,1420.400334528847,710.2058894889503,821
275,1,1,4139.460031,61.883894891461665,30.941947455730915,718
275,1,2,4385.721579,61.883894891461665,30.941947455730915,718
275,1,3,4775.985222,61.883894891461665,30.941947455730915,718
275,1,4,5022.06423,61.883894891461665,30.941947455730915,718
275,1,5,5545.122047,35.811272315783604,17.90563616789185,1027
275,1,6,5567.946066,33.288535263030944,16.659628869626548,733
275,2,0,11.0,1501.5937059654684,750.7968529927342,8675
275,2,1,335.8,1501.5937059654684,750.7968529927342,8221
275,2,2,863.15652,1501.5937059654684,750.7968529927342,8044
275,2,3,1123.07682,1501.5937059654684,750.7968529927342,6396
275,2,4,1514.708373,1501.5937059654684,750.7968529927342,6396
275,2,5,1802.787381,1501.5937059654684,750.7968529927342,6396
275,2,6,2084.866389,1501.5937059654684,750.7968529927342,6396
275,2,7,2366.945397,1501.5937059654684,750.7968529927342,6396
275,2,8,2692.172623,1501.5937059654684,750.7968529927342,6396
275,2,9,3008.291322,1501.5937059654684,750.7968529927342,6364
275,2,10,3244.211622,104.41468741904477,52.207343719522385,3739
275,2,11,3572.466217,104.41468741904477,52.207343719522385,3434
275,2,12,3842.545225,56.81244113688008,28.406220578440095,1654
275,2,13,4100.916715,17.865047274730674,8.932523647365423,2373
275,3,0,17.0,1500.2714779105809,750.2324524248464,8615
275,3,1,341.8,35.25583132078812,17.627915670394113,10273
275,5,0,1135.07682,1461.9851680969725,730.9925840584863,6415
275,5,1,1526.708373,112.25759302768338,56.12879652384175,4118
275,5,2,1814.787381,112.25759302768338,56.12879652384175,4118
275,5,3,2096.866389,112.25759302768338,56.12879652384175,4118
275,5,4,2378.945397,112.25759302768338,56.12879652384175,4118
275,5,5,2704.172623,112.25759302768338,56.12879652384175,4118
275,5,6,3020.291322,112.25759302768338,56.12879652384175,4118
275,5,7,3256.211622,112.25759302768338,56.12879652384175,4118
275,5,8,3584.466217,112.25759302768338,56.12879652384175,4118
275,5,9,3854.545225,112.25759302768338,56.12879652384175,4118
275,5,10,4151.460031,49.67402470262621,24.852151620288737,1592
275,5,11,4397.721579,24.799893798701294,12.399946909350648,2943
275,6,0,4157.460031,1500.6879880941917,750.3526368625654,1184
275,6,1,4403.721579,1500.6879880941917,750.3526368625654,698
275,6,2,4787.985222,1500.6879880941917,750.3526368625654,447
275,6,3,5034.06423,40.208068327703664,20.104034173851865,1016
275,6,4,5124.438074,30.629090601978472,15.314545310989237,390
275,7,0,1147.07682,858.2478764323827,429.12393822619146,6774
275,7,1,1326.996736,76.59564129507763,38.297820657538814,484
275,7,2,1403.694803,76.59564129507763,38.297820657538814,1370
275,7,3,1413.287004,27.92747803878528,13.96373902939273,733
275,9,0,3872.545225,1436.9561069768206,718.4780534984103,987
275,9,1,4169.460031,51.317932945956606,25.658966482978368,932
275,9,2,4415.721579,51.317932945956606,25.658966482978368,261
275,9,3,4799.985222,51.317932945956606,25.658966482978368,261
275,9,4,5046.06423,51.317932945956606,25.658966482978368,261
275,9,5,5486.076383,22.47196447778471,11.235982248892403,410
275,11,0,65.0,1500.6259836737715,750.3273941147313,8741
275,11,1,389.8,40.61665105021416,20.30832553510708,10693
275,11,2,589.244953,24.768664419577924,12.384332219788979,1797
275,12,0,71.0,1500.6879880941951,750.3526368625688,8618
275,12,1,395.8,1500.6879880941951,750.3526368625688,8090
275,12,2,911.15652,1500.6879880941951,750.3526368625688,6868
275,12,3,1171.07682,106.27284635322381,53.136423186612014,934
275,12,4,1556.708373,106.27284635322381,53.136423186612014,934
275,12,5,1844.787381,106.27284635322381,53.136423186612014,934
275,12,6,2126.866389,106.27284635322381,53.136423186612014,934
275,12,7,2408.945397,106.27284635322381,53.136423186612014,934
275,12,8,2734.172623,106.27284635322381,53.136423186612014,934
275,12,9,3050.291322,106.27284635322381,53.136423186612014,934
275,12,10,3286.211622,106.27284635322381,53.136423186612014,934
275,12,11,3614.466217,106.27284635322381,53.136423186612014,934
275,12,12,3884.545225,106.27284635322381,53.136423186612014,934
275,12,13,4181.460031,106.27284635322381,53.136423186612014,293
275,12,14,4427.721579,68.3984095944516,34.19920480722593,213
275,12,15,4560.976249,13.370131584570741,6.6850658022854965,239
275,13,0,77.0,1500.842600492907,750.4222260527822,8530
275,13,1,401.8,103.623949270137,51.8119746450685,269
275,13,2,735.194742,34.38605474585759,17.19302738292882,4200
275,16,0,929.15652,1501.3279152422542,750.6639576311271,2903
275,16,1,1189.07682,274.39360253423035,137.19680127711518,274
275,16,2,1250.49405,125.50857646539654,62.75428824269837,3705
275,16,3,1276.0474,58.733641688434005,29.366820854217018,1051
275,16,4,1293.541846,19.992833928160913,9.996416974080468,3437
275,17,0,425.8,1224.911304991402,612.455652505701,9306
275,17,1,935.15652,1224.911304991402,612.455652505701,8976
275,17,2,1195.07682,1224.911304991402,612.455652505701,8976
275,17,3,1574.708373,1224.911304991402,612.455652505701,8976
275,17,4,1862.787381,1224.911304991402,612.455652505701,8976
275,17,5,2144.866389,1224.911304991402,612.455652505701,8974
275,17,6,2426.945397,1224.911304991402,612.455652505701,1501
275,17,7,2752.172623,1224.911304991402,612.455652505701,933
275,17,8,2858.475014,31.446027936574666,15.723013978287447,1242
275,18,0,431.8,803.7045518857936,401.85227595289695,10635
275,18,1,941.15652,803.7045518857936,401.85227595289695,2975
275,18,2,1201.07682,803.7045518857936,401.85227595289695,2975
275,18,3,1580.708373,803.7045518857936,401.85227595289695,2975
275,18,4,1868.787381,803.7045518857936,401.85227595289695,2975
275,18,5,2150.866389,803.7045518857936,401.85227595289695,1101
275,18,6,2432.945397,64.89009229973995,32.445046159869975,669
275,18,7,2470.660614,13.43433537686206,6.71716769843103,728
275,19,0,113.0,1501.8089947055907,750.9044973627954,8645
275,19,1,437.8,1501.8089947055907,750.9044973627954,8099
275,19,2,947.15652,1501.8089947055907,750.9044973627954,6943
275,19,3,1207.07682,57.20089336502111,28.600446692510555,283
275,19,4,1586.708373,57.20089336502111,28.600446692510555,283
275,19,5,1874.787381,57.20089336502111,28.600446692510555,283
275,19,6,2072.866389,57.20089336502111,28.600446692510555,283
275,19,7,2438.945397,57.20089336502111,28.600446692510555,283
275,19,8,2758.172623,57.20089336502111,28.600446692510555,283
275,19,9,3068.291322,57.20089336502111,28.600446692510555,283
275,19,10,3304.211622,57.20089336502111,28.600446692510555,283
275,19,11,3632.466217,57.20089336502111,28.600446692510555,283
275,19,12,3830.545225,57.20089336502111,28.600446692510555,283
275,19,13,4199.460031,57.20089336502111,28.600446692510555,1965
275,19,14,4308.608273,57.20089336502111,28.600446692510555,992
275,19,15,4319.608273,30.70686717428447,15.353433597142235,1464
275,20,0,3232.211622,1047.3709688997114,523.6854844598557,9236
275,20,1,3362.58017,208.09846512486433,104.04923257243216,1653
275,20,2,3491.139319,30.559348569136468,15.27967429456824,10820
276,1,0,5.0,1501.4985019954568,750.7492510077284,8689
276,1,1,329.8,47.31404716492427,23.657023592462185,10925
276,1,2,571.358048,19.683769828127677,9.841884924063839,10033
276,2,0,335.8,877.5210130471664,438.7605065335832,10596
276,2,1,607.786606,69.5554353753479,34.77771769767407,946
276,2,2,1095.984854,69.5554353753479,34.77771769767407,946
276,2,3,1363.586583,69.5554353753479,34.77771769767407,946
276,2,4,1658.814061,69.5554353753479,34.77771769767407,946
276,2,5,2011.628371,69.5554353753479,34.77771769767407,946
276,2,6,2359.684954,69.5554353753479,34.77771769767407,946
276,2,7,2629.973562,69.5554353753479,34.77771769767407,946
276,2,8,2900.05257,69.5554353753479,34.77771769767407,946
276,2,9,3150.25257,69.5554353753479,34.77771769767407,946
276,2,10,3380.17287,69.5554353753479,34.77771769767407,807
276,2,11,3710.169238,35.438575516978545,17.719287768489362,8874
276,7,0,41.0,1501.1624906796333,750.5812453498166,8603
276,7,1,365.8,1501.1624906796333,750.5812453498166,7702
276,7,2,637.786606,1501.1624906796333,750.5812453498166,7666
276,7,3,1125.984854,1501.1624906796333,750.5812453498166,7652
276,7,4,1393.586583,1501.1624906796333,750.5812453498166,6810
276,7,5,1688.814061,89.32153754757937,44.66076878378974,366
276,7,6,2041.628371,42.46470177090971,23.355590222754724,6437
276,7,7,2291.567554,14.007283569311962,7.003641794656038,4693
276,8,0,47.0,1500.5705159705458,750.3063879358837,8668
276,8,1,371.8,1500.5705159705458,750.3063879358837,7156
276,8,2,643.786606,44.3224715545502,22.16123578727515,7632
276,8,3,990.740318,44.3224715545502,22.16123578727515,821
276,8,4,1001.740318,23.990468297080234,11.995234158540132,1059
276,10,0,383.8,803.7304196932178,401.865209856609,10717
276,10,1,655.786606,68.57589545011056,34.28794773505528,809
276,10,2,1137.984854,68.57589545011056,34.28794773505528,809
276,10,3,1405.586583,68.57589545011056,34.28794773505528,809
276,10,4,1700.814061,68.57589545011056,34.28794773505528,809
276,10,5,2053.628371,68.57589545011056,34.28794773505528,809
276,10,6,2395.684954,68.57589545011056,34.28794773505528,809
276,10,7,2665.973562,68.57589545011056,34.28794773505528,809
276,10,8,2936.05257,68.57589545011056,34.28794773505528,809
276,10,9,3186.25257,68.57589545011056,34.28794773505528,809
276,10,10,3416.17287,52.83497631843653,26.417488169218377,499
276,10,11,3671.370469,17.057605898742835,8.528802959371431,7361
276,11,0,661.786606,1500.4011848701437,750.2542102664396,891
276,11,1,1143.984854,42.937329602378576,21.46866481118929,1467
276,11,2,1230.663323,7.541593623673798,3.770796821836957,1393
276,12,0,1706.814061,1003.1091483636757,501.5545741918379,9068
276,12,1,1798.969518,183.23063025647045,91.61531513823526,2280
276,12,2,1947.537695,23.289961858775786,11.64790346861083,10194
276,13,0,1417.586583,863.4914454501995,431.7457227350999,1456
276,13,1,1712.814061,863.4914454501995,431.7457227350999,929
276,13,2,2059.628371,863.4914454501995,431.7457227350999,929
276,13,3,2401.684954,863.4914454501995,431.7457227350999,929
276,13,4,2671.973562,863.4914454501995,431.7457227350999,929
276,13,5,2942.05257,863.4914454501995,431.7457227350999,929
276,13,6,3192.25257,863.4914454501995,431.7457227350999,929
