id,step,phase,N,time_s,nodes,sample_group,remaining_cost,spearman,constant_prediction,top1_optimal,top3_best_recall,top3_overlap,predictor_regret,R12_regret,predictor_gain,top3_available_gain,margin,H1_pred,H1_R12,H2_pred,H2_R12,H3_pred,H3_R12
873,13,middle,11,3595.067352,12,middle,2959.825834,0.21678321678321683,False,False,False,0.3333333333333333,251.53687100000025,44.23859100000027,-207.29827999999998,-167.7272039999998,0.431422206756363,True,False,False,False,False,False
873,21,late,11,5577.209997,4,late,977.6831890000003,0.7999999999999999,False,False,True,1.0,30.003705000000082,0.0,-30.003705000000082,0.0,0.006618052113996908,False,False,False,False,False,False
874,2,early,12,432.0,23,early,7545.950383,-0.05632411067193676,False,False,False,0.3333333333333333,220.1172260000003,534.4924180000007,314.3751920000004,314.3751920000004,0.12305659327352558,True,True,False,False,False,False
874,18,late,12,5621.532667,7,late,2356.417716,-0.8571428571428573,False,False,False,0.0,1243.872006999999,0.0,-1243.872006999999,-1026.841041999999,0.16617246797860474,True,False,False,False,False,False
876,17,late,14,5399.367391,8,late,2246.6971620000004,-0.2380952380952381,False,False,False,0.3333333333333333,313.3800770000007,13.776099000000613,-299.6039780000001,-14.132979999999407,0.10933552719899209,True,False,False,False,False,False
876,23,late,14,6729.642108,2,late,916.4224450000002,0.9999999999999999,False,True,True,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
877,17,late,15,4947.613165,8,late,1767.7795660000002,-0.6666666666666669,False,False,False,0.0,928.9618019999998,0.0,-928.9618019999998,-561.7076370000004,0.1596759539672925,False,False,False,False,False,False
878,7,early,10,2553.535188,18,early,4788.741322,-0.2044398826909146,False,False,False,0.0,294.7000740000003,275.4243200000001,-19.275754000000234,-19.275754000000234,0.7869512263259575,True,False,False,False,False,False
878,11,middle,10,3533.20052,14,middle,3809.07599,-0.38461538461538464,False,False,False,0.0,298.9767999999999,0.0,-298.9767999999999,-298.9767999999999,0.9374794296237521,True,False,False,False,False,False
878,16,middle,10,4643.531184,9,middle,2698.7453259999993,-0.5833333333333334,False,False,False,0.0,116.70104600000013,0.0,-116.70104600000013,-116.70104600000013,0.357844403806467,True,False,False,False,False,False
878,20,late,10,6203.576065,5,late,1138.7004449999995,-0.8999999999999998,False,False,False,0.3333333333333333,523.4665590000004,0.0,-523.4665590000004,-490.29255600000033,0.06259377534174948,False,False,False,False,False,False
878,23,late,10,6992.294367,2,late,349.98214299999927,-0.9999999999999999,False,False,True,1.0,3.6831890000003114,0.0,-3.6831890000003114,0.0,0.0013077773956589045,False,False,False,False,False,False
879,15,middle,11,4565.615093,10,middle,2982.5419269999993,-0.41818181818181815,False,False,False,0.3333333333333333,637.2322600000007,0.0,-637.2322600000007,-213.04815000000053,0.6152448614983932,False,False,False,False,False,False
880,3,early,12,2118.54472,22,early,5644.604352,-0.32919254658385094,False,False,False,0.0,474.9831839999997,308.4809949999999,-166.50218899999982,-8.854833999999755,0.158467654595688,True,True,False,False,False,False
881,0,early,13,0.0,25,early,6617.269514,0.4650894488803119,False,True,True,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False
881,11,middle,13,3033.82342,14,middle,3583.4460939999994,-0.45494505494505494,False,False,False,0.0,995.5051460000009,0.0,-995.5051460000009,-670.6060740000007,0.811734323372124,True,False,False,False,False,False
881,13,middle,13,3579.99049,12,middle,3037.2790239999995,-0.23076923076923078,False,False,False,0.0,606.9274269999996,24.330901999999696,-582.5965249999999,-274.37264400000004,0.4568492818327794,True,True,False,False,False,False
882,3,early,14,1171.025677,22,early,5637.761345999999,0.5821569734613213,False,False,False,0.3333333333333333,545.4923579999995,238.750125999999,-306.7422320000005,46.25561199999902,0.1608368119698318,True,False,False,False,False,False
882,10,middle,14,3207.422913,15,middle,3601.36411,0.12142857142857141,False,False,False,0.3333333333333333,421.0796479999999,0.0,-421.0796479999999,-383.5758249999999,0.6861589304043063,True,False,False,False,False,False
883,1,early,15,119.0,24,early,7023.074019,0.1600347939549617,False,False,True,0.3333333333333333,1197.9380389999997,892.1777819999998,-305.7602569999999,892.1777819999998,0.00043236753474684697,True,True,False,False,False,False
883,22,late,15,5832.410965,3,late,1309.6630539999996,1.0,False,True,True,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
884,8,early,10,3154.234194,17,early,4093.1592450000003,0.056372549019607844,False,False,False,0.0,245.64359399999967,71.97219500000028,-173.67139899999938,-173.67139899999938,0.4547760326332356,False,False,False,False,False,False
885,3,early,11,824.492213,22,early,5797.487757000001,-0.18464144551101075,False,False,False,0.0,400.74343099999896,0.0,-400.74343099999896,-400.74343099999896,0.8388330510433307,True,False,False,False,False,False
885,12,middle,11,3405.417626,13,middle,3216.5623440000004,-0.7802197802197801,False,False,False,0.0,947.8723669999995,0.0,-947.8723669999995,-636.5086839999994,0.7458790569100956,True,False,False,False,False,False
885,21,late,11,5676.514783,4,late,945.4651870000007,0.7999999999999999,False,False,True,1.0,171.0968929999999,0.0,-171.0968929999999,0.0,0.0019554338156559936,True,True,False,False,False,False
886,13,middle,12,3567.156232,12,middle,2884.958295,-0.034965034965034975,False,False,False,0.0,289.8626940000004,0.0,-289.8626940000004,-289.8626940000004,0.4183707630827135,False,False,False,False,False,False
887,16,middle,13,5250.460547,9,middle,2823.8663750000005,0.9,False,True,True,0.6666666666666666,0.0,206.91983100000016,206.91983100000016,206.91983100000016,0.11588707869720216,True,True,False,False,False,False
887,24,late,13,7163.571173,1,late,910.7557489999999,,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
888,2,early,14,548.404436,23,early,6325.741339,0.2065217391304348,False,True,True,0.6666666666666666,0.0,726.786137,726.786137,726.786137,0.17268431883899082,False,True,False,False,False,False
888,19,late,14,5662.797254,6,late,1211.348521,-0.7714285714285715,False,False,False,0.3333333333333333,827.5023440000004,0.0,-827.5023440000004,-508.95493499999975,0.1759530252973983,False,False,False,False,False,False
889,11,middle,15,3538.175231,14,middle,3214.194329,0.6263736263736264,False,True,True,0.6666666666666666,0.0,279.03642800000034,279.03642800000034,279.03642800000034,0.054468781877492045,True,True,False,False,False,False
890,2,early,10,652.352887,23,early,6362.6407,-0.1798418972332016,False,False,False,0.0,739.9654059999993,258.0415059999996,-481.9238999999998,-93.34767699999975,0.1570367304655641,True,False,False,False,False,False
890,8,early,10,2485.915241,17,early,4529.078346,0.29411764705882354,False,True,True,0.3333333333333333,0.0,22.409155000001192,22.409155000001192,22.409155000001192,0.29208146479780317,True,True,False,False,False,False
890,13,middle,10,4242.730563,12,middle,2772.263024,0.055944055944055944,False,False,True,0.3333333333333333,371.2757270000002,0.0,-371.2757270000002,0.0,0.04886557106249312,False,False,False,False,False,False
890,14,middle,10,4536.458783,11,middle,2478.534804,-0.4000000000000001,False,False,False,0.0,604.9370520000002,0.0,-604.9370520000002,-464.14102300000013,0.4396304896639832,False,False,False,False,False,False
890,15,middle,10,4762.57201,10,middle,2252.421577,-0.4863244349440517,False,False,False,0.0,626.7020599999996,0.0,-626.7020599999996,-425.98135999999977,0.4595556030556852,False,False,False,False,False,False
890,22,late,10,6408.328255,3,late,606.6653319999996,0.5,False,False,True,1.0,30.003705000000082,0.0,-30.003705000000082,0.0,0.007487719264852144,False,False,False,False,False,False
891,22,late,11,5651.968843,3,late,1253.3230280000007,-1.0,False,False,True,1.0,404.62760699999944,0.0,-404.62760699999944,0.0,0.042498801000868336,True,False,False,False,False,False
892,15,middle,12,4080.410824,10,middle,2398.2336600000003,-0.2727272727272727,False,False,False,0.0,276.6946079999998,34.9784380000001,-241.7161699999997,-225.80286999999953,0.24982374871381485,False,False,False,False,False,False
893,24,late,13,6210.71753,1,late,238.6831890000003,,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
895,11,middle,15,3968.159781,14,middle,2414.4549010000005,-0.665934065934066,False,False,False,0.0,548.792117,0.0,-548.792117,-548.792117,0.06902412280701742,False,False,False,False,False,False
895,18,late,15,5247.081441,7,late,1135.533241,-0.9642857142857145,False,False,False,0.0,893.5398209999994,0.0,-893.5398209999994,-599.78251,0.16518004625041294,False,False,False,False,False,False
899,10,middle,13,3404.646184,15,middle,3237.1800089999997,-0.6630923112492897,False,False,False,0.0,631.9038390000005,0.0,-631.9038390000005,-504.78133100000014,0.10845886785876568,False,False,False,False,False,False
900,8,early,14,2299.826627,17,early,5569.450489000001,-0.06372549019607844,False,True,True,0.6666666666666666,0.0,443.3958500000008,443.3958500000008,443.3958500000008,0.46395972460671797,True,True,False,False,False,False
900,18,late,14,6169.134136,7,late,1700.1429800000005,0.28571428571428575,False,False,True,0.6666666666666666,139.70801799999936,75.97255399999995,-63.73546399999941,75.97255399999995,0.5405511589461638,True,False,False,False,False,False
900,19,late,14,6254.116279,6,late,1615.1608370000004,0.8285714285714287,False,True,True,1.0,0.0,97.14078100000006,97.14078100000006,97.14078100000006,0.16783079549118762,True,False,False,False,False,False
901,9,middle,15,2719.253138,16,middle,4109.956043,0.02647058823529412,False,False,False,0.3333333333333333,234.20639500000016,0.0,-234.20639500000016,-174.34946599999967,0.16324251953571078,True,False,False,False,False,False
901,18,late,15,5639.387449,7,late,1189.8217320000003,-0.7857142857142859,False,False,False,0.0,635.3721249999999,0.0,-635.3721249999999,-579.0569369999994,0.16298319675523543,False,False,False,False,False,False
902,3,early,10,969.073171,22,early,5964.657706,0.6171654432523999,False,True,True,0.6666666666666666,0.0,349.8310650000003,349.8310650000003,349.8310650000003,0.39847522295679205,False,True,False,False,False,False
902,13,middle,10,4097.233594,12,middle,2836.4972829999997,-0.16783216783216784,False,False,False,0.0,87.3946020000003,0.0,-87.3946020000003,-54.5995469999998,0.004787757605812626,False,False,False,False,False,False
902,19,late,10,5247.08725,6,late,1686.6436270000004,-0.8285714285714287,False,False,False,0.0,377.4811550000004,0.0,-377.4811550000004,-338.82556399999976,0.07235300104526088,False,False,False,False,False,False
903,12,middle,11,3192.485777,13,middle,4374.728652,-0.26373626373626374,False,False,False,0.0,361.38039300000037,0.0,-361.38039300000037,-188.50355200000013,0.8787605631070984,True,False,False,False,False,False
904,12,middle,12,3680.478513,13,middle,3284.8464089999998,-0.32417582417582413,False,False,False,0.3333333333333333,10.958849999999984,0.0,-10.958849999999984,-10.958849999999984,0.6748086353250032,True,False,False,False,False,False
905,2,early,13,592.004613,23,early,6045.930464,-0.2727272727272727,False,False,True,0.3333333333333333,1018.6888040000003,124.37528100000054,-894.3135229999998,124.37528100000054,0.18376997656200855,True,False,False,False,False,False
906,15,middle,14,4381.801986,10,middle,2281.508726,0.06666666666666665,False,False,False,0.3333333333333333,554.3404759999994,0.0,-554.3404759999994,-88.4455739999994,0.31749945235877464,True,False,False,False,False,False
906,21,late,14,6055.663237,4,late,607.6474750000007,-0.9486832980505139,False,False,False,0.6666666666666666,318.5474089999998,0.0,-318.5474089999998,-301.71890299999995,0.09816374258767624,False,False,False,False,False,False
907,0,early,15,0.0,25,early,6609.208114,0.578957502535045,False,False,False,0.3333333333333333,85.83279599999969,85.83279599999969,0.0,0.0,0.0,True,True,False,False,False,False
907,12,middle,15,4042.480521,13,middle,2566.727593,-0.6098901098901099,False,False,False,0.0,999.4619919999996,0.0,-999.4619919999996,-565.3644990000003,0.3869311699835214,False,False,False,False,False,False
907,20,late,15,5473.384364,5,late,1135.8237500000005,0.19999999999999998,False,False,True,0.6666666666666666,170.35161700000026,0.0,-170.35161700000026,0.0,0.06199250468457218,False,False,False,False,False,False
908,9,middle,10,2748.120336,16,middle,4039.037883,-0.3205882352941176,False,False,False,0.0,406.6959960000004,0.0,-406.6959960000004,-406.6959960000004,0.696920595299337,False,False,False,False,False,False
908,22,late,10,6180.492887,3,late,606.6653319999996,-1.0,False,False,True,1.0,176.3168109999997,0.0,-176.3168109999997,0.0,0.007498680018116488,False,False,False,False,False,False
909,1,early,11,119.0,24,early,7369.300935,0.43270277169887744,False,False,True,0.3333333333333333,118.44824900000003,740.9452230000006,622.4969740000006,740.9452230000006,0.00030701020080170505,False,True,False,False,False,False
909,7,early,11,2025.058135,18,early,5463.2428,0.005159958720330237,False,False,True,0.3333333333333333,405.9780700000001,349.5539140000001,-56.42415600000004,349.5539140000001,0.43417721667022213,True,False,False,False,False,False
909,9,middle,11,2459.040278,16,middle,5029.260657000001,0.4441176470588235,False,False,False,0.0,449.8474060000008,309.8946530000012,-139.95275299999957,-139.95275299999957,0.3757452473778249,True,True,False,False,False,False
909,13,middle,11,4506.691669,12,middle,2981.6092660000004,0.18181818181818185,False,False,False,0.3333333333333333,579.0817630000001,0.0,-579.0817630000001,-429.51010399999996,0.3766896991621811,False,False,False,False,False,False
909,15,middle,11,5214.135525,10,middle,2274.1654100000005,0.5835893219328621,False,False,False,0.3333333333333333,194.0,0.0,-194.0,-142.01785699999982,0.09822230585729286,False,False,False,False,False,False
910,20,late,12,5355.433574,5,late,1444.2651230000001,0.09999999999999999,False,False,True,0.6666666666666666,160.01450699999987,0.0,-160.01450699999987,0.0,0.0686709092340867,False,False,False,False,False,False
911,12,middle,13,3443.41168,13,middle,3358.452007,-0.48901098901098894,False,False,False,0.0,706.3187820000003,0.0,-706.3187820000003,-385.7314070000002,0.6576667748760189,False,False,False,False,False,False
911,21,late,13,6096.286008,4,late,705.577679,-0.7999999999999999,False,False,False,0.6666666666666666,140.53970800000025,0.0,-140.53970800000025,-8.17507999999998,0.01790711556287028,False,False,False,False,False,False
912,6,early,14,2390.251896,19,early,4695.17481,0.28421052631578947,False,True,True,0.6666666666666666,0.0,378.285186000001,378.285186000001,378.285186000001,0.1666746456568975,True,False,False,False,False,False
912,13,middle,14,3833.317531,12,middle,3252.109175,0.16083916083916086,False,True,True,0.3333333333333333,0.0,55.74173100000007,55.74173100000007,55.74173100000007,0.22297658618414518,True,True,False,False,False,False
