seed,seed_hex,stress,problem,variant,run_status,engine_end_reason,total,cleared,clear_rate,error,mean_time_per_source,virtual_time_s,distance,runtime,device,fallback_count,grid_points,clear_attempts,optical_clear_attempts,diagnostic_count,detect_count,switch_count,config_hash,scene_hash,source_hash,directional_count,evidence,grid_version,clearance_point,polygon_certified_count,near_certified_count,polygon_clear_travel_m,polygon_clear_mec_travel_m,same_state_clear_saving_m,polygon_zero_move_count,nccp_fallback_count,max_clearance_vertex_distance,certificate_audit_violations,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,stage_sum_error_s
38,0000000000000000000040000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,10,10,1.0,,378.1899722,3781.899722,15519.49861226097,0.3709729999973206,cpu,0,0,10,0,0,106,98,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,710587e3944fa75b059d55218a4bb6e0c51427f0ea9edf203196c42bcc4956a9,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,10,0,1344.440656714633,1446.7720471828002,102.33139046816723,0,0,19.999,0,2029.8093860000001,1433.2022040000004,0.0,0.0,318.8881319999996,0.0
39,0000000000000000001000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,306.1532107142857,4286.14495,17810.724743215804,0.6274940000002971,cpu,0,0,14,0,0,111,99,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,8c3951e0994096a4f21cd01c920e554a5cd540f09cb42b05b4e7be8ec1b2cef2,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,14,0,2067.6048671640588,2067.6048671640588,0.0,0,0,17.993221226372743,0,1546.4475810000001,2256.1763950000004,0.0,0.0,483.5209739999993,0.0
39,0000000000000000001000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,14,14,1.0,,304.51406828571425,4263.196956,17695.984775426827,0.7920075000001816,cpu,0,0,14,0,0,111,99,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,8c3951e0994096a4f21cd01c920e554a5cd540f09cb42b05b4e7be8ec1b2cef2,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,14,0,1933.8368647938491,2068.0831878427707,134.2463230489216,0,0,19.998999999999977,0,1545.749157,2260.680425,0.0,0.0,456.7673739999997,0.0
40,0000000000000000040000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,358.5681853333333,4302.818224,17934.09112272865,0.5807188999970094,cpu,0,0,12,0,0,111,101,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,4094a827203472f5cd8a0eefb2a6ab99c9aa01cc78a6d3ed0659299b88855c9a,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,11,1,2603.6216801395294,2603.6216801395294,0.0,0,0,19.819542528034997,0,1602.6436449999994,2119.450243,0.0,0.0,580.7243360000003,0.0
40,0000000000000000040000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,12,12,1.0,,357.38880416666666,4288.66565,17863.328262879677,0.7647221000006539,cpu,0,0,12,0,0,111,101,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,4094a827203472f5cd8a0eefb2a6ab99c9aa01cc78a6d3ed0659299b88855c9a,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,11,1,2509.4549498087044,2607.9041735056876,98.4492236969829,0,0,19.998999999999995,0,1604.514122,2122.260538999999,0.0,0.0,561.8909890000009,0.0
41,0000000000000001000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,304.7330048181818,3352.063053,12855.315265122434,0.5111911999993026,cpu,0,0,11,0,0,122,116,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,22c42b53deb8f90816c6019e54964670145deadd004ab954c23042b833d47e8a,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,10,1,1410.8117080533793,1410.8117080533793,0.0,0,0,17.543067350825677,0,1592.5936060000004,1422.307105,0.0,0.0,337.16234199999946,0.0
41,0000000000000001000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,11,11,1.0,,303.5151016363636,3338.666118,12788.33059806695,0.5504013000027044,cpu,0,0,11,0,0,122,116,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,22c42b53deb8f90816c6019e54964670145deadd004ab954c23042b833d47e8a,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,10,1,1313.9567056473652,1414.5861231527629,100.62941750539787,0,0,19.998999999999995,0,1596.395657,1424.4791210000005,0.0,0.0,317.7913399999996,0.0
42,0000000000000040000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,280.77679792857145,3930.875171,16584.375854774593,0.5804008999984944,cpu,0,0,14,0,0,92,84,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,041d1660f92b7237a3ff3eed2f9cfa2b786cb5f42c569f926872b007039494d8,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,14,0,2743.818812013236,2743.818812013236,0.0,0,0,19.82366959806065,0,1832.7055129999997,1479.4058959999998,0.0,0.0,618.7637620000007,4.547473508864641e-13
42,0000000000000040000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,14,14,1.0,,280.3241349285714,3924.537889,16552.68942833806,0.7098746000046958,cpu,0,0,14,0,0,92,84,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,041d1660f92b7237a3ff3eed2f9cfa2b786cb5f42c569f926872b007039494d8,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,14,0,2638.9767282830776,2764.170564021158,125.19383573808057,0,0,19.99899999999999,0,1837.1636419999998,1489.578899,0.0,0.0,597.7953480000004,0.0
43,0000000000001000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,283.3009533333333,4249.5143,17707.571490409187,0.9507157999978517,cpu,0,0,15,0,0,107,98,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,e636a6832c3725dd817798d24f7aeb5b9f6fb641524ec0c903b37818156b32c5,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,14,1,2079.3488578619226,2079.3488578619226,0.0,0,0,18.05092754043467,0,1730.487889,2028.1566380000002,0.0,0.0,490.8697729999997,0.0
43,0000000000001000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,15,15,1.0,,281.48705993333334,4222.305899,17571.529487781136,0.7816817999992054,cpu,0,0,15,0,0,107,98,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,e636a6832c3725dd817798d24f7aeb5b9f6fb641524ec0c903b37818156b32c5,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,14,1,1945.8181595871165,2083.972774404456,138.1546148173395,0,0,19.998999999999995,0,1729.4878729999996,2028.654393,0.0,0.0,464.16363300000035,0.0
44,0000000000040000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,278.9655530625,4463.448849,18642.24425606723,0.6894401999961701,cpu,0,0,16,0,0,111,100,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,89098b64a7938ce2e548127bcc6bf6f7c5b4804cb97154f61794ee9914b0173b,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,16,0,2011.5850007754457,2011.5850007754457,0.0,0,0,19.852745829890722,0,1464.4167859999998,2516.7150629999996,0.0,0.0,482.3170000000008,0.0
44,0000000000040000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,16,16,1.0,,276.9097600625,4430.556161,18477.780802572786,0.7197468000013032,cpu,0,0,16,0,0,111,100,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,89098b64a7938ce2e548127bcc6bf6f7c5b4804cb97154f61794ee9914b0173b,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,16,0,1854.583753492031,2011.8905055141645,157.30675202213337,0,0,19.998999999999995,0,1464.1513140000004,2515.4880959999996,0.0,0.0,450.9167510000004,0.0
45,0000000001000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,362.0194429,3620.194429,14530.9721520886,0.41055970000161324,cpu,0,0,10,0,0,112,104,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,87e7b91241f7c88091f64f0b7d0568de0470cde6a9614080d49cb8aa36258903,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,10,0,1523.381615974318,1523.381615974318,0.0,0,0,19.837503217432097,0,1868.8499300000005,1396.668176,0.0,0.0,354.67632299999974,0.0
45,0000000001000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,10,10,1.0,,360.3126325,3603.126325,14445.631620155827,0.48104869999951916,cpu,0,0,10,0,0,112,104,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,87e7b91241f7c88091f64f0b7d0568de0470cde6a9614080d49cb8aa36258903,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,10,0,1437.9907041004224,1524.2039828124016,86.21327871197894,0,0,19.998999999999988,0,1865.3543040000004,1400.1738790000004,0.0,0.0,337.59814199999954,0.0
46,0000000040000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,753.8163236666666,9045.795884,39663.97940067578,0.4364872000005562,cpu,1,152,131,120,0,117,111,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,5cf1cf9d808b800479e8e4267736968a1d29b214d8221dd5d70e954bb2bc447a,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,11,0,3192.0079444491525,3192.0079444491525,0.0,0,0,19.850081708044204,0,1941.4271629999998,1147.5543440000004,0.0,5263.412786999999,693.4015899999997,0.0
46,0000000040000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,12,12,1.0,,354.6182768333333,4255.419322,17977.096612162815,0.46114700000180164,cpu,0,0,12,0,0,101,95,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,5cf1cf9d808b800479e8e4267736968a1d29b214d8221dd5d70e954bb2bc447a,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,12,0,2400.58425320364,2501.057843090169,100.47358988652971,0,0,19.998999999999995,0,2251.3976610000004,1463.9048099999995,0.0,0.0,540.1168509999998,0.0
47,0000001000000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,307.04341354545454,3377.477549,13392.387753099983,0.4981259000051068,cpu,0,0,11,0,0,109,99,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,776fcd4a63ec9afe083eb490e7682efe48141bf248a71e03723d2ec20be5f7c2,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,11,0,1698.1387325936014,1698.1387325936014,0.0,0,0,19.32998737848327,0,1671.146858,1311.7029460000008,0.0,0.0,394.6277449999994,0.0
47,0000001000000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,11,11,1.0,,305.8347368181818,3364.182105,13325.910517943203,0.4958504999958677,cpu,0,0,11,0,0,109,99,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,776fcd4a63ec9afe083eb490e7682efe48141bf248a71e03723d2ec20be5f7c2,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,11,0,1609.1771900621477,1699.6007469679275,90.42355690577986,0,0,19.998999999999988,0,1675.686616,1311.6600500000004,0.0,0.0,376.8354389999995,0.0
48,0000040000000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,310.98390561538463,4042.790773,15973.953867489374,0.5071656000000075,cpu,3,42,27,17,0,124,121,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,3b173b3d25a5cc36a67627718ef50f679b52fcca30f695952fb02f38525974ee,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,10,0,2643.9598111745618,2643.9598111745618,0.0,0,0,19.893072126152585,0,1839.7534059999994,1007.0324739999999,0.0,617.212931,578.7919620000009,4.547473508864641e-13
48,0000040000000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,13,13,1.0,,309.8320616153846,4027.816801,15899.08400972046,0.712312200004817,cpu,3,42,27,17,0,124,121,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,3b173b3d25a5cc36a67627718ef50f679b52fcca30f695952fb02f38525974ee,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,10,0,2562.6108324952042,2636.579636584243,73.96880408903932,0,0,19.998999999999995,0,1843.2399370000003,1005.0077759999995,0.0,617.046922,562.5221660000001,0.0
49,0001000000000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,258.628859125,4138.061746,17330.30872669796,0.9606698000061442,cpu,0,0,16,0,0,100,92,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,be6c54b9998972afd8a677d59a589cdf3bee132d6d2a8f56fe63758a8b3d2bf1,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,16,0,1950.7050052613363,1950.7050052613363,0.0,0,0,19.822868639324902,0,1402.1727030000002,2265.7480410000003,0.0,0.0,470.14100199999996,0.0
49,0001000000000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,16,16,1.0,,257.1775616875,4114.840987,17214.204946713984,0.9137231999993674,cpu,0,0,16,0,0,100,92,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,be6c54b9998972afd8a677d59a589cdf3bee132d6d2a8f56fe63758a8b3d2bf1,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,16,0,1806.6467849893768,1949.9543008927849,143.30751590340824,0,0,19.99899999999999,0,1402.0883259999998,2271.4233049999993,0.0,0.0,441.32935600000025,0.0
50,0040000000000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,343.71764010000004,3437.176401,13275.882008948662,0.42641740000544814,cpu,0,0,10,0,0,123,117,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,9742190c91391054335cde559bf9c46029fcc7d15a2642eea4915c675bb92d58,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,10,0,1870.964688899184,1870.964688899184,0.0,0,0,19.813437187525693,0,1509.641024,1503.3424390000002,0.0,0.0,424.1929379999999,4.547473508864641e-13
50,0040000000000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,10,10,1.0,,342.4482447,3424.482447,13212.41223711124,0.4003165000031004,cpu,0,0,10,0,0,123,117,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,9742190c91391054335cde559bf9c46029fcc7d15a2642eea4915c675bb92d58,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,10,0,1773.9867857509375,1871.8225975607897,97.83581180985203,1,0,19.99899999999999,0,1512.185956,1507.4991340000001,0.0,0.0,404.79735699999964,4.547473508864641e-13
51,1000000000000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,343.2818929,3432.818929,13379.094641678912,0.24437380000017583,cpu,0,0,10,0,0,118,117,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,b61e57c1b511da637a47c66a1a7e2aeac4b0808f0d316455ead8f6e213d35e37,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,10,0,3052.737934329157,3052.737934329157,0.0,0,0,19.8278128018683,0,1811.3939099999998,960.8774310000008,0.0,0.0,660.5475879999995,0.0
51,1000000000000000000000000000000000000000000000000000000000000000,one_bit,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,10,10,1.0,,342.2067318,3422.067318,13325.33658571301,0.3471570999972755,cpu,0,0,10,0,0,118,117,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,b61e57c1b511da637a47c66a1a7e2aeac4b0808f0d316455ead8f6e213d35e37,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,10,0,2987.5327191654565,3051.567267131244,64.03454796578667,0,0,19.998999999999988,0,1811.9310839999994,962.6296900000004,0.0,0.0,647.5065440000001,4.547473508864641e-13
52,ba3d6678dd7cb0d065858640fcf0007dd3a31be73d5a5b71173279bbab46ccf3,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,326.4718131333333,4897.077197,21050.386004122374,0.9074767999991309,cpu,0,0,15,0,0,104,92,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,1f0c28edb66a54ce44f38c7ef57716fb600df5128420e35e97b2f71381d24a73,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,15,0,965.1022991685675,965.1022991685675,0.0,0,0,13.621618117649602,0,2084.401951,2544.654786,0.0,0.0,268.02045999999996,0.0
52,ba3d6678dd7cb0d065858640fcf0007dd3a31be73d5a5b71173279bbab46ccf3,sha256_new_design,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,15,15,1.0,,328.774085,4931.611275,21218.056381401588,0.87211109999771,cpu,0,0,15,0,0,104,93,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,1f0c28edb66a54ce44f38c7ef57716fb600df5128420e35e97b2f71381d24a73,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,15,0,1475.0085714841134,1658.1062766590114,183.09770517489795,0,0,19.998999999999995,0,2164.472495,2397.1370650000003,0.0,0.0,370.0017150000001,9.094947017729282e-13
53,2f0f7f7080cea2468e02407ae424cd306a88aa29c679e003533c57445d74160b,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,297.2566878,4458.850317,19199.251582127028,0.534576999998535,cpu,0,0,15,0,0,92,84,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,7ef58ae25ee0a7c59834077999d399eab7e756dec67dc905a97c8283191d7a64,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,15,0,2084.698718630558,2084.698718630558,0.0,0,0,19.953271264201753,0,1811.8054280000008,2155.1051449999995,0.0,0.0,491.93974399999973,9.094947017729282e-13
53,2f0f7f7080cea2468e02407ae424cd306a88aa29c679e003533c57445d74160b,sha256_new_design,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,15,15,1.0,,295.257293,4428.859395,19049.29696832733,0.5431742000000668,cpu,0,0,15,0,0,92,84,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,7ef58ae25ee0a7c59834077999d399eab7e756dec67dc905a97c8283191d7a64,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,15,0,1944.2408998874826,2086.5793965245393,142.3384966370565,0,0,19.998999999999995,0,1813.024156000001,2151.9870579999993,0.0,0.0,463.84818100000007,0.0
54,97d80d4f862e21ec78a03669b6b7714d8c40b51a8a699ba5ea7c5388c456ab65,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,337.7123555384615,4390.260622,18801.303107771975,0.5738081000017701,cpu,0,0,13,0,0,96,85,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,fc52fd718cf183f64320d390ba1914a22e953135eadf31f365561d88c405f9e6,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,12,1,1217.7230159204914,1217.7230159204914,0.0,0,0,17.391565620275138,0,1952.3566579999995,2129.3593610000003,0.0,0.0,308.5446029999999,0.0
54,97d80d4f862e21ec78a03669b6b7714d8c40b51a8a699ba5ea7c5388c456ab65,sha256_new_design,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,13,13,1.0,,335.91902723076925,4366.947354,18684.73677558556,0.5938543000011123,cpu,0,0,13,0,0,96,85,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,fc52fd718cf183f64320d390ba1914a22e953135eadf31f365561d88c405f9e6,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,12,1,1088.1605787947162,1216.7923303405873,128.63175154587083,0,0,19.998999999999995,0,1954.898305,2129.4169329999995,0.0,0.0,282.63211600000034,0.0
55,d770912cb60bc809ff0ade4c922fa2e48f49e08e760e10f39b6fad070001ae79,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,286.8859626666666,4303.28944,17771.447191010804,0.6268857000031858,cpu,0,0,15,0,0,114,104,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,ee218fd55a67dd3c3d0c5f107aebefc11708b933cda62b7c9e16921123f7e4df,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,14,1,1425.8969564898457,1425.8969564898457,0.0,0,0,17.57461505572618,0,1556.295631,2386.8144180000004,0.0,0.0,360.1793909999996,0.0
55,d770912cb60bc809ff0ade4c922fa2e48f49e08e760e10f39b6fad070001ae79,sha256_new_design,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,15,15,1.0,,284.73709433333335,4271.056415,17610.282073292798,0.6022111999991466,cpu,0,0,15,0,0,114,104,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,ee218fd55a67dd3c3d0c5f107aebefc11708b933cda62b7c9e16921123f7e4df,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,14,1,1267.2606278295186,1425.0992960788512,157.83866824933247,0,0,19.998999999999995,0,1556.9500979999996,2385.654192000001,0.0,0.0,328.4521249999995,0.0
56,784f17a46998e17f112cffa6f4e7c8e56588c8dabd3aa02ebb1c32e44a3ffb1e,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,336.967258,3369.67258,13033.362903861222,0.3626444000037736,cpu,0,0,10,0,0,120,113,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,b8e6a3e103b91f93f79348b72efacd291274de362e5d44891bc9aebf4cac9dee,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,10,0,2806.131937599373,2806.131937599373,0.0,0,0,19.893989840039936,0,1501.6673230000006,1256.7788689999998,0.0,0.0,611.2263879999996,0.0
56,784f17a46998e17f112cffa6f4e7c8e56588c8dabd3aa02ebb1c32e44a3ffb1e,sha256_new_design,3,P3_current_grid_v1_nccp,FULL_CLEAR,user_exit,10,10,1.0,,334.9258643,3349.258643,12931.293209699634,0.3667989000023226,cpu,0,0,10,0,0,120,113,3f1f7923e2eaa2ea072e18ef2502688a129191128b4f17237edbf21f366dba17,b8e6a3e103b91f93f79348b72efacd291274de362e5d44891bc9aebf4cac9dee,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,nccp,10,0,2713.7485511944105,2804.914980704774,91.16642951036282,0,0,19.998999999999995,0,1499.2746080000006,1257.2343219999998,0.0,0.0,592.7497129999996,0.0
57,1548da85d6c6e39eb890c305e8d66c0fd204ecd3c3c6cc267e1a045f97fe7a4a,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,275.9547888125,4415.276621,18911.383107882073,0.5390543999965303,cpu,1,24,27,12,0,88,80,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,bfcb1da4b93e5f7dc7b20f5c1fd75b6e02a0cfde063cdc0ef0385630bcb2a2bb,6715d13abf8c010f2fc2139cfe9e5000ccff9f61dab7250fd98e80a0d028ae32,0,recovered_practice_engine_local,grid_v1,mec_center,15,0,2354.3082468386438,2354.3082468386438,0.0,0,0,19.74729714666049,0,1534.1292299999998,1924.058414,0.0,411.22732700000006,545.86165,0.0
