seed,time_s,channel,nodes,scan_credit_s
200,2512.81855,10,16,96
200,2676.330459,10,15,90
200,2751.519584,10,15,90
200,2751.519584,20,15,89
200,2762.753636,10,15,90
200,3180.579727,17,15,89
200,5119.872158,9,7,41
200,5907.285098,13,5,29
200,6429.128899,4,2,11
201,648.790162,6,23,137
201,912.64999,13,22,131
201,944.469242,14,22,131
201,1084.050818,3,22,131
201,1261.988771,20,22,131
201,1506.696662,8,21,126
201,1815.797381,16,21,125
201,2210.005693,9,20,119
201,3244.586722,10,16,96
201,3347.568865,10,15,90
201,3670.677619,11,15,89
201,5088.154175,7,8,47
201,5244.58223,4,8,47
202,432.0,17,23,138
202,537.613456,4,23,137
202,537.613456,17,23,138
202,548.355679,17,23,138
202,972.801347,9,22,131
202,1319.387903,7,21,125
202,1746.947834,18,20,119
202,4175.479383,8,10,60
202,4175.479383,12,10,60
202,4207.452733,12,10,60
202,4317.053606,12,9,54
202,5905.363333,19,3,17
203,432.0,4,23,138
203,458.724623,4,23,138
203,458.724623,10,23,137
203,470.2178,4,23,138
203,520.552394,3,23,137
203,520.552394,4,23,138
203,531.709316,4,23,138
203,541.502287,4,23,138
203,541.502287,12,23,137
203,558.89146,4,23,138
203,778.843808,4,22,132
203,917.825951,4,21,126
203,1216.50914,4,20,120
203,1486.669996,4,20,120
203,1486.669996,7,20,119
203,1492.61652,4,20,120
203,1676.1498,4,19,114
203,2549.597657,2,18,107
203,2793.187717,9,17,101
203,2978.094073,5,16,96
203,3087.076216,5,15,90
203,3502.846341,1,14,83
203,3558.630364,17,14,83
203,3646.400216,19,14,83
203,4522.414102,13,10,60
204,821.887964,11,22,131
204,1612.278799,17,21,125
204,2037.458863,3,20,119
204,3218.510617,18,18,107
204,4935.785954,20,11,65
204,5705.754423,4,9,53
204,6052.923685,6,8,47
204,6452.36794,7,7,42
204,6493.715817,7,7,42
204,6493.715817,8,7,41
204,6513.519568,7,7,42
204,6999.382602,16,6,35
205,623.955131,6,23,137
205,835.953502,1,22,132
205,1022.964008,3,22,131
205,1282.471473,4,21,126
205,1502.674048,19,21,125
205,2363.06327,12,19,113
205,4140.302345,14,12,71
205,4383.65102,10,11,66
205,4653.266584,5,11,65
205,5151.454771,11,9,53
206,432.0,3,23,138
206,432.0,9,23,138
206,564.065449,3,23,138
206,1123.842491,16,22,131
206,1393.070371,2,21,125
206,2612.659875,12,16,96
206,2745.642018,12,15,90
206,2820.932553,12,15,90
206,2820.932553,17,15,89
206,2938.755821,12,15,90
206,3510.479598,14,13,78
206,3631.461741,14,12,72
206,3995.92386,20,11,65
206,4106.578391,8,11,65
206,5003.086397,5,7,41
206,5792.830952,6,4,23
206,5856.034102,11,4,23
206,6139.692871,1,3,17
207,648.030241,11,23,137
207,775.595305,4,23,137
207,1022.713007,20,22,131
207,1205.669301,8,22,131
207,2374.75445,18,17,102
207,2695.497029,10,16,95
207,3504.459562,16,13,77
207,3656.480905,17,13,77
207,4302.303067,15,11,65
207,5011.556786,3,8,47
207,5741.541765,2,5,29
208,432.0,18,23,138
208,581.589077,19,23,137
208,915.697569,1,22,131
208,1105.718975,17,22,131
208,1508.417699,15,21,125
208,1875.001162,9,20,119
208,2515.186775,16,17,101
208,3333.540387,7,16,95
208,4385.584101,4,12,71
208,5590.758059,5,6,35
208,6583.11856,13,1,6
209,432.0,5,23,138
209,558.19062,12,23,137
209,1056.507648,17,22,131
209,1263.700767,7,21,125
209,2239.72987,1,17,101
209,2312.18559,13,17,101
209,3300.972667,2,14,84
209,3466.897358,18,14,83
209,3907.108426,19,12,71
209,4918.86436,11,8,47
209,5098.01857,9,7,42
209,5450.25848,16,7,41
209,6139.856158,3,3,18
209,6139.856158,15,3,17
209,6178.248309,3,3,18
210,614.056032,18,23,137
210,959.532135,6,21,126
210,1360.746258,12,20,119
210,1951.189729,8,18,107
210,2345.672293,19,17,101
210,2580.525226,20,17,101
210,3353.39125,11,16,95
210,3606.573681,17,15,89
210,3912.338443,5,15,89
210,4135.899943,13,14,83
210,5020.977746,16,11,65
210,6483.422105,1,3,18
211,585.16767,8,23,137
211,1025.198787,4,22,131
211,1212.771536,1,21,126
211,1333.793254,14,21,125
211,2243.848053,2,18,107
211,3053.329471,16,15,89
211,3295.945055,18,14,83
211,4691.998315,9,9,53
211,5659.169972,20,5,29
211,5825.750915,17,4,24
211,5825.750915,6,4,24
211,5861.064619,17,4,24
212,892.907134,8,22,131
212,1000.174331,10,22,131
212,1186.062207,5,21,126
212,1467.083297,16,21,125
212,1529.385533,4,21,125
212,1809.786544,7,20,119
212,2189.819011,13,19,113
212,2473.901966,6,18,108
212,2750.544209,2,17,102
212,2869.042631,18,17,101
212,3036.570333,11,16,96
212,3884.776815,12,12,71
212,5421.111931,14,5,30
212,5500.094074,14,4,24
213,432.0,14,23,138
213,512.646,11,23,137
213,512.646,14,23,138
213,522.844589,14,23,138
213,999.293353,2,22,131
213,3253.769417,18,14,83
213,3353.931481,12,14,83
213,3384.268985,1,14,83
214,616.149404,19,23,137
214,2776.394117,14,15,89
214,2817.258872,12,15,89
214,3182.282663,20,14,83
214,3634.228906,17,13,77
214,4051.912381,8,12,71
214,4078.455362,3,12,71
214,5141.643524,18,8,47
214,5244.293054,1,7,41
214,5365.146644,10,6,36
214,5681.186951,4,5,30
214,5934.639547,5,4,24
214,6495.175205,2,4,23
215,432.0,5,23,138
215,432.0,17,23,138
215,464.617096,5,23,138
215,514.146726,14,23,137
215,690.050187,8,23,137
215,864.13779,6,23,137
215,1108.420945,11,22,131
215,1244.803182,2,22,131
215,1384.497834,13,22,131
215,1822.984978,16,21,125
216,507.65923,5,23,137
216,648.267689,20,23,137
216,838.624341,1,22,132
216,838.624341,16,22,132
216,948.97196,1,22,132
216,948.97196,9,22,131
216,948.97196,16,22,132
216,960.054954,1,22,132
216,960.054954,16,22,132
216,1073.99133,1,22,132
216,1073.99133,16,22,132
216,1102.977914,1,22,132
216,1102.977914,12,22,131
216,1102.977914,16,22,132
216,1151.420796,1,22,132
216,1151.420796,16,22,132
216,1197.636672,1,22,132
216,1197.636672,16,22,132
216,1280.11547,1,22,132
216,1280.11547,16,22,132
216,1287.41675,1,22,132
216,1287.41675,10,22,131
216,1287.41675,16,22,132
216,1297.44527,1,22,132
216,1297.44527,16,22,132
216,1422.864084,1,21,126
216,1422.864084,16,21,126
216,1530.41035,1,21,126
216,1530.41035,18,21,125
216,1530.41035,16,21,126
216,1541.326538,1,21,126
216,1541.326538,16,21,126
216,1739.106223,1,20,120
216,1739.106223,13,20,120
216,1739.106223,16,20,120
216,1851.885757,1,20,120
216,1851.885757,16,20,120
216,1908.245008,1,20,120
216,1908.245008,16,20,120
216,1999.044192,1,20,120
216,1999.044192,8,20,119
216,1999.044192,16,20,120
216,2010.040718,1,20,120
216,2010.040718,16,20,120
216,2044.807227,1,20,120
216,2044.807227,16,20,120
216,2099.068803,1,20,120
216,2099.068803,16,20,120
216,2099.068803,19,20,119
216,2110.313225,1,20,120
216,2110.313225,16,20,120
216,2324.841197,1,19,114
216,2324.841197,17,19,113
216,2324.841197,16,19,114
216,2496.233956,1,19,114
216,2496.233956,16,19,114
216,2657.672454,1,18,108
216,2657.672454,11,18,108
216,2657.672454,16,18,107
216,2786.121797,1,18,108
216,2786.121797,16,18,107
216,2903.699484,1,17,102
216,2903.699484,16,17,102
216,2988.681627,1,16,96
216,2988.681627,16,16,95
216,3233.364816,1,15,90
216,3233.364816,16,15,90
216,3474.364816,1,14,84
216,3474.364816,16,14,83
216,3559.346959,1,13,78
216,3559.346959,16,13,78
216,3804.030148,1,12,72
216,3804.030148,16,12,71
216,4045.030148,1,11,66
216,4045.030148,16,11,66
216,4130.012291,1,10,60
216,4130.012291,16,10,59
216,4374.69548,1,9,54
216,4374.69548,16,9,54
216,4374.69548,4,9,54
216,4494.315656,1,9,54
216,4494.315656,16,9,54
216,4646.838718,1,8,48
216,4646.838718,16,8,47
216,4725.820861,1,7,42
216,4725.820861,16,7,42
216,4987.058578,1,7,42
217,432.0,1,23,138
217,432.0,9,23,138
217,432.0,16,23,138
217,448.084418,1,23,138
217,448.084418,9,23,138
217,448.084418,16,23,138
217,448.084418,20,23,137
217,470.711822,1,23,138
217,470.711822,9,23,138
217,470.711822,16,23,138
217,538.573298,1,23,138
217,538.573298,9,23,138
217,538.573298,11,23,137
217,538.573298,16,23,138
217,549.830871,1,23,138
217,549.830871,9,23,138
217,549.830871,16,23,138
217,631.572986,1,23,138
217,631.572986,16,23,138
217,715.940432,1,23,138
217,715.940432,10,23,137
217,715.940432,16,23,138
217,725.622356,1,23,138
217,725.622356,16,23,138
217,869.190554,1,22,132
217,869.190554,16,22,132
217,869.190554,14,22,132
217,996.274281,16,22,132
217,996.274281,14,22,132
217,1064.476282,14,22,132
217,1274.215845,7,22,131
217,1274.215845,14,22,132
217,1284.80143,14,22,132
217,1431.455956,14,21,126
217,1518.840973,19,21,125
217,1518.840973,14,21,126
217,1529.136919,14,21,126
217,1599.139486,14,21,126
217,1599.139486,3,21,125
217,1613.664088,14,21,126
217,1801.569763,14,20,120
217,1904.551906,14,19,114
217,2167.235095,14,18,108
217,2426.235095,15,17,102
217,2426.235095,14,17,102
217,2532.125002,14,17,102
217,2797.990979,14,16,96
217,2894.973122,14,15,90
217,3151.656311,14,14,84
217,3151.656311,4,14,84
217,3285.717058,14,14,84
217,3355.97276,14,13,78
218,482.176682,14,23,137
218,737.007085,17,23,137
218,1257.662875,3,22,131
218,1727.100286,2,21,125
218,1846.714501,19,21,125
218,2141.846249,6,20,119
218,2323.837047,5,19,114
218,2504.641783,16,19,113
218,3045.9087,4,16,96
218,3328.795373,1,15,90
218,3416.361913,12,15,89
218,3416.361913,1,15,90
218,3427.83523,1,15,90
218,3651.079812,1,14,84
218,3742.061955,1,13,78
218,3858.435909,1,13,78
218,3858.435909,13,13,77
218,3869.843409,1,13,78
218,4022.788503,1,12,72
218,4263.788503,1,11,66
218,4397.649337,1,11,66
218,4397.649337,18,11,65
218,4408.010524,1,11,66
218,4693.417213,1,10,60
218,4772.399356,1,9,54
218,5011.082545,1,8,48
218,5246.082545,1,7,42
218,5325.064688,1,6,36
218,5557.747877,1,5,30
219,857.707798,7,22,131
219,950.088916,8,22,131
219,1055.36449,18,22,131
219,1337.172127,19,21,125
219,2835.956774,15,15,89
219,2982.734514,4,15,89
219,3119.393434,9,14,84
219,3248.200711,9,14,84
219,3248.200711,11,14,83
219,3259.350389,9,14,84
219,3298.265082,9,14,84
219,3362.727812,12,14,83
219,3362.727812,9,14,84
219,3373.393747,9,14,84
219,3471.497905,13,13,78
219,3471.497905,9,13,78
219,3555.668685,9,13,78
219,3849.508855,9,13,78
219,3913.853845,9,13,78
219,4083.586304,10,12,72
219,4083.586304,9,12,72
219,4173.184413,9,12,72
219,4324.745981,9,11,66
219,4569.42917,9,10,60
219,4657.831582,9,10,60
219,4657.831582,5,10,59
219,4668.481535,9,10,60
219,4839.643635,9,9,54
219,5074.643635,9,8,48
219,5153.625778,9,7,42
219,5392.308967,9,6,36
219,5392.308967,2,6,36
219,5458.051682,9,6,36
219,5634.884059,9,5,30
219,5863.884059,9,4,24
219,5936.866202,9,3,18
219,6169.549391,9,2,12
219,6398.549391,9,1,6
220,582.347155,18,23,137
220,2722.410943,3,15,89
220,2840.81606,12,14,84
220,3363.518187,1,13,77
220,5627.974868,2,5,29
220,6246.259888,7,3,17
221,607.424247,6,23,137
221,773.322306,15,22,132
221,1502.403124,18,20,119
221,2271.838513,1,18,107
221,2916.577498,12,16,95
221,2936.251876,20,16,95
221,3093.602761,13,15,90
221,3655.259516,11,14,83
221,3870.019453,3,14,83
221,4086.742737,9,13,78
221,5019.901067,7,9,53
221,5813.667605,17,6,35
222,561.287433,8,23,137
222,734.277443,11,23,137
222,935.158631,17,22,132
222,1193.477591,15,22,131
222,1734.357998,3,20,119
222,3304.91713,10,14,83
222,4121.443442,20,11,65
222,6123.450961,4,2,12
222,6555.875475,6,1,5
223,432.0,10,23,138
223,432.0,14,23,138
223,533.442393,10,23,138
223,762.394543,4,23,137
223,828.057717,3,23,137
223,1088.014811,17,23,137
223,1295.935223,20,22,131
223,1655.823071,1,21,125
223,3297.313346,15,14,83
223,4415.232866,9,9,53
223,5339.595676,19,5,29
223,5403.63335,12,5,29
224,432.0,7,23,138
224,528.769646,5,23,137
224,528.769646,7,23,138
224,539.514406,7,23,138
224,555.244718,7,23,138
224,555.244718,16,23,137
224,633.660794,7,23,138
224,842.406832,7,22,132
224,987.388975,7,21,126
224,1292.072164,7,20,120
224,1593.072164,7,19,114
224,1738.054307,7,18,108
224,2042.737496,7,17,102
224,2137.609262,7,17,102
224,2137.609262,8,17,101
224,2282.414642,7,17,102
224,2503.781385,7,16,96
224,2503.781385,18,16,96
224,2703.273347,7,16,96
224,3017.288686,14,16,95
224,3116.816287,3,16,95
224,3445.565916,11,15,89
224,3546.106717,10,15,89
224,3762.730875,20,14,83
224,4066.042276,6,13,77
224,5322.365058,19,8,47
224,6092.069018,12,5,29
224,6957.754282,9,2,11
225,595.273228,7,23,137
225,1078.431746,11,21,126
225,1252.969912,20,21,125
225,1648.365099,13,20,120
225,2220.377799,15,18,108
225,4422.421106,4,10,59
225,4698.199333,9,10,59
225,4771.890209,19,10,59
225,4912.183312,3,9,54
225,5024.957655,10,9,53
225,5295.220344,5,8,48
226,432.0,4,23,138
226,767.118578,11,23,137
226,1218.731352,17,21,126
226,1218.731352,19,21,125
226,1281.806189,17,21,126
226,1438.731539,9,21,125
226,1885.833634,3,20,119
226,2860.507239,18,17,101
226,3148.5531,1,16,95
226,3222.959248,13,16,95
226,3319.432009,13,15,90
226,5977.389322,8,5,29
227,601.891968,15,23,137
227,994.109402,13,22,131
227,1445.141112,19,21,125
227,2306.503849,17,18,107
227,4347.587964,10,10,59
227,4690.557922,20,9,53
227,5001.171623,3,7,42
227,5786.951874,14,5,30
227,6926.232643,12,1,5
228,432.0,19,23,137
228,834.236397,4,22,131
228,1246.165658,6,21,125
228,1913.40537,1,19,113
228,4152.758346,12,10,60
228,4307.438733,12,10,60
228,4307.438733,15,10,59
228,4313.82834,12,10,60
228,4451.453427,12,9,54
228,4451.453427,5,9,54
228,4451.453427,17,9,54
228,4517.940078,12,9,54
228,4517.940078,17,9,54
228,4692.335034,12,9,54
228,5073.930195,8,8,48
228,5282.402749,14,8,47
228,6853.727556,13,1,6
229,567.859177,16,23,137
229,1130.74112,8,21,125
229,3816.645377,11,11,65
229,4317.217222,7,9,53
229,4873.727504,14,7,42
229,5002.396352,14,7,42
229,5002.396352,17,7,41
229,5013.670575,14,7,42
229,5335.609644,13,6,35
229,5657.199324,15,6,35
229,5871.725978,9,6,35
229,6703.443098,6,3,17
229,6745.010263,3,3,17
229,7178.955662,12,2,12
229,7263.937805,12,1,6
230,550.921554,18,23,137
230,583.829663,11,23,137
230,2712.481399,17,16,95
230,3870.177983,10,12,71
230,4327.830883,19,11,65
230,5380.305551,15,6,36
230,5631.477257,5,6,35
230,5744.067506,2,6,35
231,745.0,7,22,132
231,1853.819027,9,20,119
231,2627.503306,6,17,101
231,2814.807909,20,16,95
231,2964.08615,14,16,95
231,3322.11111,18,15,89
231,3512.534099,1,15,89
231,3551.271674,3,15,89
231,5765.91552,16,5,29
232,432.0,18,23,138
232,567.821324,17,23,137
232,567.821324,18,23,138
232,578.841592,18,23,138
232,861.058672,13,23,137
232,1084.846992,3,23,137
232,2476.431638,9,18,107
232,2798.357717,1,17,101
232,3339.286584,16,16,96
232,3386.94359,16,16,96
232,3501.927604,16,16,96
232,3501.927604,15,16,95
232,3518.097022,16,16,96
232,3640.235077,16,15,90
232,3905.235077,16,14,84
232,4014.21722,16,13,78
232,4197.40706,16,13,78
232,4197.40706,19,13,77
232,4209.155872,16,13,78
232,4382.13249,16,12,72
232,4641.13249,16,11,65
232,4744.114633,16,10,60
232,5006.797822,16,9,53
232,5269.481011,16,8,48
232,5372.463154,16,7,41
232,5825.463154,16,6,36
232,6677.137755,10,5,30
232,6762.119898,10,4,24
233,432.0,15,23,138
233,457.016265,11,23,137
233,457.016265,15,23,138
233,472.786925,15,23,138
233,1885.138976,3,19,113
233,2417.210884,18,17,101
233,2789.152265,5,16,95
233,3100.246575,1,15,89
233,3829.832867,19,12,71
233,4389.709154,10,11,65
233,4517.863487,20,10,59
233,4829.023809,8,10,59
233,5937.930773,13,5,29
233,6638.599756,12,2,11
234,853.239068,13,22,131
234,988.032063,20,22,131
234,1298.744971,18,21,125
234,1516.571031,5,20,120
234,1635.214282,5,20,120
234,1635.214282,17,20,119
234,1646.231361,5,20,120
234,2100.405747,19,19,113
234,2667.647047,14,16,96
234,3003.599081,3,15,89
234,3538.658602,6,14,83
234,5907.51548,7,3,18
234,6569.12157,8,1,5
235,745.0,9,22,132
235,745.0,18,22,132
235,896.772424,18,22,132
235,1415.605568,8,21,125
235,1940.717834,11,20,119
235,2443.199307,12,18,107
235,2889.317316,5,16,96
235,3016.299459,5,15,90
235,3036.622384,5,15,90
235,3155.110916,5,15,90
235,3886.920196,15,13,78
235,4001.902339,15,12,72
235,4384.87725,10,12,71
235,4668.90109,2,11,65
235,4961.043031,17,10,59
235,5645.15612,7,7,41
236,479.409033,13,23,137
236,608.163098,16,23,137
236,786.336956,2,22,132
236,852.133363,2,22,132
236,852.133363,10,22,131
236,955.174193,2,22,132
236,1344.354278,9,21,125
236,1537.942259,1,21,125
236,2040.028823,12,19,113
236,3438.639265,8,13,77
236,4107.415045,20,10,59
236,4579.711259,6,9,53
236,4923.491523,19,8,47
236,5022.923727,4,8,47
236,5117.610925,3,7,42
236,5508.621309,17,6,35
237,482.590976,13,23,137
237,503.210971,15,23,137
237,595.829768,2,23,137
237,1871.59424,12,18,107
237,2150.346716,16,17,101
237,2247.972319,20,17,101
237,2733.73707,5,16,95
237,3001.580641,9,15,89
237,3519.293985,8,13,77
237,3572.574982,4,13,77
237,3683.75673,17,13,77
237,3936.500943,19,13,77
237,4027.206806,14,12,72
237,5536.470193,18,5,30
237,6016.416179,6,3,18
238,518.396668,5,23,137
238,744.957431,1,23,137
238,795.56208,6,23,137
238,1070.531343,17,22,131
238,1195.885707,19,22,131
238,1239.983554,8,22,131
238,1773.519751,3,21,125
238,2727.271863,4,17,101
238,3225.608588,14,15,89
238,3531.072908,12,14,83
238,4146.442834,9,11,65
238,4483.805838,10,10,60
239,458.840412,15,23,137
239,677.394708,3,23,137
239,720.34108,20,23,137
239,1063.817246,17,22,131
239,1484.725958,18,21,125
239,1933.014599,11,20,119
239,2491.700683,9,20,119
239,3141.190515,13,18,107
239,3844.148335,12,15,90
239,3941.130478,12,14,84
239,5799.161281,19,6,35
240,681.935865,5,23,137
240,857.966284,12,22,132
240,1008.948427,12,21,126
240,2281.054303,18,18,107
240,2671.618597,16,17,101
240,3059.540459,1,16,95
240,3302.013643,19,15,89
240,3509.855128,3,15,89
240,3539.693727,20,15,89
240,3739.518518,13,15,89
240,4539.923183,15,12,71
240,5529.569013,14,8,47
240,6133.384978,17,5,29
241,636.44683,7,23,137
241,923.228469,11,22,131
241,990.950404,14,22,131
241,1188.08688,13,22,131
241,2391.91492,6,17,102
241,2524.897063,6,16,96
241,2817.580252,6,15,90
241,2901.448128,6,15,90
241,3026.889529,6,15,90
241,3026.889529,18,15,89
241,3038.671728,6,15,90
241,3704.992657,10,13,77
241,3733.812099,20,13,77
241,3810.426817,12,13,77
241,4967.845522,3,8,47
241,5550.790347,5,6,35
241,6298.877257,1,2,11
241,6513.704549,17,1,6
242,459.996731,7,23,137
242,511.903162,19,23,137
242,716.427583,6,23,137
242,1916.811744,17,18,107
242,2315.447916,4,17,101
242,2434.877667,20,16,95
242,2581.489948,1,16,95
242,3013.374274,9,15,89
242,3254.69562,5,13,77
242,3376.168517,12,13,77
242,4003.196101,11,12,71
242,4273.0118,18,10,59
242,4494.279466,3,10,59
242,4990.336807,13,8,47
243,447.453551,13,23,137
243,632.391961,11,23,137
243,1041.001412,7,22,131
243,1932.186323,12,18,108
243,1932.186323,16,18,108
243,2069.36474,16,18,108
243,2719.911798,19,17,101
243,2826.957099,5,16,96
243,3315.948361,8,15,89
243,3543.306104,3,15,89
243,4549.99503,2,10,59
243,6037.173403,4,3,17
243,6148.602163,17,3,17
244,596.138105,1,23,137
244,1446.279701,4,20,119
244,3718.695057,14,16,95
244,5068.234959,10,11,65
244,5202.90048,3,10,60
244,5413.826925,20,10,59
244,5905.707075,9,9,53
244,6031.751357,12,9,53
244,6358.189768,6,7,41
245,858.624101,11,22,131
245,1613.902859,1,19,113
245,1788.168821,13,19,113
245,1919.8075,15,19,113
245,2556.996075,16,17,101
245,2866.504581,9,16,95
245,3068.783089,12,15,90
245,3303.703195,4,15,89
245,4877.218207,18,8,47
245,6053.3874,19,3,17
