seed,index,remaining,r12_m,reference_m,gap,saving_s,reference_kind,reference_wall_s,r12_wall_s
6,3,23,17291.01109986429,17272.595154878763,0.001066194443880277,3.683188997105026,multistart_2opt_relocate,0.003260700003011152,0.008155199990142137
6,4,23,17274.017650326357,17255.601705340832,0.0010672444403851276,3.683188997105026,multistart_2opt_relocate,0.002490600003511645,0.005117799999425188
6,5,22,17598.763021991963,16359.63878613517,0.07574276254234616,247.8248471713585,multistart_2opt_relocate,0.002134099995600991,0.00880299998971168
6,6,22,17633.486672855037,16330.610463895162,0.07978123119404283,260.575241791975,multistart_2opt_relocate,0.0020612999942386523,0.006140799989225343
6,7,22,17027.08893496431,16316.999651622502,0.043518373383748934,142.01785666836184,multistart_2opt_relocate,0.0019228000019211322,0.0045006000000284985
6,8,22,16804.222709536487,16094.133426194674,0.04412100139458752,142.01785666836258,multistart_2opt_relocate,0.0020178999984636903,0.0049740000104065984
6,9,22,16783.53212593119,16073.442842589377,0.04417779627525151,142.01785666836258,multistart_2opt_relocate,0.0019729999912669882,0.0026778000028571114
6,10,22,16771.314045254927,16061.224761913114,0.04421140316930796,142.01785666836258,multistart_2opt_relocate,0.0019443999917712063,0.002491299994289875
6,11,22,16794.804767401583,16084.715484059774,0.0441468351768808,142.01785666836184,multistart_2opt_relocate,0.0021302999957697466,0.0023994000075617805
6,12,19,14421.115338970978,13711.026055629165,0.05178965312010916,142.01785666836258,multistart_2opt_relocate,0.0012618000037036836,0.003669500001706183
6,13,19,14420.023419997498,13709.934136655686,0.05179377787405094,142.01785666836258,multistart_2opt_relocate,0.0013299999991431832,0.005316800001310185
6,14,11,9228.298923831964,9228.298923831964,0.0,0.0,exact_dp_fp64,0.0090347999939695,0.0008048000017879531
6,15,11,9234.190477993518,9234.190477993518,0.0,0.0,exact_dp_fp64,0.0005329999985406175,0.0006518000009236857
6,16,6,5609.583424060076,5609.583424060076,0.0,0.0,exact_dp_fp64,9.200011845678091e-06,0.00021290000586304814
6,17,6,5639.457120304767,5639.457120304767,0.0,0.0,exact_dp_fp64,4.899993655271828e-06,0.00021009999909438193
6,18,6,5614.685722276758,5614.685722276758,0.0,0.0,exact_dp_fp64,3.3999967854470015e-06,0.00020470000163186342
6,19,6,5188.860068042798,5188.860068042798,0.0,0.0,exact_dp_fp64,3.0999945010989904e-06,0.0002148000057786703
6,20,6,5063.80804349531,5063.80804349531,0.0,0.0,exact_dp_fp64,2.7999922167509794e-06,0.00040770000487100333
6,21,6,5156.440650213582,5156.440650213582,0.0,0.0,exact_dp_fp64,2.4999899324029684e-06,0.00020710000535473228
6,22,6,5170.841949768571,5170.841949768571,0.0,0.0,exact_dp_fp64,2.5000044843181968e-06,0.00019890000112354755
6,23,2,1733.0835595416765,1733.0835595416765,0.0,0.0,exact_dp_fp64,1.00000761449337e-06,6.0999998822808266e-05
6,24,2,1721.6169534309859,1721.6169534309859,0.0,0.0,exact_dp_fp64,8.999923011288047e-07,6.730000313837081e-05
6,25,2,1770.4624644585426,1770.4624644585426,0.0,0.0,exact_dp_fp64,8.999923011288047e-07,6.140000186860561e-05
7,0,23,18267.08981036951,17538.584582042175,0.04153728739736818,145.70104566546723,multistart_2opt_relocate,0.020447999995667487,0.00285279999661725
7,1,23,17070.398017153988,17070.398017153988,0.0,0.0,multistart_2opt_relocate,0.0024548999936087057,0.014250300009734929
7,2,23,17084.432863561207,17084.432863561207,0.0,0.0,multistart_2opt_relocate,0.0027325999981258065,0.005059899995103478
7,3,23,17060.261112511515,17060.261112511515,0.0,0.0,multistart_2opt_relocate,0.002812799997627735,0.007225900000776164
7,4,21,16591.262027971363,15881.172744629552,0.04471264778490229,142.0178566683622,multistart_2opt_relocate,0.0015219000051729381,0.00838439998915419
7,5,21,16725.54098030917,16015.451696967362,0.04433776185508834,142.01785666836184,multistart_2opt_relocate,0.0015394999936688691,0.0077642999967793
7,6,21,16699.193008071834,15989.103724730023,0.04441082474457467,142.0178566683622,multistart_2opt_relocate,0.0015591999981552362,0.006781599993701093
7,7,21,16717.652843223714,16007.563559881903,0.04435961042325231,142.0178566683622,multistart_2opt_relocate,0.001611400002730079,0.011617299998761155
7,8,20,15238.40981957433,15238.40981957433,0.0,0.0,multistart_2opt_relocate,0.0014482000115094706,0.011886000007507391
7,9,20,15269.39534463791,15269.39534463791,0.0,0.0,multistart_2opt_relocate,0.0014449000009335577,0.005777099999249913
7,10,20,15500.528108630522,15500.528108630522,0.0,0.0,multistart_2opt_relocate,0.0013373000110732391,0.005464399990160018
7,11,14,10527.903752846732,10527.903752846732,0.0,0.0,exact_dp_fp64,0.0150805000012042,0.0020905999990645796
7,12,13,9702.528075428607,9419.136061545596,0.030086837267377653,56.67840277660216,exact_dp_fp64,0.0023702999897068366,0.0023153999936766922
7,13,13,9687.888544213303,9613.07268248922,0.00778272090466599,14.963172344816485,exact_dp_fp64,0.0020146000024396926,0.005978000001050532
7,14,13,9657.986898291565,9638.954901656585,0.001974487569363863,3.806399326995961,exact_dp_fp64,0.002030999996350147,0.005950200007646345
7,15,7,4836.718462446466,4726.576955576094,0.023302594648424026,22.028301374074363,exact_dp_fp64,1.3500000932253897e-05,0.00041769999370444566
7,16,7,4789.383782756512,4770.623877846406,0.003932379787310983,3.7519809820212684,exact_dp_fp64,9.2999980552122e-06,0.00043169999844394624
7,17,7,4799.97609384253,4763.8689806161865,0.0075793673951278446,7.221422645268649,exact_dp_fp64,7.50001345295459e-06,0.0007730999932391569
7,18,7,4750.00228412276,4750.00228412276,0.0,0.0,exact_dp_fp64,5.800000508315861e-06,0.0005537999968510121
7,19,7,4553.364821416184,4553.364821416184,0.0,0.0,exact_dp_fp64,4.999994416721165e-06,0.00029919999360572547
7,20,7,4526.817697512746,4526.817697512746,0.0,0.0,exact_dp_fp64,4.4000043999403715e-06,0.0002894999925047159
7,21,6,3756.1994536387347,3756.1994536387347,0.0,0.0,exact_dp_fp64,6.300004315562546e-06,0.0004022000066470355
8,0,23,19046.63432870713,17608.03981703798,0.08170100287239963,287.7189023338295,multistart_2opt_relocate,0.00225720000162255,0.004114199997275136
8,1,23,19018.206102777196,17579.61159110805,0.08183312266107196,287.7189023338295,multistart_2opt_relocate,0.003597200004151091,0.003198200007318519
8,2,23,19018.579720195696,17579.98520852655,0.0818313835082983,287.7189023338295,multistart_2opt_relocate,0.0026344999932916835,0.0037015999987488613
8,3,23,18376.41288574911,17583.162587689094,0.04511419911543168,158.65005961200296,multistart_2opt_relocate,0.004012600009446032,0.006624199988436885
8,4,23,17292.949226147597,17274.533281162076,0.0010660748215758817,3.683188997104298,multistart_2opt_relocate,0.004277900006854907,0.008400600010645576
8,5,23,17297.345559365687,17278.929614380162,0.0010658035767562072,3.683188997105026,multistart_2opt_relocate,0.0031249000021489337,0.003249000001233071
8,6,22,16265.661190805115,16247.245245819591,0.0011334810736768884,3.6831889971046623,multistart_2opt_relocate,0.0026612000074237585,0.0025300999986939132
8,7,21,15750.746092073032,15296.475774979166,0.029697711013730838,90.85406341877315,multistart_2opt_relocate,0.0022194000048330054,0.0063996999961091205
8,8,21,15962.296635557866,15233.791407230532,0.047821662306703136,145.7010456654669,multistart_2opt_relocate,0.0023427999985869974,0.002395500006969087
8,9,20,14215.994411275584,14197.578466290059,0.0012971187325536483,3.683188997105026,multistart_2opt_relocate,0.0016962999943643808,0.005355699991923757
8,10,20,14209.57038635802,14191.154441372495,0.00129770590980504,3.683188997105026,multistart_2opt_relocate,0.001695400002063252,0.0021889999916311353
8,11,19,13373.033177167652,13373.033177167652,0.0,0.0,multistart_2opt_relocate,0.0015990000101737678,0.0019672000053105876
8,12,19,13417.753959689071,13417.753959689071,0.0,0.0,multistart_2opt_relocate,0.0016493000002810732,0.0038160000112839043
8,13,19,13366.912823460314,13366.912823460314,0.0,0.0,multistart_2opt_relocate,0.0012295999913476408,0.003999799999292009
8,14,19,13079.055581416213,13079.055581416213,0.0,0.0,multistart_2opt_relocate,0.0010101000079885125,0.001967600008356385
8,15,17,12029.868116244947,12029.868116244947,0.0,0.0,multistart_2opt_relocate,0.0007449999975506216,0.0016790000081527978
8,16,7,4883.60627895253,4883.60627895253,0.0,0.0,exact_dp_fp64,1.4399993233382702e-05,0.0002669000095920637
8,17,7,4657.901243043939,4657.901243043939,0.0,0.0,exact_dp_fp64,9.399998816661537e-06,0.0002769999991869554
8,18,6,3901.4292438241173,3901.4292438241173,0.0,0.0,exact_dp_fp64,6.399990525096655e-06,0.00022109999554231763
8,19,6,3589.452155582686,3589.452155582686,0.0,0.0,exact_dp_fp64,2.9999937396496534e-06,0.00022289999469649047
8,20,6,3591.6778930695473,3591.6778930695473,0.0,0.0,exact_dp_fp64,2.4000037228688598e-06,0.0002499999973224476
8,21,6,3610.8180468007877,3610.8180468007877,0.0,0.0,exact_dp_fp64,2.1000014385208488e-06,0.00021600000036414713
8,22,6,3737.96838752858,3737.96838752858,0.0,0.0,exact_dp_fp64,2.1000014385208488e-06,0.0002497999957995489
8,23,6,3757.6908678560158,3757.6908678560158,0.0,0.0,exact_dp_fp64,1.7999991541728377e-06,0.00022330001229420304
8,24,6,3640.2245749079893,3640.2245749079893,0.0,0.0,exact_dp_fp64,1.8999999156221747e-06,0.00021850000484846532
8,25,6,3463.09347710951,3463.09347710951,0.0,0.0,exact_dp_fp64,2.0000006770715117e-06,0.00020739999308716506
9,0,23,17877.845951588097,16907.845951588097,0.0573698153376475,194.0,multistart_2opt_relocate,0.0024163000052794814,0.006744099999195896
9,1,22,17214.667491146258,16344.180148424815,0.05325977411019521,174.0974685442885,multistart_2opt_relocate,0.002051000003120862,0.005005200000596233
9,2,22,17214.574530302827,16472.092694346993,0.04507513706565311,148.4963671911668,multistart_2opt_relocate,0.0019892999989679083,0.004611899988958612
9,3,22,17438.173153965785,16748.611512892843,0.04117127205094744,137.91232821458834,multistart_2opt_relocate,0.0020683999900938943,0.00466860001324676
9,4,22,17516.85547141293,16684.35720027998,0.04989693406462073,166.49965422659005,multistart_2opt_relocate,0.002821399990352802,0.004177499999059364
9,5,22,17113.45225975325,16591.35689855499,0.03146791214187732,104.41907223965173,multistart_2opt_relocate,0.0025498000031802803,0.0065325999894412234
9,6,22,16914.998410054555,16186.493181727219,0.045006983300727485,145.70104566546723,multistart_2opt_relocate,0.0028277000092202798,0.0045442999980878085
9,7,21,16277.518685840223,15567.429402498412,0.04561377893435952,142.0178566683622,multistart_2opt_relocate,0.002094700001180172,0.002285199996549636
9,8,21,16394.239061787433,15684.149778445624,0.04527432429379558,142.01785666836184,multistart_2opt_relocate,0.0022847999935038388,0.006461299999500625
9,9,21,16184.600843998829,15474.511560657018,0.04588767022199065,142.0178566683622,multistart_2opt_relocate,0.0022984999959589913,0.004656499993870966
9,10,21,15973.355009444822,15263.26572610301,0.04652276230292099,142.0178566683622,multistart_2opt_relocate,0.0027110999944852665,0.0065888999961316586
9,11,21,15837.79166970251,15127.7023863607,0.04693966507313333,142.0178566683622,multistart_2opt_relocate,0.002744500001426786,0.002292200006195344
9,12,21,15752.702217867918,15042.612934526107,0.047205182133750176,142.0178566683622,multistart_2opt_relocate,0.0027279000059934333,0.0035600999981397763
9,13,21,15590.210991138225,14880.121707796414,0.0477206636670022,142.0178566683622,multistart_2opt_relocate,0.0025576000043656677,0.004921600004308857
9,14,21,15598.649032173524,14888.559748831713,0.04769361814177701,142.0178566683622,multistart_2opt_relocate,0.002228500001365319,0.0045076999958837405
9,15,15,11823.624718359883,11113.53543501807,0.06389409450248973,142.01785666836258,exact_dp_fp64,0.015660100005334243,0.003203100000973791
9,16,15,11518.661730567565,10808.572447225752,0.06569686115432129,142.01785666836258,exact_dp_fp64,0.015084099999512546,0.0012721000093733892
9,17,15,11495.919918573198,10785.830635231383,0.06583538230447854,142.01785666836295,exact_dp_fp64,0.014010499988216907,0.0012351000041235238
9,18,13,10968.654160967815,10258.564877626002,0.0692191638706231,142.01785666836258,exact_dp_fp64,0.0025070999981835485,0.0009168999968096614
9,19,13,10120.323162516976,10120.323162516974,1.7973629639445871e-16,3.637978807091713e-13,exact_dp_fp64,0.0020530000037979335,0.0022404999908758327
9,20,12,9393.971430479754,9393.971430479753,1.9363369550432625e-16,3.637978807091713e-13,exact_dp_fp64,0.0010323000024072826,0.0013013999996474013
9,21,12,9297.136500050461,9157.470961449226,0.015251540429578648,27.93310772024706,exact_dp_fp64,0.0009303999977419153,0.001869200001237914
9,22,12,9244.352674913313,9207.218713137358,0.0040331356224839335,7.426792355190992,exact_dp_fp64,0.0009101000032387674,0.003392999991774559
10,0,23,19099.91021455657,17661.315702887427,0.08145454935919354,287.71890233382874,multistart_2opt_relocate,0.0021477999980561435,0.005312699999194592
10,1,22,16646.109047128502,16539.735144725382,0.006431415102619912,21.27478048062403,multistart_2opt_relocate,0.0016691000055288896,0.0041372999985469505
10,2,22,16225.608985138244,16225.608985138244,0.0,0.0,multistart_2opt_relocate,0.0018037999980151653,0.0044246000034036115
10,3,22,16207.388962247076,16207.388962247076,0.0,0.0,multistart_2opt_relocate,0.0017695999995339662,0.0028993000014452264
10,4,21,16007.430693162069,15357.152483241787,0.0423436708484783,130.05564198405628,multistart_2opt_relocate,0.001731399999698624,0.005811900002299808
10,5,21,16473.674253033754,15100.24698320719,0.09095396064408334,274.685453965313,multistart_2opt_relocate,0.0017334000003756955,0.005975399995804764
10,6,21,16492.13157914235,15077.279416629088,0.0938400173809069,282.97043250265267,multistart_2opt_relocate,0.0017191000079037622,0.00854809999873396
10,7,16,12594.219171890893,12594.21917189089,1.444305024963889e-16,3.637978807091713e-13,exact_dp_fp64,0.026271100010490045,0.0013008999958401546
10,8,16,12755.594515235769,12613.336645269526,0.011278369393208473,28.45157399324853,exact_dp_fp64,0.026305599996703677,0.0013091000000713393
10,9,16,12262.012865901464,12211.116490120721,0.004168036216992971,10.179275156148652,exact_dp_fp64,0.02439750000485219,0.001973499995074235
10,10,16,11680.827594399001,11680.827594399,1.557243601830121e-16,3.637978807091713e-13,exact_dp_fp64,0.02975890001107473,0.001433900004485622
10,11,16,11715.727380198488,11715.727380198487,1.5526047547165093e-16,3.637978807091713e-13,exact_dp_fp64,0.02724960001069121,0.0015672000008635223
10,12,14,9963.194321708024,9963.194321708024,0.0,0.0,exact_dp_fp64,0.005462000000989065,0.0011183000024175271
10,13,14,9984.353547718887,9984.353547718887,0.0,0.0,exact_dp_fp64,0.0060283000057097524,0.0010268000041833147
10,14,13,9883.197471285772,9218.10085079726,0.07215115469592508,133.01932409770234,exact_dp_fp64,0.002360200000111945,0.0022921000054338947
10,15,13,9899.388469406127,9196.73935534442,0.07640198193214892,140.52982281234145,exact_dp_fp64,0.0021788000012747943,0.0021508999925572425
10,16,13,10048.030195092282,9055.190376590981,0.10964317449006265,198.56796370026024,exact_dp_fp64,0.0020960999972885475,0.0024788000009721145
10,17,13,10048.190625865922,9147.659317342199,0.09844390540610638,180.1062617047446,exact_dp_fp64,0.0023609999916516244,0.0014759999903617427
10,18,13,9955.759751638938,9155.510193327129,0.08740633142378675,160.04991166236178,exact_dp_fp64,0.002911799994762987,0.0020844999962719157
10,19,13,9718.058512799744,9453.49771098257,0.027985493825192415,52.912160363434666,exact_dp_fp64,0.002450900006806478,0.003804599997238256
10,20,13,9226.342738639374,9226.342738639374,0.0,0.0,exact_dp_fp64,0.002041899992036633,0.004246000011335127
10,21,13,9218.736822699546,9218.736822699544,1.9731438683301056e-16,3.637978807091713e-13,exact_dp_fp64,0.0019412000110605732,0.0020810999994864687
10,22,11,7831.984647817369,7831.984647817369,0.0,0.0,exact_dp_fp64,0.0004765999910887331,0.0006416999967768788
10,23,11,7822.7370107733595,7822.7370107733595,0.0,0.0,exact_dp_fp64,0.0003812000068137422,0.001252100002602674
10,24,6,3736.94188569808,3736.94188569808,0.0,0.0,exact_dp_fp64,6.400005077011883e-06,0.00020160000713076442
10,25,6,3751.4413334569435,3751.4413334569435,0.0,0.0,exact_dp_fp64,2.9999937396496534e-06,0.00020460000087041408
10,26,2,1363.1963161622389,1363.1963161622389,0.0,0.0,exact_dp_fp64,9.999930625781417e-07,5.9999991208314896e-05
10,27,2,1763.070099595004,1763.070099595004,0.0,0.0,exact_dp_fp64,4.00003045797348e-07,9.070000669453293e-05
10,28,2,1765.7074604159775,1765.7074604159775,0.0,0.0,exact_dp_fp64,5.00003807246685e-07,9.549999958835542e-05
10,29,2,2479.775581278556,2479.775581278556,0.0,0.0,exact_dp_fp64,4.00003045797348e-07,6.16999896010384e-05
10,30,2,2331.9756323295574,2331.9756323295574,0.0,0.0,exact_dp_fp64,5.00003807246685e-07,6.9500005338341e-05
11,0,23,18468.345442451828,17498.345442451828,0.05543381248187805,194.0,multistart_2opt_relocate,0.0021026000031270087,0.007706199990934692
11,1,23,17948.605561670556,17499.36224610061,0.02567198217009608,89.84866311398946,multistart_2opt_relocate,0.0021099000005051494,0.007734600003459491
11,2,23,18072.504775027537,17413.66649658705,0.037834552451639816,131.76765568809714,multistart_2opt_relocate,0.003310899992357008,0.007078299997374415
11,3,23,18056.57811798633,17346.48883464452,0.04093562046537143,142.0178566683622,multistart_2opt_relocate,0.00349810000625439,0.010831499996129423
11,4,23,18017.492219093103,17307.40293575129,0.04102806677453639,142.0178566683622,multistart_2opt_relocate,0.0036050999915460125,0.008965600005467422
11,5,23,17923.94425547727,17213.854972135458,0.04125103206058447,142.0178566683622,multistart_2opt_relocate,0.0038517999928444624,0.00504479999653995
11,6,21,16750.91761958737,16040.828336245559,0.044267619380808816,142.0178566683622,multistart_2opt_relocate,0.0025854999985313043,0.005907599988859147
11,7,21,16831.87697868106,16121.78769533925,0.044045319089960074,142.01785666836184,multistart_2opt_relocate,0.0017856000049505383,0.004126699990592897
11,8,21,16801.554388172437,16091.465104830628,0.04412831763396372,142.01785666836184,multistart_2opt_relocate,0.0015746999997645617,0.004239200003212318
11,9,21,16892.15807210753,16182.068788765717,0.043881242417829,142.01785666836258,multistart_2opt_relocate,0.0015845000016270205,0.007104699994670227
11,10,21,16134.404386012968,16115.988441027443,0.0011427127199125156,3.683188997105026,multistart_2opt_relocate,0.0021825000003445894,0.004054199991514906
11,11,21,16183.796559988145,16165.38061500262,0.001139221242241202,3.683188997105026,multistart_2opt_relocate,0.0023902999964775518,0.004365300002973527
11,12,21,16277.514300337074,16259.098355351549,0.0011326547501610796,3.683188997105026,multistart_2opt_relocate,0.0023896999919088557,0.004434899994521402
11,13,18,15163.472183403637,14453.382900061826,0.049129625102423156,142.0178566683622,multistart_2opt_relocate,0.001517900003818795,0.0018068999925162643
11,14,18,14420.938532033659,14402.522587048135,0.0012786610730320504,3.6831889971046623,multistart_2opt_relocate,0.0014335999876493588,0.004319600004237145
11,15,18,14307.729548842226,14289.3136038567,0.0012887914350591793,3.683188997105026,multistart_2opt_relocate,0.0014318999892566353,0.00435299999662675
11,16,18,13991.650848290252,13973.234903304727,0.0013179442779688534,3.683188997105026,multistart_2opt_relocate,0.001457899998058565,0.00786060000245925
11,17,18,13926.054286126462,13907.638341140939,0.001324160474539096,3.6831889971046623,multistart_2opt_relocate,0.0014665999915450811,0.00496630000998266
11,18,18,13904.970948253043,13886.55500326752,0.0013261708884017686,3.6831889971046623,multistart_2opt_relocate,0.0014405999972950667,0.0030279000056907535
11,19,17,13411.037963588857,13392.622018603335,0.0013750813664374602,3.683188997104298,multistart_2opt_relocate,0.0011488000018289313,0.002648800000315532
11,20,17,13306.740169156603,13288.32422417108,0.0013858741459683258,3.6831889971046623,multistart_2opt_relocate,0.0011687999940477312,0.001549200009321794
11,21,12,9321.828292203414,9303.412347217889,0.0019794828282584153,3.683188997105026,exact_dp_fp64,0.0013187999866204336,0.002043300002696924
11,22,12,9264.203312661553,9245.787367676028,0.001991820085535242,3.683188997105026,exact_dp_fp64,0.0012898999993922189,0.0007972000021254644
11,23,12,9445.826732378575,9427.41078739305,0.0019534467523312058,3.683188997105026,exact_dp_fp64,0.0012894999963464215,0.0007559000077890232
11,24,12,9471.966809252825,9453.5508642673,0.0019480452636198371,3.683188997105026,exact_dp_fp64,0.001272099994821474,0.0007777999999234453
11,25,12,9528.064490582936,9509.648545597413,0.001936553690414685,3.6831889971046623,exact_dp_fp64,0.0012623000075109303,0.0007745000038994476
11,26,10,8462.200584125687,8443.784639140162,0.002181006002943301,3.683188997105026,exact_dp_fp64,0.0002469000028213486,0.0005287000094540417
11,27,9,7055.340665288516,7055.340665288516,0.0,0.0,exact_dp_fp64,0.0001044000091496855,0.0012928000069223344
11,28,8,6199.8202135059555,6199.8202135059555,0.0,0.0,exact_dp_fp64,4.990000161342323e-05,0.0009845999884419143
11,29,8,6588.263241934022,6588.263241934021,1.3804771733831649e-16,1.8189894035458566e-13,exact_dp_fp64,3.99000127799809e-05,0.0005986000032862648
11,30,8,6570.846296947248,6570.846296947248,0.0,0.0,exact_dp_fp64,3.6299999919719994e-05,0.0003794000076595694
11,31,5,4577.626529134367,4577.626529134367,0.0,0.0,exact_dp_fp64,4.8000074457377195e-06,0.0001644000003580004
11,32,5,4547.532143349025,4547.532143349025,0.0,0.0,exact_dp_fp64,2.1000014385208488e-06,0.0001640999980736524
11,33,5,4586.94321347774,4586.94321347774,0.0,0.0,exact_dp_fp64,6.399990525096655e-06,0.00017809998826123774
11,34,5,4299.043494200559,4299.043494200559,0.0,0.0,exact_dp_fp64,3.9000005926936865e-06,0.00016630000027362257
12,0,23,18469.87076602069,17499.87076602069,0.05542898076044302,194.0,multistart_2opt_relocate,0.002066499990178272,0.006102200000896119
12,1,23,17903.35419911979,17211.680860763507,0.04018627488806458,138.33466767125645,multistart_2opt_relocate,0.00245129999530036,0.00631240000075195
12,2,23,17938.645994313396,17228.556710971585,0.04121583109104015,142.0178566683622,multistart_2opt_relocate,0.0022107999975560233,0.005023300007451326
12,3,21,16974.576771035026,16282.35116618584,0.042513860423718026,138.44512096983743,multistart_2opt_relocate,0.0016974000027403235,0.012534000008599833
12,4,21,16976.835993471577,16285.16265511529,0.04247260853357385,138.33466767125756,multistart_2opt_relocate,0.0017242000030819327,0.006984399995417334
12,5,17,13956.25245005895,13246.163166717139,0.05360716717773876,142.0178566683622,multistart_2opt_relocate,0.001183200001833029,0.002917600009823218
12,6,17,13354.430953397257,13267.281418898208,0.006568756005650958,17.429906899809794,multistart_2opt_relocate,0.0013971000007586554,0.0026802999927895144
12,7,17,13328.807490605002,13328.807490605002,0.0,0.0,multistart_2opt_relocate,0.0012667999981204048,0.0052161999919917434
12,8,17,13490.850181005022,13160.771686178714,0.02508048180586193,66.01569896526162,multistart_2opt_relocate,0.0012853999942308292,0.0035955999919679016
12,9,17,13482.486730953804,13146.332345165752,0.025570202925203258,67.23087715761031,multistart_2opt_relocate,0.001290299987886101,0.006043300003511831
