audit,delta,directional_count,full,historical_B,historical_failed,id,revised_B,revised_failed,scene_hash,total
True,-0.03281546666664781,1,True,426.820716,0,484,426.78790053333336,0,ce9a5436e7914deb97b13a14db0ce35ee1f956b431d929805a9b887d2096a139,15
True,0.0,8,True,534.9258521818182,0,485,534.9258521818182,0,ae5deed624e08718541c45445daf70ca35711166f476ab4dc24473794abaac54,11
True,0.0,10,True,596.6694635833334,0,486,596.6694635833334,0,e5b3444794f6a26a6d28edd1fd8a8449167d10a51ed196861dfe7f1252dc45df,12
True,0.0,10,True,527.7333923076923,0,487,527.7333923076923,0,7a62de64f80c6cada9b38fa8e0582f118746b7c2de532f9c1a2b3bc8d47b2377,13
True,0.0,10,True,542.2234779230769,0,488,542.2234779230769,0,86b67977dbae2c224529a9208439fb3bb650d67fbd1bb5449208e237943464ff,13
True,0.0,11,True,493.92495049999997,0,489,493.92495049999997,0,d34cd50c6676cfc3b6e21ad94ae9894b377589e98d1f523418dacfdfcddb3123,14
True,0.0,10,True,519.7095248461538,0,490,519.7095248461538,0,31deae1cac27d89414ed60c12e44af7f879f344ece4d605da33218c29451ec12,13
True,-0.0026352307692150134,12,True,550.708873,0,491,550.7062377692308,0,229ed7f934c84515085d995ff8ea34ea7e2aad71b48be2375378c0c2dab24b75,13
True,0.0,8,True,496.9639678666666,0,492,496.9639678666666,0,55f475494b4b40082da6e551005b7acf6a08989b82687423e5b0ab3676704cab,15
True,0.0,1,True,268.7273893125,0,493,268.7273893125,0,6abacc5661823732e216d6d89b7c4bb8d2c18da409132cdeebd760e9341e0bf7,16
True,-0.0028930769231010345,9,True,553.2403988461539,0,494,553.2375057692308,0,73755dd97d0ca9e9070bb87487c028014458b1e689b0d690716aff79ac4d7659,13
True,0.009927100000027167,10,True,639.5302766,0,495,639.5402037,0,1e5051121c30e00c77d23096ea2a67a13415083102b5665de5da97aa563195dd,10
True,0.06325761538460029,8,True,520.2416936153846,0,496,520.3049512307692,0,3ad97548f14f64cc92ac71f91ce845ad1cf55b0b322d8e2a1baad195ad80d5cf,13
True,-0.0006471875000215732,12,True,380.2448450625,0,497,380.244197875,0,e58c774743cff397eefaf76acd87aa0af5bd747486f891fe466f77b9bff0dc15,16
True,0.0,8,True,483.29731328571427,0,498,483.29731328571427,0,73763b685cc222a355536ce5558306fb17c0545f1ffc52c312311b463805780f,14
True,0.0,1,True,513.2896430833333,0,499,513.2896430833333,0,367547a7ddf97d6fdfe2ce7ecf481e6078d7b9218aefed53f705aec36200ee45,12
True,0.0,5,True,761.4899883,0,500,761.4899883,0,4bd668d9e2fd9fe8b079ffee127c53be9466513d2da6bd11818a0b19e20e684b,10
True,0.0,5,True,438.24445413333336,0,501,438.24445413333336,0,f1c3aae6c4afb9e0258be23ffb410e8d890aa8c53ef0e68f52a8057963e50d76,15
True,0.0,7,True,447.3371299333333,0,502,447.3371299333333,0,3c5d5de5dfce6813afd665af66e64804fe58efed9c98f19c024c481b6532583f,15
True,0.0,10,True,662.5555735,0,503,662.5555735,0,5c2324d847b52eda90f3781ad7bec780a156c0ec44ba758be4381d48c5c860d8,10
True,0.028109846153938634,9,True,578.0097223846153,0,504,578.0378322307693,0,6f9783bdadc09ed4c956577aaba85f41b29990e3739fe1f2e5e64a0ca51900cd,13
True,0.0,1,True,518.671352,0,505,518.671352,0,b1191650968ca19be93868f7f194ec945804e7dc3e82e7bcfc9707491ce0da1c,12
True,9.090911134990165e-08,8,True,632.7595057272728,0,506,632.7595058181819,0,0e1d012a79eec8f199dad9f661427a439beb6aeecfd660cd50a6e96d8a17db2b,11
True,0.0,7,True,478.63390507142856,0,507,478.63390507142856,0,33c2f4626d630ce779979b0ad8ef77cdda08a38f5d6b274494511fd7c0f00954,14
True,0.0,4,True,450.8036719285714,0,508,450.8036719285714,0,cb087510c0f2d1c88f3155a30ff3552c3e2de8348db0d4a7eb796d168be3dfb2,14
True,0.08385762500000737,2,True,265.0861433125,0,509,265.1700009375,0,f5f743ab957247336f390b2c3d4fd9bfb9759c5654c3295940faa5225bf8a126,16
True,0.0012801000000308704,7,True,714.5447131,0,510,714.5459932,0,7a684a5383eae32f25df72c15a53acd93ab9a73ee905ed5b1bfc88fc9b5f8a8f,10
True,0.0,12,True,636.0104280833333,0,511,636.0104280833333,0,cb97ca4350d6e6269f4c81d6007cfd11475ac0ca1d6020300fc99f5a8f9b422f,12
True,0.0002007692309007325,9,True,528.9755097692307,0,512,528.9757105384616,0,fa7af55cc55b389e4c4093b85a8241ce4c1c8531ccf81afa3de7f81a3cf4afe9,13
True,0.0,6,True,683.4214562,0,513,683.4214562,0,d1a47a6e518976bbbeffa7c32afeec6e3e026903214b9ada0cd3387ddeab5c17,10
True,0.0,2,True,383.7601311875,0,514,383.7601311875,0,89eb4881043207625bc171215c6eed2b1ea2b532d5c35bbd841358ba97e098d7,16
True,-0.0015170909090329587,4,True,600.0806388181818,0,515,600.0791217272728,0,083e1da9e7287628117ab925da16822aa234cbee038898b9c6bb61c5cd136b2d,11
True,0.02675857142850191,5,True,463.6931162857143,0,516,463.7198748571428,0,768729bb2b816a54a829e6ca98f6fd87e11049cf2c1738c5c2e902e0b0c11b14,14
True,0.0,7,True,425.7141350666667,0,517,425.7141350666667,0,7e8ae5e3473ce185af972f266875f2437bb868953bc5acbbb6ec41047a60e4b3,15
True,0.0,1,True,427.3425142142857,0,518,427.3425142142857,0,a9379bc7389dd1fe3c5408b092082d3f6aa50343767506d324ea572137f775ab,14
True,0.0,2,True,508.6157670769231,0,519,508.6157670769231,0,a5c1964495d6c98b574d7d7c0115adc3d5ead68dfb0d52a32c1ac85c17a1950b,13
True,0.0,15,True,471.6200264,0,520,471.6200264,0,e3ca4da9735ead46186aa8bcd6a34d4c805d9982419c00fd575e1cf2c569d6fc,15
True,0.0,6,True,604.557767,0,521,604.557767,0,fa2283018cd46b93523c37b0bd855882770bf122aa9ec0333cc2f1d881a6f9ba,11
True,0.0,6,True,643.6452096,0,522,643.6452096,0,9863e5905c61cd99d8183efc7940160f4e63479a3e6aef8989b20ea648ad3ff6,10
True,0.0,7,True,554.0322082727272,0,523,554.0322082727272,0,d9fb75c78e3b11b14e240af64d0b8984b8364c0f51c1176ea4e63ad431d7863d,11
True,0.0,15,True,489.9654414,0,524,489.9654414,0,572f4bab3f55fc2b08e11a6d225084fbb84cfe480792616639b01b56a173473e,15
True,0.038439214285688195,9,True,486.21682571428573,0,525,486.2552649285714,0,4624437e63518ba41d70a9f910c3adf8c6bdc288c082961c763fc3781a9f8fe7,14
True,0.46714539999993576,3,True,659.8912656,0,526,660.3584109999999,0,43e3d0a3477bee916695dabad4dd4eff80316a4cf4bf9a02909ae5dc87633938,10
True,0.0,15,True,444.103946,0,527,444.103946,0,01831ce09773fe9bf6639929babc7bcd5462455e4e5c59b6656158fa2230929a,16
True,0.0,4,True,615.1072856,0,528,615.1072856,0,93bb3192cf5cf75030dfa3e792563f41586669ce6410055ef2e1dd0104f0982d,10
True,0.0,4,True,355.547517875,0,529,355.547517875,0,560cae8a0d536a5c9b35196aa9ed2f184f375742963e5667911d5b7625d0f0cd,16
True,0.0,9,True,560.3528720833333,0,530,560.3528720833333,0,10cb6e3d5a4ad5ede6054b09655753e29789542a99f8fd845119d316c329876b,12
True,0.0,5,True,560.7237772307692,0,531,560.7237772307692,0,8d6f6c74fb484dfff2c7a1a6618a4625359b41d20e1734ddc4f126475749dc44,13
True,0.0121679999999742,12,True,575.8218129166667,0,532,575.8339809166666,0,bda23937c2d370b412607c96083c8433ad0d30eae348dc6c4d1591fe13465e3f,12
True,0.0,14,True,490.60617007142855,0,533,490.60617007142855,0,6786620eb2544578ed15fa8e90b15a30efbe2bcc68b6fee9cd9e53c101625dfc,14
True,-1.0000007932831068e-07,8,True,678.3857997,0,534,678.3857995999999,0,8bc8d3d26f9b37680f1e5c0b86bb445e2b301a20404f8a139042a3c4782b0794,10
True,8.485714289463431e-05,1,True,442.4346112142857,0,535,442.4346960714286,0,1e75dd7cf3332edb46d21ee43564a22a68a009156996cdbdef89f8e5edc69fa2,14
True,-0.09526309999989735,10,True,763.7156437,0,536,763.6203806000001,0,fb574d03ce78aa4d6aadfac40da6dbbb44a98d1f6f444209e87b62ebbb27b491,10
True,-0.0052632499999845095,3,True,277.2487721875,0,537,277.2435089375,0,c8720ced75b606a401c821fb09f0dc452f06f863f73354258250aec65715371c,16
True,-0.07152270000005956,7,True,678.0837292,0,538,678.0122064999999,0,271532fecfc79bc89723072b0e026479a1552806ae475d96123270b67aeae710,10
True,0.000698499999998603,13,True,486.2144525,0,539,486.215151,0,89625e50df841680e27f1eae30d77cfc27c3b75b920b8f2a649b306da807455e,14
True,-0.05103140000005624,7,True,414.4960112666667,0,540,414.44497986666664,0,ecf9f26e2b43d556e2b0f2cb50bc2ec19ca1a3232bd097757fd8e115a68c813b,15
True,-0.015787833333206436,8,True,533.3847355833333,0,541,533.3689477500001,0,77df0d8d8ad9e16d04d7c7bc6e03b3d60668d66d561c4a62865a7ef0f0c6239d,12
True,0.0,3,True,263.67169325,0,542,263.67169325,0,83e0aad6c3a5d9a031fe17fa9cecb58b9d461320bfb5c431f9b1ff57ee06cc6b,16
True,0.0013594375000138825,11,True,437.0872866875,0,543,437.088646125,0,eecd82a458041c361eba8cb2260ec41df27565408bbcfc6c2fd9f6918baf2aac,16
True,0.002752066666630526,14,True,459.2544618666667,0,544,459.25721393333333,0,d4f739bd3b6b45518b7c08f7d027a4a365a8ba6953d4bdfdb16e8917fa5c5ed5,15
True,-0.011327200000096127,6,True,680.9319032000001,0,545,680.920576,0,0a8aca1e1f7bd05c5671dc706e61e99e9a25cdc1c28c4bc6555e12a579ec4c16,10
True,0.0,2,True,604.7478884,0,546,604.7478884,0,2570511ecac9133ada45201a41f1d8129efcfd9e11c0437d91147758762779ba,10
True,0.0,1,True,507.2542099166667,0,547,507.2542099166667,0,b04fe345be20cb4532376d3c384b44046562eb36aff7cafdfd5c2173c448eb61,12
True,0.0,1,True,234.9868635625,0,548,234.9868635625,0,a7b6d55e9ea244eef8e50ebf2e307f6b5417cea6719ba8712785c12a1df26438,16
True,-5.000000044219632e-06,5,True,511.2397516923077,0,549,511.2397466923077,0,9b6819c8a2099d6feb1491114166a8a859ca42a60d83bf12135acb3a0b1e3618,13
True,0.0,2,True,582.9240935,0,550,582.9240935,0,961dc1cbc44a8abaac27f3a3749b02b93f416602561c654e01dfaf9a54b78b1b,10
True,-0.030532692307701836,5,True,473.51562215384615,0,551,473.48508946153845,0,f5b64e24b76eb1198d112b8a2b77b2c798c8d61883ad6898a64bb4d766239fc9,13
True,-0.11271514285715512,3,True,486.268074,0,552,486.15535885714286,0,207329f62c57be58c7b4b713036e71ed034318f0603d2587b46a31bf02345033,14
True,0.0,1,True,493.1908925384615,0,553,493.1908925384615,0,ffbbbb245ce3ff62cd82b04ce11974cec4a75839e2d5a2a5d76ac5d36f64074d,13
True,0.0,9,True,631.0857414545454,0,554,631.0857414545454,0,fd1223b5ce091c7a90b53b9616fc089adeb0a5f405032c3ea16305a2d83cc1b1,11
True,0.0,3,True,423.2155578,0,555,423.2155578,0,d36ea19345b0ccd89aa4fbce60f6e7541e2f6dded5b7280e64136f4f316bd5be,15
True,0.0,10,True,557.1906241538461,0,556,557.1906241538461,0,603d253f585699afadbb4a55d6ad9b2be75d26691f9288f79cfe79f2078c46fd,13
True,0.0,3,True,475.58309023076924,0,557,475.58309023076924,0,b9869b54d865db41f7931c880bb4b91166a87a8dbf30b18127839a58c45cae84,13
True,0.0,7,True,401.0950584375,0,558,401.0950584375,0,48b86f259f546e52bef090735e240d3be9f43f0835e680f7c3e436e12da08b21,16
True,0.0,2,True,654.0443262,0,559,654.0443262,0,bd125325a848009a14117ed6e2445addbe461bf4fe7c64f4b33c7f44b88180cb,10
True,0.0,6,True,434.3478245,0,560,434.3478245,0,5443f63a53629d0a650824c8718161f82d9b2f0b9d66bd831fcb55a7f4355fcc,16
True,0.0,7,True,611.95216675,0,561,611.95216675,0,b2bcac56550b039b91c3f667bbdec9b53bd2e8fdc784067d3eaf228a45237b40,12
True,0.0,2,True,508.17902641666666,0,562,508.17902641666666,0,878adc5f0dc84515bfa1e2a9547a3b7091bb02211b56ddabdb217cd86bc8c7ca,12
True,0.0,2,True,572.5644905,0,563,572.5644905,0,bd8e4c8cb4fb8c30bbeb60441571faaba2f8ed19ced49bdef28ad18dbf86b644,12
True,0.0,11,True,659.0647237272727,0,564,659.0647237272727,0,2616d000de8037ff4768d35d1d7ae4e95f2ce5f8f381e141f318a98ba9fe67d8,11
True,-6.666664376098197e-08,7,True,443.6285689333333,0,565,443.6285688666667,0,0e669ce9e4f6bf99d5b5d2dca054110c10d50a8986b6d04029caa813a4a917b1,15
True,0.0,5,True,434.188843,0,566,434.188843,0,c56780a6c6d7bb3e217d10549657afe487bb7859f71790136ff8ce5efd8832a9,15
True,0.0,10,True,506.83980546153845,0,567,506.83980546153845,0,d007e5d72bc43f7a12682724fc1b9741eb9cceff864f3d87878ca2e18a2e9c74,13
True,6.666670060440083e-08,11,True,474.00186606666665,0,568,474.00186613333335,0,0a1a30e85c3bf3578c57f784e5d2cc16e716ed06e1e0695500003614b5a0abf9,15
True,0.0,11,True,508.7336283846154,0,569,508.7336283846154,0,ef1d264d896b638026d4c7441983914fba174ba6005f1ba626063a84181db358,13
True,0.0,14,True,443.883587875,0,570,443.883587875,0,411c62aa1ac67cb34c66bd8f3bd892cd0755484c6198625f63fe88f59f7d7abb,16
True,0.0,3,True,539.8002804166666,0,571,539.8002804166666,0,bd272f1172c8727f48c5c679f1c65610bf36c3c267b476064a5408547f1f03bf,12
True,-0.2483638333333147,9,True,581.2819086666667,0,572,581.0335448333334,0,34ac3f68e03c22476fff599c059a1700d6616c068bd7b6bcb1b2065ef938dbaf,12
True,0.2772005384615568,1,True,483.4030866923077,0,573,483.68028723076924,0,18434e65a54c4ada3d6ff9e1e4848c3b55a2242a8ea774190d2e44e166f2451f,13
True,0.00442281250002452,5,True,351.343032125,0,574,351.3474549375,0,a8ed22e2e58a1ec7d738d93a8285dbf9d19e54dc517135828aadf217911e2494,16
True,0.0,12,True,441.951257,0,575,441.951257,0,54c6078a5317948fafecbca4f32b6e45991514f024fc3a86f2d30392a3d83673,15
True,0.0,10,True,578.9676331818182,0,576,578.9676331818182,0,d86c85309fb691b264f64600a97ac673a7b75773d45a927837648ad656befcdf,11
True,0.0,1,True,644.6533593636364,0,577,644.6533593636364,0,2fbd9fde585229c7a5776f2c47bfe48d2cd2db1b08000e528b06002cb97273ba,11
True,0.0,7,True,627.0981244166667,0,578,627.0981244166667,0,62699dd010df26ad5a296b4d20dfe566358f6fda7bdec4a934ec0d78f0ed2f83,12
True,0.0,9,True,654.9867760909091,0,579,654.9867760909091,0,3053bb19212ae26c0b80f603f5e5d13536c237d3b6646107efa7289230959683,11
True,0.0,12,True,350.1087463125,0,580,350.1087463125,0,3d8f702a4be07c997635d91e0c6e603e7df51d845cea90371c8676ce0e1df54c,16
True,0.0663121874999888,8,True,341.96598575,0,581,342.0322979375,0,0b0f492dc68fd04c8e6d2aeb16c6671ec9ccd993850ff3c1ab831909d1b80d94,16
True,-0.0005276923076280582,5,True,519.4380486153846,0,582,519.4375209230769,0,2e8c6abf63d6e671749aec2def5893786122a40520294690725f2f4b82664e1b,13
True,0.0,4,True,476.8809791333333,0,583,476.8809791333333,0,53ee310b2e044a1741ac83eb9bac979f32fef8aa01074c5527f5373273e4df81,15
True,-0.24513100000001486,8,True,472.56847407142857,0,584,472.32334307142855,0,ecc4a9a1d70a5d4bef753efcb33389fb950c420159ef6f723f52384501ffcfdb,14
True,0.0,12,True,476.84326585714285,0,585,476.84326585714285,0,f4c15f6d0d232d940c9898dd5ab5b707d9816c5e6d19d50e0b46e1e527e8212e,14
True,0.0,3,True,352.857287375,0,586,352.857287375,0,df3a83c99d14026036858108f1926204fac2a6c6187da3344075a690aa04754a,16
True,-0.06253761538459912,3,True,508.7619869230769,0,587,508.6994493076923,0,1032a30539c5381c6d08fad5ca1ed8d4658cc78fdb15159c6fa60305b5d44151,13
True,0.008603249999964646,4,True,536.9512470833333,0,588,536.9598503333333,0,54fe39a091a75db54b53f84e417809ba5659f69b51ba83ed06f71c238febcd93,12
True,0.0,9,True,529.8440983846153,0,589,529.8440983846153,0,d710204ecd9c6bc17bc14eb357d749c1addcb70e7aa744c31224567c7ce9cc3a,13
True,0.0,5,True,579.7055349090909,0,590,579.7055349090909,0,3f12896b3cf6aab8d7cf0c9eb78c1db284cd3bb831189b0e73f62c4384913ad9,11
True,0.011605466666708253,2,True,470.3850056,0,591,470.3966110666667,0,3b6496de9a44011e5e6dc55f1b0f4b6898f43bea350d9faddc1207ead4d47400,15
True,0.0,6,True,445.9546086428572,0,592,445.9546086428572,0,135f35e00f755a6d15a471cd0c084ca5d9287de809e581f67f4452810f7c44c7,14
True,0.0,15,True,472.47539973333335,0,593,472.47539973333335,0,0512b871317379f37cec15cfaaae807cc60cfe66b886977903047a14b4a457d0,15
True,0.0,7,True,458.2355035,0,594,458.2355035,0,16f4241d19322708a31f81e63129079cef8ab5fede6b805086afc060bfcc8ef6,14
True,0.0,9,True,762.7818793,7,595,762.7818793,7,a1da894dc7216c9c9abc20739e77e52fcc9037c1a52cf44e61f89e3232123e21,10
True,0.0,7,True,615.5450151818181,0,596,615.5450151818181,0,13c83501cfb3339db0299bcbfc5bbaf6f66355a0b623cd0f50e0bd0329fabc49,11
True,0.0,2,True,450.7832961428571,0,597,450.7832961428571,0,1fe575a94225984e23178f26e161d1d8f40c1dfef5d73edf12e20df6dfa1d7e5,14
True,0.0,1,True,645.3695291,0,598,645.3695291,0,c83b3383faedda839222f085ebc7a95b9819c91bb952990d431d8b39220c725f,10
True,0.0,8,True,439.10303707142856,0,599,439.10303707142856,0,2d1c317595a396245d0f95411c8807ac3aa2ae478cb94119538e4dae5a88feb3,14
True,0.0,10,True,444.9239791333333,0,600,444.9239791333333,0,63eb13baa1c2e1614906fa8aa56fd912e6fb6c879f6d3f0541a08b353abed165,15
True,0.0,1,True,585.3596873636363,0,601,585.3596873636363,0,fbab800abedb3741a952686b26764961aa41e677a30edaf102268521c0a9b621,11
True,0.0,3,True,533.1901430833333,0,602,533.1901430833333,0,28d67d898c89f8455b09dad444caddab6d8ec04015b11f45e50de18f12b3bccb,12
True,0.0,4,True,617.5703942,0,603,617.5703942,0,2291635ed075f0bf7547920e3fe4f05dc0f1ac62fc45186cbf79dbc0a4782dd2,10
True,0.0,3,True,500.3032311538461,0,604,500.3032311538461,0,2c412a63bcb1dab4fa65c3cadd29d95e242d8d8a9968966be9c7d00ba35434b4,13
True,6.250002115848474e-08,9,True,321.462664875,0,605,321.4626649375,0,7122e8caa46359669af45c101532948ea89be63193635d514fd2f6c72ac97937,16
True,-0.007198625000000902,7,True,298.4741595625,0,606,298.4669609375,0,aea2c2d6cd7684244ca1718ec2cdd4268820f52d2785f956faaeb3ad6636547a,16
True,0.002017153846168185,8,True,544.8015777692308,0,607,544.803594923077,0,00a712040d5b08e77601d63ac4ce233e8c135fe2bce063eab26258c921086b7f,13
True,0.0,11,True,517.2328386428571,0,608,517.2328386428571,0,c5ff862ff1aaefb38fc58ea762d60ecda25b5dd91e3ee05bebdbe87f69e85fb9,14
True,-0.06392914285714824,14,True,476.7332429285714,0,609,476.6693137857143,0,40639b64d4a253c7225ad0071fb9a37d33958aba443997d51ec7048c8a1e41c3,14
True,0.0,4,True,433.69324553333337,0,610,433.69324553333337,0,75be7d952f93b551cfc5c329672ff185fb9f429481fd304b4170b2bedff09ab5,15
True,-0.003189200000008441,15,True,502.32668973333335,0,611,502.32350053333334,0,de3cda35ae2e25a0647c3ebb3e1321c23868e3b356af56d9f3224fb6944a9d35,15
True,-0.012057066666670835,11,True,476.810792,0,612,476.7987349333333,0,d9b72058f1fe9818db1cc5c749c9e8c978117e274bf93ad149737c5c4f7c7005,15
True,0.0,4,True,414.37712166666665,0,613,414.37712166666665,0,fab8094783b624982801b8065dbf83306d35fe21c8697d4860f8429b3c220cb0,15
True,0.0,2,True,517.89141925,0,614,517.89141925,0,52761492902bf765bfd5053150fac738a3b7ad11cde06aa1e5852c13c165232a,12
True,0.0,14,True,555.9195115,0,615,555.9195115,0,07189a632b1d92aa880257b3a506b47666643e585b392f768b0f810af54a7a65,14
True,0.0,10,True,524.1186095714286,0,616,524.1186095714286,0,f46318342a57f4b0d1f72978647bbf5c3d0ea3209e9635cb4c75536911b21a4e,14
True,0.0,10,True,610.5770325454546,0,617,610.5770325454546,0,198ed8ad41e922e45fef7108c7539fc71f9ce641c7d4af86054eadd6abe9cd7e,11
True,0.0,6,True,643.2886474,0,618,643.2886474,0,4c6f0124e0c1955c2c4112f3e68aea3e326df78cf1d6a9bb8d66d7ae5ee0261b,10
True,0.0,5,True,658.3676004,0,619,658.3676004,0,f0ea5bb364a37a7470d346a823dd7bef7d9bdc314ac129ef27081d6aa097c719,10
True,0.0,6,True,676.6125924,0,620,676.6125924,0,5d37a9c81e4e64e420b6f2df5409d7058bf6f86de5443282abfd0debf492ac3d,10
True,3.4247500000000173,13,True,620.119283923077,0,621,623.544033923077,0,ed227d4578474dad39b5dd9730ca7a831c1f7b9c096b2cb1ec4c4c38d01d8d96,13
True,0.0,1,True,359.1911086875,0,622,359.1911086875,0,75fdb8ca13debbf0773a35a990d72a360bd50914df75b3d9592cbfed397b4996,16
True,-0.07039027272730891,3,True,644.1548797272727,0,623,644.0844894545454,0,177fae129c3e0fa2189ffc574624a385116ae6ae93df8eb21ee8bb8d3fd980a6,11
True,0.0,6,True,627.173021,0,624,627.173021,0,539a7b5479937909f7d621f5487ee42c92a9043950d56795f05ef2a80a6305a0,10
True,0.0,3,True,519.18600825,0,625,519.18600825,0,14e35f5f43e3fd1db91f61e3a66d55b8819060c772a5c90876de7443d493e740,12
True,0.0,6,True,546.9844414285715,0,626,546.9844414285715,0,89645d0b936eba3f63beae2139cf0e33dcc668a9a280e120a7624fd361477acf,14
True,0.0,7,True,679.5114278,0,627,679.5114278,0,4d1a9363d84f3695ca4e15ef56de539645eff4410fe767ea41d939c6bf0ec2e6,10
True,0.0,6,True,697.7954432,0,628,697.7954432,0,0fcb6377c51e046ba24d7adfc6e7d3f9a2c48390f2c0d0c40bbf2019f4c79b12,10
True,0.0,7,True,304.8247144375,0,629,304.8247144375,0,e322e99d79055307beda72355e6bb6f8bc57874a78426a3fb8492530d027e0a7,16
True,0.0,9,True,653.7634748181819,0,630,653.7634748181819,0,44173f4438b425a750fb7f27ae6b6fbeb11725e7dcc136ca7462089695aed274,11
True,0.0,7,True,600.0122668181818,0,631,600.0122668181818,0,6c57fc4d18a4fb6844d28dac0b02590babd7ce4d87f2e7c6778990030176a86e,11
True,0.0,6,True,516.6819800833333,0,632,516.6819800833333,0,a6dbe0a88af2d55194f1f4d17bf6facc1ccec7ecb2c728b2503f6e4f9634c718,12
True,0.007443636363746009,9,True,595.22025,0,633,595.2276936363637,0,190c0b9b24aa6d2fb7693a73a8208adf5915539b5d763e690bb9299f13f30d0f,11
True,0.0,3,True,537.7839078333333,0,634,537.7839078333333,0,a832958cff26cb8287437f18e79f7755b5d0dde780c9a92bd9fe074f0bc67ced,12
True,0.05220487500002946,12,True,340.1989599375,0,635,340.2511648125,0,967ed9a973e5588b22564ccdb0c88507e80412bb552cfba80047836de3d1f761,16
True,-0.003343599999993785,11,True,515.6040682,13,636,515.6007246,13,593fbbab28c263ac14b1a6ad3ab73758ab0afd550832d7abb9729cd3aa7e1f95,15
True,0.003417899999931251,7,True,610.2331436000001,0,637,610.2365615,0,8908fd75c5594f5d0bc3a0754d7cd86be0173223bcebdf1f7ad8a2a186494685,10
True,0.0,9,True,662.6539,0,638,662.6539,0,dbb1f8a22405f3304a7ea5130d904bf66f9f8f3b59222c0db9bb60d0ed5bfd76,10
True,0.0,4,True,508.2649623846154,0,639,508.2649623846154,0,a3f6d7209cfafbf980477010825acfb4aba6ed90cbab5a23b0c6e2a8d2443c14,13
True,0.0,6,True,429.75790546666667,0,640,429.75790546666667,0,f88a537ee572d2dc44eea1114eba577deb8f7377a89946a1ecaec57b6644df34,15
True,0.0,7,True,661.1846494,0,641,661.1846494,0,aa87495b406e3cba50dbe76d24873fccaf67ba74f0313803c3ffc561104800d5,10
True,0.0,8,True,429.9674146666667,0,642,429.9674146666667,0,8b59c11c8ff2197efa19124508ff5ecf44bb2a8bcba91354615a8f87e3d58257,15
True,0.09769808333339824,1,True,557.0106845833333,0,643,557.1083826666667,0,d8a438db1205ea4cd1d4001908aadc09c9fe30587afbe55206926e02822dcdfd,12
True,2.0020395384615313,12,True,635.2718921538461,0,644,637.2739316923077,0,3f6a692819efcecb4446d4f536fe47afdeb8ed9da52927cb95ba973282e37724,13
True,0.0,4,True,586.863075,0,645,586.863075,0,651dc85ce2ce03372e21cd51dce78dcd13715d2fdedc6ac8e5116dd28ea1fccd,12
True,-0.00012118181814457785,8,True,593.4270898181818,0,646,593.4269686363637,0,8dd36428570174a96253d382d48efaa936820e76a1c59b7fea873a5bf256600c,11
True,0.0,2,True,564.5940706666667,11,647,564.5940706666667,11,b0e3c7812cd1d66e8e99babe7c231a3e3dc208908fae7d6349156d90912fb787,12
True,0.0,4,True,666.6554293,0,648,666.6554293,0,f259ad49c5ed8e482acc1968acb7c7d09db2cedf984241431142b2da6e12c56e,10
True,0.0,8,True,640.3170638333333,0,649,640.3170638333333,0,a2e4eb83e0e2a59fbb143552020307e66c3e4d3ecca5e5e89c57887f36ba424d,12
True,-0.0018535454546508845,11,True,620.885180909091,0,650,620.8833273636363,0,0e57f0fa999c141c8f44db8f2c7829e6520edbedd332fd706736794999e2e701,11
True,-0.009381818181850576,1,True,596.173782,0,651,596.1644001818181,0,866c120039b21ac9b986506507dbf99877013452f42e4a9b7a60b562e862b445,11
True,0.0,9,True,717.1574039,0,652,717.1574039,0,9428d0aa5076d9a81425d03661e6c8b69f0e995e5818e3766ef167360025a4e8,10
True,0.02497035714281992,8,True,437.6885192857143,0,653,437.7134896428571,0,7aca99726700a190b449cd71a52e6377484aed44fa28ad1d52ceae745887a0d6,14
True,0.0,7,True,610.1265351,0,654,610.1265351,0,da4c2dadfadd31bf64728747d110ea638935a9253bb11fc2765687cafe64800c,10
True,-0.1778856923076546,8,True,522.6221410769231,0,655,522.4442553846154,0,1f9f41e31b62f6d093caafa1450fa89990804718eba0b06d26a2aa168ecf7c71,13
True,0.0,9,True,469.5515305333333,0,656,469.5515305333333,0,97bff3d2b353b6979d7b56ebe683e22393253ae6946f4831d1cb8026e20873a9,15
True,0.0,6,True,749.5160873,0,657,749.5160873,0,4c32df7b805d6be9e1387eeeb741d93da02537249ab510017a61c1fb9e733e91,10
True,-0.06901800000002822,7,True,533.4600343333334,0,658,533.3910163333334,0,0a9c226b4a12dfa803647f288b3ed534a1ba8b396b957d72092e53d52a80baeb,15
True,0.05427856249997376,16,True,440.14292775,0,659,440.1972063125,0,6f972746eb068609f4bc09d3f52fc38e1f1b005bfad8709945b871c38837a903,16
True,-0.2747353333332967,3,True,519.7033381666666,0,660,519.4286028333333,0,4fa0491db4d453170318e4896f6ee249da043613588a71d4b7040130af242608,12
True,0.0,7,True,609.2279197272727,0,661,609.2279197272727,0,d53d63e1e91bbe3ca5d5d6db4e474fc1aba0313dd360e65dfdd8fceeec63ec14,11
True,0.0,13,True,411.5002783125,0,662,411.5002783125,0,15d65b9b9fb500683798e0e740b19bd9c68db6c032fd9926f279b0ed8c3598b6,16
True,0.054634299999975156,8,True,650.7095381,0,663,650.7641724,0,b3300893c0d4e504fe832a0d0850c6844d0e843c074a03f3ea5cad45ac55357e,10
