id,step,node,probability_range,mean_probability
33,0,6,9.789064814291759e-05,0.833574193127019
33,0,7,0.0001212561778962673,0.8594053136726747
33,0,8,6.650400230345799e-05,0.9132451924772175
33,0,9,0.00010740181379575997,0.8335041148777749
33,0,10,1.2807137541148705e-05,0.9884887776798109
33,0,11,3.005354517093828e-05,0.9884915248746394
33,0,12,0.00011882623395731429,0.9131687574176354
33,0,13,0.0001704505498926201,0.8594073500351289
33,0,14,0.00012570161555736092,0.8334863728363366
33,0,15,6.251988397254493e-05,0.913230823352228
33,0,16,2.2711788780771514e-05,0.8594562439207106
33,0,17,0.00012684902090087657,0.8335383867108127
33,0,18,6.639331782831714e-05,0.9132370970526468
33,0,19,4.867084006143774e-05,0.85945377647108
33,0,20,0.00018584559291467961,0.833559268459084
33,0,21,7.192172759873383e-05,0.8594943887411662
33,0,22,9.818169627906492e-05,0.913217545142368
33,0,23,1.429447033785003e-05,0.9884887259980859
33,0,24,2.825749255619403e-05,0.9884809830207483
35,3,0,9.747868132414794e-05,0.6510079094347268
35,3,1,7.619161191929624e-05,0.8133742044338929
35,3,2,7.601112234534302e-05,0.7509326352519908
35,3,3,0.0001538976755073307,0.7034872467717309
35,3,4,9.755936980615498e-05,0.6820441538698928
35,3,5,0.00014681046331876946,0.7192301379990395
35,3,6,4.038128164673971e-05,0.6783707224253531
35,3,7,0.00015682304769593092,0.5564564135166042
35,3,8,0.00020954894640390354,0.4147330118805422
35,3,9,0.00010021724132602827,0.38442510844587957
35,3,10,7.354617902277649e-05,0.20332009089874806
35,3,11,0.00033203303214368596,0.17974786739228157
35,3,12,0.00018810008283931534,0.193261197686352
35,3,13,0.00025076444188976144,0.20320129410118948
35,3,14,0.00035740299749331683,0.4147424454990422
35,3,15,0.000336292798354787,0.38447325508110514
35,3,16,9.941579972427839e-05,0.556476647768163
35,3,17,1.2524176977057877e-05,0.7192143160852016
35,3,18,5.1976491693306315e-05,0.678445442915255
35,3,19,0.0003874374628914934,0.6819183938097529
35,3,20,7.561761785990218e-05,0.8133068077119129
35,3,21,2.6808988094706443e-05,0.650866178149067
77,17,0,0.00018627152797323632,0.02133284977028142
77,17,1,1.5861497099978195e-05,0.26014447111927097
77,17,2,0.0006482378982080039,0.3114087255776176
77,17,3,0.00030207745005250697,0.30604013129563284
77,17,4,0.0003206741284481618,0.12716580269948327
77,17,5,0.00025180970749849596,0.2844675348434593
77,17,6,0.00044232694917756277,0.09786910460802671
77,17,7,0.00016725072500067828,0.014205619578712506
98,4,0,0.00011210584401977197,0.1811178608847722
98,4,1,0.00034856669916594196,0.16016197008428437
98,4,2,0.0001333126818603425,0.17242875933529864
98,4,3,1.7489423018934858e-05,0.18138307942481202
98,4,4,0.0004682867876851793,0.38044974828261063
98,4,5,0.0004952926347167041,0.3514559463830423
98,4,6,0.00014843395212871258,0.5208351463432038
98,4,7,0.00021281988280519304,0.6530608463087187
98,4,8,0.0003735051020907765,0.6189253105816086
98,4,9,6.085966056756931e-05,0.5206136566147072
98,4,10,0.0006844378694611519,0.3803423584154017
98,4,11,0.00033566206985669034,0.351440963520185
98,4,12,0.0005526758408923582,0.19436889085309497
98,4,13,0.00042819616472222766,0.3264023668924046
98,4,14,0.00035622584648964395,0.31628735976181954
98,4,15,5.5344292891001956e-05,0.3621865265992148
98,4,16,0.00018573454612791362,0.31606856383137466
98,4,17,8.31355160859637e-05,0.3261728582837683
98,4,18,0.0003595044949172843,0.32996441741074417
98,4,19,0.0002663175073398527,0.6032999228450957
98,4,20,0.00029902401335779594,0.6033184837898888
126,11,0,0.00033934669648205684,0.3606158086329339
126,11,1,0.0005409151791497813,0.32068315380503987
126,11,2,0.0002466680305843738,0.5658952625050575
126,11,3,0.0002570622512865217,0.6607197146374477
126,11,4,3.266162568538178e-05,0.7321101418939224
126,11,5,0.00011490915201939345,0.6935030085538813
126,11,6,0.0003829882484329694,0.6967585047100281
126,11,7,0.0001529577121398562,0.8127822121339964
126,11,8,0.00016618692119796385,0.6607034347943267
126,11,9,0.0002686383431702577,0.3605081110617246
126,11,10,0.00025406416920203956,0.32078543070486726
126,11,11,0.00010136623879120066,0.5658542319064571
126,11,12,3.476399076485226e-05,0.7320395233691793
126,11,13,2.8043293523127844e-05,0.693423894996943
140,18,0,0.00021003899747973342,0.11824820071237334
140,18,1,0.0004956663163042663,0.3756838675563173
140,18,2,0.00021880046731070912,0.3635081315867505
140,18,3,0.00016009830873464637,0.4207361210939329
140,18,4,0.00029643064594497837,0.3839843323482306
140,18,5,0.00011796829438759371,0.3065577300653918
140,18,6,0.0003731947502475519,0.2875396362282658
180,17,0,0.00011051026171149392,0.014359870124175242
180,17,1,5.741527248426248e-05,0.09728356659209114
180,17,2,0.0004129590327283106,0.15181435493834128
180,17,3,8.161925473326725e-05,0.1652651953908382
180,17,4,0.0001578812015172737,0.17461413423736408
180,17,5,0.00031739154401222436,0.14855337187445242
180,17,6,0.000353899133882174,0.16191030926314467
180,17,7,7.237139786975266e-05,0.08423027433846964
183,3,0,0.0003795431802255944,0.03566934202580537
183,3,1,0.0005011652482247442,0.1287609185083293
183,3,2,0.0004016540416090786,0.4141299645925954
183,3,3,0.0003577742252074412,0.3825773232799568
183,3,4,0.0003360605704971764,0.5678518482843807
183,3,5,0.0002539365174050179,0.6629189596252676
183,3,6,0.00015264572712814228,0.8239889502778363
183,3,7,2.594557498936112e-05,0.7308571427281089
183,3,8,0.0003794007592783366,0.6902462221995421
183,3,9,0.00017504847188931638,0.6936539903878652
183,3,10,0.00013437142398897706,0.7623171988737321
183,3,11,0.00027832484076517616,0.7151826303215286
183,3,12,0.00014455563269777372,0.6941723291383551
183,3,13,0.00021306357386718933,0.8315503247887364
183,3,14,0.00021921336325847474,0.7622616791914872
183,3,15,9.041298610545923e-05,0.7152383191967814
183,3,16,0.00016715448740556305,0.6884909321071927
183,3,17,0.00022225520583651903,0.665512089913537
183,3,18,0.00010442974179303288,0.625476151712883
183,3,19,0.0005114974743212208,0.38331741695096416
183,3,20,0.00037899845124478304,0.5163663153034633
183,3,21,0.00016703387475180964,0.8048148809295559
209,14,0,0.00019321550415196675,0.032785931917351276
209,14,1,0.0003141871459180212,0.12997142177648943
209,14,2,0.00025180644609745784,0.19566646814454203
209,14,3,0.00028861865780527296,0.21103286621594128
209,14,4,0.0002474725620482676,0.22220640751978024
209,14,5,0.000242165859253185,0.21195276969337581
209,14,6,0.00012696023411595814,0.22769757560984757
209,14,7,6.826538294768536e-05,0.20731437556581936
209,14,8,0.000127090768137883,0.12818177605173683
209,14,9,0.00026078258099271334,0.11873253736170353
209,14,10,0.00029219789698409215,0.03374155629279144
211,13,0,0.00011705934022077091,0.01890923796791962
211,13,1,0.0002584975318158378,0.1389304570392905
211,13,2,0.0006031437160343156,0.38422715617584613
211,13,3,0.00040343198620917953,0.3721989608561323
211,13,4,4.653521696529328e-05,0.43712967872140984
211,13,5,2.7050205575585018e-05,0.40101092517371817
211,13,6,0.0002689386826165707,0.39723892288231877
