seed,time_s,channel,current_channel,nodes,scan_credit_s,next_action,next_channel,next_path
456,2991.895068,3,3,15,89,certified_clear,3,/clear
456,3194.954287,12,20,14,84,certified_clear,12,/clear
456,3437.014844,9,9,14,83,certified_clear,9,/clear
457,574.186244,20,20,23,137,certified_clear,20,/clear
457,784.751343,19,19,22,131,certified_clear,19,/clear
457,1241.083428,3,3,22,131,certified_clear,3,/clear
457,1492.191711,13,13,22,131,certified_clear,13,/clear
457,1919.855944,5,5,21,125,certified_clear,5,/clear
457,2419.695805,18,18,19,113,certified_clear,18,/clear
457,2800.80997,12,12,18,107,certified_clear,12,/clear
457,3241.622738,15,15,17,101,certified_clear,15,/clear
457,3314.970043,2,2,17,101,certified_clear,2,/clear
457,5321.97694,6,17,8,48,discovery,17,/measure
457,5424.959083,6,16,7,42,certified_clear,6,/clear
458,542.299532,18,18,23,137,certified_clear,18,/clear
458,715.64529,13,13,23,137,certified_clear,13,/clear
458,770.635675,2,2,23,137,certified_clear,2,/clear
458,858.628,10,10,23,137,certified_clear,10,/clear
458,1140.441245,7,7,22,131,certified_clear,7,/clear
458,1402.647583,19,19,21,125,certified_clear,19,/clear
458,2711.759209,5,5,16,95,certified_clear,5,/clear
458,4126.266376,6,17,10,60,certified_clear,6,/clear
458,4480.712845,11,11,9,53,certified_clear,11,/clear
458,4932.071257,9,9,7,41,certified_clear,9,/clear
458,5387.668475,12,17,5,30,certified_clear,12,/clear
458,5501.430255,1,1,5,29,certified_clear,1,/clear
458,5745.77694,8,8,4,23,certified_clear,8,/clear
458,5915.136129,15,20,3,18,certified_clear,15,/clear
459,536.262931,15,15,23,137,certified_clear,15,/clear
459,659.616108,4,4,23,137,certified_clear,4,/clear
459,1085.789304,11,11,21,125,certified_clear,11,/clear
459,1975.288888,12,12,18,107,certified_clear,12,/clear
459,2458.234779,17,19,16,96,certified_clear,17,/clear
459,4003.352783,8,8,13,77,certified_clear,8,/clear
459,5613.289123,13,13,6,35,certified_clear,13,/clear
459,5771.009944,9,9,6,35,certified_clear,9,/clear
459,6161.545768,10,10,5,29,certified_clear,10,/clear
459,6705.207237,19,19,3,17,active_localization,5,/measure
459,6830.727559,5,5,3,17,certified_clear,5,/clear
459,6830.727559,19,5,3,18,certified_clear,5,/clear
459,6843.58725,19,5,3,18,discovery,1,/measure
459,6971.224285,19,20,2,12,discovery,20,/measure
459,7218.224285,1,19,1,6,certified_clear,1,/clear
459,7218.224285,19,19,1,5,certified_clear,1,/clear
459,7248.044458,19,19,1,5,discovery,19,/measure
460,432.0,5,19,23,138,certified_clear,5,/clear
460,432.0,11,19,23,138,certified_clear,5,/clear
460,494.698389,11,19,23,138,active_localization,17,/measure
460,529.007145,11,17,23,138,certified_clear,17,/clear
460,529.007145,17,17,23,137,certified_clear,17,/clear
460,588.1538,11,17,23,138,active_localization,4,/measure
460,599.652672,4,4,23,137,certified_clear,4,/clear
460,599.652672,11,4,23,138,certified_clear,4,/clear
460,624.387575,11,4,23,138,certified_clear,11,/clear
460,949.768436,8,8,22,131,certified_clear,8,/clear
460,1755.175532,18,18,19,113,certified_clear,18,/clear
460,1944.92733,13,13,19,113,certified_clear,13,/clear
460,1970.478822,3,3,19,113,certified_clear,3,/clear
460,2700.247836,12,12,16,95,certified_clear,12,/clear
460,2884.866249,9,9,16,95,certified_clear,9,/clear
460,3147.462356,20,20,15,89,certified_clear,20,/clear
460,3317.439782,2,2,14,83,certified_clear,2,/clear
460,3779.529511,15,15,13,77,certified_clear,15,/clear
461,432.0,8,19,23,138,certified_clear,8,/clear
461,620.006173,17,17,23,137,certified_clear,17,/clear
461,1101.044555,13,13,22,131,certified_clear,13,/clear
461,1190.985615,3,3,22,131,certified_clear,3,/clear
461,1376.465822,7,20,21,126,certified_clear,7,/clear
461,2785.176573,14,20,15,90,active_localization,15,/measure
461,2965.306469,14,15,15,90,certified_clear,15,/clear
461,2965.306469,15,15,15,89,certified_clear,15,/clear
461,2972.551197,14,15,15,90,certified_clear,14,/clear
461,3124.734778,1,1,15,89,certified_clear,1,/clear
461,4431.384165,4,4,9,53,certified_clear,4,/clear
461,4867.276167,16,16,7,41,certified_clear,16,/clear
462,569.415436,2,2,23,137,certified_clear,2,/clear
462,2728.739762,16,16,15,89,certified_clear,16,/clear
462,2873.566145,6,20,14,84,certified_clear,12,/clear
462,2873.566145,12,20,14,84,certified_clear,12,/clear
462,2986.354571,6,20,14,84,active_localization,17,/measure
462,3000.128917,6,17,14,84,active_localization,17,/measure
462,3094.655079,6,17,14,84,certified_clear,17,/clear
462,3094.655079,17,17,14,83,certified_clear,17,/clear
462,3105.500124,6,17,14,84,active_localization,11,/measure
462,3182.514183,6,11,14,84,certified_clear,11,/clear
462,3182.514183,11,11,14,83,certified_clear,11,/clear
462,3306.295865,6,11,14,84,active_localization,3,/measure
462,3322.46773,3,3,14,83,certified_clear,3,/clear
462,3322.46773,6,3,14,84,certified_clear,3,/clear
462,3351.573043,6,3,14,84,active_localization,4,/measure
462,3373.487631,4,4,14,83,certified_clear,4,/clear
462,3373.487631,6,4,14,84,certified_clear,4,/clear
462,3411.900675,6,4,14,84,active_localization,10,/measure
462,3427.370957,6,10,14,84,active_localization,10,/measure
462,3441.285685,6,10,14,84,certified_clear,10,/clear
462,3441.285685,10,10,14,83,certified_clear,10,/clear
462,3459.320329,6,10,14,84,discovery,1,/measure
462,3595.686241,6,20,13,78,certified_clear,20,/clear
462,3595.686241,20,20,13,77,certified_clear,20,/clear
462,3747.327879,6,20,13,78,certified_clear,6,/clear
462,5755.406994,13,13,6,35,certified_clear,13,/clear
463,432.0,4,19,23,138,certified_clear,4,/clear
463,747.782233,9,9,23,137,certified_clear,9,/clear
463,1006.872397,2,2,22,131,certified_clear,2,/clear
463,1249.386032,11,11,22,131,certified_clear,11,/clear
463,1523.603437,19,19,21,125,certified_clear,19,/clear
463,2054.445152,3,3,19,113,certified_clear,3,/clear
463,2205.057292,1,1,19,113,certified_clear,1,/clear
463,2356.643859,17,20,18,108,certified_clear,17,/clear
463,2579.424792,10,10,18,107,certified_clear,10,/clear
463,3255.876434,5,5,15,89,certified_clear,5,/clear
463,3631.969603,8,8,14,83,certified_clear,8,/clear
463,3733.489345,12,12,14,83,certified_clear,12,/clear
463,3886.061976,18,18,14,83,certified_clear,18,/clear
463,5333.381413,7,16,6,36,certified_clear,7,/clear
463,5843.487105,15,15,4,23,certified_clear,15,/clear
464,497.725955,7,7,23,137,certified_clear,7,/clear
464,853.857995,20,20,22,131,certified_clear,20,/clear
464,1301.851296,18,18,21,125,certified_clear,18,/clear
464,1428.26327,15,15,21,125,certified_clear,15,/clear
464,1991.078668,16,16,19,113,certified_clear,16,/clear
464,2567.465191,11,11,17,101,certified_clear,11,/clear
464,2841.030074,3,3,17,101,certified_clear,3,/clear
464,3102.944501,4,4,16,95,certified_clear,4,/clear
464,3131.349871,1,1,16,95,certified_clear,1,/clear
464,4942.431304,5,5,9,53,certified_clear,5,/clear
465,495.566087,6,6,23,137,certified_clear,6,/clear
465,683.674234,5,5,23,137,certified_clear,5,/clear
465,1130.376368,17,17,22,131,certified_clear,17,/clear
465,1182.846323,12,12,22,131,certified_clear,12,/clear
465,1532.177751,14,14,21,125,certified_clear,14,/clear
465,1721.228153,9,20,20,120,discovery,20,/measure
465,1848.210296,9,19,19,114,certified_clear,9,/clear
465,3535.99191,11,11,13,77,certified_clear,11,/clear
465,3691.803985,13,20,12,72,certified_clear,13,/clear
465,5307.401188,18,20,5,30,certified_clear,18,/clear
465,6134.867901,20,20,2,11,certified_clear,20,/clear
466,591.307642,7,7,23,137,certified_clear,7,/clear
466,1093.474326,5,19,21,126,certified_clear,5,/clear
466,1753.327503,1,1,19,113,certified_clear,1,/clear
466,2039.432199,4,20,18,108,certified_clear,4,/clear
466,2576.509821,6,6,17,101,certified_clear,6,/clear
466,2766.103732,16,16,17,101,certified_clear,16,/clear
466,3243.279215,19,19,15,89,certified_clear,19,/clear
466,4262.257319,17,17,12,71,certified_clear,17,/clear
466,4718.677701,14,14,10,59,certified_clear,14,/clear
466,4996.659676,10,10,10,59,certified_clear,10,/clear
466,5670.205976,12,12,9,53,certified_clear,12,/clear
466,7224.456999,13,13,2,11,certified_clear,13,/clear
467,432.0,16,19,23,138,certified_clear,16,/clear
467,578.321475,14,14,23,137,certified_clear,14,/clear
467,796.640513,13,20,22,132,certified_clear,13,/clear
467,997.784889,18,18,22,131,certified_clear,18,/clear
467,1081.21576,15,15,22,131,certified_clear,15,/clear
467,1515.301911,12,12,21,125,certified_clear,12,/clear
467,1695.961323,11,11,20,119,certified_clear,11,/clear
467,1825.450131,5,5,20,119,certified_clear,5,/clear
467,2522.664862,3,3,17,101,certified_clear,3,/clear
467,2613.384185,6,20,16,96,certified_clear,6,/clear
467,3381.466052,2,19,13,78,discovery,19,/measure
467,3478.448195,2,20,12,72,certified_clear,2,/clear
467,5044.314963,1,1,6,35,certified_clear,1,/clear
468,519.992966,2,2,23,137,certified_clear,2,/clear
468,586.073214,14,14,23,137,certified_clear,14,/clear
468,1098.245006,5,5,22,131,certified_clear,5,/clear
468,2901.785727,8,8,15,89,certified_clear,8,/clear
468,3225.929231,9,9,14,83,certified_clear,9,/clear
468,3550.031653,13,13,13,77,certified_clear,13,/clear
468,3869.158043,3,3,12,71,certified_clear,3,/clear
468,4263.65497,19,19,10,59,certified_clear,19,/clear
468,4688.408388,10,18,8,48,discovery,18,/measure
468,4688.408388,12,18,8,48,discovery,18,/measure
468,4797.390531,10,20,7,42,certified_clear,10,/clear
468,4797.390531,12,20,7,42,certified_clear,10,/clear
468,4943.192257,12,20,7,42,certified_clear,12,/clear
469,432.0,5,19,23,138,certified_clear,7,/clear
469,432.0,7,19,23,138,certified_clear,7,/clear
469,451.717746,5,19,23,138,certified_clear,5,/clear
469,920.108644,12,12,22,131,certified_clear,12,/clear
469,1418.314297,15,15,20,119,certified_clear,15,/clear
469,3785.024891,6,6,11,65,certified_clear,6,/clear
469,4197.400127,20,20,11,65,certified_clear,20,/clear
469,6216.98013,11,11,6,35,certified_clear,11,/clear
470,480.500356,19,19,23,137,certified_clear,19,/clear
470,597.133014,6,6,23,137,certified_clear,6,/clear
470,721.729421,18,18,23,137,certified_clear,18,/clear
470,887.425514,9,9,23,137,certified_clear,9,/clear
470,1182.700653,8,8,22,131,certified_clear,8,/clear
470,2817.311372,15,20,15,90,discovery,20,/measure
470,2944.293515,15,17,14,84,certified_clear,15,/clear
470,3421.138539,4,4,13,77,certified_clear,4,/clear
470,3521.408705,12,12,13,77,certified_clear,12,/clear
470,4272.800585,1,17,9,54,certified_clear,1,/clear
470,4371.8869,5,5,9,53,certified_clear,5,/clear
470,4427.196028,16,16,9,53,certified_clear,16,/clear
470,4573.729408,14,14,9,53,certified_clear,14,/clear
470,4794.599229,7,7,8,47,certified_clear,7,/clear
470,5138.038078,13,13,7,41,certified_clear,13,/clear
471,695.034458,9,9,23,137,certified_clear,9,/clear
471,1097.611895,5,5,22,131,certified_clear,5,/clear
471,1277.619813,6,20,21,126,certified_clear,6,/clear
471,1458.431464,20,20,21,125,certified_clear,20,/clear
471,2114.575273,15,15,19,113,certified_clear,15,/clear
471,3617.284419,4,4,13,77,certified_clear,4,/clear
471,4742.1249,18,18,11,65,certified_clear,18,/clear
471,5570.235193,12,17,7,42,certified_clear,12,/clear
472,432.0,18,19,23,138,certified_clear,18,/clear
472,546.731563,19,19,23,137,certified_clear,19,/clear
472,666.70963,5,5,23,137,certified_clear,5,/clear
472,698.275765,14,14,23,137,certified_clear,14,/clear
472,1041.071505,13,13,22,131,certified_clear,13,/clear
472,1409.196442,9,9,21,125,certified_clear,9,/clear
472,2001.780129,4,4,18,107,certified_clear,4,/clear
472,3764.003673,20,20,12,71,certified_clear,20,/clear
472,4175.745716,6,6,11,65,certified_clear,6,/clear
472,5077.499857,11,17,7,42,active_localization,10,/measure
472,5203.067719,10,10,7,41,certified_clear,10,/clear
472,5203.067719,11,10,7,42,certified_clear,10,/clear
472,5215.164831,11,10,7,42,discovery,1,/measure
472,5359.331734,11,17,6,36,discovery,17,/measure
472,5570.331734,11,2,5,30,active_localization,7,/measure
473,598.513671,18,18,23,137,certified_clear,18,/clear
473,946.532292,1,1,22,131,certified_clear,1,/clear
473,1389.739764,7,7,21,125,certified_clear,7,/clear
473,2006.925046,15,20,18,108,certified_clear,15,/clear
473,3996.946846,20,20,11,65,certified_clear,20,/clear
473,5033.761299,17,17,7,41,certified_clear,17,/clear
473,5198.270738,16,16,7,41,certified_clear,16,/clear
473,5967.513622,13,13,5,29,certified_clear,13,/clear
473,6789.529597,3,14,1,6,discovery,14,/measure
474,432.0,6,19,23,138,active_localization,8,/measure
474,432.0,9,19,23,138,active_localization,8,/measure
474,507.615405,6,8,23,138,certified_clear,8,/clear
474,507.615405,8,8,23,137,certified_clear,8,/clear
474,507.615405,9,8,23,138,certified_clear,8,/clear
474,531.03831,6,8,23,138,active_localization,10,/measure
474,531.03831,9,8,23,138,active_localization,10,/measure
474,688.565188,6,10,23,138,certified_clear,9,/clear
474,688.565188,9,10,23,138,certified_clear,9,/clear
474,818.085684,6,10,23,138,certified_clear,6,/clear
474,1426.622133,11,11,22,131,certified_clear,11,/clear
474,2616.820142,13,13,17,101,certified_clear,13,/clear
474,3120.539858,4,4,15,89,certified_clear,4,/clear
474,3641.930391,7,7,13,77,certified_clear,7,/clear
474,4429.309293,2,2,10,59,certified_clear,2,/clear
474,4864.858186,18,18,8,47,certified_clear,18,/clear
475,432.0,19,19,23,137,certified_clear,19,/clear
475,603.765056,10,10,23,137,certified_clear,10,/clear
475,886.147469,7,7,23,137,certified_clear,7,/clear
475,926.469276,6,6,23,137,certified_clear,6,/clear
475,1119.289803,4,20,22,132,certified_clear,9,/clear
475,1119.289803,9,20,22,132,certified_clear,9,/clear
475,1239.950704,4,20,22,132,certified_clear,4,/clear
475,1396.292882,18,18,22,131,certified_clear,18,/clear
475,1557.913582,2,20,21,126,certified_clear,2,/clear
475,2558.745768,14,14,17,101,certified_clear,14,/clear
475,2747.057092,1,20,16,96,certified_clear,1,/clear
475,3281.011504,5,5,15,89,certified_clear,5,/clear
475,3808.295061,16,17,13,78,certified_clear,16,/clear
475,4219.006907,12,12,13,77,certified_clear,12,/clear
475,4374.913734,17,17,13,77,certified_clear,17,/clear
476,512.064806,17,17,23,137,certified_clear,17,/clear
476,657.510955,12,12,23,137,certified_clear,12,/clear
476,1881.496338,19,19,19,113,certified_clear,19,/clear
476,2273.571141,3,3,18,107,certified_clear,3,/clear
476,3813.195415,6,6,12,71,certified_clear,6,/clear
476,3873.258675,8,8,12,71,certified_clear,8,/clear
476,4255.97415,10,10,11,65,certified_clear,10,/clear
476,4788.111664,9,9,9,53,certified_clear,9,/clear
476,6055.42724,16,16,4,23,certified_clear,16,/clear
477,586.475139,7,7,23,137,certified_clear,7,/clear
477,719.030528,20,20,23,137,certified_clear,20,/clear
477,749.722417,14,14,23,137,certified_clear,14,/clear
477,813.109966,8,8,23,137,certified_clear,8,/clear
477,1183.958251,4,4,22,131,certified_clear,4,/clear
477,1451.611249,6,6,22,131,certified_clear,6,/clear
477,1700.907209,5,5,21,125,certified_clear,5,/clear
477,2304.333098,3,19,18,108,certified_clear,3,/clear
477,3147.589112,19,18,15,90,certified_clear,19,/clear
477,3646.306643,15,15,13,77,certified_clear,15,/clear
477,5058.131629,13,13,7,41,certified_clear,13,/clear
478,626.547057,1,1,23,137,certified_clear,1,/clear
478,1859.823922,12,12,18,107,certified_clear,12,/clear
478,2212.602221,6,20,17,102,certified_clear,6,/clear
478,2567.337513,8,8,17,101,certified_clear,8,/clear
478,2983.726335,3,3,16,95,certified_clear,3,/clear
478,3495.118673,2,2,14,83,certified_clear,2,/clear
478,3891.044105,11,11,13,77,certified_clear,11,/clear
478,4156.95887,17,17,12,71,certified_clear,17,/clear
478,4595.655156,4,4,10,59,certified_clear,4,/clear
478,5021.939128,16,16,9,53,certified_clear,16,/clear
478,6508.779456,5,20,4,24,certified_clear,5,/clear
478,7922.793874,14,14,1,5,certified_clear,14,/clear
479,608.009964,2,2,23,137,certified_clear,2,/clear
479,942.746212,11,11,22,131,certified_clear,11,/clear
479,1023.051591,6,6,22,131,certified_clear,6,/clear
479,1302.910324,3,20,21,126,certified_clear,3,/clear
479,2596.080115,8,8,19,113,certified_clear,8,/clear
479,3104.412925,17,18,17,102,active_localization,15,/measure
479,3126.921475,17,15,17,102,active_localization,15,/measure
479,3142.703214,15,15,17,101,certified_clear,15,/clear
479,3142.703214,17,15,17,102,certified_clear,15,/clear
479,3163.509524,17,15,17,102,discovery,1,/measure
479,3295.534724,17,19,16,96,certified_clear,17,/clear
479,5103.799072,10,10,10,59,certified_clear,10,/clear
479,5394.621655,18,18,8,47,certified_clear,18,/clear
479,6142.164833,16,19,5,30,discovery,19,/measure
479,6227.146976,16,16,4,23,certified_clear,16,/clear
480,432.0,5,19,23,138,active_localization,14,/measure
480,574.08492,5,14,23,138,certified_clear,14,/clear
480,574.08492,14,14,23,137,certified_clear,14,/clear
480,585.993479,5,14,23,138,active_localization,18,/measure
480,618.211708,5,18,23,138,active_localization,18,/measure
480,692.29904,5,18,23,138,active_localization,18,/measure
480,739.220321,5,18,23,138,certified_clear,18,/clear
480,739.220321,18,18,23,137,certified_clear,18,/clear
480,762.266153,5,18,23,138,discovery,1,/measure
480,892.952215,5,20,22,132,discovery,20,/measure
480,1037.934358,5,19,21,126,active_localization,19,/measure
480,1235.459539,5,19,21,126,certified_clear,19,/clear
480,1235.459539,19,19,21,125,certified_clear,19,/clear
480,1308.381317,5,19,21,126,certified_clear,5,/clear
480,1845.29054,20,20,20,119,certified_clear,20,/clear
480,2560.385128,7,17,17,102,discovery,17,/measure
480,2687.367271,7,16,16,96,certified_clear,7,/clear
480,2978.568192,13,13,16,95,certified_clear,13,/clear
480,5114.040159,8,8,8,47,certified_clear,8,/clear
480,5391.796236,15,15,7,41,certified_clear,15,/clear
480,5492.165352,1,1,7,41,certified_clear,1,/clear
481,604.874655,10,10,23,137,certified_clear,10,/clear
481,1083.371216,17,17,22,131,certified_clear,17,/clear
481,2386.15922,12,12,17,101,certified_clear,12,/clear
481,2902.325653,7,7,16,95,certified_clear,7,/clear
481,3137.646358,1,1,16,95,certified_clear,1,/clear
481,3967.150144,20,20,13,77,certified_clear,20,/clear
481,4928.012175,3,3,11,65,certified_clear,3,/clear
481,5078.744695,9,19,10,60,certified_clear,9,/clear
481,6624.626236,15,15,3,17,certified_clear,15,/clear
482,432.0,8,19,23,138,certified_clear,8,/clear
482,432.0,16,19,23,138,certified_clear,8,/clear
482,542.53252,16,19,23,138,discovery,19,/measure
482,744.518435,16,20,22,132,certified_clear,16,/clear
482,1092.132205,3,3,22,131,certified_clear,3,/clear
482,1299.282148,4,20,21,126,certified_clear,4,/clear
482,1299.282148,13,20,21,126,certified_clear,4,/clear
482,1433.905185,13,20,21,126,discovery,20,/measure
482,1590.339037,13,19,20,120,active_localization,10,/measure
482,1755.636459,10,10,20,119,certified_clear,10,/clear
482,1755.636459,13,10,20,120,certified_clear,10,/clear
482,1767.649164,13,10,20,120,discovery,1,/measure
482,1902.727389,13,20,19,114,active_localization,7,/measure
482,1957.358597,13,7,19,114,active_localization,7,/measure
482,2078.689001,13,7,19,114,certified_clear,7,/clear
482,2078.689001,7,7,19,113,certified_clear,7,/clear
482,2094.697875,13,7,19,114,discovery,1,/measure
482,2243.288588,13,20,18,108,certified_clear,6,/clear
482,2243.288588,11,20,18,108,certified_clear,6,/clear
482,2243.288588,6,20,18,108,certified_clear,6,/clear
482,2277.471026,13,20,18,108,active_localization,20,/measure
482,2277.471026,11,20,18,108,active_localization,20,/measure
482,2341.336304,13,20,18,108,certified_clear,20,/clear
482,2341.336304,20,20,18,107,certified_clear,20,/clear
482,2341.336304,11,20,18,108,certified_clear,20,/clear
482,2351.414995,13,20,18,108,discovery,1,/measure
482,2351.414995,11,20,18,108,discovery,1,/measure
482,2499.181816,13,19,17,102,certified_clear,11,/clear
482,2499.181816,11,19,17,102,certified_clear,11,/clear
482,2681.837318,13,19,17,102,discovery,19,/measure
482,2831.72864,13,18,16,96,discovery,18,/measure
482,3084.72864,13,19,15,90,discovery,19,/measure
482,3181.710783,13,18,14,84,diagnostic,14,/measure
482,3431.083347,13,14,14,84,discovery,1,/measure
482,3611.124164,13,19,13,78,discovery,19,/measure
482,3858.124164,13,18,12,72,discovery,18,/measure
482,3949.106307,13,19,11,66,certified_clear,13,/clear
482,4538.689925,2,19,9,54,discovery,19,/measure
482,4623.672068,2,18,8,48,certified_clear,2,/clear
482,4962.879838,5,5,8,47,certified_clear,5,/clear
483,612.80859,7,7,23,137,certified_clear,7,/clear
483,863.351983,4,4,22,131,certified_clear,4,/clear
483,1479.121421,15,15,20,119,certified_clear,15,/clear
483,1733.321074,2,2,19,113,certified_clear,2,/clear
483,2999.660042,18,18,15,89,certified_clear,18,/clear
483,3703.618935,19,19,13,77,certified_clear,19,/clear
483,3944.195723,17,17,13,77,certified_clear,17,/clear
483,4863.070253,14,14,10,59,certified_clear,14,/clear
484,546.691269,2,2,23,137,certified_clear,2,/clear
484,1131.952616,3,3,21,125,certified_clear,3,/clear
484,1437.215886,6,6,20,119,certified_clear,6,/clear
484,1923.032923,8,8,20,119,certified_clear,8,/clear
484,3178.271768,20,20,15,89,certified_clear,20,/clear
484,3635.227337,18,18,15,89,certified_clear,18,/clear
484,3883.973065,16,16,14,83,certified_clear,16,/clear
484,5056.253571,12,12,9,53,certified_clear,12,/clear
484,5206.552482,7,19,8,48,certified_clear,7,/clear
484,6208.455946,1,1,4,23,certified_clear,1,/clear
484,6537.218632,15,15,3,17,certified_clear,15,/clear
485,585.638807,20,20,23,137,certified_clear,20,/clear
485,632.223672,5,5,23,137,certified_clear,5,/clear
485,712.608,2,2,23,137,certified_clear,2,/clear
485,1002.271256,14,14,22,131,certified_clear,14,/clear
485,1200.467138,7,19,21,126,certified_clear,7,/clear
485,1200.467138,17,19,21,126,certified_clear,7,/clear
485,1200.467138,18,19,21,126,certified_clear,7,/clear
485,1278.140812,17,19,21,126,certified_clear,17,/clear
485,1278.140812,18,19,21,126,certified_clear,17,/clear
485,1353.86738,18,19,21,126,active_localization,9,/measure
485,1455.716129,9,9,21,125,certified_clear,9,/clear
485,1455.716129,18,9,21,126,certified_clear,9,/clear
485,1462.52115,18,9,21,126,discovery,1,/measure
485,1547.287085,18,19,20,120,active_localization,6,/measure
485,1595.519959,18,6,20,120,active_localization,6,/measure
485,1701.347531,18,6,20,120,certified_clear,6,/clear
485,1701.347531,6,6,20,119,certified_clear,6,/clear
485,1714.580907,18,6,20,120,discovery,1,/measure
485,1857.07894,18,19,19,114,certified_clear,11,/clear
485,1857.07894,4,19,19,114,certified_clear,11,/clear
485,1857.07894,11,19,19,114,certified_clear,11,/clear
485,1994.277738,18,19,19,114,certified_clear,4,/clear
485,1994.277738,4,19,19,114,certified_clear,4,/clear
485,2033.280363,18,19,19,114,active_localization,16,/measure
485,2127.579162,18,16,19,114,active_localization,16,/measure
485,2279.706199,18,16,19,114,discovery,1,/measure
485,2352.957837,18,19,18,108,discovery,19,/measure
485,2443.93998,18,18,17,101,discovery,18,/measure
485,2694.623169,18,19,16,96,discovery,19,/measure
485,2694.623169,10,19,16,96,discovery,19,/measure
485,2694.623169,12,19,16,96,discovery,19,/measure
485,2941.623169,18,18,15,89,certified_clear,12,/clear
485,2941.623169,10,18,15,90,certified_clear,12,/clear
485,2941.623169,12,18,15,90,certified_clear,12,/clear
485,3006.634864,18,18,15,89,certified_clear,10,/clear
485,3006.634864,10,18,15,90,certified_clear,10,/clear
485,3039.864175,18,18,15,89,discovery,18,/measure
485,3183.063572,18,19,14,84,discovery,19,/measure
485,3421.746761,18,18,13,77,discovery,18,/measure
485,3656.746761,3,19,12,72,certified_clear,3,/clear
485,3656.746761,18,19,12,72,certified_clear,3,/clear
485,3736.282234,18,19,12,72,discovery,19,/measure
485,3878.32541,18,18,11,65,discovery,18,/measure
485,4111.008599,18,19,10,60,discovery,19,/measure
485,4340.008599,18,18,9,53,discovery,18,/measure
485,4412.990742,18,19,8,48,discovery,19,/measure
485,4645.673931,18,18,7,41,discovery,18,/measure
485,4874.673931,18,19,6,36,certified_clear,18,/clear
486,519.709782,19,19,23,137,certified_clear,19,/clear
486,629.088331,20,20,23,137,certified_clear,20,/clear
486,870.931051,14,14,23,137,certified_clear,14,/clear
486,1017.329253,8,8,23,137,certified_clear,8,/clear
486,1412.049276,16,16,22,131,certified_clear,16,/clear
486,1455.781431,11,11,22,131,certified_clear,11,/clear
486,3199.791447,5,5,15,89,certified_clear,5,/clear
486,3467.122025,17,17,14,83,certified_clear,17,/clear
486,4001.920919,4,4,12,71,certified_clear,4,/clear
486,5048.876648,2,2,8,47,certified_clear,2,/clear
486,5466.094883,1,15,6,36,certified_clear,1,/clear
487,432.0,6,19,23,138,certified_clear,15,/clear
487,432.0,15,19,23,138,certified_clear,15,/clear
487,432.0,16,19,23,138,certified_clear,15,/clear
487,450.356153,6,19,23,138,certified_clear,16,/clear
487,450.356153,16,19,23,138,certified_clear,16,/clear
487,534.207238,6,19,23,138,certified_clear,6,/clear
487,740.194073,14,14,23,137,certified_clear,14,/clear
487,1223.173341,7,7,22,131,certified_clear,7,/clear
487,1546.167074,19,19,21,125,certified_clear,19,/clear
487,2525.025123,13,18,17,102,discovery,18,/measure
487,2640.007266,13,20,16,96,certified_clear,13,/clear
487,3657.809065,3,3,15,89,certified_clear,3,/clear
487,4205.431934,11,20,12,72,certified_clear,11,/clear
487,4383.753438,17,17,12,71,certified_clear,17,/clear
487,5416.829149,8,8,7,41,certified_clear,8,/clear
488,432.0,5,19,23,138,active_localization,7,/measure
488,504.308151,5,7,23,138,certified_clear,7,/clear
488,504.308151,7,7,23,137,certified_clear,7,/clear
488,515.552871,5,7,23,138,certified_clear,5,/clear
488,1160.345107,15,15,22,131,certified_clear,15,/clear
488,1626.464532,12,12,21,125,certified_clear,12,/clear
488,2554.140797,11,11,17,101,certified_clear,11,/clear
488,2772.734432,14,14,17,101,certified_clear,14,/clear
488,3264.677825,13,13,16,95,certified_clear,13,/clear
488,3289.198827,8,8,16,95,certified_clear,8,/clear
488,3447.065657,3,20,15,90,certified_clear,3,/clear
488,3894.330866,2,2,14,83,certified_clear,2,/clear
488,4427.0267,4,4,12,71,certified_clear,4,/clear
488,4711.334711,6,6,11,65,certified_clear,6,/clear
489,432.0,12,19,23,138,certified_clear,12,/clear
489,432.0,13,19,23,138,certified_clear,12,/clear
489,456.981091,13,19,23,138,certified_clear,13,/clear
489,575.053493,15,15,23,137,certified_clear,15,/clear
489,787.484899,5,20,22,132,active_localization,3,/measure
489,955.54895,5,3,22,132,certified_clear,3,/clear
489,955.54895,3,3,22,131,certified_clear,3,/clear
489,961.951391,5,3,22,132,discovery,1,/measure
489,1099.056741,1,20,21,126,discovery,20,/measure
489,1099.056741,5,20,21,126,discovery,20,/measure
489,1099.056741,17,20,21,126,discovery,20,/measure
489,1232.038884,1,19,20,120,certified_clear,17,/clear
489,1232.038884,5,19,20,120,certified_clear,17,/clear
489,1232.038884,17,19,20,120,certified_clear,17,/clear
489,1453.675476,1,19,20,120,active_localization,16,/measure
489,1453.675476,5,19,20,120,active_localization,16,/measure
489,1508.30705,1,16,20,120,certified_clear,16,/clear
489,1508.30705,5,16,20,120,certified_clear,16,/clear
489,1508.30705,16,16,20,119,certified_clear,16,/clear
489,1519.403172,1,16,20,120,certified_clear,1,/clear
489,1519.403172,5,16,20,120,certified_clear,1,/clear
489,1667.630824,5,16,20,120,certified_clear,5,/clear
489,1961.268992,6,6,20,119,certified_clear,6,/clear
