cohort,method,id,N,baseline_s,candidate_s,delta_s,improvement_pct,distance_delta_m,measure_delta,post_known16_s,baseline_post_known16_s,trace_path
development,A1,0,10,743.7616928,683.7625092999999,-59.99918350000007,8.066990284767739,-2624.9591737913433,-12,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0000.json.gz
development,A1,1,11,690.230715090909,583.8087647272728,-106.42195036363626,15.418315649662107,-5108.20727823396,-25,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0001.json.gz
development,A1,2,12,594.9172105833333,578.5492700833333,-16.367940499999918,2.7512971904024575,-722.0764471491748,-8,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0002.json.gz
development,A1,3,13,559.4055166153846,502.9765866923077,-56.42892992307691,10.087303082832166,-1852.8804500774932,-60,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0003.json.gz
development,A1,4,14,496.43408871428574,448.7986815714286,-47.63540714285716,9.595514938594984,-2639.47848577024,-23,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0004.json.gz
development,A1,5,15,457.42669813333333,446.27096566666665,-11.155732466666677,2.4388022195011794,-401.67994576290585,-14,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0005.json.gz
development,A1,6,16,471.866453875,430.896327875,-40.97012599999999,8.682568057879614,-4147.610084607757,29,631.9317899999996,833.5708859999995,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0006.json.gz
development,A1,7,10,738.4458083000001,684.5871923,-53.8586160000001,7.2935096109475905,-2847.930801473227,4,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0007.json.gz
development,A1,8,11,669.0200831818182,649.4225572727272,-19.59752590909102,2.929288133756225,-1282.8639182203224,7,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0008.json.gz
development,A1,9,12,575.2638424166666,549.3934437500001,-25.870398666666574,4.4971362284801035,-2417.2239047662442,29,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0009.json.gz
development,A1,10,13,546.0069040769231,516.320025,-29.686879076923105,5.437088589037464,-1669.6471345353493,-9,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0010.json.gz
development,A1,11,14,512.9626,495.57050614285714,-17.39209385714281,3.3905188910737016,-1357.4465560753451,4,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0011.json.gz
development,A1,12,15,480.66360406666666,452.138803,-28.52480106666667,5.934462444281586,-3189.360066974805,35,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0012.json.gz
development,A1,13,16,386.1688009375,261.1263804375,-125.04242049999999,32.38024930974102,-6813.3936514621455,-108,1496.1969160000003,1043.5247690000006,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0013.json.gz
development,A1,14,10,712.4332158999999,671.1269129,-41.30630299999996,5.797919310628807,-1930.3151441205446,-4,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0014.json.gz
development,A1,15,11,640.7460734545455,632.7992458181818,-7.9468276363636505,1.2402460140752414,772.9244847162518,-41,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0015.json.gz
development,A1,16,12,521.3897100833334,527.820566,6.430855916666587,-1.2334067574211849,510.85135436156634,-4,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0016.json.gz
development,A1,17,13,628.1263039230769,623.5591261538461,-4.567177769230739,0.7271113692748687,503.1334439475322,-27,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0017.json.gz
development,A1,18,14,487.87779635714287,476.85747464285714,-11.020321714285728,2.258828296055204,-331.42252362433646,-16,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0018.json.gz
development,A1,19,15,464.9257619333333,469.4925807333333,4.5668187999999645,-0.9822683907661833,-642.4885906695054,32,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0019.json.gz
development,A1,20,16,342.909811125,306.2255779375,-36.684233187499956,10.697924642969037,-1769.7386446127748,-39,1315.4359940000004,825.381284,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0020.json.gz
development,A1,21,10,813.9605859999999,677.0635124,-136.89707359999989,16.818636670449283,-5259.853668486139,-53,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0021.json.gz
development,A1,22,11,637.2225356363637,661.6880209090909,24.46548527272728,-3.839394231136972,830.6016786308792,16,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0022.json.gz
development,A1,23,12,676.4773823333334,595.33450575,-81.14287658333342,11.994913459405264,-3783.572588181498,-36,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0023.json.gz
development,A1,24,13,529.2860086923076,503.10191961538465,-26.184089076922987,4.947058612339916,-1086.9657761294511,-20,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0024.json.gz
development,A1,25,14,498.77655085714287,515.6990875,16.922536642857153,-3.3928091875562227,2169.577577506472,-32,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0025.json.gz
development,A1,26,15,435.2220332,422.8929308,-12.32910240000001,2.8328304772048063,-74.68269252323444,-28,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0026.json.gz
development,A1,27,16,386.188032,362.584819625,-23.603212375,6.111844598798955,-2458.256999463374,20,257.50587600000017,1136.258441,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0027.json.gz
development,A1,28,10,771.3961633,699.6229837,-71.77317960000005,9.304321568434748,-1923.6590031504857,-56,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0028.json.gz
development,A1,29,11,623.3035789090909,591.8696585454545,-31.43392036363639,5.043115654598385,-1268.8656183088715,-15,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0029.json.gz
development,A1,30,12,536.41761375,557.7546335000001,21.33701975000008,-3.9776881301187617,495.2211635565909,26,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0030.json.gz
development,A1,31,13,535.8460436153846,539.7083296923076,3.8622860769230556,-0.7207827925469035,-628.9513856179328,30,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0031.json.gz
development,A1,32,14,522.8648622142857,553.6868021428571,30.821939928571396,-5.894819513792382,562.5358041937398,53,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0032.json.gz
development,A1,33,15,462.58779239999996,455.02884026666663,-7.558952133333321,1.6340578496712888,-1346.9214264565708,25,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0033.json.gz
development,A1,34,16,411.187939375,301.051880125,-110.13605924999996,26.78484670961051,-5390.884753092363,-36,1423.0947750000005,970.8423990000001,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0034.json.gz
development,A1,35,10,622.9991828,685.4930032999999,62.49382049999997,-10.031123992671787,1509.6910211726172,54,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0035.json.gz
development,A1,36,11,592.4297061818182,570.9843045454545,-21.445401636363727,3.6199065328067936,-1864.4970778985225,23,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0036.json.gz
development,A1,37,12,637.0681231666666,622.2030533333333,-14.865069833333337,2.3333564014227703,-1486.9042113866963,20,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0037.json.gz
development,A1,38,13,560.1846464615385,554.537373923077,-5.647272538461493,1.0081091251131324,332.92728189150876,-23,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0038.json.gz
development,A1,39,14,494.5499255,517.5233687142857,22.97344321428568,-4.645323359630282,1863.1409982180885,-8,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0039.json.gz
development,A1,40,15,398.3281882,444.9548502,46.62666200000001,-11.705589356028412,2151.9996374307266,45,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0040.json.gz
development,A1,41,16,404.3486715625,403.56026425,-0.7884073124999986,0.19498204592917068,-943.072566806859,29,642.9736659999999,1119.1211039999998,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0041.json.gz
development,A1,42,10,749.3346921,762.42052,13.085827900000027,-1.7463261794709029,159.29139049938385,-13,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0042.json.gz
development,A1,43,11,616.7513343636364,610.4803979090909,-6.270936454545449,1.016769012914387,-54.9015370402376,-10,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0043.json.gz
development,A1,44,12,576.7914024166666,619.0337684166667,42.24236600000006,-7.323681633084522,1664.541957635316,29,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0044.json.gz
development,A1,45,13,523.989113923077,547.9960908461538,24.006976923076877,-4.581579327734109,2410.4535037956884,-28,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0045.json.gz
development,A1,46,14,488.30238107142856,467.19428999999997,-21.10809107142859,4.3227499782232055,-2907.5663630111158,47,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0046.json.gz
development,A1,47,15,488.29182306666667,537.5568187333333,49.264995666666664,-10.089252643483348,3314.874670927533,13,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0047.json.gz
development,A1,48,16,380.870659,242.583827875,-138.286831125,36.30808198459835,-7622.946498783884,-116,1826.5549219999998,406.1644729999998,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0048.json.gz
development,A1,49,10,687.3151223,675.3945544000001,-11.920567899999924,1.7343671793673687,-1076.028384641908,16,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0049.json.gz
development,A1,50,11,625.0649953636364,614.8646356363637,-10.200359727272712,1.6318878521326519,-416.0197876109087,-5,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0050.json.gz
development,A1,51,12,550.0745468333333,562.7036350833333,12.629088249999995,-2.2958866798515,1142.7453036386032,-13,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0051.json.gz
development,A1,52,13,669.4000394615384,565.5445447692308,-103.85549469230762,15.514712962348852,-5175.60716672675,-27,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0052.json.gz
development,A1,53,14,499.1665454285714,462.6788685,-36.487676928571375,7.309720024855437,-1349.1373768406484,-40,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0053.json.gz
development,A1,54,15,472.1493514,475.6452291333333,3.495877733333316,-0.7404177773341125,737.1908280872012,-16,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0054.json.gz
development,A1,55,16,411.857347625,466.520697,54.663349374999996,-13.272398729856217,3858.067944751074,18,1460.5738379999993,272.073351,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0055.json.gz
development,A1,56,10,623.7538196,623.5504704,-0.20334920000004786,0.03260087451335547,354.8325346052843,-12,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0056.json.gz
development,A1,57,11,604.1780819090909,638.7273974545454,34.54931554545453,-5.718399356078119,420.2123539238455,47,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0057.json.gz
development,A1,58,12,619.8166700833334,605.0545375833334,-14.762132500000007,2.381693363945059,134.2720641836495,-34,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0058.json.gz
development,A1,59,13,517.6125877692308,486.55328415384616,-31.059303615384636,6.000492327522744,-1003.8547298358608,-34,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0059.json.gz
development,A1,60,14,548.6761739285714,555.9289995714286,7.252825642857147,-1.3218772725132721,497.69779696570913,-19,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0060.json.gz
development,A1,61,15,450.6169454,436.5863944666667,-14.030550933333302,3.1136314505169738,1167.7086786308573,-74,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0061.json.gz
development,A1,62,16,326.3744489375,365.9562178125,39.581768874999966,-12.127716800091726,2516.5415166587263,22,625.7564499999999,1244.3066450000001,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0062.json.gz
development,A1,63,10,734.6143925,728.3502581,-6.264134399999989,0.8527105463700835,-1143.2067212454895,28,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0063.json.gz
development,A1,64,11,618.0038788181818,622.936379,4.932500181818227,-0.7981341785832763,166.28749639266607,3,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0064.json.gz
development,A1,65,12,596.36049975,528.4235166666666,-67.93698308333342,11.391932079977341,-3401.2189969316496,-23,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0065.json.gz
development,A1,66,13,522.0525006923077,514.2646966923077,-7.787804000000051,1.4917664391363772,1203.7927567728912,-57,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0066.json.gz
development,A1,67,14,479.14665185714284,477.94440242857144,-1.202249428571406,0.2509147092881858,-159.1574486565296,2,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0067.json.gz
development,A1,68,15,458.7681445333334,485.7724184,27.00427386666661,-5.886257402230011,430.3205359693711,53,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0068.json.gz
development,A1,69,16,401.8925675,420.0783101875,18.18574268750001,-4.525025879584099,199.85940331203528,-9,1926.2862610000002,1602.9848549999997,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0069.json.gz
development,A1,70,10,671.0634873,661.6801428,-9.383344500000021,1.3982796974625455,-204.1672198151573,-9,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0070.json.gz
development,A1,71,11,650.6822406363636,606.6158057272728,-44.066434909090844,6.7723432663528875,-1398.6539163003363,-34,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0071.json.gz
development,A1,72,12,577.0183159166667,575.8190335833334,-1.199282333333258,0.20784129381197225,-551.956927350846,16,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0072.json.gz
development,A1,73,13,558.7438217692307,536.4912786923077,-22.252543076923075,3.9826020816591146,-316.41530834544756,-35,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0073.json.gz
development,A1,74,14,492.9084139285714,491.6883782857143,-1.2200356428571126,0.24751771493068953,-370.4025005485237,10,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0074.json.gz
development,A1,75,15,486.9613884666667,431.1953046666667,-55.76608379999999,11.451849185742425,-3497.4562953877285,-24,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0075.json.gz
development,A1,76,16,383.2539875,367.82688625,-15.427101250000021,4.025294387837263,-1424.1681223394662,7,465.31418999999914,739.6810699999996,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0076.json.gz
development,A1,77,10,729.8934284,718.0594565,-11.833971899999938,1.6213287364350126,-726.6986031970082,5,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0077.json.gz
development,A1,78,11,636.9517258181818,677.853993,40.90226718181816,-6.421564700100002,954.6247160655985,44,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0078.json.gz
development,A1,79,12,617.9080528333333,595.80816275,-22.09989008333332,3.576566122094915,-1150.9934082677682,-5,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0079.json.gz
development,A1,80,13,541.456287923077,490.18130584615386,-51.274982076923095,9.46982853844105,-2272.8738316222734,-35,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0080.json.gz
development,A1,81,14,512.6533212857142,504.84936264285716,-7.803958642857083,1.5222682305627289,-1621.277106761485,35,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0081.json.gz
development,A1,82,15,487.1983116,496.995118,9.79680639999998,-2.010845720673049,-865.2395103598137,53,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0082.json.gz
development,A1,83,16,427.6910316875,425.5070918125,-2.1839398750000214,0.5106349474720218,1815.284793102488,-68,997.4664400000001,474.7520549999999,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0083.json.gz
development,A1,84,10,720.1298954,735.6366750999999,15.506779699999925,-2.1533309197483863,1940.3389980046159,-39,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0084.json.gz
development,A1,85,11,661.5905484545455,687.6959636363637,26.105415181818216,-3.94585673008776,1850.797828020215,-15,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0085.json.gz
development,A1,86,12,602.0263029166666,592.40113525,-9.625167666666584,1.5987952054644539,-372.51005788049224,-7,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0086.json.gz
development,A1,87,13,531.7923856923077,556.5088737692308,24.716488076923156,-4.6477702091853645,521.5717287182451,36,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0087.json.gz
development,A1,88,14,554.4667901428571,531.1649828571428,-23.30180728571429,4.2025613977188065,-411.12651940132855,-40,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0088.json.gz
development,A1,89,15,502.6376658666667,515.3067352666667,12.669069400000012,-2.5205173150236515,1640.1802248200984,-23,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0089.json.gz
development,A1,90,16,458.219478625,426.07592825,-32.14355037500002,7.014880832097015,-2106.484026512295,-15,413.2252209999997,201.30079300000034,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0090.json.gz
development,A1,91,10,765.7613251,686.6082767,-79.15304839999999,10.336516850033329,-3907.6523959737933,-2,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0091.json.gz
development,A1,92,11,608.0516265454545,594.3197878181818,-13.731838727272702,2.2583343465895966,-435.25113135128777,-12,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0092.json.gz
development,A1,93,12,550.4298371666666,566.4091964166666,15.979359250000016,-2.90306923262984,808.761583600528,5,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0093.json.gz
development,A1,94,13,552.0495685384615,593.6526008461539,41.60303230769239,-7.536104487471196,2259.1971040238313,15,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0094.json.gz
development,A1,95,14,505.7241367142857,453.8667844285714,-51.857352285714285,10.254078957479473,-1930.0146681701517,-57,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0095.json.gz
development,A1,96,15,436.22528553333336,463.3688958666667,27.143610333333356,-6.222383532891107,2030.7707797613475,-1,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0096.json.gz
development,A1,97,16,283.4429753125,342.98733225,59.54435693750003,-21.007526071814443,2513.548553847213,78,783.0252689999998,1681.3137989999996,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0097.json.gz
development,A1,98,10,709.9732808,626.0439838,-83.92929700000002,11.821472620128503,-2351.4648684773274,-62,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0098.json.gz
development,A1,99,11,619.2283662727273,617.7122437272727,-1.5161225454545502,0.24484061584265637,571.6132446439588,-21,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0099.json.gz
development,A1,100,12,567.4968668333333,553.5797296666666,-13.917137166666748,2.452372511644907,1189.971784889607,-67,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0100.json.gz
development,A1,101,13,578.9538986153847,555.6582592307693,-23.295639384615356,4.023746871785261,-1174.2165781880358,-11,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0101.json.gz
development,A1,102,14,454.22734164285714,482.80393635714285,28.576594714285704,-6.291253760931559,1470.3616413420095,18,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0102.json.gz
development,A1,103,15,452.6860997333333,462.2022224666667,9.516122733333361,-2.1021459989469804,328.7092017221512,13,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0103.json.gz
development,A1,104,16,348.4087389375,353.82830175,5.419562812499976,-1.555518621326013,-6.434973638322845,14,829.6338029999997,1819.854202,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0104.json.gz
development,A1,105,10,748.1025681,660.122378,-87.98019009999996,11.760444871008591,-4209.009519144231,-6,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0105.json.gz
development,A1,106,11,601.3445331818182,653.9506557272726,52.60612254545447,-8.748083609758005,3193.3367330455912,-10,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0106.json.gz
development,A1,107,12,568.1325690833334,539.3695961666666,-28.76297291666674,5.06272206204883,-1730.7783667886615,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0107.json.gz
development,A1,108,13,536.247563076923,511.28378269230774,-24.96378038461529,4.655271576690467,-697.6456984249962,-31,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0108.json.gz
development,A1,109,14,491.9280616428572,505.25879157142856,13.330729928571373,-2.7098941833185286,728.1511004435888,7,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0109.json.gz
development,A1,110,15,457.2272845333334,446.51158426666666,-10.715700266666715,2.3436266008498685,-798.6775089887888,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0110.json.gz
development,A1,111,16,386.061190875,346.5207615625,-39.54042931250001,10.242010916166533,-1348.2343478271941,-62,1065.763148,1453.883917,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0111.json.gz
development,A1,112,10,723.9099521,719.6130184,-4.296933700000068,0.5935729557985825,-1759.8466778109505,51,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0112.json.gz
development,A1,113,11,638.3127077272727,641.9196355454545,3.6069278181818163,-0.5650722247132478,-326.6189660026357,18,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0113.json.gz
development,A1,114,12,497.57263166666667,568.0606799999999,70.48804833333327,-14.166383729190834,3589.282900073569,22,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0114.json.gz
development,A1,115,13,538.0284827692308,552.6786995384616,14.650216769230838,-2.722944460825971,1207.2640989721986,-8,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0115.json.gz
development,A1,116,14,451.6526656428572,439.80413542857144,-11.848530214285745,2.6233721431536794,-94.39711596674533,-23,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0116.json.gz
development,A1,117,15,448.1244064,474.5566235333333,26.432217133333324,-5.898410520791786,-737.5837070309099,90,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0117.json.gz
development,A1,118,16,410.750250625,415.6979574375,4.94770681250003,-1.2045535711716626,-479.18345112714087,29,844.6676520000001,733.2894339999993,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0118.json.gz
development,A1,119,10,715.1283581,722.7113178,7.582959699999947,-1.0603634458220768,1034.1479819415108,-22,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0119.json.gz
development,A1,120,11,581.5762854545454,595.0543855454545,13.478100090909038,-2.3175119804575317,-553.7045189817109,43,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0120.json.gz
development,A1,121,12,639.3757073333334,575.2967248333333,-64.07898250000005,10.022117162889488,-5069.738944646051,41,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0121.json.gz
development,A1,122,13,570.8517064615385,566.9767063846155,-3.8750000769230155,0.6788102817354202,108.12500496501161,-12,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0122.json.gz
development,A1,123,14,505.5664333571429,492.60613892857145,-12.960294428571444,2.563519564087835,-812.2206158338595,-3,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0123.json.gz
development,A1,124,15,424.07664953333335,461.34135299999997,37.26470346666662,-8.787256621573913,1604.852750740396,39,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0124.json.gz
development,A1,125,16,385.5901103125,376.2680084375,-9.322101874999987,2.417619546166505,-750.7681492283155,0,609.3690200000001,100.25754199999938,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0125.json.gz
development,A1,126,10,624.0944336,671.7727078,47.67827420000003,-7.639592925861338,888.9137082299094,50,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0126.json.gz
development,A1,127,11,659.2247986363636,625.278392,-33.94640663636358,5.149443210659433,-1317.052351382823,-19,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\A1_0127.json.gz
development,B-lite,0,10,743.7616928,823.2169174,79.45522460000007,-10.682887458330793,1452.761248863917,84,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0000.json.gz
development,B-lite,1,11,690.230715090909,690.0915483636364,-0.13916672727259538,0.020162349230468113,-1312.6541806004898,43,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0001.json.gz
development,B-lite,2,12,594.9172105833333,642.5635625,47.64635191666673,-8.0089046121137,1333.781116356753,51,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0002.json.gz
development,B-lite,3,13,559.4055166153846,566.478097,7.072580384615435,-1.2643029384849847,-40.28227721567964,17,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0003.json.gz
development,B-lite,4,14,496.43408871428574,541.9100622857143,45.47597357142854,-9.160525960094068,1498.3181570394554,56,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0004.json.gz
development,B-lite,5,15,457.42669813333333,479.0806983333333,21.654000199999984,-4.733873271578948,354.05000749609826,43,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0005.json.gz
development,B-lite,6,16,471.866453875,470.6254586875,-1.2409951875000047,0.26299712075500414,80.72038500939016,-6,990.9688120000001,833.5708859999995,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0006.json.gz
development,B-lite,7,10,738.4458083000001,795.2947049,56.84889659999999,-7.698452067982298,972.4448372082552,61,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0007.json.gz
