cohort,method,id,time_s,channel,current_channel,nodes,credit_s,action
regression,A1,41,3870.106071,15,15,14,83,local
regression,A1,41,4025.643614,10,10,14,83,local
regression,A1,41,4755.882911,5,5,12,71,local
regression,A1,41,5753.258633,12,12,9,53,local
regression,A1,41,5793.618859,17,17,9,53,local
regression,A1,41,6098.001209,14,14,8,47,local
regression,A1,42,548.5083,7,7,23,137,local
regression,A1,42,922.826916,17,17,22,131,local
regression,A1,42,1125.739054,12,20,21,126,local
regression,A1,42,2416.865351,4,4,17,101,local
regression,A1,42,4896.445246,8,19,8,48,local
regression,A1,42,4896.445246,20,19,8,48,local
regression,A1,42,5022.800693,8,19,8,48,local
regression,A1,42,5221.973782,6,18,7,42,local
regression,A1,42,5269.504415,6,10,7,42,local
regression,A1,42,5372.710463,6,10,7,42,local
regression,A1,42,5372.710463,10,10,7,41,local
regression,A1,42,5388.071433,6,10,7,42,local
regression,A1,42,5543.84789,6,11,7,42,local
regression,A1,42,6006.401512,18,19,4,24,local
regression,A1,42,6302.430236,13,13,3,17,local
regression,A1,43,491.612886,13,13,23,137,local
regression,A1,43,611.197917,19,19,23,137,local
regression,A1,43,632.527128,10,10,23,137,local
regression,A1,43,1463.793649,17,17,20,119,local
regression,A1,43,1863.533107,14,14,19,113,local
regression,A1,43,2791.403725,2,18,15,90,local
regression,A1,43,2850.233669,2,20,15,90,local
regression,A1,43,2850.233669,20,20,15,89,local
regression,A1,43,2860.233959,2,20,15,90,local
regression,A1,43,3366.59692,15,15,14,83,local
regression,A1,43,4499.436828,18,18,10,59,local
regression,A1,43,4593.258896,12,16,9,54,explore
regression,A1,43,4696.241039,12,12,8,47,local
regression,A1,43,5217.856235,8,8,7,41,local
regression,A1,43,5924.364898,1,1,4,23,local
regression,A1,43,6018.285567,11,11,4,23,local
regression,A1,43,6247.934157,7,7,3,17,local
regression,A1,44,432.0,6,19,23,138,local
regression,A1,44,432.0,9,19,23,138,local
regression,A1,44,524.82822,6,19,23,138,local
regression,A1,44,589.51443,6,8,23,138,local
regression,A1,44,691.593324,6,8,23,138,local
regression,A1,44,691.593324,8,8,23,137,local
regression,A1,44,703.402545,6,8,23,138,explore
regression,A1,44,855.71619,6,20,22,132,local
regression,A1,44,855.71619,18,20,22,132,local
regression,A1,44,981.5947,6,20,22,132,explore
regression,A1,44,1155.734836,6,19,21,126,local
regression,A1,44,1256.147391,6,5,21,126,local
regression,A1,44,1256.147391,5,5,21,125,local
regression,A1,44,1271.09411,6,5,21,126,explore
regression,A1,44,1465.9698,6,20,20,120,explore
regression,A1,44,1598.951943,6,19,19,114,local
regression,A1,44,1795.096738,6,19,19,114,local
regression,A1,44,1795.096738,19,19,19,113,local
regression,A1,44,1801.656573,6,19,19,114,explore
regression,A1,44,1930.783232,6,20,18,108,local
regression,A1,44,1994.837534,6,2,18,108,local
regression,A1,44,2061.140786,6,2,18,108,local
regression,A1,44,2061.140786,2,2,18,107,local
regression,A1,44,2071.865012,6,2,18,108,explore
regression,A1,44,2330.795058,6,20,17,102,explore
regression,A1,44,2607.795058,6,17,16,96,explore
regression,A1,44,2728.777201,6,20,15,90,explore
regression,A1,44,3009.46039,6,17,14,84,explore
regression,A1,44,3208.46039,6,17,0,0,local
regression,A1,44,3671.99086,17,17,0,0,local
regression,A1,44,3795.505754,14,14,0,0,local
regression,A1,44,3865.075153,7,7,0,0,local
regression,A1,45,432.0,2,19,23,138,local
regression,A1,45,528.089662,8,8,23,137,local
regression,A1,45,775.576297,10,10,23,137,local
regression,A1,45,972.769394,13,13,22,131,local
regression,A1,45,1332.29493,14,14,21,125,local
regression,A1,45,1784.502148,1,19,19,114,local
regression,A1,45,1936.573833,1,19,19,114,local
regression,A1,45,1936.573833,19,19,19,113,local
regression,A1,45,1943.006497,1,19,19,114,explore
regression,A1,45,2081.249961,1,20,18,108,explore
regression,A1,45,2202.232104,1,18,17,102,explore
regression,A1,45,2482.915293,1,20,16,96,local
regression,A1,45,2573.157812,1,4,16,96,local
regression,A1,45,2710.10847,1,4,16,96,local
regression,A1,45,2710.10847,4,4,16,95,local
regression,A1,45,2722.162465,1,4,16,96,local
regression,A1,45,3107.970079,18,20,15,90,local
regression,A1,45,3714.084772,7,7,14,83,local
regression,A1,45,4097.96797,17,17,13,77,local
regression,A1,45,5766.898257,3,3,6,35,local
regression,A1,45,6227.254581,15,15,5,29,local
regression,A1,45,6259.724211,12,12,5,29,local
regression,A1,45,6684.272436,20,20,3,17,local
regression,A1,46,432.0,12,19,23,138,local
regression,A1,46,656.861091,15,15,23,137,local
regression,A1,46,897.003286,6,20,22,132,local
regression,A1,46,897.003286,3,20,22,132,local
regression,A1,46,984.207756,6,20,22,132,local
regression,A1,46,1289.94722,13,19,21,126,local
regression,A1,46,1350.072335,8,8,21,125,local
regression,A1,46,1350.072335,13,8,21,126,local
regression,A1,46,1361.430882,13,8,21,126,local
regression,A1,46,2526.957479,17,17,16,95,local
regression,A1,46,4017.168422,20,20,10,59,local
regression,A1,46,4319.062829,9,9,9,53,local
regression,A1,46,4956.755767,19,19,6,35,local
regression,A1,46,5500.826676,16,16,4,23,local
regression,A1,46,6278.163893,4,4,1,5,local
regression,A1,46,6346.645748,10,10,1,5,local
regression,A1,46,6599.060724,14,18,0,0,local
regression,A1,47,644.312789,15,15,23,137,local
regression,A1,47,1118.985889,4,4,21,125,local
regression,A1,47,3634.437387,7,7,12,71,local
regression,A1,47,3798.911407,17,20,11,66,local
regression,A1,47,4244.088477,14,14,11,65,local
regression,A1,47,4474.706303,13,20,10,60,local
regression,A1,47,4923.873532,18,18,9,53,local
regression,A1,47,5232.877261,2,2,9,53,local
regression,A1,47,6837.737052,10,10,1,5,local
regression,A1,47,6889.04668,8,8,1,5,local
regression,A1,48,432.0,4,19,23,138,local
regression,A1,48,603.2386,19,19,23,137,local
regression,A1,48,720.911042,16,16,23,137,local
regression,A1,48,858.318564,2,20,22,132,local
regression,A1,48,970.870118,2,12,22,132,local
regression,A1,48,970.870118,12,12,22,131,local
regression,A1,48,980.924195,2,12,22,132,local
regression,A1,48,1734.635133,1,1,20,119,local
regression,A1,48,1890.160557,18,20,19,114,local
regression,A1,48,2628.470076,7,7,16,95,local
regression,A1,48,3016.758125,17,17,15,89,local
regression,A1,48,3199.525244,6,6,15,89,local
regression,A1,48,3455.90836,9,9,14,83,local
regression,A1,48,5211.622927,15,20,5,30,local
regression,A1,48,5738.691238,11,20,3,18,local
regression,A1,48,5803.338491,11,20,3,18,local
regression,A1,48,5803.338491,20,20,3,17,local
regression,A1,48,5813.904324,11,20,3,18,local
regression,A1,49,432.0,11,19,23,138,local
regression,A1,49,649.55803,20,20,23,137,local
regression,A1,49,683.802776,13,13,23,137,local
regression,A1,49,871.405756,19,19,23,137,local
regression,A1,49,1508.474191,12,18,20,120,local
regression,A1,49,1808.843139,9,17,19,114,local
regression,A1,49,1947.121397,2,2,19,113,local
regression,A1,49,3014.685277,7,7,15,89,local
regression,A1,49,4012.479754,3,3,11,65,local
regression,A1,49,4180.590262,1,18,10,60,local
regression,A1,50,480.476243,2,2,23,137,local
regression,A1,50,2466.265607,17,17,18,107,local
regression,A1,50,3116.826324,1,20,15,90,local
regression,A1,50,3405.828332,12,19,14,84,local
regression,A1,50,3405.828332,19,19,14,83,local
regression,A1,50,3405.828332,20,19,14,84,local
regression,A1,50,3522.777832,19,19,14,83,local
regression,A1,50,3522.777832,20,19,14,84,local
regression,A1,50,3549.235993,20,19,14,84,local
regression,A1,50,3714.391219,16,16,13,77,local
regression,A1,50,4863.849663,11,11,9,53,local
regression,A1,50,5226.071217,13,13,8,47,local
regression,A1,50,5253.913217,5,5,8,47,local
regression,A1,50,5717.371347,9,9,6,35,local
regression,A1,50,6228.277893,8,8,4,23,local
regression,A1,50,6536.319795,4,4,0,0,local
regression,A1,51,432.0,12,19,23,138,local
regression,A1,51,699.016347,1,1,23,137,local
regression,A1,51,969.36036,6,6,22,131,local
regression,A1,51,1442.36475,14,19,20,120,explore
regression,A1,51,1581.346893,14,20,19,114,local
regression,A1,51,2766.471477,11,20,15,90,local
regression,A1,51,3357.132137,13,19,14,84,local
regression,A1,51,3549.307843,15,15,14,83,local
regression,A1,51,4280.239644,10,10,11,65,local
regression,A1,51,5355.157729,19,19,7,41,local
regression,A1,51,6393.460241,9,9,3,17,local
regression,A1,52,631.059932,19,19,23,137,local
regression,A1,52,1048.734859,17,17,22,131,local
regression,A1,52,1206.941957,2,2,22,131,local
regression,A1,52,1524.899569,1,1,21,125,local
regression,A1,52,2341.628582,18,18,18,107,local
regression,A1,52,4824.498184,7,16,10,60,local
regression,A1,52,5836.858787,5,5,7,41,local
regression,A1,52,6004.281507,11,11,6,35,local
regression,A1,52,6064.715122,9,9,6,35,local
regression,A1,52,7454.49511,16,16,1,5,explore
regression,A1,52,7539.477253,16,15,0,0,local
regression,A1,53,432.0,4,19,23,138,local
regression,A1,53,432.0,10,19,23,138,local
regression,A1,53,529.351262,4,19,23,138,local
regression,A1,53,628.669633,18,18,23,137,local
regression,A1,53,911.799494,8,20,22,132,local
regression,A1,53,1206.014068,7,19,21,126,local
regression,A1,53,1699.716078,17,17,20,119,local
regression,A1,53,2104.088937,6,20,18,108,local
regression,A1,53,2104.088937,9,20,18,108,local
regression,A1,53,2201.972652,9,20,18,108,local
regression,A1,53,3077.942267,2,20,14,84,local
regression,A1,53,5026.023681,19,19,6,35,local
regression,A1,53,5695.286385,11,20,3,18,local
regression,A1,54,512.034118,13,13,23,137,local
regression,A1,54,1435.507003,11,11,20,119,local
regression,A1,54,2473.755333,3,3,16,95,local
regression,A1,54,2933.028381,9,9,15,89,local
regression,A1,54,3198.199162,20,19,13,78,local
regression,A1,54,3574.107748,6,6,13,77,local
regression,A1,54,4069.974172,5,18,11,66,local
regression,A1,54,4120.20402,5,12,11,66,local
regression,A1,54,4120.20402,12,12,11,65,local
regression,A1,54,4131.263022,5,12,11,66,local
regression,A1,54,4982.749409,7,7,8,47,local
regression,A1,54,5729.388519,4,4,5,29,local
regression,A1,54,6267.944996,19,18,3,18,local
regression,A1,55,478.475371,19,19,23,137,local
regression,A1,55,633.386411,13,13,23,137,local
regression,A1,55,716.411704,5,5,23,137,local
regression,A1,55,1630.230792,2,18,19,114,local
regression,A1,55,1758.835431,15,15,19,113,local
regression,A1,55,2171.270456,6,6,18,107,local
regression,A1,55,3088.506039,18,18,15,89,local
regression,A1,55,3242.422936,12,12,15,89,local
regression,A1,55,3600.480942,8,8,13,77,local
regression,A1,55,3780.645125,4,4,13,77,local
regression,A1,55,5071.607616,17,17,7,41,local
regression,A1,55,5894.528046,7,7,4,23,local
regression,A1,56,509.09449,9,9,23,137,local
regression,A1,56,670.669739,5,5,23,137,local
regression,A1,56,918.355189,12,20,22,132,local
regression,A1,56,1221.990997,6,6,22,131,local
regression,A1,56,1716.000794,8,8,20,119,local
regression,A1,56,2063.126745,4,4,19,113,local
regression,A1,56,2521.971298,14,14,18,107,local
regression,A1,56,3005.557901,10,10,16,95,local
regression,A1,56,3884.879762,7,7,13,77,local
regression,A1,56,4949.625883,15,15,8,47,local
regression,A1,56,5341.43635,13,13,6,35,local
regression,A1,56,5463.5042,20,20,6,35,local
regression,A1,56,6386.418768,17,17,2,11,local
regression,A1,57,683.994545,20,20,23,137,local
regression,A1,57,1049.520779,5,5,22,131,local
regression,A1,57,1226.388177,10,19,21,126,local
regression,A1,57,1226.388177,11,19,21,126,local
regression,A1,57,1293.735272,10,19,21,126,local
regression,A1,57,1489.304594,18,18,21,125,local
regression,A1,57,1919.835962,1,1,20,119,local
regression,A1,57,2793.049191,12,12,17,101,local
regression,A1,57,3090.037091,16,16,16,95,local
regression,A1,57,3602.407232,9,9,14,83,local
regression,A1,57,3943.412203,4,4,13,77,local
regression,A1,57,4664.656419,8,8,11,65,local
regression,A1,57,5763.588014,15,15,6,35,local
regression,A1,58,587.58033,11,11,23,137,local
regression,A1,58,971.456434,4,4,22,131,local
regression,A1,58,1087.508452,13,13,22,131,local
regression,A1,58,2392.32126,3,3,17,101,local
regression,A1,58,2874.790609,19,19,16,95,local
regression,A1,58,2998.935961,5,5,16,95,local
regression,A1,58,4356.060321,7,7,11,65,local
regression,A1,58,5026.677648,20,20,9,53,local
regression,A1,58,6068.552475,18,18,4,23,local
regression,A1,58,6600.214703,9,9,3,17,local
regression,A1,59,539.617785,4,4,23,137,local
regression,A1,59,785.602972,20,20,22,131,local
regression,A1,59,946.138363,17,17,22,131,local
regression,A1,59,995.031881,10,10,22,131,local
regression,A1,59,1118.65747,14,14,22,131,local
regression,A1,59,1393.038486,15,15,21,125,local
regression,A1,59,1904.188461,11,11,19,113,local
regression,A1,59,2268.161516,12,12,18,107,local
regression,A1,59,2386.393131,16,19,17,102,local
regression,A1,59,3574.469185,3,3,13,77,local
regression,A1,59,3988.481815,8,8,11,65,local
regression,A1,59,4298.686345,6,6,10,59,local
regression,A1,59,4606.062679,9,9,9,53,local
regression,A1,59,6155.320093,2,18,3,18,local
regression,A1,60,432.0,7,19,23,138,local
regression,A1,60,533.43879,7,19,23,138,local
regression,A1,60,533.43879,19,19,23,137,local
regression,A1,60,544.490406,7,19,23,138,local
regression,A1,60,559.38249,7,15,23,138,local
regression,A1,60,659.640427,7,15,23,138,local
regression,A1,60,659.640427,15,15,23,137,local
regression,A1,60,670.541921,7,15,23,138,explore
regression,A1,60,876.265545,7,20,22,132,explore
regression,A1,60,1180.948734,7,18,21,126,explore
regression,A1,60,1325.930877,7,20,20,120,local
regression,A1,60,1445.530795,7,8,20,120,local
regression,A1,60,1445.530795,8,8,20,119,local
regression,A1,60,1452.287536,7,8,20,120,local
regression,A1,60,1484.98984,7,6,20,120,local
regression,A1,60,1536.878194,7,6,20,120,local
regression,A1,60,1536.878194,6,6,20,119,local
regression,A1,60,1547.772026,7,6,20,120,local
regression,A1,60,1697.525414,10,10,20,119,local
regression,A1,60,2728.898737,3,3,17,101,local
regression,A1,60,2755.258631,2,2,17,101,local
regression,A1,60,3101.981183,17,17,16,95,local
regression,A1,60,3501.075349,11,11,15,89,local
regression,A1,60,4294.269446,12,12,12,71,local
regression,A1,60,5777.57512,5,18,4,24,explore
regression,A1,60,5862.557263,5,20,3,18,local
regression,A1,60,6024.692358,5,14,3,18,local
regression,A1,60,6024.692358,14,14,3,17,local
regression,A1,60,6035.876761,5,14,3,18,local
regression,A1,60,6471.172187,1,18,1,6,explore
regression,A1,60,6544.15433,1,20,0,0,local
regression,A1,61,432.0,7,19,23,138,local
regression,A1,61,736.199103,2,2,23,137,local
regression,A1,61,1018.107765,15,15,22,131,local
regression,A1,61,2011.915057,12,12,19,113,local
regression,A1,61,2246.944835,11,11,18,107,local
regression,A1,61,2873.6609,1,19,16,96,local
regression,A1,61,2873.6609,9,19,16,96,local
regression,A1,61,2987.509099,9,19,16,96,local
regression,A1,61,3546.340235,10,10,15,89,local
regression,A1,61,4239.087888,18,18,13,77,local
regression,A1,61,4395.973042,14,20,12,72,local
regression,A1,61,4484.610983,14,6,12,72,local
regression,A1,61,4484.610983,6,6,12,71,local
regression,A1,61,4496.840341,14,6,12,72,explore
regression,A1,61,4672.509709,14,20,11,66,explore
regression,A1,61,4769.491852,14,19,10,60,explore
regression,A1,61,5026.175041,14,20,9,54,explore
regression,A1,61,5279.175041,14,19,8,48,explore
regression,A1,61,5376.157184,14,20,7,42,local
regression,A1,61,5913.942013,4,4,6,35,local
regression,A1,61,6714.022984,20,20,3,17,local
regression,A1,61,7107.606041,19,17,1,6,explore
regression,A1,61,7186.588184,19,19,0,0,local
regression,A1,61,7615.16967,5,5,0,0,local
regression,A1,62,432.0,3,19,23,138,local
regression,A1,62,432.0,8,19,23,138,local
regression,A1,62,432.0,9,19,23,138,local
regression,A1,62,537.424082,8,19,23,138,local
regression,A1,62,537.424082,9,19,23,138,local
regression,A1,62,559.344789,8,17,23,138,local
regression,A1,62,559.344789,9,17,23,138,local
regression,A1,62,559.344789,17,17,23,137,local
regression,A1,62,590.049692,8,17,23,138,local
regression,A1,62,590.049692,9,17,23,138,local
regression,A1,62,702.656841,8,17,23,138,local
regression,A1,62,914.851648,11,20,22,132,local
regression,A1,62,1274.089603,16,16,21,125,local
regression,A1,62,2195.312533,6,6,18,107,local
regression,A1,62,2750.566845,4,20,15,90,local
regression,A1,62,2783.972771,4,18,15,90,local
regression,A1,62,2783.972771,18,18,15,89,local
regression,A1,62,2830.957593,4,18,15,90,local
regression,A1,62,3680.675119,15,15,12,71,local
regression,A1,62,4093.557483,14,14,11,65,local
regression,A1,62,4200.068818,12,12,11,65,local
regression,A1,62,4721.842032,7,7,9,53,local
regression,A1,63,432.0,19,19,23,137,local
regression,A1,63,529.017638,7,7,23,137,local
regression,A1,63,529.017638,19,7,23,138,local
regression,A1,63,539.335638,19,7,23,138,local
regression,A1,63,1093.852806,5,5,22,131,local
regression,A1,63,2221.077476,11,11,17,101,local
regression,A1,63,2883.101029,3,20,16,96,local
regression,A1,63,3349.289202,13,13,15,89,local
regression,A1,63,3733.253457,16,16,14,83,local
regression,A1,63,4666.377182,12,12,10,59,local
regression,A1,63,4895.252336,2,2,10,59,local
regression,A1,64,454.906539,2,2,23,137,local
regression,A1,64,632.196053,10,10,23,137,local
regression,A1,64,1986.422675,5,5,18,107,local
regression,A1,64,2461.815353,1,19,16,96,local
regression,A1,64,2676.359797,7,7,16,95,local
regression,A1,64,3099.257866,8,8,15,89,local
regression,A1,64,3883.777908,11,11,12,71,local
regression,A1,64,4218.376791,12,12,10,59,local
regression,A1,64,5176.807869,15,15,6,35,local
regression,A1,64,5264.208829,19,19,6,35,local
regression,A1,64,6295.550394,18,18,2,11,local
regression,A1,65,2248.914625,15,15,17,101,local
