id,cohort,family,variant,run_status,error,total,cleared,virtual_time_s,mean_time_per_source,original_time_per_cleared,distance,detect_count,switch_count,clear_attempts,failed_clears,runtime_s,completion_reason,engine_end_reason,fallback_count,diagnostic_count,directional_count,scene_hash,source_hash,config_hash,remaining_tracks,transport,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,first_source_first_seen_s,last_source_first_seen_s,last_source_first_seen_per_source_s,final_discovery_measure_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,post_last_seen_discovery_measures,post_all_cleared_discovery_measures,discovery_nodes,discovery_measures,discovery_travel_s,discovery_measure_s,discovery_switch_s,known_actual_count,known_actual_measure_s,known_actual_switch_s,unseen_actual_count,unseen_actual_measure_s,unseen_actual_switch_s,absent_channel_count,absent_channel_measure_s,absent_channel_switch_s,audit_passed,known16_reached,known16_enabled,known16_time_s,known16_cleared,known16_unresolved,post_known16_s,conservative_set_checks,research_hash,official_calls,formal_test_count,route_compute_ms_p95,decision_compute_ms_p95,support_visits,route_refresh_count
55,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,16,16,6589.717562,411.857347625,411.857347625,25053.58782481702,254,229,16,0,2.3324833999940893,public_max_cleared,user_exit,0,0,6,d75f0eb8e9a4d33caef5873d3232b4e626477699c64485b10bc996ec38ddee40,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,4390.304469999999,1404.2713140000008,0.0,0.0,795.1417779999994,11.0,6317.644211,394.8527631875,6317.644211,0.0,0.0,0,0,23,236,2991.3044699999996,1180.0,219.0,65.0,325.0,60.0,80.0,400.0,78.0,91.0,455.0,81.0,True,True,True,6317.644211,15.0,1.0,272.073351,114,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,14.823480002814897,2.717275001486996,0,52
56,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,10,10,6237.538196,623.7538196,623.7538196,21082.690986989877,332,311,10,0,1.1643038999900455,coverage_exhausted,user_exit,0,0,2,09024d90e5d3267fd535af4ac2b4b3ca4bc84242fcdacaf86453ebd2929e2c43,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,4862.909500000001,907.3258870000002,0.0,0.0,467.30280899999974,47.0,3310.319457,331.0319457,6237.538196,2576.8262040000004,1965.8709450000006,135,100,25,322,2949.9095000000007,1610.0,303.0,26.0,130.0,26.0,46.0,230.0,46.0,250.0,1250.0,231.0,True,False,True,,,,,56,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,13.02817999676335,2.0393400074681263,0,45
57,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,11,11,6645.958901,604.1780819090909,604.1780819090909,22974.79451879782,337,311,11,0,1.3807209999940824,coverage_exhausted,user_exit,0,1,3,299f53172b1b441f4c97d34f5c8ff77851ad3cdb97c8a22f5641c1de01b79859,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5043.032794999999,974.5582640000009,30.92184499999985,0.0,597.4459969999995,5.0,5409.755773,491.7959793636364,6300.375389,833.5853619999998,0.0,42,0,25,323,3125.0327949999996,1615.0,303.0,21.0,105.0,21.0,77.0,385.0,76.0,225.0,1125.0,206.0,True,False,True,,,,,57,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,6.819010003528092,1.4378599997144181,0,47
58,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,12,12,7437.800041,619.8166700833334,619.8166700833334,26529.000209022422,349,327,12,0,1.6629631999967387,coverage_exhausted,user_exit,0,0,9,272cefe6a08e9ece61fc961724dd74cc2611d48dc980b671cbd615d70986d5a9,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5470.901466,1328.8695160000002,0.0,0.0,638.0290589999995,47.0,6989.334345,582.44452875,7437.800041,411.4063920000008,116.40639200000078,25,8,25,335,3477.9014660000007,1675.0,318.0,43.0,215.0,43.0,92.0,460.0,83.0,200.0,1000.0,192.0,True,False,True,,,,,81,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.863899999298155,1.8391000048723072,0,51
59,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,13,13,6728.963641,517.6125877692308,517.6125877692308,23749.818217508313,323,299,13,0,1.4614187000115635,coverage_exhausted,user_exit,0,0,1,ffbda0702f8702bd033b3c2a8a2122dfcc07427ca33f873fb2026291a9594043,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5221.772360999999,908.8646689999996,0.0,0.0,598.3266110000012,53.0,3872.335576,297.8719673846154,6728.963641,2342.683223,1758.8190760000007,94,49,25,312,3369.7723609999994,1560.0,292.0,85.0,425.0,79.0,52.0,260.0,46.0,175.0,875.0,167.0,True,False,True,,,,,121,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.253780002065468,3.176749999693129,0,48
60,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,14,14,7681.466435,548.6761739285714,548.6761739285714,27887.332180069992,342,312,18,4,2.2091825999959838,coverage_exhausted,user_exit,1,5,12,7f74b2249f198bb320f07f846730baf287c1966dbc125354632e9d34942da6df,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5122.4696380000005,1299.4613150000005,866.7486350000008,49.24607500000002,343.54077199999927,47.0,6636.099049,474.00707492857146,7681.466435,722.5578569999998,637.5757140000005,32,24,25,320,3220.4696379999996,1600.0,302.0,93.0,465.0,90.0,77.0,385.0,73.0,150.0,750.0,139.0,True,False,True,,,,,147,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.087874997931067,2.760750001471024,0,56
61,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,15,15,6759.254181,450.6169454,450.6169454,23801.27091706859,324,304,15,0,1.7584198000113247,coverage_exhausted,user_exit,0,0,2,6dea7428e7b4718e886a07248bf959242823019dfc88e08c74e23458d0dcba6a,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,4566.116891000001,1137.5525490000014,0.0,0.0,1055.5847409999978,65.0,5686.123535,379.07490233333334,6759.254181,848.5721790000007,519.1265840000005,27,15,25,310,2722.116891000001,1550.0,294.0,39.0,195.0,35.0,146.0,730.0,137.0,125.0,625.0,122.0,True,False,True,,,,,83,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,6.520424994232596,1.8332400017243338,0,54
62,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,16,16,5221.991183,326.3744489375,326.3744489375,19274.95592052739,217,202,16,0,1.8997165999899153,public_max_cleared,user_exit,0,7,2,32ebcc1cb114cfc03f8c4e9513078c94cbae3cfea34b1a6e16696f348a14858c,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,2416.052743,785.8992429999998,762.9191999999994,0.0,1257.1199970000007,5.0,3977.684538,248.605283625,3977.684538,0.0,0.0,0,0,13,200,1224.0527430000002,1000.0,192.0,77.0,385.0,71.0,73.0,365.0,71.0,50.0,250.0,50.0,True,True,True,3977.684538,9.0,7.0,1244.3066450000001,126,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.417709996021584,3.47438000026159,0,30
63,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,10,10,7346.143925,734.6143925,734.6143925,25305.71963647791,377,350,10,0,1.8229563000058988,coverage_exhausted,user_exit,0,1,9,dda0c076404772c180930bcff0ce926905dd292b20b4910fb8f396f0ecd7f985,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5619.372835000001,1272.902271999999,45.33141999999998,0.0,408.5373980000003,35.0,5429.258509,542.9258509,7346.143925,1596.5250080000005,1464.724972,72,60,25,358,3488.372835000001,1790.0,341.0,15.0,75.0,15.0,93.0,465.0,88.0,250.0,1250.0,238.0,True,False,True,,,,,54,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.610039999824943,1.297140005044639,0,53
64,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,11,11,6798.042667,618.0038788181818,618.0038788181818,23820.213351690625,334,309,11,0,1.2813973000011174,coverage_exhausted,user_exit,0,0,7,aaf0ed02d4103f0b2a1a66413a7e7d4d84523753f2a0393d13453087dce8b931,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5509.812177,729.320859000001,0.0,0.0,558.9096309999992,17.0,6380.880442,580.0800401818182,6645.880442,265.0,0.0,12,0,25,323,3593.812177,1615.0,301.0,35.0,175.0,32.0,63.0,315.0,62.0,225.0,1125.0,207.0,True,False,True,,,,,68,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,15.51044000079855,1.7594299992197184,0,45
65,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,12,12,7156.325997,596.36049975,596.36049975,25211.63001165838,347,319,12,0,1.8900725999992574,coverage_exhausted,user_exit,0,2,7,591bf4833bb9d808fe081f3b4a9b70a3af87ea5da9f13b50c7885c4aedf361ae,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5742.716061,1012.0636490000004,110.19331800000009,0.0,291.3529689999998,11.0,5571.21498,464.26791499999996,7156.325997,1417.9496850000005,1121.5737749999998,45,24,25,329,3789.7160609999996,1645.0,308.0,63.0,315.0,57.0,66.0,330.0,66.0,200.0,1000.0,185.0,True,False,True,,,,,105,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.661640001810154,2.6447200041729952,0,53
66,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,13,13,6786.682509,522.0525006923077,522.0525006923077,23118.41254051305,353,333,13,0,1.515511299992795,coverage_exhausted,user_exit,0,3,8,ec917f5e2974197e4d32c02df5fd25030028c891fc9ed0f2fd4c255490128ace,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5205.480033000001,834.4751539999996,234.48324100000036,0.0,512.2440809999995,41.0,4321.82552,332.44811692307695,6786.682509,1930.3310819999997,1416.6924930000005,75,42,25,340,3181.4800330000007,1700.0,324.0,109.0,545.0,102.0,56.0,280.0,52.0,175.0,875.0,170.0,True,False,True,,,,,148,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.075190002069573,2.8594700066605583,0,48
67,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,14,14,6708.053126,479.14665185714284,479.14665185714284,23530.26563581861,326,302,14,0,1.8942782999947667,coverage_exhausted,user_exit,0,0,1,128ba46b0513bee9d0a04d7dc98005cf02d9a2eae75813710a904c02202c0a31,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,4642.105383,1187.9919140000006,0.0,0.0,877.9558289999985,17.0,4347.066282,310.5047344285714,6584.006428,1618.8721180000011,0.0,83,0,25,312,2789.105383000001,1560.0,293.0,85.0,425.0,84.0,77.0,385.0,72.0,150.0,750.0,137.0,True,False,True,,,,,127,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.857859998621278,2.9187800013460214,0,50
68,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,15,15,6881.522168,458.7681445333334,458.7681445333334,24997.610842074282,305,282,15,0,1.9427193000010448,coverage_exhausted,user_exit,0,1,12,6a91ba80150e50663d9f5817e1393bfd515409b778fa8b4de24fe4872a570975,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,4702.179217,1605.8373330000006,56.799445000000105,0.0,516.7061729999995,5.0,5970.959935,398.06399566666664,6881.522168,694.4195450000007,364.75421300000016,31,15,25,287,2996.1792170000003,1435.0,271.0,85.0,425.0,82.0,77.0,385.0,76.0,125.0,625.0,113.0,True,False,True,,,,,132,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.00344999920344,3.2536250073462725,0,56
69,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,16,16,6430.28108,401.8925675,401.8925675,24121.40541120159,258,236,16,0,2.1806020000076387,public_max_cleared,user_exit,0,8,8,fd4c9a8ac00c2e1e77d9203e45a5b34493e087d9e368566dd1cffe7d5719682e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,3154.4913129999995,1326.6710340000004,1132.130793,0.0,816.9879399999999,71.0,4827.296225,301.7060140625,4827.296225,0.0,0.0,0,0,16,234,1760.4913129999995,1170.0,224.0,52.0,260.0,52.0,118.0,590.0,108.0,64.0,320.0,64.0,True,True,True,4827.296225,11.0,5.0,1602.9848549999997,108,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.229979997733606,2.062704996933462,0,37
70,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,10,10,6710.634873,671.0634873,671.0634873,22823.174376353094,353,331,10,0,1.3643710000033025,coverage_exhausted,user_exit,0,0,2,7ae58a790cb91bcee398fcb678c0259ae8ee0ce3a38ffe314fe7e220c578d733,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5149.793102,1131.940407,0.0,0.0,428.9013640000006,17.0,5424.125755,542.4125755,6710.634873,1083.5741479999997,663.9088160000001,61,30,25,341,3121.793101999999,1705.0,323.0,35.0,175.0,34.0,56.0,280.0,55.0,250.0,1250.0,234.0,True,False,True,,,,,67,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.263439999311226,1.9648499917821025,0,47
71,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,11,11,7157.504647,650.6822406363636,650.6822406363636,24217.52323515231,380,359,11,0,1.599569199999678,coverage_exhausted,user_exit,0,3,6,6e6ed2c6adec22408a26e2d2e5074d883215f385b9a3b7fd691ba7ddc54778c3,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5365.201741,826.9215459999994,258.9726529999998,0.0,706.4087070000003,23.0,5577.891228,507.08102072727274,7157.504647,1234.3808899999995,264.44037899999967,70,9,25,367,3179.2017410000003,1835.0,351.0,58.0,290.0,57.0,84.0,420.0,78.0,225.0,1125.0,216.0,True,False,True,,,,,93,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,6.865674997243332,1.9771000006585382,0,46
72,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,12,12,6924.219791,577.0183159166667,577.0183159166667,25406.098947777027,301,278,12,0,1.5078802999923937,coverage_exhausted,user_exit,0,2,5,2b528ba84931585b13c8f884dac0a67aca002d1a7b28edaedc6162ea116ce75c,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5118.926776,652.3446989999992,328.52644199999986,0.0,824.4218740000007,11.0,3772.190971,314.34924758333335,6924.219791,3031.348487,2748.348487,111,96,25,288,3409.9267760000007,1440.0,269.0,42.0,210.0,42.0,46.0,230.0,45.0,200.0,1000.0,182.0,True,False,True,,,,,79,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.120444996166043,2.6969449965690724,0,48
73,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,13,13,7263.669683,558.7438217692307,558.7438217692307,26263.348440816193,327,305,15,2,1.8827786000038031,coverage_exhausted,user_exit,1,3,9,3d2eab28f1c82bb01329dc2cba12c0e8484d5da103e44951d00c77a5d01335da,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5222.448793999999,1156.5733140000002,231.5405169999999,84.00792999999976,569.0991280000012,23.0,6006.329642,462.02535707692306,7263.669683,904.6950619999998,451.74814100000003,38,14,25,309,3384.448793999999,1545.0,293.0,85.0,425.0,84.0,49.0,245.0,45.0,175.0,875.0,164.0,True,False,True,,,,,131,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,14.039300006697886,2.324060001410544,0,53
74,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,14,14,6900.717795,492.9084139285714,492.9084139285714,25333.58899164456,297,279,14,0,1.7127553000027547,coverage_exhausted,user_exit,0,0,3,f0ae7c5930a454227f0342c882092662e9a45158a53397c732e558cfb23dfd0f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,4730.136531999999,1351.3808769999985,0.0,0.0,819.2003860000025,47.0,5110.342483,365.0244630714286,6900.717795,1302.0144839999984,439.6911249999994,51,18,25,283,3048.1365319999986,1415.0,267.0,46.0,230.0,41.0,87.0,435.0,81.0,150.0,750.0,145.0,True,False,True,,,,,88,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.819320004200561,2.27193999744486,0,53
75,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,15,15,7304.420827,486.9613884666667,486.9613884666667,27612.10414417174,289,262,15,0,2.007072300009895,coverage_exhausted,user_exit,0,3,3,9fef81b7bb15a4df3ddb2939423d6755d7866a27767d75edfba36845921ac1bb,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5017.748672,1417.2083449999996,171.8546779999997,0.0,697.6091320000012,11.0,5175.405079,345.02700526666666,7304.420827,1676.342603,1652.342603,39,35,25,269,3421.7486719999997,1345.0,251.0,85.0,425.0,85.0,59.0,295.0,58.0,125.0,625.0,108.0,True,False,True,,,,,135,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.112420000019478,3.676079993601887,0,57
76,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,16,16,6132.0638,383.2539875,383.2539875,23535.31901670621,227,210,16,0,1.676055500007351,public_max_cleared,user_exit,0,1,6,dd7b17fc9bb0f08eb522b7666940388066931ff6db475acbb1ea137dfaecf25e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,3359.1891729999998,1504.7896210000004,112.9289690000005,0.0,1155.1560369999993,29.0,5392.38273,337.023920625,5392.38273,0.0,0.0,0,0,19,213,2092.1891729999998,1065.0,202.0,65.0,325.0,58.0,76.0,380.0,72.0,72.0,360.0,72.0,True,True,True,5392.38273,13.0,3.0,739.6810699999996,111,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,13.598155002546264,2.9696549972868516,0,44
77,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,10,10,7298.934284,729.8934284,729.8934284,26364.671433484007,333,311,10,0,1.206855500000529,coverage_exhausted,user_exit,0,2,7,3ac3cca06dbc0cfd6a6757ee5c18915b720362b12c6e63181130ebcdbcdb5c28,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5449.535417,917.7711829999994,331.7398869999997,0.0,599.8877970000005,11.0,4141.842292,414.1842292,7298.934284,2995.554038,2700.554038,127,110,25,322,3536.535417,1610.0,303.0,30.0,150.0,30.0,42.0,210.0,42.0,250.0,1250.0,231.0,True,False,True,,,,,61,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.860680006589975,2.291339991643327,0,44
78,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,11,11,7006.468984,636.9517258181818,636.9517258181818,24277.344914815054,353,331,11,0,1.362606800001231,coverage_exhausted,user_exit,0,0,6,4cb8bc5d04236a3ddbd26251cc2ef083fe37b6a5fa30d3af0180846df6f7e3ec,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5081.402703,984.1863979999996,0.0,0.0,940.8798830000006,11.0,3763.725341,342.1568491818182,6591.737435,2472.734006,0.0,126,0,25,342,3048.4027029999997,1710.0,323.0,56.0,280.0,55.0,61.0,305.0,58.0,225.0,1125.0,210.0,True,False,True,,,,,89,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.188100000959821,2.0693499987828545,0,46
79,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,12,12,7414.896634,617.9080528333333,617.9080528333333,26904.483182474243,333,309,12,0,1.8229729000013322,coverage_exhausted,user_exit,0,7,10,4d8a801246adf92299ab1b4f2ee1c0aa9ec960d3a6a2643ec6f60147f95d46b4,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5215.8847080000005,641.4170469999995,971.2912219999998,0.0,586.303657,17.0,5385.842621,448.82021841666665,7414.896634,1613.049701,1265.7717359999997,79,56,25,316,3337.8847080000005,1580.0,298.0,32.0,160.0,31.0,84.0,420.0,83.0,200.0,1000.0,184.0,True,False,True,,,,,73,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.601030001475007,1.4950200042221693,0,47
80,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,13,13,7038.931743,541.456287923077,541.456287923077,25744.658720719977,308,285,13,0,1.2916422999987844,coverage_exhausted,user_exit,0,3,5,71516de9db25485b2eeac1bb6db6e67ef3e5bb66c1eef914d22dcd894aadd2d2,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,5389.875217,684.7543650000005,150.7791299999999,0.0,813.5230309999998,11.0,6256.402271,481.26171315384613,7038.931743,647.4894020000002,550.507259,24,14,25,296,3632.875217,1480.0,277.0,72.0,360.0,67.0,49.0,245.0,47.0,175.0,875.0,163.0,True,False,True,,,,,110,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.186479999334544,2.819920009642373,0,47
81,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,14,14,7177.146498,512.6533212857142,512.6533212857142,26670.732487754936,300,273,14,0,1.9866134999901988,coverage_exhausted,user_exit,0,3,8,68bfc4ceb8f6eaaec812f7fa089dac75e1db70cb098b1e2138ffc83acda904eb,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,4798.712222000001,1247.7190299999993,568.1665920000005,0.0,562.5486539999999,29.0,5769.91347,412.13667642857143,6582.172696,653.2422419999994,0.0,30,0,25,281,3130.712222,1405.0,263.0,43.0,215.0,42.0,88.0,440.0,80.0,150.0,750.0,141.0,True,False,True,,,,,90,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.299739995796697,1.9669500019517714,0,54
82,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,15,15,7307.974674,487.1983116,487.1983116,26934.873381616613,312,286,15,0,1.948050000006333,coverage_exhausted,user_exit,0,2,14,8ded1166b03884c1b2b6da0abebd7667606b41e6233ede9fe3601c266efe5136,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,4956.354383,1080.4834980000005,43.81468199999995,0.0,1227.322111,5.0,5782.696126,385.51307506666666,7188.20017,1221.5687090000001,0.0,45,0,25,296,3198.354383,1480.0,278.0,50.0,250.0,45.0,121.0,605.0,110.0,125.0,625.0,123.0,True,False,True,,,,,96,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.16109999222681,1.9967349937360264,0,53
83,development,native_strict_mixed_N_stratified,R12,FULL_CLEAR,,16,16,6843.056507,427.6910316875,427.6910316875,24495.282556706818,315,289,16,0,2.302237399999285,public_max_cleared,user_exit,0,1,11,a499e0a00572457d0a38b49480dca37f46567a0bbe3946000eb021bd2666462a,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,7e4d4cd5753b4d4d35ec2db87ad29a2f9624300c2c7ad910c28a48815777fb67,0,core,4266.490139,1894.0886890000002,48.45093199999974,0.0,634.0267470000002,5.0,6368.304452,398.01902825,6368.304452,0.0,0.0,0,0,21,293,2522.490139,1465.0,279.0,92.0,460.0,89.0,118.0,590.0,107.0,83.0,415.0,83.0,True,True,True,6368.304452,14.0,2.0,474.7520549999999,145,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.362905005196808,3.1392199976835395,0,52
