id,cohort,family,total,comparison,delta_s_per_source,delta_percent,delta_total_s,baseline_s_per_source,valid
244,evaluation,strict_mixed_stratified,14,R12-R0,-199.76506499999994,-28.90487319626186,-2796.71091,691.1120614285713,True
244,evaluation,strict_mixed_stratified,14,R12-R1,-199.76506499999994,-28.90487319626186,-2796.71091,691.1120614285713,True
244,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,491.3469964285714,True
245,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,596.1636410666667,True
245,evaluation,strict_mixed_stratified,15,R2-R0,-166.12370013333344,-27.865453155798285,-2491.8555020000013,596.1636410666667,True
245,evaluation,strict_mixed_stratified,15,R12-R0,-166.12370013333344,-27.865453155798285,-2491.8555020000013,596.1636410666667,True
245,evaluation,strict_mixed_stratified,15,R12-R1,-166.12370013333344,-27.865453155798285,-2491.8555020000013,596.1636410666667,True
245,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,430.0399409333333,True
246,evaluation,strict_mixed_stratified,16,R1-R0,-10.977691812499984,-2.535076094721672,-175.64306899999974,433.0320433125,True
246,evaluation,strict_mixed_stratified,16,R2-R0,-55.71095399999996,-12.865319059032275,-891.3752639999993,433.0320433125,True
246,evaluation,strict_mixed_stratified,16,R12-R0,-70.50180893749996,-16.28096812378892,-1128.0289429999993,433.0320433125,True
246,evaluation,strict_mixed_stratified,16,R12-R1,-59.524117124999975,-14.1034245739793,-952.3858739999996,422.0543515,True
246,evaluation,strict_mixed_stratified,16,R12-R2,-14.7908549375,-3.9199650791981333,-236.653679,377.3210893125,True
247,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,904.4012439,True
247,evaluation,strict_mixed_stratified,10,R2-R0,-260.0077989000001,-28.74916422922891,-2600.0779890000003,904.4012439,True
247,evaluation,strict_mixed_stratified,10,R12-R0,-260.0077989000001,-28.74916422922891,-2600.0779890000003,904.4012439,True
247,evaluation,strict_mixed_stratified,10,R12-R1,-260.0077989000001,-28.74916422922891,-2600.0779890000003,904.4012439,True
247,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,644.3934449999999,True
248,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,806.2887069090909,True
248,evaluation,strict_mixed_stratified,11,R2-R0,-151.03988554545458,-18.73272988337716,-1661.438741,806.2887069090909,True
248,evaluation,strict_mixed_stratified,11,R12-R0,-151.03988554545458,-18.73272988337716,-1661.438741,806.2887069090909,True
248,evaluation,strict_mixed_stratified,11,R12-R1,-151.03988554545458,-18.73272988337716,-1661.438741,806.2887069090909,True
248,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,655.2488213636364,True
249,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,735.3440994166667,True
249,evaluation,strict_mixed_stratified,12,R2-R0,-161.3309624166667,-21.93951954529141,-1935.9715490000008,735.3440994166667,True
249,evaluation,strict_mixed_stratified,12,R12-R0,-161.3309624166667,-21.93951954529141,-1935.9715490000008,735.3440994166667,True
249,evaluation,strict_mixed_stratified,12,R12-R1,-161.3309624166667,-21.93951954529141,-1935.9715490000008,735.3440994166667,True
249,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,574.013137,True
250,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,678.933766923077,True
250,evaluation,strict_mixed_stratified,13,R2-R0,-153.92468630769235,-22.671532011918917,-2001.0209219999997,678.933766923077,True
250,evaluation,strict_mixed_stratified,13,R12-R0,-153.92468630769235,-22.671532011918917,-2001.0209219999997,678.933766923077,True
250,evaluation,strict_mixed_stratified,13,R12-R1,-153.92468630769235,-22.671532011918917,-2001.0209219999997,678.933766923077,True
250,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,525.0090806153846,True
251,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,665.0102485,True
251,evaluation,strict_mixed_stratified,14,R2-R0,-142.15816485714288,-21.376838203290166,-1990.2143080000005,665.0102485,True
251,evaluation,strict_mixed_stratified,14,R12-R0,-142.15816485714288,-21.376838203290166,-1990.2143080000005,665.0102485,True
251,evaluation,strict_mixed_stratified,14,R12-R1,-142.15816485714288,-21.376838203290166,-1990.2143080000005,665.0102485,True
251,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,522.8520836428571,True
252,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,577.6145688666667,True
252,evaluation,strict_mixed_stratified,15,R2-R0,-118.08155113333333,-20.442966209287327,-1771.2232669999994,577.6145688666667,True
252,evaluation,strict_mixed_stratified,15,R12-R0,-118.08155113333333,-20.442966209287327,-1771.2232669999994,577.6145688666667,True
252,evaluation,strict_mixed_stratified,15,R12-R1,-118.08155113333333,-20.442966209287327,-1771.2232669999994,577.6145688666667,True
252,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,459.53301773333334,True
253,evaluation,strict_mixed_stratified,16,R1-R0,-7.160347062500023,-1.5890327271208131,-114.56555300000036,450.6104210625,True
253,evaluation,strict_mixed_stratified,16,R2-R0,11.345900687499977,2.5178957603215957,181.53441099999964,450.6104210625,True
253,evaluation,strict_mixed_stratified,16,R12-R0,2.966020749999984,0.6582228486874242,47.45633199999975,450.6104210625,True
253,evaluation,strict_mixed_stratified,16,R12-R1,10.126367812500007,2.2835418023856295,162.0218850000001,443.450074,True
253,evaluation,strict_mixed_stratified,16,R12-R2,-8.379879937499993,-1.8139983247236497,-134.0780789999999,461.95632175,True
254,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,936.112563,True
254,evaluation,strict_mixed_stratified,10,R2-R0,-192.60521089999997,-20.575005454766018,-1926.0521090000002,936.112563,True
254,evaluation,strict_mixed_stratified,10,R12-R0,-192.60521089999997,-20.575005454766018,-1926.0521090000002,936.112563,True
254,evaluation,strict_mixed_stratified,10,R12-R1,-192.60521089999997,-20.575005454766018,-1926.0521090000002,936.112563,True
254,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,743.5073521,True
255,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,810.2125880909091,True
255,evaluation,strict_mixed_stratified,11,R2-R0,-189.49093490909092,-23.3878043484347,-2084.4002840000003,810.2125880909091,True
255,evaluation,strict_mixed_stratified,11,R12-R0,-189.49093490909092,-23.3878043484347,-2084.4002840000003,810.2125880909091,True
255,evaluation,strict_mixed_stratified,11,R12-R1,-189.49093490909092,-23.3878043484347,-2084.4002840000003,810.2125880909091,True
255,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,620.7216531818182,True
256,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,771.9553304166667,True
256,evaluation,strict_mixed_stratified,12,R2-R0,-166.23086308333336,-21.533741206710683,-1994.7703570000012,771.9553304166667,True
256,evaluation,strict_mixed_stratified,12,R12-R0,-166.23086308333336,-21.533741206710683,-1994.7703570000012,771.9553304166667,True
256,evaluation,strict_mixed_stratified,12,R12-R1,-166.23086308333336,-21.533741206710683,-1994.7703570000012,771.9553304166667,True
256,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,605.7244673333333,True
257,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,684.5065474615385,True
257,evaluation,strict_mixed_stratified,13,R2-R0,-189.70676169230774,-27.71438233802535,-2466.1879020000006,684.5065474615385,True
257,evaluation,strict_mixed_stratified,13,R12-R0,-189.70676169230774,-27.71438233802535,-2466.1879020000006,684.5065474615385,True
257,evaluation,strict_mixed_stratified,13,R12-R1,-189.70676169230774,-27.71438233802535,-2466.1879020000006,684.5065474615385,True
257,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,494.79978576923077,True
258,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,614.3983783571429,True
258,evaluation,strict_mixed_stratified,14,R2-R0,-157.75590585714286,-25.676484739261653,-2208.582682,614.3983783571429,True
258,evaluation,strict_mixed_stratified,14,R12-R0,-157.75590585714286,-25.676484739261653,-2208.582682,614.3983783571429,True
258,evaluation,strict_mixed_stratified,14,R12-R1,-157.75590585714286,-25.676484739261653,-2208.582682,614.3983783571429,True
258,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,456.6424725,True
259,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,600.1622095333333,True
259,evaluation,strict_mixed_stratified,15,R2-R0,-168.56330379999997,-28.086290859777613,-2528.449557,600.1622095333333,True
259,evaluation,strict_mixed_stratified,15,R12-R0,-168.56330379999997,-28.086290859777613,-2528.449557,600.1622095333333,True
259,evaluation,strict_mixed_stratified,15,R12-R1,-168.56330379999997,-28.086290859777613,-2528.449557,600.1622095333333,True
259,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,431.59890573333337,True
260,evaluation,strict_mixed_stratified,16,R1-R0,-50.17564862500001,-11.85589120912817,-802.8103780000001,423.2127955625,True
260,evaluation,strict_mixed_stratified,16,R2-R0,-59.44912906249999,-14.047101053143976,-951.1860649999999,423.2127955625,True
260,evaluation,strict_mixed_stratified,16,R12-R0,-90.62962118749999,-21.414669437638928,-1450.0739389999999,423.2127955625,True
260,evaluation,strict_mixed_stratified,16,R12-R1,-40.453972562499985,-10.844489052796073,-647.2635609999998,373.0371469375,True
260,evaluation,strict_mixed_stratified,16,R12-R2,-31.180492125,-8.57163455190762,-498.887874,363.7636665,True
261,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,921.4634140000001,True
261,evaluation,strict_mixed_stratified,10,R2-R0,-211.70428030000005,-22.974789566631678,-2117.0428030000003,921.4634140000001,True
261,evaluation,strict_mixed_stratified,10,R12-R0,-211.70428030000005,-22.974789566631678,-2117.0428030000003,921.4634140000001,True
261,evaluation,strict_mixed_stratified,10,R12-R1,-211.70428030000005,-22.974789566631678,-2117.0428030000003,921.4634140000001,True
261,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,709.7591337,True
262,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,823.3595925454546,True
262,evaluation,strict_mixed_stratified,11,R2-R0,-190.25656345454547,-23.10734764944663,-2092.8221980000008,823.3595925454546,True
262,evaluation,strict_mixed_stratified,11,R12-R0,-190.25656345454547,-23.10734764944663,-2092.8221980000008,823.3595925454546,True
262,evaluation,strict_mixed_stratified,11,R12-R1,-190.25656345454547,-23.10734764944663,-2092.8221980000008,823.3595925454546,True
262,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,633.1030290909091,True
263,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,704.5795388333332,True
263,evaluation,strict_mixed_stratified,12,R2-R0,-123.93400933333328,-17.589782629587486,-1487.2081119999993,704.5795388333332,True
263,evaluation,strict_mixed_stratified,12,R12-R0,-123.93400933333328,-17.589782629587486,-1487.2081119999993,704.5795388333332,True
263,evaluation,strict_mixed_stratified,12,R12-R1,-123.93400933333328,-17.589782629587486,-1487.2081119999993,704.5795388333332,True
263,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,580.6455295,True
264,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,668.5799243076924,True
264,evaluation,strict_mixed_stratified,13,R2-R0,-165.49311053846162,-24.752928486422626,-2151.4104370000005,668.5799243076924,True
264,evaluation,strict_mixed_stratified,13,R12-R0,-165.49311053846162,-24.752928486422626,-2151.4104370000005,668.5799243076924,True
264,evaluation,strict_mixed_stratified,13,R12-R1,-165.49311053846162,-24.752928486422626,-2151.4104370000005,668.5799243076924,True
264,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,503.0868137692308,True
265,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,655.9349132142858,True
265,evaluation,strict_mixed_stratified,14,R2-R0,-106.45367850000002,-16.229305126989473,-1490.3514990000003,655.9349132142858,True
265,evaluation,strict_mixed_stratified,14,R12-R0,-106.45367850000002,-16.229305126989473,-1490.3514990000003,655.9349132142858,True
265,evaluation,strict_mixed_stratified,14,R12-R1,-106.45367850000002,-16.229305126989473,-1490.3514990000003,655.9349132142858,True
265,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,549.4812347142857,True
266,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,570.1079936666666,True
266,evaluation,strict_mixed_stratified,15,R2-R0,-153.01431479999997,-26.83953154487167,-2295.2147219999997,570.1079936666666,True
266,evaluation,strict_mixed_stratified,15,R12-R0,-153.01431479999997,-26.83953154487167,-2295.2147219999997,570.1079936666666,True
266,evaluation,strict_mixed_stratified,15,R12-R1,-153.01431479999997,-26.83953154487167,-2295.2147219999997,570.1079936666666,True
266,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,417.09367886666666,True
267,evaluation,strict_mixed_stratified,16,R1-R0,-82.16134250000005,-14.366227540590904,-1314.5814800000007,571.9061755625,True
267,evaluation,strict_mixed_stratified,16,R2-R0,-122.84133381250001,-21.479280878839795,-1965.4613410000002,571.9061755625,True
267,evaluation,strict_mixed_stratified,16,R12-R0,-174.56172650000002,-30.522790967995633,-2792.9876240000003,571.9061755625,True
267,evaluation,strict_mixed_stratified,16,R12-R1,-92.40038399999997,-18.867046217148772,-1478.4061439999996,489.7448330625,True
267,evaluation,strict_mixed_stratified,16,R12-R2,-51.72039268750001,-11.517355152085896,-827.5262830000001,449.06484175,True
268,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,925.5628506999999,True
268,evaluation,strict_mixed_stratified,10,R2-R0,-208.9769485999999,-22.57836390494188,-2089.7694859999992,925.5628506999999,True
268,evaluation,strict_mixed_stratified,10,R12-R0,-208.9769485999999,-22.57836390494188,-2089.7694859999992,925.5628506999999,True
268,evaluation,strict_mixed_stratified,10,R12-R1,-208.9769485999999,-22.57836390494188,-2089.7694859999992,925.5628506999999,True
268,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,716.5859021,True
269,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,758.6262612727273,True
269,evaluation,strict_mixed_stratified,11,R2-R0,-137.37197536363647,-18.107991032787492,-1511.0917290000007,758.6262612727273,True
269,evaluation,strict_mixed_stratified,11,R12-R0,-137.37197536363647,-18.107991032787492,-1511.0917290000007,758.6262612727273,True
269,evaluation,strict_mixed_stratified,11,R12-R1,-137.37197536363647,-18.107991032787492,-1511.0917290000007,758.6262612727273,True
269,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,621.2542859090909,True
270,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,753.9852306666667,True
270,evaluation,strict_mixed_stratified,12,R2-R0,-179.44919558333333,-23.80009425710714,-2153.3903469999996,753.9852306666667,True
270,evaluation,strict_mixed_stratified,12,R12-R0,-179.44919558333333,-23.80009425710714,-2153.3903469999996,753.9852306666667,True
270,evaluation,strict_mixed_stratified,12,R12-R1,-179.44919558333333,-23.80009425710714,-2153.3903469999996,753.9852306666667,True
270,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,574.5360350833333,True
271,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,694.5771596923078,True
271,evaluation,strict_mixed_stratified,13,R2-R0,-139.0878784615386,-20.02482755453022,-1808.142420000001,694.5771596923078,True
271,evaluation,strict_mixed_stratified,13,R12-R0,-139.0878784615386,-20.02482755453022,-1808.142420000001,694.5771596923078,True
271,evaluation,strict_mixed_stratified,13,R12-R1,-139.0878784615386,-20.02482755453022,-1808.142420000001,694.5771596923078,True
271,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,555.4892812307692,True
272,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,623.036759,True
272,evaluation,strict_mixed_stratified,14,R2-R0,-105.3688494999999,-16.91214009091876,-1475.163893,623.036759,True
272,evaluation,strict_mixed_stratified,14,R12-R0,-105.3688494999999,-16.91214009091876,-1475.163893,623.036759,True
272,evaluation,strict_mixed_stratified,14,R12-R1,-105.3688494999999,-16.91214009091876,-1475.163893,623.036759,True
272,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,517.6679095000001,True
273,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,637.0288137333333,True
273,evaluation,strict_mixed_stratified,15,R2-R0,-82.18337213333325,-12.901044719106856,-1232.7505819999988,637.0288137333333,True
273,evaluation,strict_mixed_stratified,15,R12-R0,-82.18337213333325,-12.901044719106856,-1232.7505819999988,637.0288137333333,True
273,evaluation,strict_mixed_stratified,15,R12-R1,-82.18337213333325,-12.901044719106856,-1232.7505819999988,637.0288137333333,True
273,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,554.8454416000001,True
274,evaluation,strict_mixed_stratified,16,R1-R0,-58.3669651875,-10.717070633272279,-933.871443,544.6167818125,True
274,evaluation,strict_mixed_stratified,16,R2-R0,-106.69915249999997,-19.59160203343389,-1707.1864399999995,544.6167818125,True
274,evaluation,strict_mixed_stratified,16,R12-R0,-110.62903912500002,-20.31318953426728,-1770.0646260000003,544.6167818125,True
274,evaluation,strict_mixed_stratified,16,R12-R1,-52.26207393750002,-10.747988410616713,-836.1931830000003,486.249816625,True
274,evaluation,strict_mixed_stratified,16,R12-R2,-3.9298866250000515,-0.8974031557417996,-62.878186000000824,437.9176293125,True
275,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,900.7064525,True
275,evaluation,strict_mixed_stratified,10,R2-R0,-204.43252339999992,-22.696908946591556,-2044.325234,900.7064525,True
275,evaluation,strict_mixed_stratified,10,R12-R0,-204.43252339999992,-22.696908946591556,-2044.325234,900.7064525,True
275,evaluation,strict_mixed_stratified,10,R12-R1,-204.43252339999992,-22.696908946591556,-2044.325234,900.7064525,True
275,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,696.2739291,True
276,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,785.1362244545454,True
276,evaluation,strict_mixed_stratified,11,R2-R0,-190.80530963636363,-24.302191606166314,-2098.8584060000003,785.1362244545454,True
276,evaluation,strict_mixed_stratified,11,R12-R0,-190.80530963636363,-24.302191606166314,-2098.8584060000003,785.1362244545454,True
276,evaluation,strict_mixed_stratified,11,R12-R1,-190.80530963636363,-24.302191606166314,-2098.8584060000003,785.1362244545454,True
276,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,594.3309148181818,True
277,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,757.6968493333334,True
277,evaluation,strict_mixed_stratified,12,R2-R0,-71.6789520000001,-9.460109549494298,-860.1474240000007,757.6968493333334,True
277,evaluation,strict_mixed_stratified,12,R12-R0,-71.6789520000001,-9.460109549494298,-860.1474240000007,757.6968493333334,True
277,evaluation,strict_mixed_stratified,12,R12-R1,-71.6789520000001,-9.460109549494298,-860.1474240000007,757.6968493333334,True
277,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,686.0178973333333,True
278,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,631.4856082307692,True
278,evaluation,strict_mixed_stratified,13,R2-R0,-128.22968984615386,-20.306035193013262,-1666.985968,631.4856082307692,True
278,evaluation,strict_mixed_stratified,13,R12-R0,-128.22968984615386,-20.306035193013262,-1666.985968,631.4856082307692,True
278,evaluation,strict_mixed_stratified,13,R12-R1,-128.22968984615386,-20.306035193013262,-1666.985968,631.4856082307692,True
278,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,503.25591838461537,True
279,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,656.4399299285715,True
279,evaluation,strict_mixed_stratified,14,R2-R0,-169.51916371428575,-25.82401770299553,-2373.2682920000007,656.4399299285715,True
279,evaluation,strict_mixed_stratified,14,R12-R0,-169.51916371428575,-25.82401770299553,-2373.2682920000007,656.4399299285715,True
279,evaluation,strict_mixed_stratified,14,R12-R1,-169.51916371428575,-25.82401770299553,-2373.2682920000007,656.4399299285715,True
279,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,486.9207662142857,True
280,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,574.7191696000001,True
280,evaluation,strict_mixed_stratified,15,R2-R0,-114.22935426666675,-19.875681951964374,-1713.4403140000004,574.7191696000001,True
280,evaluation,strict_mixed_stratified,15,R12-R0,-114.22935426666675,-19.875681951964374,-1713.4403140000004,574.7191696000001,True
280,evaluation,strict_mixed_stratified,15,R12-R1,-114.22935426666675,-19.875681951964374,-1713.4403140000004,574.7191696000001,True
280,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,460.48981533333335,True
281,evaluation,strict_mixed_stratified,16,R1-R0,-13.242137249999985,-2.8111532723592934,-211.87419599999976,471.057106,True
281,evaluation,strict_mixed_stratified,16,R2-R0,-37.88729374999997,-8.043036240705808,-606.1966999999995,471.057106,True
281,evaluation,strict_mixed_stratified,16,R12-R0,-67.941874375,-14.423277668376793,-1087.06999,471.057106,True
281,evaluation,strict_mixed_stratified,16,R12-R1,-54.69973712500001,-11.948001017605437,-875.1957940000002,457.81496875,True
281,evaluation,strict_mixed_stratified,16,R12-R2,-30.05458062500003,-6.9382906599350695,-480.87329000000045,433.16981225,True
282,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,955.8896133000001,True
282,evaluation,strict_mixed_stratified,10,R2-R0,-254.88427430000002,-26.66461385850483,-2548.842743,955.8896133000001,True
282,evaluation,strict_mixed_stratified,10,R12-R0,-254.88427430000002,-26.66461385850483,-2548.842743,955.8896133000001,True
282,evaluation,strict_mixed_stratified,10,R12-R1,-254.88427430000002,-26.66461385850483,-2548.842743,955.8896133000001,True
282,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,701.005339,True
283,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,830.2587067272726,True
283,evaluation,strict_mixed_stratified,11,R2-R0,-202.0617748181818,-24.337206364829612,-2222.679523,830.2587067272726,True
283,evaluation,strict_mixed_stratified,11,R12-R0,-202.0617748181818,-24.337206364829612,-2222.679523,830.2587067272726,True
283,evaluation,strict_mixed_stratified,11,R12-R1,-202.0617748181818,-24.337206364829612,-2222.679523,830.2587067272726,True
283,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,628.1969319090908,True
284,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,713.2251875000001,True
284,evaluation,strict_mixed_stratified,12,R2-R0,-156.41568583333333,-21.930757434633268,-1876.98823,713.2251875000001,True
284,evaluation,strict_mixed_stratified,12,R12-R0,-156.41568583333333,-21.930757434633268,-1876.98823,713.2251875000001,True
284,evaluation,strict_mixed_stratified,12,R12-R1,-156.41568583333333,-21.930757434633268,-1876.98823,713.2251875000001,True
284,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,556.8095016666667,True
285,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,721.9771343076924,True
285,evaluation,strict_mixed_stratified,13,R2-R0,-172.53266653846163,-23.897248034579945,-2242.9246650000005,721.9771343076924,True
285,evaluation,strict_mixed_stratified,13,R12-R0,-172.53266653846163,-23.897248034579945,-2242.9246650000005,721.9771343076924,True
285,evaluation,strict_mixed_stratified,13,R12-R1,-172.53266653846163,-23.897248034579945,-2242.9246650000005,721.9771343076924,True
285,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,549.4444677692308,True
286,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,612.6652051428572,True
286,evaluation,strict_mixed_stratified,14,R2-R0,-120.72788935714289,-19.705360830633815,-1690.1904510000004,612.6652051428572,True
286,evaluation,strict_mixed_stratified,14,R12-R0,-120.72788935714289,-19.705360830633815,-1690.1904510000004,612.6652051428572,True
286,evaluation,strict_mixed_stratified,14,R12-R1,-120.72788935714289,-19.705360830633815,-1690.1904510000004,612.6652051428572,True
286,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,491.9373157857143,True
287,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,617.9517527333334,True
287,evaluation,strict_mixed_stratified,15,R2-R0,-109.9678548,-17.795540560179425,-1649.5178219999998,617.9517527333334,True
287,evaluation,strict_mixed_stratified,15,R12-R0,-109.9678548,-17.795540560179425,-1649.5178219999998,617.9517527333334,True
287,evaluation,strict_mixed_stratified,15,R12-R1,-109.9678548,-17.795540560179425,-1649.5178219999998,617.9517527333334,True
287,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,507.98389793333337,True
288,evaluation,strict_mixed_stratified,16,R1-R0,-31.971774187500017,-11.264089248399545,-511.5483870000003,283.838075875,True
288,evaluation,strict_mixed_stratified,16,R2-R0,58.335717687499994,20.552463762187624,933.3714829999999,283.838075875,True
288,evaluation,strict_mixed_stratified,16,R12-R0,50.90182868749997,17.933403941871678,814.4292589999995,283.838075875,True
288,evaluation,strict_mixed_stratified,16,R12-R1,82.87360287499999,32.90380742471233,1325.9776459999998,251.8663016875,True
288,evaluation,strict_mixed_stratified,16,R12-R2,-7.433889000000022,-2.172547734472301,-118.94222400000035,342.1737935625,True
289,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,932.099688,True
289,evaluation,strict_mixed_stratified,10,R2-R0,-249.23920769999995,-26.73954416128932,-2492.3920770000004,932.099688,True
289,evaluation,strict_mixed_stratified,10,R12-R0,-249.23920769999995,-26.73954416128932,-2492.3920770000004,932.099688,True
289,evaluation,strict_mixed_stratified,10,R12-R1,-249.23920769999995,-26.73954416128932,-2492.3920770000004,932.099688,True
289,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,682.8604803000001,True
290,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,805.2895361818181,True
290,evaluation,strict_mixed_stratified,11,R2-R0,-166.51800463636357,-20.678029100674564,-1831.6980509999994,805.2895361818181,True
290,evaluation,strict_mixed_stratified,11,R12-R0,-166.51800463636357,-20.678029100674564,-1831.6980509999994,805.2895361818181,True
290,evaluation,strict_mixed_stratified,11,R12-R1,-166.51800463636357,-20.678029100674564,-1831.6980509999994,805.2895361818181,True
290,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,638.7715315454545,True
291,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,773.9964486666667,True
291,evaluation,strict_mixed_stratified,12,R2-R0,-222.2863296666667,-28.719295811962784,-2667.4359559999994,773.9964486666667,True
291,evaluation,strict_mixed_stratified,12,R12-R0,-222.2863296666667,-28.719295811962784,-2667.4359559999994,773.9964486666667,True
291,evaluation,strict_mixed_stratified,12,R12-R1,-222.2863296666667,-28.719295811962784,-2667.4359559999994,773.9964486666667,True
291,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,551.710119,True
292,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,650.9720626153846,True
292,evaluation,strict_mixed_stratified,13,R2-R0,-114.72694323076928,-17.623942688083325,-1491.4502619999994,650.9720626153846,True
292,evaluation,strict_mixed_stratified,13,R12-R0,-114.72694323076928,-17.623942688083325,-1491.4502619999994,650.9720626153846,True
292,evaluation,strict_mixed_stratified,13,R12-R1,-114.72694323076928,-17.623942688083325,-1491.4502619999994,650.9720626153846,True
292,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,536.2451193846154,True
