id,cohort,family,variant,run_status,error,total,cleared,virtual_time_s,mean_time_per_source,original_time_per_cleared,distance,detect_count,switch_count,clear_attempts,failed_clears,runtime_s,completion_reason,engine_end_reason,fallback_count,diagnostic_count,directional_count,scene_hash,source_hash,config_hash,remaining_tracks,transport,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,first_source_first_seen_s,last_source_first_seen_s,last_source_first_seen_per_source_s,final_discovery_measure_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,post_last_seen_discovery_measures,post_all_cleared_discovery_measures,discovery_nodes,discovery_measures,discovery_travel_s,discovery_measure_s,discovery_switch_s,known_actual_count,known_actual_measure_s,known_actual_switch_s,unseen_actual_count,unseen_actual_measure_s,unseen_actual_switch_s,absent_channel_count,absent_channel_measure_s,absent_channel_switch_s,audit_passed,known16_reached,known16_enabled,known16_time_s,known16_cleared,known16_unresolved,post_known16_s,conservative_set_checks
133,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,15,15,7129.584143,475.3056095333333,475.3056095333333,26857.92073001273,284,263,15,0,2.2873889000038616,coverage_exhausted,user_exit,0,2,4,ec94bae583c1dde12750a7ac305c6aab8e73c916a7fd7b8fa6d0f6505feb3d44,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,4938.477385999999,1332.2999000000011,243.65925100000027,0.0,615.1476059999993,11.0,5925.452686,395.0301790666666,7129.584143,1103.4919010000003,777.5097580000001,36,20,25,267,3352.4773859999996,1335.0,251.0,60.0,300.0,59.0,82.0,410.0,78.0,125.0,625.0,114.0,True,False,True,,,,,107
134,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,16,16,8756.266946,547.266684125,547.266684125,33301.334721391206,341,311,16,0,2.811179700001958,public_max_cleared,user_exit,0,2,9,ab23d020349598850df8aaa11638cc9a1bfba04919ff85bfb9eda790fe51e08e,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,6288.851530000002,1488.5165229999993,53.133554000000004,0.0,925.7653389999983,41.0,5154.951035,322.1844396875,8623.736929,3062.397989000001,0,90,0,33,325,4361.851530000002,1625.0,302.0,110.0,550.0,102.0,83.0,415.0,82.0,132.0,660.0,118.0,True,True,False,5154.951035,12,4,3601.3159109999997,158
134,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,16,16,6005.230667,375.3269166875,375.3269166875,22036.15333174308,256,238,16,0,2.943344300001627,public_max_cleared,user_exit,0,2,9,ab23d020349598850df8aaa11638cc9a1bfba04919ff85bfb9eda790fe51e08e,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,3226.453541000001,1946.4188030000005,53.133554000000004,0.0,779.2247689999982,41.0,5154.951035,322.1844396875,5154.951035,0,0,0,0,16,235,1824.4535410000012,1175.0,227.0,89.0,445.0,88.0,83.0,415.0,82.0,63.0,315.0,57.0,True,True,True,5154.951035,12,4,850.2796319999998,142
134,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,16,16,6458.550303,403.6593939375,403.6593939375,23997.75151891432,266,249,16,0,2.2857456000056118,public_max_cleared,user_exit,0,2,9,ab23d020349598850df8aaa11638cc9a1bfba04919ff85bfb9eda790fe51e08e,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,4246.585213,1254.2774560000003,247.2595739999997,0.0,710.4280599999996,41.0,5895.30093,368.456308125,6287.924632,326.967122,0,15,0,23,249,2765.5852130000003,1245.0,236.0,76.0,380.0,76.0,81.0,405.0,77.0,92.0,460.0,83.0,True,True,False,5895.30093,14,2,563.2493729999997,124
134,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,16,16,6143.907803,383.9942376875,383.9942376875,22864.539024131078,251,236,16,0,2.2113085000019055,public_max_cleared,user_exit,0,2,9,ab23d020349598850df8aaa11638cc9a1bfba04919ff85bfb9eda790fe51e08e,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,3919.6180910000003,1306.0861770000006,227.2613769999998,0.0,690.9421579999993,41.0,5895.30093,368.456308125,5895.30093,0,0,0,0,21,234,2527.6180910000003,1170.0,222.0,73.0,365.0,73.0,81.0,405.0,77.0,80.0,400.0,72.0,True,True,True,5895.30093,14,2,248.60687299999972,121
135,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,10,10,8898.709205,889.8709204999999,889.8709204999999,30468.546021713773,465,430,10,0,1.942957800012664,coverage_exhausted,user_exit,0,0,3,f90360751c69b14ca2a9da436e003b62f1358f6b50a18c9caeaccf405c991897,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,7464.605464999999,1082.817838,0.0,0.0,351.28590200000076,41.0,6614.862883,661.4862883,8898.709205,2128.647208999999,1863.6472089999988,111,90,37,454,4770.605464999999,2270.0,424.0,31.0,155.0,29.0,53.0,265.0,42.0,370.0,1850.0,353.0,True,False,False,,,,,62
135,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,10,10,8898.709205,889.8709204999999,889.8709204999999,30468.546021713773,465,430,10,0,2.017851399999927,coverage_exhausted,user_exit,0,0,3,f90360751c69b14ca2a9da436e003b62f1358f6b50a18c9caeaccf405c991897,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,7464.605464999999,1082.817838,0.0,0.0,351.28590200000076,41.0,6614.862883,661.4862883,8898.709205,2128.647208999999,1863.6472089999988,111,90,37,454,4770.605464999999,2270.0,424.0,31.0,155.0,29.0,53.0,265.0,42.0,370.0,1850.0,353.0,True,False,True,,,,,62
135,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,10,10,6925.570321,692.5570321,692.5570321,23522.851624071624,366,341,10,0,1.7242040999990422,coverage_exhausted,user_exit,0,2,3,f90360751c69b14ca2a9da436e003b62f1358f6b50a18c9caeaccf405c991897,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,5525.484222000001,998.6262409999991,70.97291700000005,0.0,330.48694099999966,41.0,4325.776901,432.57769010000004,6925.570321,1983.260870000001,1697.9627740000005,100,70,25,352,3432.4842220000014,1760.0,333.0,58.0,290.0,50.0,44.0,220.0,42.0,250.0,1250.0,241.0,True,False,False,,,,,92
135,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,10,10,6925.570321,692.5570321,692.5570321,23522.851624071624,366,341,10,0,1.7256197999959113,coverage_exhausted,user_exit,0,2,3,f90360751c69b14ca2a9da436e003b62f1358f6b50a18c9caeaccf405c991897,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,5525.484222000001,998.6262409999991,70.97291700000005,0.0,330.48694099999966,41.0,4325.776901,432.57769010000004,6925.570321,1983.260870000001,1697.9627740000005,100,70,25,352,3432.4842220000014,1760.0,333.0,58.0,290.0,50.0,44.0,220.0,42.0,250.0,1250.0,241.0,True,False,True,,,,,92
136,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,11,11,9262.491782,842.0447074545453,842.0447074545453,32472.45890086623,458,423,11,0,2.3241776999930153,coverage_exhausted,user_exit,0,0,6,058cdc1bd19abf91e78c58b1f17dae6f86302ac19283dd11a80e384fcd446a6a,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,7659.695462999999,1303.6042879999993,0.0,0.0,299.19203100000067,65.0,6795.86197,617.8056336363636,9262.491782,2277.047346999999,2265.047346999999,101,99,37,444,5024.695462999999,2220.0,415.0,25.0,125.0,22.0,86.0,430.0,85.0,333.0,1665.0,308.0,True,False,False,,,,,60
136,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,11,11,9262.491782,842.0447074545453,842.0447074545453,32472.45890086623,458,423,11,0,2.353301299997838,coverage_exhausted,user_exit,0,0,6,058cdc1bd19abf91e78c58b1f17dae6f86302ac19283dd11a80e384fcd446a6a,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,7659.695462999999,1303.6042879999993,0.0,0.0,299.19203100000067,65.0,6795.86197,617.8056336363636,9262.491782,2277.047346999999,2265.047346999999,101,99,37,444,5024.695462999999,2220.0,415.0,25.0,125.0,22.0,86.0,430.0,85.0,333.0,1665.0,308.0,True,False,True,,,,,60
136,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,11,11,6874.634887,624.9668079090909,624.9668079090909,24333.17444593039,329,308,11,0,1.5121317000011913,coverage_exhausted,user_exit,0,0,6,058cdc1bd19abf91e78c58b1f17dae6f86302ac19283dd11a80e384fcd446a6a,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,5373.184702000001,1077.696614999999,0.0,0.0,423.7535699999993,65.0,5877.013469,534.2739517272728,6874.634887,809.0483300000005,797.0483300000005,38,36,25,317,3489.184702000002,1585.0,299.0,24.0,120.0,20.0,68.0,340.0,67.0,225.0,1125.0,212.0,True,False,False,,,,,58
136,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,11,11,6874.634887,624.9668079090909,624.9668079090909,24333.17444593039,329,308,11,0,1.4649480000080075,coverage_exhausted,user_exit,0,0,6,058cdc1bd19abf91e78c58b1f17dae6f86302ac19283dd11a80e384fcd446a6a,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,5373.184702000001,1077.696614999999,0.0,0.0,423.7535699999993,65.0,5877.013469,534.2739517272728,6874.634887,809.0483300000005,797.0483300000005,38,36,25,317,3489.184702000002,1585.0,299.0,24.0,120.0,20.0,68.0,340.0,67.0,225.0,1125.0,212.0,True,False,True,,,,,58
137,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,12,12,9978.345066,831.5287555,831.5287555,33596.7253301591,539,504,12,0,2.17004129999259,coverage_exhausted,user_exit,0,2,9,2207dee8c6eb804ab831b24f4acc149ccc19288975d84b9cdaeb3a9af72a4297,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,8242.736246999997,889.1171640000003,113.73383600000034,0.0,732.7578190000014,11.0,7671.976496,639.3313746666666,9978.345066,1927.2622939999983,1537.2591539999994,71,48,37,525,5122.736246999998,2625.0,495.0,98.0,490.0,98.0,131.0,655.0,130.0,296.0,1480.0,267.0,True,False,False,,,,,136
137,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,12,12,9978.345066,831.5287555,831.5287555,33596.7253301591,539,504,12,0,2.1206396000052337,coverage_exhausted,user_exit,0,2,9,2207dee8c6eb804ab831b24f4acc149ccc19288975d84b9cdaeb3a9af72a4297,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,8242.736246999997,889.1171640000003,113.73383600000034,0.0,732.7578190000014,11.0,7671.976496,639.3313746666666,9978.345066,1927.2622939999983,1537.2591539999994,71,48,37,525,5122.736246999998,2625.0,495.0,98.0,490.0,98.0,131.0,655.0,130.0,296.0,1480.0,267.0,True,False,True,,,,,136
137,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,12,12,7434.032981,619.5027484166667,619.5027484166667,26470.16491896328,351,325,12,0,1.712482099988847,coverage_exhausted,user_exit,0,5,9,2207dee8c6eb804ab831b24f4acc149ccc19288975d84b9cdaeb3a9af72a4297,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,5466.740659,992.6317329999999,496.02803100000074,0.0,478.63255799999973,11.0,5612.308163,467.6923469166666,7434.032981,1596.5087840000006,705.1319910000002,72,32,25,335,3475.740659,1675.0,316.0,74.0,370.0,74.0,61.0,305.0,60.0,200.0,1000.0,182.0,True,False,False,,,,,114
137,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,12,12,7434.032981,619.5027484166667,619.5027484166667,26470.16491896328,351,325,12,0,1.7459951000055298,coverage_exhausted,user_exit,0,5,9,2207dee8c6eb804ab831b24f4acc149ccc19288975d84b9cdaeb3a9af72a4297,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,5466.740659,992.6317329999999,496.02803100000074,0.0,478.63255799999973,11.0,5612.308163,467.6923469166666,7434.032981,1596.5087840000006,705.1319910000002,72,32,25,335,3475.740659,1675.0,316.0,74.0,370.0,74.0,61.0,305.0,60.0,200.0,1000.0,182.0,True,False,True,,,,,114
138,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,13,13,8711.586639,670.1220491538461,670.1220491538461,31772.933197036135,388,352,13,0,2.2800103000045056,coverage_exhausted,user_exit,0,1,8,d0eef244e3a40deabae0824d8f601953414b9a824ab66d372d697aa202ee9993,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,7137.928886999999,1132.5975629999994,25.223748,0.0,415.8364410000007,17.0,6802.948083,523.3036986923078,8711.586639,1828.6385529999989,1454.6385529999989,65,49,37,371,4939.928886999999,1855.0,343.0,39.0,195.0,37.0,73.0,365.0,62.0,259.0,1295.0,244.0,True,False,False,,,,,82
138,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,13,13,8711.586639,670.1220491538461,670.1220491538461,31772.933197036135,388,352,13,0,2.297002999999677,coverage_exhausted,user_exit,0,1,8,d0eef244e3a40deabae0824d8f601953414b9a824ab66d372d697aa202ee9993,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,7137.928886999999,1132.5975629999994,25.223748,0.0,415.8364410000007,17.0,6802.948083,523.3036986923078,8711.586639,1828.6385529999989,1454.6385529999989,65,49,37,371,4939.928886999999,1855.0,343.0,39.0,195.0,37.0,73.0,365.0,62.0,259.0,1295.0,244.0,True,False,True,,,,,82
138,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,13,13,6462.78406,497.1372353846154,497.1372353846154,22268.92031034888,328,304,13,0,2.3146241000067675,coverage_exhausted,user_exit,0,0,8,d0eef244e3a40deabae0824d8f601953414b9a824ab66d372d697aa202ee9993,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,4841.427361999999,1334.4691190000008,0.0,0.0,286.88757899999973,17.0,4736.044431,364.3111100769231,6462.78406,1261.9165869999997,1025.210411,60,42,25,311,2992.4273619999994,1555.0,294.0,57.0,285.0,54.0,79.0,395.0,72.0,175.0,875.0,168.0,True,False,False,,,,,100
138,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,13,13,6462.78406,497.1372353846154,497.1372353846154,22268.92031034888,328,304,13,0,2.2597555999964243,coverage_exhausted,user_exit,0,0,8,d0eef244e3a40deabae0824d8f601953414b9a824ab66d372d697aa202ee9993,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,4841.427361999999,1334.4691190000008,0.0,0.0,286.88757899999973,17.0,4736.044431,364.3111100769231,6462.78406,1261.9165869999997,1025.210411,60,42,25,311,2992.4273619999994,1555.0,294.0,57.0,285.0,54.0,79.0,395.0,72.0,175.0,875.0,168.0,True,False,True,,,,,100
139,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,14,14,9003.196456,643.0854611428571,643.0854611428571,32730.982277360443,403,372,14,0,2.447253600010299,coverage_exhausted,user_exit,0,0,4,101cd28c31b8fcb8d7ae9984843d7d751101718e595a983087126461fe8d318a,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,7235.468857,743.3067570000006,0.0,0.0,1024.4208419999993,23.0,5331.011907,380.7865647857143,9003.196456,3025.7552509999996,536.9748060000002,121,12,37,393,4907.468857,1965.0,363.0,97.0,485.0,92.0,74.0,370.0,72.0,222.0,1110.0,199.0,True,False,False,,,,,135
139,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,14,14,9003.196456,643.0854611428571,643.0854611428571,32730.982277360443,403,372,14,0,2.3625831000099424,coverage_exhausted,user_exit,0,0,4,101cd28c31b8fcb8d7ae9984843d7d751101718e595a983087126461fe8d318a,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,7235.468857,743.3067570000006,0.0,0.0,1024.4208419999993,23.0,5331.011907,380.7865647857143,9003.196456,3025.7552509999996,536.9748060000002,121,12,37,393,4907.468857,1965.0,363.0,97.0,485.0,92.0,74.0,370.0,72.0,222.0,1110.0,199.0,True,False,True,,,,,135
139,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,14,14,6914.640295,493.90287821428575,493.90287821428575,25703.201480331893,289,259,14,0,2.0667475999944145,coverage_exhausted,user_exit,0,0,4,101cd28c31b8fcb8d7ae9984843d7d751101718e595a983087126461fe8d318a,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,4949.976818999999,1016.043169,0.0,0.0,948.6203070000013,23.0,5717.519419,408.3942442142857,6757.525645,702.457648999999,0,31,0,25,273,3332.9768189999986,1365.0,252.0,68.0,340.0,67.0,55.0,275.0,54.0,150.0,750.0,131.0,True,False,False,,,,,112
139,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,14,14,6914.640295,493.90287821428575,493.90287821428575,25703.201480331893,289,259,14,0,2.0171754000039073,coverage_exhausted,user_exit,0,0,4,101cd28c31b8fcb8d7ae9984843d7d751101718e595a983087126461fe8d318a,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,4949.976818999999,1016.043169,0.0,0.0,948.6203070000013,23.0,5717.519419,408.3942442142857,6757.525645,702.457648999999,0,31,0,25,273,3332.9768189999986,1365.0,252.0,68.0,340.0,67.0,55.0,275.0,54.0,150.0,750.0,131.0,True,False,True,,,,,112
140,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,15,15,9170.790896,611.3860597333334,611.3860597333334,31703.954473528112,465,430,15,0,3.3391395000071498,coverage_exhausted,user_exit,0,0,6,06a22631a3d179215ec5d8cf6330585699b7dbda69b286d5b138958bfa2424f0,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,7458.277613000001,1257.0210399999992,0.0,0.0,455.49224300000014,47.0,8845.792921,589.7195280666667,9108.78282,262.98989900000015,0,11,0,37,448,4798.277613000001,2240.0,420.0,110.0,550.0,101.0,153.0,765.0,136.0,185.0,925.0,183.0,True,False,False,,,,,157
140,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,15,15,9170.790896,611.3860597333334,611.3860597333334,31703.954473528112,465,430,15,0,3.343175699992571,coverage_exhausted,user_exit,0,0,6,06a22631a3d179215ec5d8cf6330585699b7dbda69b286d5b138958bfa2424f0,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,7458.277613000001,1257.0210399999992,0.0,0.0,455.49224300000014,47.0,8845.792921,589.7195280666667,9108.78282,262.98989900000015,0,11,0,37,448,4798.277613000001,2240.0,420.0,110.0,550.0,101.0,153.0,765.0,136.0,185.0,925.0,183.0,True,False,True,,,,,157
140,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,15,15,7037.947264,469.1964842666667,469.1964842666667,25899.73632853322,301,278,15,0,2.116928600007668,coverage_exhausted,user_exit,0,0,6,06a22631a3d179215ec5d8cf6330585699b7dbda69b286d5b138958bfa2424f0,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,4855.36106,1260.010087999999,0.0,0.0,922.5761160000012,47.0,6128.965066,408.59767106666663,7037.947264,823.2847920000004,750.3026490000002,26,20,25,285,3163.36106,1425.0,267.0,49.0,245.0,47.0,111.0,555.0,102.0,125.0,625.0,118.0,True,False,False,,,,,95
140,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,15,15,7037.947264,469.1964842666667,469.1964842666667,25899.73632853322,301,278,15,0,2.17315580000286,coverage_exhausted,user_exit,0,0,6,06a22631a3d179215ec5d8cf6330585699b7dbda69b286d5b138958bfa2424f0,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,4855.36106,1260.010087999999,0.0,0.0,922.5761160000012,47.0,6128.965066,408.59767106666663,7037.947264,823.2847920000004,750.3026490000002,26,20,25,285,3163.36106,1425.0,267.0,49.0,245.0,47.0,111.0,555.0,102.0,125.0,625.0,118.0,True,False,True,,,,,95
141,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,16,16,7868.490085,491.7806303125,491.7806303125,29672.45041506135,314,284,16,0,2.286479100002907,public_max_cleared,user_exit,0,0,9,d2dc680b88d76816114c5b172ce069b50120f05677a44da4d5b66e317cd927db,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,6070.987456000001,851.6114900000002,0.0,0.0,945.8911389999997,35.0,3803.07819,237.692386875,7769.244067,3615.886767,0,121,0,34,305,4269.987456000001,1525.0,276.0,93.0,465.0,85.0,76.0,380.0,71.0,136.0,680.0,120.0,True,True,False,3803.07819,11,5,4065.411895,134
141,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,16,16,5323.577952,332.723622,332.723622,20317.889746466026,199,185,16,0,2.4299281999992672,public_max_cleared,user_exit,0,3,9,d2dc680b88d76816114c5b172ce069b50120f05677a44da4d5b66e317cd927db,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,2455.1006890000003,1247.2599219999997,830.5313139999998,0.0,790.6860269999996,35.0,3803.07819,237.692386875,3803.07819,0,0,0,0,15,184,1362.1006890000003,920.0,173.0,49.0,245.0,46.0,76.0,380.0,71.0,59.0,295.0,56.0,True,True,True,3803.07819,11,5,1520.4997619999995,96
141,evaluation,strict_mixed_stratified,R2,FULL_CLEAR,,16,16,6220.471555,388.7794721875,388.7794721875,24247.357774941574,219,196,16,0,2.3924191999976756,public_max_cleared,user_exit,0,0,9,d2dc680b88d76816114c5b172ce069b50120f05677a44da4d5b66e317cd927db,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,ad6f6ac36a2f55f3a95b0c23b8acacf0e55549b599af596fed473e92300394c4,0,core,3797.9445760000003,1597.9253419999995,0.0,0.0,824.6016370000004,35.0,5953.18174,372.07385875,6038.163883,84.98214300000018,0,8,0,21,199,2617.944576,995.0,185.0,23.0,115.0,21.0,92.0,460.0,87.0,84.0,420.0,77.0,True,True,False,5953.18174,15,1,267.2898150000001,75
141,evaluation,strict_mixed_stratified,R12,FULL_CLEAR,,16,16,6142.471902,383.904493875,383.904493875,24072.35950996495,212,188,16,0,2.4849546999903396,public_max_cleared,user_exit,0,0,9,d2dc680b88d76816114c5b172ce069b50120f05677a44da4d5b66e317cd927db,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,8b388593ef2e9bdd4e80ec6a5d13f907c92e148dce5ef7b19a5a8078bffe25e0,0,core,3712.962433,1610.207563,0.0,0.0,819.3019060000004,35.0,5953.18174,372.07385875,5953.18174,0,0,0,0,20,191,2579.9624329999997,955.0,178.0,22.0,110.0,20.0,92.0,460.0,87.0,77.0,385.0,71.0,True,True,True,5953.18174,15,1,189.29016200000024,75
142,evaluation,strict_mixed_stratified,R0,FULL_CLEAR,,10,10,9646.482225,964.6482225,964.6482225,32467.411118983397,523,488,10,0,2.2628800999955274,coverage_exhausted,user_exit,0,0,7,068241df79ad2c0973e4d0117f948ec133235522d988ceeb6180ada5f5575226,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,a83f9b9046a67008b589df491c3fa79e7c9047910fd773dfff7c4327160acf7c,0,core,8301.840033,1034.6229439999975,0.0,0.0,310.019248000002,113.0,7768.551499,776.8551499,9646.482225,1722.786341,1459.7964419999998,81,70,37,508,5283.840033,2540.0,478.0,22.0,110.0,17.0,116.0,580.0,104.0,370.0,1850.0,357.0,True,False,False,,,,,57
142,evaluation,strict_mixed_stratified,R1,FULL_CLEAR,,10,10,9646.482225,964.6482225,964.6482225,32467.411118983397,523,488,10,0,2.248810000004596,coverage_exhausted,user_exit,0,0,7,068241df79ad2c0973e4d0117f948ec133235522d988ceeb6180ada5f5575226,c8ee7cf0047be6a556716e6110a1887d5b39e30a9a4761165ddadded151cbc63,7b6ab61b38248b4dd3aed2ba1ac0d2b554bb786d5fded8da95698455f218b2e9,0,core,8301.840033,1034.6229439999975,0.0,0.0,310.019248000002,113.0,7768.551499,776.8551499,9646.482225,1722.786341,1459.7964419999998,81,70,37,508,5283.840033,2540.0,478.0,22.0,110.0,17.0,116.0,580.0,104.0,370.0,1850.0,357.0,True,False,True,,,,,57
