audit,certified_clears,clear_attempts,cleared,completion_reason,device,discovery_nodes,distance_m,execution_backend,localization_observations,mean_time_per_source_s,measures,mixed,optical_fallbacks,policy,problem,runtime_s,seed,status,total,variant,virtual_time_s,wall_s
True,11,11,11,coverage_exhausted,cpu,7,12855.315265122434,LOCAL_DEV,30,304.7330048181818,122,False,0,P3,3,0.7575902999960817,198,FULL_CLEAR,11,D,3352.063053,0.7581168000033358
True,13,13,13,coverage_exhausted,cpu,7,18623.471366308273,LOCAL_DEV,36,337.8226366153846,102,False,0,P3,3,0.993971000003512,199,FULL_CLEAR,13,A,4391.694276,0.9944446000008611
True,13,13,13,coverage_exhausted,cpu,7,14177.142946568172,LOCAL_DEV,40,275.1098916153846,114,False,0,P3,3,1.1211717999976827,199,FULL_CLEAR,13,D,3576.428591,1.1217084000090836
True,12,12,12,coverage_exhausted,cpu,7,14241.635408472852,LOCAL_DEV,30,298.2772568333333,113,False,0,P3,3,0.7223997999972198,200,FULL_CLEAR,12,A,3579.327082,0.7227203999937046
True,12,12,12,coverage_exhausted,cpu,7,11973.351045679647,LOCAL_DEV,30,257.80585091666666,107,False,0,P3,3,0.4253875999856973,200,FULL_CLEAR,12,D,3093.670211,0.42583619999641087
True,16,16,16,coverage_exhausted,cpu,7,17100.29462082252,LOCAL_DEV,43,259.62868275,110,False,0,P3,3,0.9427387000032468,201,FULL_CLEAR,16,A,4154.058924,0.9430553999991389
True,16,16,16,coverage_exhausted,cpu,7,16551.181773737033,LOCAL_DEV,41,248.389772,98,False,0,P3,3,0.8803222999995342,201,FULL_CLEAR,16,D,3974.236352,0.8807773999869823
True,10,10,10,coverage_exhausted,cpu,7,14924.282753029198,LOCAL_DEV,28,371.5856552,115,False,0,P3,3,0.7708314000046812,202,FULL_CLEAR,10,A,3715.856552,0.7713427999988198
True,10,10,10,coverage_exhausted,cpu,7,11993.741557637164,LOCAL_DEV,30,317.97483139999997,123,False,0,P3,3,0.7434370999981184,202,FULL_CLEAR,10,D,3179.748314,0.7439560000057099
True,16,16,16,coverage_exhausted,cpu,7,21864.075196959886,LOCAL_DEV,45,313.1134400625,95,False,0,P3,3,1.264737800011062,203,FULL_CLEAR,16,A,5009.815041,1.2652256000001216
True,16,16,16,coverage_exhausted,cpu,7,13732.689176919253,LOCAL_DEV,47,216.7211145625,108,False,0,P3,3,1.054629999998724,203,FULL_CLEAR,16,D,3467.537833,1.055070699992939
True,14,14,14,coverage_exhausted,cpu,7,16584.375854774593,LOCAL_DEV,35,280.77679792857145,92,False,0,P3,3,0.8138318999990588,204,FULL_CLEAR,14,A,3930.875171,0.8142997000104515
True,14,14,14,coverage_exhausted,cpu,7,14651.594303638381,LOCAL_DEV,39,260.6656329285714,109,False,0,P3,3,0.8035685999930138,204,FULL_CLEAR,14,D,3649.318861,0.8040876000013668
True,11,11,11,coverage_exhausted,cpu,7,12807.056282082047,LOCAL_DEV,33,306.6737503636364,127,False,0,P3,3,0.6511929999978747,205,FULL_CLEAR,11,A,3373.411254,0.6518565000005765
True,11,11,11,coverage_exhausted,cpu,7,12807.056282082047,LOCAL_DEV,33,306.6737503636364,127,False,0,P3,3,0.7286124999955064,205,FULL_CLEAR,11,D,3373.411254,0.7291440999979386
True,13,13,13,coverage_exhausted,cpu,7,16156.537482892893,LOCAL_DEV,34,301.94673061538464,106,False,0,P3,3,0.8432078000041656,206,FULL_CLEAR,13,A,3925.307498,0.8434928000060609
True,13,13,13,coverage_exhausted,cpu,7,13330.267228548535,LOCAL_DEV,35,264.23488046153847,118,False,0,P3,3,0.7756085000000894,206,FULL_CLEAR,13,D,3435.053446,0.7761983999953372
True,11,20,12,coverage_exhausted,cpu,7,15977.425969753816,LOCAL_DEV,32,332.70709958333333,120,False,1,P3,3,0.6046935999911511,207,FULL_CLEAR,12,A,3992.485195,0.6052675000100862
True,12,12,12,coverage_exhausted,cpu,7,12334.281684969284,LOCAL_DEV,35,271.154695,122,False,0,P3,3,0.8691802999965148,207,FULL_CLEAR,12,D,3253.85634,0.8697699999902397
True,11,18,12,coverage_exhausted,cpu,7,14760.3198770945,LOCAL_DEV,38,309.0053311666667,114,False,1,P3,3,0.8133986000029836,208,FULL_CLEAR,12,A,3708.063974,0.813695299992105
True,12,12,12,coverage_exhausted,cpu,7,12195.199735275699,LOCAL_DEV,35,266.503329,117,False,0,P3,3,0.700120399997104,208,FULL_CLEAR,12,D,3198.039948,0.7006644000066444
True,13,15,14,coverage_exhausted,cpu,7,18043.90016351762,LOCAL_DEV,40,315.1985738571429,123,False,1,P3,3,0.946638500012341,209,FULL_CLEAR,14,A,4412.780034,0.947165200006566
True,14,14,14,coverage_exhausted,cpu,7,18248.173325884032,LOCAL_DEV,42,318.259619,124,False,0,P3,3,1.1112101000035182,209,FULL_CLEAR,14,D,4455.634666,1.1117541000130586
True,15,15,15,coverage_exhausted,cpu,7,17707.571490409187,LOCAL_DEV,41,283.3009533333333,107,False,0,P3,3,1.121044300001813,210,FULL_CLEAR,15,A,4249.5143,1.121523599998909
True,15,15,15,coverage_exhausted,cpu,7,18953.54604248934,LOCAL_DEV,45,307.4472809333334,126,False,0,P3,3,1.1223898999887751,210,FULL_CLEAR,15,D,4611.709214,1.1229020000027958
True,11,11,11,coverage_exhausted,cpu,7,17716.249316841546,LOCAL_DEV,29,388.65907872727274,114,False,0,P3,3,0.8578917999984697,211,FULL_CLEAR,11,A,4275.249866,0.8583794000005582
True,11,11,11,coverage_exhausted,cpu,7,11770.255167841238,LOCAL_DEV,28,282.00463945454544,116,False,0,P3,3,0.6623147999926005,211,FULL_CLEAR,11,D,3102.051034,0.6628648000041721
True,14,14,14,coverage_exhausted,cpu,7,15782.097700908738,LOCAL_DEV,36,276.24425285714284,108,False,0,P3,3,0.8438337999978103,212,FULL_CLEAR,14,A,3867.41954,0.8443628000095487
True,14,14,14,coverage_exhausted,cpu,7,14946.236844824838,LOCAL_DEV,36,267.8033832857143,116,False,0,P3,3,0.8542385999899125,212,FULL_CLEAR,14,D,3749.247366,0.854834400000982
True,10,10,10,coverage_exhausted,cpu,7,13975.336283903676,LOCAL_DEV,28,348.90672570000004,109,False,0,P3,3,0.8312937000009697,213,FULL_CLEAR,10,A,3489.067257,0.8317977999977302
True,10,10,10,coverage_exhausted,cpu,7,10729.298154744287,LOCAL_DEV,29,288.08596309999996,115,False,0,P3,3,0.6520363000017824,213,FULL_CLEAR,10,D,2880.859631,0.652539999995497
True,13,13,13,coverage_exhausted,cpu,7,15695.11932083504,LOCAL_DEV,35,296.23260484615383,109,False,0,P3,3,0.9396777999936603,214,FULL_CLEAR,13,A,3851.023863,0.9401854000025196
True,13,13,13,coverage_exhausted,cpu,7,15137.648809076556,LOCAL_DEV,35,288.88690469230767,112,False,0,P3,3,1.0545162000053097,214,FULL_CLEAR,13,D,3755.529761,1.0548201999918092
True,16,16,16,coverage_exhausted,cpu,7,16157.72670708129,LOCAL_DEV,45,242.534083625,96,False,0,P3,3,1.032724300006521,215,FULL_CLEAR,16,A,3880.545338,1.033163299987791
True,16,16,16,coverage_exhausted,cpu,7,14576.396611514654,LOCAL_DEV,54,227.8924575625,110,False,0,P3,3,1.29851459999918,215,FULL_CLEAR,16,D,3646.279321,1.2990396999957738
True,16,16,16,coverage_exhausted,cpu,7,18642.24425606723,LOCAL_DEV,43,278.9655530625,111,False,0,P3,3,1.194203799997922,216,FULL_CLEAR,16,A,4463.448849,1.1947005999973044
True,16,16,16,coverage_exhausted,cpu,7,15313.642769826667,LOCAL_DEV,45,238.10803475,112,False,0,P3,3,0.9332142999919597,216,FULL_CLEAR,16,D,3809.728556,0.933764000001247
True,16,16,16,coverage_exhausted,cpu,7,17089.163844078877,LOCAL_DEV,43,252.1770481875,91,False,0,P3,3,1.067760999998427,217,FULL_CLEAR,16,A,4034.832771,1.0682349000126123
True,16,16,16,coverage_exhausted,cpu,7,14193.379692471148,LOCAL_DEV,46,219.1672463125,99,False,0,P3,3,0.9593852999969386,217,FULL_CLEAR,16,D,3506.675941,0.9596575999894412
True,16,16,16,coverage_exhausted,cpu,7,17299.105042708787,LOCAL_DEV,45,255.5513129375,93,False,0,P3,3,1.0918291000125464,218,FULL_CLEAR,16,A,4088.821007,1.0923533000022871
True,16,16,16,coverage_exhausted,cpu,7,17123.771688241177,LOCAL_DEV,47,263.6721461875,120,False,0,P3,3,1.1052893000014592,218,FULL_CLEAR,16,D,4218.754339,1.1058775999990758
True,15,15,15,coverage_exhausted,cpu,7,14966.973418703617,LOCAL_DEV,41,248.22631226666667,110,False,0,P3,3,0.8947825000068406,219,FULL_CLEAR,15,A,3723.394684,0.895262099991669
True,15,15,15,coverage_exhausted,cpu,7,14696.82265165459,LOCAL_DEV,42,245.49096866666665,112,False,0,P3,3,0.8948702999914531,219,FULL_CLEAR,15,D,3682.36453,0.8953341000014916
True,10,10,10,coverage_exhausted,cpu,7,15020.875926906481,LOCAL_DEV,30,374.9175184,117,False,0,P3,3,0.7922502000001259,220,FULL_CLEAR,10,A,3749.175184,0.7927304999902844
True,10,10,10,coverage_exhausted,cpu,7,13966.483157266532,LOCAL_DEV,32,358.629663,125,False,0,P3,3,0.8473859000077937,220,FULL_CLEAR,10,D,3586.29663,0.847919699997874
True,12,12,12,coverage_exhausted,cpu,7,15788.977828680665,LOCAL_DEV,34,328.14963016666667,121,False,0,P3,3,0.9071999000007054,221,FULL_CLEAR,12,A,3937.795562,0.9077249999972992
True,12,12,12,coverage_exhausted,cpu,7,14790.66280467024,LOCAL_DEV,34,316.42771325,131,False,0,P3,3,0.9489769999927375,221,FULL_CLEAR,12,D,3797.132559,0.9495749999914551
True,10,10,10,coverage_exhausted,cpu,7,14530.9721520886,LOCAL_DEV,26,362.0194429,112,False,0,P3,3,0.6621439000009559,222,FULL_CLEAR,10,A,3620.194429,0.662645699994755
True,10,10,10,coverage_exhausted,cpu,7,11285.01105867347,LOCAL_DEV,27,300.9002209,118,False,0,P3,3,0.6104553000041051,222,FULL_CLEAR,10,D,3009.002209,0.6108289999974659
True,11,11,11,coverage_exhausted,cpu,7,17329.077480096978,LOCAL_DEV,27,376.25595427272725,104,False,0,P3,3,0.6938738000026206,223,FULL_CLEAR,11,A,4138.815497,0.6943955999886384
True,11,11,11,coverage_exhausted,cpu,7,14222.516817899836,LOCAL_DEV,30,324.6821238181818,113,False,0,P3,3,0.5477993000095012,223,FULL_CLEAR,11,D,3571.503362,0.5482902000076137
True,15,15,15,coverage_exhausted,cpu,7,18681.163823236137,LOCAL_DEV,37,288.0155175333333,86,False,0,P3,3,0.8436026999988826,224,FULL_CLEAR,15,A,4320.232763,0.8440590999962296
True,15,15,15,coverage_exhausted,cpu,7,13288.373613821908,LOCAL_DEV,38,221.2449816,98,False,0,P3,3,0.7847907000104897,224,FULL_CLEAR,15,D,3318.674724,0.7852645999955712
True,12,12,12,coverage_exhausted,cpu,7,13380.185217552906,LOCAL_DEV,31,283.5030868333333,112,False,0,P3,3,0.8375119999982417,225,FULL_CLEAR,12,A,3402.037042,0.8379664999956731
True,12,12,12,coverage_exhausted,cpu,7,13074.54910954449,LOCAL_DEV,32,283.82581841666666,123,False,0,P3,3,0.8686469999956898,225,FULL_CLEAR,12,D,3405.909821,0.8689758000109578
True,12,12,12,coverage_exhausted,cpu,7,16826.32365311684,LOCAL_DEV,34,340.8553944166667,112,False,0,P3,3,0.8755890999891562,226,FULL_CLEAR,12,A,4090.264733,0.8758869000012055
True,12,12,12,coverage_exhausted,cpu,7,15779.488563875302,LOCAL_DEV,36,328.8248095833333,123,False,0,P3,3,0.9165635999961523,226,FULL_CLEAR,12,D,3945.897715,0.9172211999975843
True,10,10,10,coverage_exhausted,cpu,7,15841.43335054085,LOCAL_DEV,26,385.6286671,108,False,0,P3,3,0.6684086000022944,227,FULL_CLEAR,10,A,3856.286671,0.6688965000066673
True,10,10,10,coverage_exhausted,cpu,7,13900.761894063126,LOCAL_DEV,27,353.115238,118,False,0,P3,3,0.6739315000013448,227,FULL_CLEAR,10,D,3531.15238,0.6744611000031
True,11,131,12,coverage_exhausted,cpu,7,39663.97940067578,LOCAL_DEV,28,753.8163236666666,117,False,1,P3,3,0.570681400000467,228,FULL_CLEAR,12,A,9045.795884,0.5711195999901975
True,12,12,12,coverage_exhausted,cpu,7,12650.08120800748,LOCAL_DEV,30,273.41802,116,False,0,P3,3,0.6854949999978999,228,FULL_CLEAR,12,D,3281.01624,0.6859892999927979
True,13,13,13,coverage_exhausted,cpu,7,16441.802067110235,LOCAL_DEV,35,303.2584933076923,100,False,0,P3,3,0.9550635000050534,229,FULL_CLEAR,13,A,3942.360413,0.9556673999904888
True,13,13,13,coverage_exhausted,cpu,7,13815.278594598876,LOCAL_DEV,37,268.3119782307692,111,False,0,P3,3,0.7767069000110496,229,FULL_CLEAR,13,D,3488.055717,0.7772237000026507
True,13,13,13,coverage_exhausted,cpu,7,15905.311266425086,LOCAL_DEV,35,300.46632730769227,111,False,0,P3,3,0.9434059000050183,230,FULL_CLEAR,13,A,3906.062255,0.9439114999986487
True,13,13,13,coverage_exhausted,cpu,7,14415.247095059001,LOCAL_DEV,37,281.23457076923074,119,False,0,P3,3,0.9046510000043781,230,FULL_CLEAR,13,D,3656.04942,0.9052005000121426
True,10,10,10,coverage_exhausted,cpu,7,15506.321391786894,LOCAL_DEV,27,377.4264279,105,False,0,P3,3,0.7294640000036452,231,FULL_CLEAR,10,A,3774.264279,0.729919899997185
True,10,10,10,coverage_exhausted,cpu,7,11768.576057823762,LOCAL_DEV,32,314.5715212,125,False,0,P3,3,0.7669942999928026,231,FULL_CLEAR,10,D,3145.715212,0.7675226999999722
True,13,13,13,coverage_exhausted,cpu,7,16213.12255933846,LOCAL_DEV,38,309.2018852307692,120,False,0,P3,3,1.0387094000034267,232,FULL_CLEAR,13,A,4019.624508,1.0392712999891955
True,13,13,13,coverage_exhausted,cpu,7,13036.468070041416,LOCAL_DEV,39,254.48412384615386,107,False,0,P3,3,0.9025517999980366,232,FULL_CLEAR,13,D,3308.29361,0.9030216999963159
True,13,13,13,coverage_exhausted,cpu,7,16145.971526128078,LOCAL_DEV,37,301.8611003076923,107,False,0,P3,3,1.0511254000011832,233,FULL_CLEAR,13,A,3924.194304,1.0516001999931177
True,13,13,13,coverage_exhausted,cpu,7,13737.500101328498,LOCAL_DEV,36,267.5769245384615,112,False,0,P3,3,0.9242130000056932,233,FULL_CLEAR,13,D,3478.500019,0.9247495000017807
True,11,11,11,coverage_exhausted,cpu,7,13392.387753099983,LOCAL_DEV,28,307.04341354545454,109,False,0,P3,3,0.686587199990754,234,FULL_CLEAR,11,A,3377.477549,0.6868722000072012
True,11,11,11,coverage_exhausted,cpu,7,13152.260066002367,LOCAL_DEV,34,306.041092,115,False,0,P3,3,0.8288623999978881,234,FULL_CLEAR,11,D,3366.452012,0.8293577000004007
True,16,16,16,coverage_exhausted,cpu,7,18700.549359574747,LOCAL_DEV,44,281.3193670625,114,False,0,P3,3,0.9389037999935681,235,FULL_CLEAR,16,A,4501.109873,0.9393804999999702
True,16,16,16,coverage_exhausted,cpu,7,14246.52874925662,LOCAL_DEV,46,225.7691095,115,False,0,P3,3,1.0116386000008788,235,FULL_CLEAR,16,D,3612.305752,1.012156100012362
True,15,15,15,coverage_exhausted,cpu,7,17373.386879414928,LOCAL_DEV,40,275.37849166666666,98,False,0,P3,3,1.0182730000087759,236,FULL_CLEAR,15,A,4130.677375,1.0187375999958022
True,15,15,15,coverage_exhausted,cpu,7,17690.271525359352,LOCAL_DEV,46,286.270287,115,False,0,P3,3,1.236040799994953,236,FULL_CLEAR,15,D,4294.054305,1.2366188000014517
True,14,20,15,coverage_exhausted,cpu,7,20633.952507657752,LOCAL_DEV,42,321.4527002666666,102,False,1,P3,3,1.0413832000049297,237,FULL_CLEAR,15,A,4821.790504,1.0419475999951828
True,15,15,15,coverage_exhausted,cpu,7,15228.094244755386,LOCAL_DEV,46,251.30792346666667,109,False,0,P3,3,1.0200787999929162,237,FULL_CLEAR,15,D,3769.618852,1.0206313000089722
True,16,16,16,coverage_exhausted,cpu,7,17707.088456469195,LOCAL_DEV,44,258.276105625,86,False,0,P3,3,0.9643977000087034,238,FULL_CLEAR,16,A,4132.41769,0.9646539999957895
True,16,16,16,coverage_exhausted,cpu,7,16384.00538370507,LOCAL_DEV,50,252.862567375,116,False,0,P3,3,1.1964637999917613,238,FULL_CLEAR,16,D,4045.801078,1.197022399996058
True,12,12,12,coverage_exhausted,cpu,7,17199.431708682503,LOCAL_DEV,31,344.0738620833333,106,False,0,P3,3,0.8216763000091305,239,FULL_CLEAR,12,A,4128.886345,0.8221829999965848
True,12,12,12,coverage_exhausted,cpu,7,14475.342085980696,LOCAL_DEV,31,303.83903475,116,False,0,P3,3,0.7198151000047801,239,FULL_CLEAR,12,D,3646.068417,0.7201002000074368
True,10,27,13,coverage_exhausted,cpu,7,15973.953867489374,LOCAL_DEV,35,310.98390561538463,124,False,3,P3,3,0.6094294000067748,240,FULL_CLEAR,13,A,4042.790773,0.6100147999968613
True,13,13,13,coverage_exhausted,cpu,7,15741.198731466007,LOCAL_DEV,38,305.941519,128,False,0,P3,3,0.7932447000057437,240,FULL_CLEAR,13,D,3977.239747,0.793571799993515
True,13,13,13,coverage_exhausted,cpu,7,16794.836762423947,LOCAL_DEV,32,308.0744119230769,98,False,0,P3,3,0.889882099989336,241,FULL_CLEAR,13,A,4004.967355,0.8903386000019964
True,13,13,13,coverage_exhausted,cpu,7,14301.678910446168,LOCAL_DEV,37,278.64121415384614,117,False,0,P3,3,0.8582108999980846,241,FULL_CLEAR,13,D,3622.335784,0.8587315999902785
True,15,15,15,coverage_exhausted,cpu,7,15125.298120594462,LOCAL_DEV,41,249.47064166666667,108,False,0,P3,3,0.9565111999982037,242,FULL_CLEAR,15,A,3742.059625,0.9569877000030829
True,15,15,15,coverage_exhausted,cpu,7,15125.298120594462,LOCAL_DEV,41,249.47064166666667,108,False,0,P3,3,0.9446464000066044,242,FULL_CLEAR,15,D,3742.059625,0.9451139000011608
True,15,15,15,coverage_exhausted,cpu,7,16762.390776800174,LOCAL_DEV,39,269.23187693333335,103,False,0,P3,3,0.8949770999897737,243,FULL_CLEAR,15,A,4038.478154,0.8952394000079948
True,15,15,15,coverage_exhausted,cpu,7,13382.539268389257,LOCAL_DEV,38,227.1671903333333,110,False,0,P3,3,0.7032227000017883,243,FULL_CLEAR,15,D,3407.507855,0.7037413000070956
True,11,11,11,coverage_exhausted,cpu,7,16893.124539098353,LOCAL_DEV,29,373.60226409090905,114,False,0,P3,3,0.7961403999943286,244,FULL_CLEAR,11,A,4109.624905,0.7966693000053056
True,11,11,11,coverage_exhausted,cpu,7,14876.899983204636,LOCAL_DEV,30,340.6709086363636,121,False,0,P3,3,0.8012086000089766,244,FULL_CLEAR,11,D,3747.379995,0.8016843999939738
True,12,12,12,coverage_exhausted,cpu,7,15494.70491500176,LOCAL_DEV,30,316.16174858333335,107,False,0,P3,3,0.8366607999923872,245,FULL_CLEAR,12,A,3793.940983,0.8371354999981122
True,12,12,12,coverage_exhausted,cpu,7,13281.449134145447,LOCAL_DEV,32,281.02415241666665,110,False,0,P3,3,0.7015625999920303,245,FULL_CLEAR,12,D,3372.289829,0.7020774000120582
True,16,16,16,coverage_exhausted,cpu,7,17330.30872669796,LOCAL_DEV,46,258.628859125,100,False,0,P3,3,1.077139700006228,246,FULL_CLEAR,16,A,4138.061746,1.077605800004676
True,16,16,16,coverage_exhausted,cpu,7,15893.477154433887,LOCAL_DEV,49,248.3559643125,120,False,0,P3,3,1.0563489999913145,246,FULL_CLEAR,16,D,3973.695429,1.0569054999941727
True,14,14,14,coverage_exhausted,cpu,7,15403.89297302516,LOCAL_DEV,40,270.9127565714286,108,False,0,P3,3,0.9044635999889579,247,FULL_CLEAR,14,A,3792.778592,0.9049348999978974
True,14,14,14,coverage_exhausted,cpu,7,15236.251856513227,LOCAL_DEV,40,272.01788392857145,116,False,0,P3,3,0.8598561999970116,247,FULL_CLEAR,14,D,3808.250375,0.86034749999817
True,14,14,14,coverage_exhausted,cpu,7,17325.417345957787,LOCAL_DEV,37,300.6488193571428,114,False,0,P3,3,0.8962849999952596,248,FULL_CLEAR,14,A,4209.083471,0.8967848000029335
True,14,14,14,coverage_exhausted,cpu,7,12720.637884307027,LOCAL_DEV,42,237.72339828571427,120,False,0,P3,3,0.9479366000014124,248,FULL_CLEAR,14,D,3328.127576,0.948435199999949
True,11,11,11,coverage_exhausted,cpu,7,18200.136897776363,LOCAL_DEV,32,393.91158009090907,108,False,0,P3,3,0.9832754999952158,249,FULL_CLEAR,11,A,4333.027381,0.9837442999996711
True,11,11,11,coverage_exhausted,cpu,7,15723.355438327579,LOCAL_DEV,33,352.8791899090909,115,False,0,P3,3,0.8790521999908378,249,FULL_CLEAR,11,D,3881.671089,0.879432400004589
True,10,10,10,coverage_exhausted,cpu,7,16915.663106568914,LOCAL_DEV,29,406.4132622,107,False,0,P3,3,0.8481418000010308,250,FULL_CLEAR,10,A,4064.132622,0.8486396999942372
True,10,10,10,coverage_exhausted,cpu,7,11842.207652137407,LOCAL_DEV,29,310.1441531,115,False,0,P3,3,0.7920234000048367,250,FULL_CLEAR,10,D,3101.441531,0.792526800010819
True,10,10,10,coverage_exhausted,cpu,7,15026.077631381646,LOCAL_DEV,24,373.32155240000003,114,False,0,P3,3,0.4989711000089301,251,FULL_CLEAR,10,A,3733.215524,0.49925579999398906
True,10,10,10,coverage_exhausted,cpu,7,13646.429108527342,LOCAL_DEV,25,347.0285819,116,False,0,P3,3,0.5290367999987211,251,FULL_CLEAR,10,D,3470.285819,0.5295442000060575
True,10,10,10,coverage_exhausted,cpu,7,13275.882008948662,LOCAL_DEV,30,343.71764010000004,123,False,0,P3,3,0.7094810000126017,252,FULL_CLEAR,10,A,3437.176401,0.7100031000009039
True,10,10,10,coverage_exhausted,cpu,7,13275.882008948662,LOCAL_DEV,30,343.71764010000004,123,False,0,P3,3,0.7429954999970505,252,FULL_CLEAR,10,D,3437.176401,0.7435145999916131
True,16,16,16,coverage_exhausted,cpu,7,18907.96280845489,LOCAL_DEV,43,277.9745349375,99,False,0,P3,3,1.0745299999980489,253,FULL_CLEAR,16,A,4447.592559,1.074980700010201
True,16,16,16,coverage_exhausted,cpu,7,15869.408310071365,LOCAL_DEV,45,242.492603625,105,False,0,P3,3,1.00827130000107,253,FULL_CLEAR,16,D,3879.881658,1.0087982999975793
True,15,15,15,coverage_exhausted,cpu,7,16458.260366127317,LOCAL_DEV,37,262.5101382666667,96,False,0,P3,3,0.8026068000035593,254,FULL_CLEAR,15,A,3937.652074,0.8030470999947283
True,15,15,15,coverage_exhausted,cpu,7,14506.632514265064,LOCAL_DEV,38,245.68843346666665,119,False,0,P3,3,0.7551049000030616,254,FULL_CLEAR,15,D,3685.326502,0.7556083000090439
True,12,21,13,coverage_exhausted,cpu,7,15506.72410782991,LOCAL_DEV,31,296.94960146153846,112,False,1,P3,3,0.6811149999994086,255,FULL_CLEAR,13,A,3860.344819,0.6816366999992169
True,13,13,13,coverage_exhausted,cpu,7,13025.862020425262,LOCAL_DEV,33,259.7055693846154,118,False,0,P3,3,0.8370498000003863,255,FULL_CLEAR,13,D,3376.172402,0.8376235000032466
True,15,15,15,coverage_exhausted,cpu,7,18288.477821312837,LOCAL_DEV,44,288.51303740000003,101,False,0,P3,3,1.2393175000033807,256,FULL_CLEAR,15,A,4327.695561,1.239778999995906
True,15,15,15,coverage_exhausted,cpu,7,15414.088412567004,LOCAL_DEV,45,251.18784533333334,103,False,0,P3,3,1.125489700003527,256,FULL_CLEAR,15,D,3767.81768,1.1260306000040146
True,15,20,16,coverage_exhausted,cpu,7,18787.346310292913,LOCAL_DEV,46,277.7168288125,101,False,1,P3,3,1.29867020000529,257,FULL_CLEAR,16,A,4443.469261,1.2992133000079775
True,16,16,16,coverage_exhausted,cpu,7,13769.66805925135,LOCAL_DEV,48,218.3083505625,111,False,0,P3,3,1.1613833000010345,257,FULL_CLEAR,16,D,3492.933609,1.1619105999998283
True,10,10,10,coverage_exhausted,cpu,7,13379.094641678912,LOCAL_DEV,24,343.2818929,118,False,0,P3,3,0.5441343999991659,258,FULL_CLEAR,10,A,3432.818929,0.5446445999987191
True,10,10,10,coverage_exhausted,cpu,7,14801.687434604315,LOCAL_DEV,25,370.8337489,117,False,0,P3,3,0.504274400009308,258,FULL_CLEAR,10,D,3708.337489,0.5047579999954905
