path,stage,position,channel,response,rng_before,travel_m,travel_s,switch_s,measure_s,clear_s,total_s,actions
/measure,discovery,"[-485.0, 840.0446416709054]",10.0,"{'accepted': True, 'virtual_time_s': 1156.455572, 'measure_result': 'no_signal'}",8866b50ccd92e011ee67b3f31c56f77a6797c51c9ac5cd2a981bd6d55820609e,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",11.0,"{'accepted': True, 'virtual_time_s': 1162.455572, 'measure_result': 'no_signal'}",8866b50ccd92e011ee67b3f31c56f77a6797c51c9ac5cd2a981bd6d55820609e,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",13.0,"{'accepted': True, 'virtual_time_s': 1168.455572, 'measure_result': 'no_signal'}",8866b50ccd92e011ee67b3f31c56f77a6797c51c9ac5cd2a981bd6d55820609e,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",14.0,"{'accepted': True, 'virtual_time_s': 1174.455572, 'measure_result': 'no_signal'}",8866b50ccd92e011ee67b3f31c56f77a6797c51c9ac5cd2a981bd6d55820609e,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",15.0,"{'accepted': True, 'virtual_time_s': 1180.455572, 'measure_result': 'direction', 'svd_deg': 315.8}",8866b50ccd92e011ee67b3f31c56f77a6797c51c9ac5cd2a981bd6d55820609e,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",16.0,"{'accepted': True, 'virtual_time_s': 1186.455572, 'measure_result': 'no_signal'}",8866b50ccd92e011ee67b3f31c56f77a6797c51c9ac5cd2a981bd6d55820609e,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",17.0,"{'accepted': True, 'virtual_time_s': 1192.455572, 'measure_result': 'no_signal'}",8866b50ccd92e011ee67b3f31c56f77a6797c51c9ac5cd2a981bd6d55820609e,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",18.0,"{'accepted': True, 'virtual_time_s': 1198.455572, 'measure_result': 'no_signal'}",8866b50ccd92e011ee67b3f31c56f77a6797c51c9ac5cd2a981bd6d55820609e,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[-485.0, 840.0446416709054]",19.0,"{'accepted': True, 'virtual_time_s': 1204.455572, 'measure_result': 'no_signal'}",8866b50ccd92e011ee67b3f31c56f77a6797c51c9ac5cd2a981bd6d55820609e,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/clear,certified_clear,"[-17.397568315913475, 384.96265448056636]",15.0,"{'accepted': True, 'virtual_time_s': 1339.954867, 'clear_result': 'success'}",8866b50ccd92e011ee67b3f31c56f77a6797c51c9ac5cd2a981bd6d55820609e,652.4964744594248,130.49929499999985,0.0,0.0,5.0,135.49929499999985,1.0
/measure,active_localization,"[268.675933823519, -97.24213621185794]",1.0,"{'accepted': True, 'virtual_time_s': 1458.090412, 'measure_result': 'direction', 'svd_deg': 297.97}",3c93809d06a04897d7bb9974359f83c965bc4c40c1a92bdfae9459aa9ff95984,560.6777227543864,112.13554500000009,1.0,5.0,0.0,118.13554500000009,1.0
/measure,active_localization,"[702.8636063394201, -854.7681704217748]",1.0,"{'accepted': True, 'virtual_time_s': 1637.7174, 'measure_result': 'direction', 'svd_deg': 215.31}",4f8c30e55bd726745fa8a0d239c11fc40518dcd12c168e80d64ebb5be8f81347,873.1349423030666,174.62698799999998,0.0,5.0,0.0,179.62698799999998,1.0
/clear,certified_clear,"[676.504182185887, -874.1417190741843]",1.0,"{'accepted': True, 'virtual_time_s': 1649.260041, 'clear_result': 'success'}",2dfd9aa0f01116c91c2a1d16d651f8b704ee30f0ffb57e3b4a46bbf08b8017c0,32.71320267251654,6.542641000000003,0.0,0.0,5.0,11.542641000000003,1.0
/measure,discovery,"[485.0, -840.0446416709054]",2.0,"{'accepted': True, 'virtual_time_s': 1694.163235, 'measure_result': 'no_signal'}",1f365b2d7d1d62c44a357091b7fda367a08beb5baf03bb37898adb148a412e43,194.51596973547075,38.903193999999985,1.0,5.0,0.0,44.903193999999985,1.0
/measure,discovery,"[485.0, -840.0446416709054]",3.0,"{'accepted': True, 'virtual_time_s': 1700.163235, 'measure_result': 'direction', 'svd_deg': 259.11}",1f365b2d7d1d62c44a357091b7fda367a08beb5baf03bb37898adb148a412e43,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[485.0, -840.0446416709054]",4.0,"{'accepted': True, 'virtual_time_s': 1706.163235, 'measure_result': 'direction', 'svd_deg': 29.23}",1f365b2d7d1d62c44a357091b7fda367a08beb5baf03bb37898adb148a412e43,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[485.0, -840.0446416709054]",5.0,"{'accepted': True, 'virtual_time_s': 1712.163235, 'measure_result': 'no_signal'}",9f3f3ca2917b935efaa71a07920b7d11a0fa57feaad701f1caeb69bb7adb6b02,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[485.0, -840.0446416709054]",6.0,"{'accepted': True, 'virtual_time_s': 1718.163235, 'measure_result': 'direction', 'svd_deg': 339.37}",9f3f3ca2917b935efaa71a07920b7d11a0fa57feaad701f1caeb69bb7adb6b02,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[485.0, -840.0446416709054]",7.0,"{'accepted': True, 'virtual_time_s': 1724.163235, 'measure_result': 'no_signal'}",e00c2622f712f425d40bfae8233a532efb00fcfe492d9a245f8b01fcacf8950c,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[485.0, -840.0446416709054]",8.0,"{'accepted': True, 'virtual_time_s': 1730.163235, 'measure_result': 'no_signal'}",e00c2622f712f425d40bfae8233a532efb00fcfe492d9a245f8b01fcacf8950c,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[485.0, -840.0446416709054]",9.0,"{'accepted': True, 'virtual_time_s': 1736.163235, 'measure_result': 'no_signal'}",e00c2622f712f425d40bfae8233a532efb00fcfe492d9a245f8b01fcacf8950c,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[485.0, -840.0446416709054]",10.0,"{'accepted': True, 'virtual_time_s': 1742.163235, 'measure_result': 'no_signal'}",e00c2622f712f425d40bfae8233a532efb00fcfe492d9a245f8b01fcacf8950c,0.0,0.0,1.0,5.0,0.0,6.0,1.0
/measure,discovery,"[485.0, -840.0446416709054]",11.0,"{'accepted': True, 'virtual_time_s': 1748.163235, 'measure_result': 'no_signal'}",e00c2622f712f425d40bfae8233a532efb00fcfe492d9a245f8b01fcacf8950c,0.0,0.0,1.0,5.0,0.0,6.0,1.0
