certified_clears,clear_attempts,clear_rate,cleared,distance_m,error,evidence,localization_observations,mean_time_per_source_s,measure_count,mixed,optical_fallbacks,policy,runtime_s,seed,stress,switch_count,total,use_negative,virtual_time_s
13,13,1.0,13,18213.61639570925,,synthetic_local,36,329.8248676262962,98,False,0,P3,0.9719335999999998,92,random,90,13,True,4287.723279141851
9,571,1.0,13,211720.06301046262,,synthetic_local,31,3620.847123237885,510,True,4,P1,0.12491190000000074,92,random,438,13,True,47071.01260209251
12,20,1.0,13,41838.426609599264,,synthetic_local,59,900.7450247630659,553,True,1,P4,1.0946005999999926,92,random,491,13,True,11709.685321919857
10,40,1.0,13,42115.98407493405,,synthetic_local,53,908.8612934605243,551,True,3,P4,0.8260586999999902,92,random,491,13,False,11815.196814986815
16,16,1.0,16,30153.23115224869,,synthetic_local,46,424.79038940310846,120,False,0,P1,0.06715010000000632,93,edge,86,16,True,6796.646230449735
16,16,1.0,16,31020.283629922153,,synthetic_local,42,434.37854537402706,116,False,0,P2,1.3398191999999938,93,edge,86,16,True,6950.056725984433
16,16,1.0,16,18591.44421775191,,synthetic_local,42,280.14305272189887,116,False,0,P3,1.4595158999999995,93,edge,104,16,True,4482.288843550382
5,1718,1.0,16,524782.4217272849,,synthetic_local,26,7092.530271591076,571,True,11,P1,0.15602739999999926,93,edge,483,16,True,113480.48434545721
10,568,1.0,16,150052.6064479754,,synthetic_local,43,2205.3450805996945,598,True,6,P4,0.8792216000000082,93,edge,549,16,True,35285.52128959511
8,772,1.0,16,236277.39493491335,,synthetic_local,38,3320.4674366864215,595,True,8,P4,0.8093130999999971,93,edge,549,16,False,53127.478986982744
10,10,1.0,10,24760.93717638915,,synthetic_local,28,566.9187435277832,115,False,0,P1,0.03562550000000897,94,bias,92,10,True,5669.187435277832
10,10,1.0,10,25971.909021949952,,synthetic_local,28,591.1381804389991,115,False,0,P2,0.9308506999999935,94,bias,92,10,True,5911.381804389992
10,10,1.0,10,11646.57684945055,,synthetic_local,30,309.331536989011,120,False,0,P3,0.7729491999999993,94,bias,114,10,True,3093.31536989011
9,11,1.0,10,50402.53307736414,,synthetic_local,26,1328.6506615472829,536,True,1,P1,0.09485069999999496,94,bias,473,10,True,13286.506615472828
10,10,1.0,10,38132.91438986266,,synthetic_local,41,1095.0582877972533,555,True,0,P4,0.7984893,94,bias,499,10,True,10950.582877972533
8,23,1.0,10,38510.63155121418,,synthetic_local,39,1107.0126310242836,556,True,2,P4,0.802276599999999,94,bias,499,10,False,11070.126310242837
13,13,1.0,13,26390.358470692885,,synthetic_local,39,449.1593610875828,88,False,0,P1,0.06095110000001114,95,cluster,56,13,True,5839.071694138576
13,13,1.0,13,29119.83776396614,,synthetic_local,39,491.1513502148638,88,False,0,P2,1.4237566999999984,95,cluster,56,13,True,6384.9675527932295
13,13,1.0,13,12412.906164146441,,synthetic_local,39,235.73701790994528,88,False,0,P3,1.1269057999999887,95,cluster,77,13,True,3064.5812328292886
8,646,1.0,13,225369.57373697916,,synthetic_local,27,3807.993442107375,423,True,5,P1,0.12417340000000365,95,cluster,351,13,True,49503.91474739587
4,13,1.0,13,34669.42796135559,,synthetic_local,33,817.1450455593168,612,True,9,P4,1.2554004999999933,95,cluster,564,13,True,10622.88559227112
3,17,1.0,13,34754.932094910946,,synthetic_local,32,819.3835706909379,612,True,10,P4,0.8233113000000003,95,cluster,564,13,False,10651.986418982193
15,15,1.0,15,32913.3956422158,,synthetic_local,42,478.51194189621066,92,False,0,P1,0.06782900000000325,96,random,60,15,True,7177.67912844316
15,15,1.0,15,34905.19149236138,,synthetic_local,41,504.73588656481826,91,False,0,P2,1.4569942000000111,96,random,60,15,True,7571.038298472274
12,106,1.0,15,20832.129201241372,,synthetic_local,38,340.6950560165503,101,False,3,P3,0.951768400000006,96,random,91,15,True,5110.425840248255
10,261,1.0,15,95132.3318097094,,synthetic_local,34,1472.2977574627923,387,True,5,P1,0.12168800000000601,96,random,310,15,True,22084.466361941886
13,23,1.0,15,45323.33632417473,,synthetic_local,56,784.4444843223298,443,True,2,P4,0.9899798999999945,96,random,388,15,True,11766.667264834947
13,23,1.0,15,45323.33632417473,,synthetic_local,56,784.4444843223298,443,True,2,P4,0.9577420000000103,96,random,388,15,False,11766.667264834947
10,10,1.0,10,22444.56259051757,,synthetic_local,29,526.3912518103513,125,False,0,P1,0.061679100000006315,97,edge,100,10,True,5263.912518103512
10,10,1.0,10,22945.39324479687,,synthetic_local,25,534.4078648959375,121,False,0,P2,0.9531152999999932,97,edge,100,10,True,5344.078648959375
10,10,1.0,10,14591.425286106587,,synthetic_local,26,369.1285057221318,122,False,0,P3,1.038305600000001,97,edge,113,10,True,3691.2850572213183
2,685,1.0,10,194631.9097840051,,synthetic_local,14,4505.738195680103,688,True,8,P1,0.14705339999999012,97,edge,616,10,True,45057.38195680103
8,26,1.0,10,39033.9704081049,,synthetic_local,31,1210.4794081620973,708,True,2,P4,0.8438106999999917,97,edge,660,10,True,12104.794081620974
7,121,1.0,10,53874.86629531156,,synthetic_local,29,1535.297325906231,707,True,3,P4,0.7939329000000015,97,edge,660,10,False,15352.97325906231
12,12,1.0,12,27436.122244469316,,synthetic_local,36,512.2687040744886,105,False,0,P1,0.06936659999999506,98,bias,75,12,True,6147.224448893863
12,12,1.0,12,29038.906108893785,,synthetic_local,33,537.731768481563,102,False,0,P2,1.164570900000001,98,bias,75,12,True,6452.781221778756
11,13,1.0,12,15369.56243591645,,synthetic_local,33,316.32604059860756,111,False,1,P3,0.8678834000000109,98,bias,104,12,True,3795.912487183291
4,745,1.0,12,265334.2964803345,,synthetic_local,22,4902.488274672262,597,True,8,P1,0.12073700000000542,98,bias,519,12,True,58829.859296067145
10,33,1.0,12,43026.413550662306,,synthetic_local,45,1045.4402258443722,645,True,2,P4,0.9303519999999992,98,bias,592,12,True,12545.282710132466
8,48,1.0,12,43290.55429419,,synthetic_local,42,1054.0092382365,646,True,4,P4,0.8303208000000097,98,bias,592,12,False,12648.110858838001
16,16,1.0,16,31162.59088944057,,synthetic_local,48,420.65738611800714,76,False,0,P1,0.07869019999999693,99,cluster,38,16,True,6730.518177888114
16,16,1.0,16,34297.54675990818,,synthetic_local,48,459.8443344988524,76,False,0,P2,1.8964114000000052,99,cluster,38,16,True,7357.509351981638
16,16,1.0,16,12733.557760097488,,synthetic_local,48,191.98197200121862,76,False,0,P3,1.4875708000000003,99,cluster,65,16,True,3071.711552019498
7,845,1.0,16,265851.6082939555,,synthetic_local,30,3609.8951036744465,351,True,9,P1,0.20943069999999864,99,cluster,266,16,True,57758.321658791145
6,20,1.0,16,35340.69844184147,,synthetic_local,49,652.8212305230186,555,True,10,P4,1.333159699999996,99,cluster,510,16,True,10445.139688368297
6,20,1.0,16,35340.69844184147,,synthetic_local,49,652.8212305230186,555,True,10,P4,0.9705452000000037,99,cluster,510,16,False,10445.139688368297
