cohort,problem,seed,seed_hex,baseline,candidate,baseline_s_per_source,candidate_s_per_source,delta_s_per_source,comparison,total_time_delta_s,distance_delta_m,certificate_travel_delta_m,discovery_delta_s,active_localization_delta_s,diagnostic_delta_s,optical_fallback_delta_s,certified_clear_delta_s
holdout256,3,174,35f0903b4a73fe87b109fc8c7a5f69aa2035cf5bbd58643e8fad0323f95e290e,mec_center,segment_entry,275.17899825,274.03817733333335,-1.1408209166666552,win,-13.689850999999635,-68.44925934197818,-83.25820206095113,2.99588000000017,-0.0340899999996509,0.0,0.0,-16.651641000000268
holdout256,3,174,35f0903b4a73fe87b109fc8c7a5f69aa2035cf5bbd58643e8fad0323f95e290e,nccp,segment_entry,274.06358041666664,274.03817733333335,-0.025403083333287668,win,-0.3048369999996794,-1.524197866592658,0.3060624616309724,-0.03861699999924895,-0.3274340000002667,0.0,0.0,0.06121399999983623
holdout256,3,175,8d824e58981c50c03f31d5c87b5c94e97ff707ed66dc39eb1358a88afb4e95da,mec_center,nccp,315.8879405833333,314.89192183333336,-0.996018749999962,win,-11.952224999999999,-59.76111321388271,-100.04678872383897,3.8971749999998337,4.159958999999617,0.0,0.0,-20.009358999999563
holdout256,3,175,8d824e58981c50c03f31d5c87b5c94e97ff707ed66dc39eb1358a88afb4e95da,mec_center,segment_entry,315.8879405833333,314.8767623333333,-1.0111782500000004,win,-12.134139000000232,-60.67068970224682,-98.36913450296265,3.647004999999581,3.8926839999994627,0.0,0.0,-19.673827999999332
holdout256,3,175,8d824e58981c50c03f31d5c87b5c94e97ff707ed66dc39eb1358a88afb4e95da,nccp,segment_entry,314.89192183333336,314.8767623333333,-0.015159500000038406,win,-0.1819140000002335,-0.9095764883641095,1.6776542208763203,-0.2501700000002529,-0.26727500000015425,0.0,0.0,0.3355310000002305
holdout256,3,176,46288d0d836e014f3ca56c251b8b79b90124b0c9df0be3f0acfc6976a7fcee8b,mec_center,nccp,306.3596753076923,300.0624203846154,-6.297254923076935,win,-81.86431399999992,-409.3215607451548,-124.43092991935555,-127.4202679999994,70.44214099999999,0.0,0.0,-24.886187000000405
holdout256,3,176,46288d0d836e014f3ca56c251b8b79b90124b0c9df0be3f0acfc6976a7fcee8b,mec_center,segment_entry,306.3596753076923,300.03373023076927,-6.3259450769230625,win,-82.23728600000004,-411.1864229240473,-123.70999726945718,-127.41590999999994,69.92062499999929,0.0,0.0,-24.742000999999334
holdout256,3,176,46288d0d836e014f3ca56c251b8b79b90124b0c9df0be3f0acfc6976a7fcee8b,nccp,segment_entry,300.0624203846154,300.03373023076927,-0.02869015384612794,win,-0.372972000000118,-1.8648621788925084,0.7209326498983728,0.004357999999456297,-0.5215160000007018,0.0,0.0,0.14418600000107062
holdout256,3,177,e7acdf6d8ecea8195870455de8fa324ed32a5eee4d8b407ad7a543887c606c3a,mec_center,nccp,286.2701773333334,284.60099640000004,-1.6691809333333367,win,-25.03771400000005,-125.18855054657615,-123.1086676661007,1.0850000000000364,-1.5009799999991174,0.0,0.0,-24.62173400000097
holdout256,3,177,e7acdf6d8ecea8195870455de8fa324ed32a5eee4d8b407ad7a543887c606c3a,mec_center,segment_entry,286.2701773333334,284.6374381333333,-1.63273920000006,win,-24.491088000000673,-122.45543913564325,-120.5235972021319,1.009725999999091,-1.3960969999984627,0.0,0.0,-24.1047170000013
holdout256,3,177,e7acdf6d8ecea8195870455de8fa324ed32a5eee4d8b407ad7a543887c606c3a,nccp,segment_entry,284.60099640000004,284.6374381333333,0.036441733333276716,loss,0.5466259999993781,2.7331114109329064,2.5850704639688047,-0.07527400000094531,0.10488300000065465,0.0,0.0,0.5170169999996688
holdout256,3,178,dac35684cccafc55b4726dc908d21b94746a82fe926bfcf356106004b74c209e,mec_center,nccp,291.775364625,290.1725558125,-1.6028088125000295,win,-25.644941000000472,-128.22469176624145,-126.33821357884472,4.557972000000291,-4.935271000000739,0.0,0.0,-25.26764199999991
holdout256,3,178,dac35684cccafc55b4726dc908d21b94746a82fe926bfcf356106004b74c209e,mec_center,segment_entry,291.775364625,290.1577521875,-1.6176124374999858,win,-25.881798999999774,-129.40897149211742,-121.07932795705347,2.9838679999995747,-4.649800999998206,0.0,0.0,-24.215866000001142
holdout256,3,178,dac35684cccafc55b4726dc908d21b94746a82fe926bfcf356106004b74c209e,nccp,segment_entry,290.1725558125,290.1577521875,-0.014803624999956355,win,-0.23685799999930168,-1.1842797258759674,5.258885621791251,-1.574104000000716,0.2854700000025332,0.0,0.0,1.0517759999987675
holdout256,3,179,3f08aa913e7062d6d2c74753b7c2fe9681af5705e32ae02e55c4b559567cf503,mec_center,nccp,338.31365327272727,336.82730063636365,-1.4863526363636197,win,-16.349878999999873,-81.74940885205433,-72.99695437440323,0.77044600000022,-2.5209359999998924,0.0,0.0,-14.599389000000201
holdout256,3,179,3f08aa913e7062d6d2c74753b7c2fe9681af5705e32ae02e55c4b559567cf503,mec_center,segment_entry,338.31365327272727,336.7668883636363,-1.546764909090939,win,-17.014414000000215,-85.07208668433486,-70.53512070219176,0.3953149999993002,-3.3027079999992566,0.0,0.0,-14.107021000000316
holdout256,3,179,3f08aa913e7062d6d2c74753b7c2fe9681af5705e32ae02e55c4b559567cf503,nccp,segment_entry,336.82730063636365,336.7668883636363,-0.060412272727319305,win,-0.6645350000003418,-3.322677832280533,2.461833672211469,-0.3751310000009198,-0.7817719999993642,0.0,0.0,0.49236799999988534
holdout256,3,180,203279898df000f38801216a3cce5cc35b02ea73ed162f2736300da0c6d09a61,mec_center,nccp,353.3191014,352.0706501,-1.2484512999999993,win,-12.484512999999879,-62.42256187557359,-103.84871592115542,5.033093000000008,3.2521370000001752,0.0,0.0,-20.769742999999835
holdout256,3,180,203279898df000f38801216a3cce5cc35b02ea73ed162f2736300da0c6d09a61,mec_center,segment_entry,353.3191014,352.0442058,-1.2748956000000362,win,-12.748955999999907,-63.74479019012688,-102.24964795729329,4.532512999999881,3.168458000000328,0.0,0.0,-20.449927000000116
holdout256,3,180,203279898df000f38801216a3cce5cc35b02ea73ed162f2736300da0c6d09a61,nccp,segment_entry,352.0706501,352.0442058,-0.026444300000036947,win,-0.2644430000000284,-1.3222283145532856,1.599067963862126,-0.5005800000001273,-0.08367899999984729,0.0,0.0,0.31981599999971877
holdout256,3,181,54300d9ae345fb7b9db60e26b9648a75f50c835535b504db6b60c855aedd5a65,mec_center,nccp,358.83077166666664,356.24124441666663,-2.5895272500000033,win,-31.074327000000267,-155.37165802417076,-132.3421116622236,-0.4048560000001089,-4.201051000000689,0.0,0.0,-26.468419999999753
holdout256,3,181,54300d9ae345fb7b9db60e26b9648a75f50c835535b504db6b60c855aedd5a65,mec_center,segment_entry,358.83077166666664,356.3403265833333,-2.490445083333327,win,-29.885341000000153,-149.42671486817562,-129.67997004959352,-0.46445900000117035,-3.4848890000012034,0.0,0.0,-25.93599299999795
holdout256,3,181,54300d9ae345fb7b9db60e26b9648a75f50c835535b504db6b60c855aedd5a65,nccp,segment_entry,356.24124441666663,356.3403265833333,0.09908216666667613,loss,1.1889860000001136,5.944943155995134,2.66214161263008,-0.059603000001061446,0.7161619999994855,0.0,0.0,0.5324270000018032
holdout256,3,182,f5ce1ea713e939e9c19e9c22ec48fca339551d955412a3aec70692806e4eafbd,mec_center,nccp,279.227752,276.6921752857143,-2.535576714285696,win,-35.49807400000009,-177.49037631656392,-147.82199416146545,-3.481273999999985,-2.4524019999996653,0.0,0.0,-29.564398000000608
holdout256,3,182,f5ce1ea713e939e9c19e9c22ec48fca339551d955412a3aec70692806e4eafbd,mec_center,segment_entry,279.227752,276.72450164285715,-2.5032503571428606,win,-35.04550500000005,-175.22753423484573,-141.42118218905603,-4.524630000000116,-2.236640000000989,0.0,0.0,-28.28423499999917
holdout256,3,182,f5ce1ea713e939e9c19e9c22ec48fca339551d955412a3aec70692806e4eafbd,nccp,segment_entry,276.6921752857143,276.72450164285715,0.032326357142835604,loss,0.4525690000000395,2.2628420817181905,6.400811972409429,-1.0433560000001307,0.2157619999986764,0.0,0.0,1.280163000001437
holdout256,3,183,ec7e8ba62a19d6bf8629aa3a615fe3fd8f92243c0a8abe7bb6e5c048fe028dd5,mec_center,nccp,269.37596276923074,268.0464523846154,-1.3295103846153324,win,-17.283634999999776,-111.41818208233781,-609.4530841874057,-0.11713899999904243,104.72412099999906,0.0,0.0,-121.89061699999968
holdout256,3,183,ec7e8ba62a19d6bf8629aa3a615fe3fd8f92243c0a8abe7bb6e5c048fe028dd5,mec_center,segment_entry,269.37596276923074,268.0338029230769,-1.3421598461538338,win,-17.448077999999896,-112.24039259370693,-611.5228234030361,0.1371900000003734,104.71929699999873,0.0,0.0,-122.30456499999912
holdout256,3,183,ec7e8ba62a19d6bf8629aa3a615fe3fd8f92243c0a8abe7bb6e5c048fe028dd5,nccp,segment_entry,268.0464523846154,268.0338029230769,-0.012649461538501328,win,-0.16444300000011935,-0.8222105113691214,-2.0697392156304204,0.25432899999941583,-0.004824000000326123,0.0,0.0,-0.41394799999943643
holdout256,3,184,2a8424d4a5c4076b9a9617d079eb67006a15715a1fc8c818a13091bfe0f8336d,mec_center,nccp,284.75363792307695,290.71568146153845,5.962043538461501,loss,77.50656600000002,362.53282409320855,-410.0328171837259,-3.232156999999688,162.62171100000023,0.0,0.12357500000007349,-82.00656300000048
holdout256,3,184,2a8424d4a5c4076b9a9617d079eb67006a15715a1fc8c818a13091bfe0f8336d,mec_center,segment_entry,284.75363792307695,290.7073606153846,5.953722692307622,loss,77.39839499999971,361.99197592249766,-408.9604559165,-3.4394990000002963,162.60984800000074,0.0,0.02013699999952223,-81.79209100000014
holdout256,3,184,2a8424d4a5c4076b9a9617d079eb67006a15715a1fc8c818a13091bfe0f8336d,nccp,segment_entry,290.71568146153845,290.7073606153846,-0.008320846153878847,win,-0.10817100000031132,-0.5408481707108876,1.072361267225915,-0.2073420000006081,-0.011862999999493695,0.0,-0.10343800000055126,0.21447200000034172
holdout256,3,185,b376bb0afff5848d38f39c606f9bfbb6a82ae670a56b622e72f4ab21546c98f2,mec_center,nccp,319.1325898181818,317.36032827272726,-1.772261545454569,win,-19.494877000000088,-97.47438184534803,-96.55203341236665,1.4924150000006193,-1.6768859999999677,0.0,0.0,-19.310406000000626
holdout256,3,185,b376bb0afff5848d38f39c606f9bfbb6a82ae670a56b622e72f4ab21546c98f2,mec_center,segment_entry,319.1325898181818,317.3706505454545,-1.761939272727318,win,-19.381332000000384,-96.9066591810315,-94.60555252943368,2.476026999999931,-2.9362489999991794,0.0,0.0,-18.92111000000085
holdout256,3,185,b376bb0afff5848d38f39c606f9bfbb6a82ae670a56b622e72f4ab21546c98f2,nccp,segment_entry,317.36032827272726,317.3706505454545,0.010322272727250947,loss,0.11354499999970358,0.5677226643165341,1.946480882932974,0.9836119999993116,-1.2593629999992118,0.0,0.0,0.38929599999977427
holdout256,3,186,502f509aec4124ca0e9dc161426e31cb7bfea33958234243ecd9b4043d20a23f,mec_center,nccp,302.25387921428575,300.0913868571429,-2.1624923571428667,win,-30.274892999999793,-151.37446314441695,-127.60162957533385,-0.41110900000012407,-4.343457000000399,0.0,0.0,-25.520326999999384
holdout256,3,186,502f509aec4124ca0e9dc161426e31cb7bfea33958234243ecd9b4043d20a23f,mec_center,segment_entry,302.25387921428575,300.1140687142857,-2.139810500000067,win,-29.957347000000482,-149.78673615972366,-122.54645524954094,-1.1111290000008012,-4.336925999999494,0.0,0.0,-24.5092920000003
holdout256,3,186,502f509aec4124ca0e9dc161426e31cb7bfea33958234243ecd9b4043d20a23f,nccp,segment_entry,300.0913868571429,300.1140687142857,0.0226818571427998,loss,0.3175459999993109,1.5877269846932904,5.055174325792905,-0.7000200000006771,0.006531000000904896,0.0,0.0,1.011034999999083
holdout256,3,187,282902a2657ff029caaf25fc6caac4b5fa91d675b2243e7a8fd88728c94139bc,mec_center,nccp,295.1650176,294.2301046,-0.9349129999999946,win,-14.023694999999861,-70.11846111936393,-157.56092623988593,9.844221000000289,7.644270000000233,0.0,0.0,-31.512186000000327
holdout256,3,187,282902a2657ff029caaf25fc6caac4b5fa91d675b2243e7a8fd88728c94139bc,mec_center,segment_entry,295.1650176,294.179839,-0.9851785999999834,win,-14.777678999999807,-73.8883784787904,-156.5046401306488,8.84794000000079,7.675312000000304,0.0,0.0,-31.30093100000056
holdout256,3,187,282902a2657ff029caaf25fc6caac4b5fa91d675b2243e7a8fd88728c94139bc,nccp,segment_entry,294.2301046,294.179839,-0.05026559999998881,win,-0.7539839999999458,-3.769917359426472,1.056286109237135,-0.9962809999994988,0.031042000000070402,0.0,0.0,0.21125499999976682
holdout256,3,188,40f484ce591255490b383c2880df61426061eff29ef09d4377262a9e351c4631,mec_center,nccp,368.02700530000004,366.802348,-1.2246573000000467,win,-12.246573000000353,-61.23286571472636,-115.55829947068969,4.229258999999502,6.635827999999492,0.0,0.0,-23.111659999999404
holdout256,3,188,40f484ce591255490b383c2880df61426061eff29ef09d4377262a9e351c4631,mec_center,segment_entry,368.02700530000004,366.7174243,-1.309581000000037,win,-13.095810000000256,-65.4790628590581,-111.55220279703963,2.4720769999998993,6.742553000000498,0.0,0.0,-22.310440000000597
holdout256,3,188,40f484ce591255490b383c2880df61426061eff29ef09d4377262a9e351c4631,nccp,segment_entry,366.802348,366.7174243,-0.08492369999999028,win,-0.8492369999999028,-4.246197144331745,4.006096673650063,-1.7571819999996023,0.10672500000100626,0.0,0.0,0.801219999998807
holdout256,3,189,f72c05bd3d734de85968e100517214ac95958a41f9b1e1212b4a95ef95563c21,mec_center,nccp,342.94117824999995,341.6364285833333,-1.3047496666666234,win,-15.656995999999708,-78.28497110521857,-213.84947159210014,1.2062920000005306,25.90660700000035,0.0,0.0,-42.769895000000815
holdout256,3,189,f72c05bd3d734de85968e100517214ac95958a41f9b1e1212b4a95ef95563c21,mec_center,segment_entry,342.94117824999995,341.5313205,-1.4098577499999578,win,-16.91829299999972,-84.59147845130792,-209.93064275435495,-0.34839099999999235,25.416225000000168,0.0,0.0,-41.98612700000007
holdout256,3,189,f72c05bd3d734de85968e100517214ac95958a41f9b1e1212b4a95ef95563c21,nccp,segment_entry,341.6364285833333,341.5313205,-0.10510808333333443,win,-1.2612970000000132,-6.306507346089347,3.9188288377451954,-1.554683000000523,-0.4903820000001815,0.0,0.0,0.7837680000007481
holdout256,3,190,6114696a5516385f9dbaf055856f4f790c1749a4af7595b03502fd278b55c030,mec_center,nccp,313.5049724,312.4964940666667,-1.0084783333333007,win,-15.127174999999625,-75.63587613679192,-142.83552710336994,5.27039900000068,8.1695320000008,0.0,0.0,-28.56710600000065
holdout256,3,190,6114696a5516385f9dbaf055856f4f790c1749a4af7595b03502fd278b55c030,mec_center,segment_entry,313.5049724,312.37115693333334,-1.133815466666647,win,-17.00723199999993,-85.03615155339867,-139.8165983099259,5.6803240000003825,5.275763999999981,0.0,0.0,-27.963319999999726
holdout256,3,190,6114696a5516385f9dbaf055856f4f790c1749a4af7595b03502fd278b55c030,nccp,segment_entry,312.4964940666667,312.37115693333334,-0.12533713333334617,win,-1.8800570000003063,-9.400275416606746,3.018928793444047,0.4099249999997028,-2.8937680000008186,0.0,0.0,0.6037860000009232
holdout256,3,191,fb9a4f6d442652687484c57971eee7bb25d939bdc15cf5ba3674831bf304519c,mec_center,nccp,246.2808788125,244.8194728125,-1.4614059999999824,win,-23.38249599999972,-116.91248803129565,-162.7591096432526,2.243679999999813,6.276308999999401,0.0,0.6493350000000646,-32.55181999999894
holdout256,3,191,fb9a4f6d442652687484c57971eee7bb25d939bdc15cf5ba3674831bf304519c,mec_center,segment_entry,246.2808788125,244.7353404375,-1.5455383749999783,win,-24.728613999999652,-123.64307261388967,-160.9382669349328,1.9012739999998303,4.955005999999003,0.0,0.6027600000002167,-32.18765399999887
holdout256,3,191,fb9a4f6d442652687484c57971eee7bb25d939bdc15cf5ba3674831bf304519c,nccp,segment_entry,244.8194728125,244.7353404375,-0.08413237499999582,win,-1.346117999999933,-6.73058458259402,1.8208427083197876,-0.34240599999998267,-1.3213030000003982,0.0,-0.04657499999984793,0.3641660000000684
holdout256,3,192,7b8c50a5950bd17f9f684d58cdf0a9480c19c4a3a07a9f0458bb1fba9aeb8d36,mec_center,nccp,396.4903259,394.25892480000005,-2.231401099999971,win,-22.314010999999937,-111.57003713100676,-99.3474927652984,0.7005310000004101,-3.1450419999989663,0.0,0.0,-19.86950000000138
holdout256,3,192,7b8c50a5950bd17f9f684d58cdf0a9480c19c4a3a07a9f0458bb1fba9aeb8d36,mec_center,segment_entry,396.4903259,394.2549947,-2.2353312000000187,win,-22.353312000000187,-111.76655157920504,-98.47625320261182,0.39039999999999964,-3.0484609999994063,0.0,0.0,-19.69525100000078
holdout256,3,192,7b8c50a5950bd17f9f684d58cdf0a9480c19c4a3a07a9f0458bb1fba9aeb8d36,nccp,segment_entry,394.25892480000005,394.2549947,-0.003930100000047787,win,-0.0393010000002505,-0.19651444819828612,0.8712395626865828,-0.3101310000004105,0.09658099999955994,0.0,0.0,0.17424900000060006
holdout256,3,193,399e5763950e599ae7a0c2c5a269e1103b9fea009c8980e56b75dfe668034343,mec_center,nccp,352.2137982727273,350.49336627272726,-1.7204320000000166,win,-18.9247519999999,-94.62375035329933,-110.7407227683002,1.3639740000000984,1.85942,0.0,0.0,-22.148145999999883
holdout256,3,193,399e5763950e599ae7a0c2c5a269e1103b9fea009c8980e56b75dfe668034343,mec_center,segment_entry,352.2137982727273,350.3421604545455,-1.8716378181817959,win,-20.588015999999698,-102.9400708102421,-108.62465754133473,1.2815749999997479,-0.1446570000009615,0.0,0.0,-21.724933999998484
holdout256,3,193,399e5763950e599ae7a0c2c5a269e1103b9fea009c8980e56b75dfe668034343,nccp,segment_entry,350.49336627272726,350.3421604545455,-0.15120581818177925,win,-1.6632639999997991,-8.316320456942776,2.1160652269654747,-0.0823990000003505,-2.0040770000009616,0.0,0.0,0.42321200000139925
holdout256,3,194,3bca1c4ebefe4747c82a4affcbb8b9e9780d95f088944a2ab32b9bcd66280e97,mec_center,nccp,309.82183200000003,308.519727,-1.30210500000004,win,-18.22947000000022,-91.14738011487862,-123.84914142691878,-1.2322020000005978,7.772556000001259,0.0,0.0,-24.769824000001336
holdout256,3,194,3bca1c4ebefe4747c82a4affcbb8b9e9780d95f088944a2ab32b9bcd66280e97,mec_center,segment_entry,309.82183200000003,308.50753249999997,-1.314299500000061,win,-18.4001930000004,-92.00097483375066,-117.72261716429693,-1.163776000000098,6.308105000001433,0.0,0.0,-23.54452200000196
holdout256,3,194,3bca1c4ebefe4747c82a4affcbb8b9e9780d95f088944a2ab32b9bcd66280e97,nccp,segment_entry,308.519727,308.50753249999997,-0.01219450000002098,win,-0.17072300000018004,-0.8535947188720456,6.126524262621842,0.0684260000004997,-1.4644509999998263,0.0,0.0,1.225301999999374
holdout256,3,195,3216a36df36834c087a24e1a1beff9fbd7f7c22ce4274d432bae7324689accc6,mec_center,nccp,295.81488060000004,292.7897261,-3.025154500000042,win,-30.25154500000008,-151.25771793121385,-105.57368634638976,-4.417964000000438,-4.718842000001132,0.0,0.0,-21.114738999998337
holdout256,3,195,3216a36df36834c087a24e1a1beff9fbd7f7c22ce4274d432bae7324689accc6,mec_center,segment_entry,295.81488060000004,292.8398063,-2.975074300000017,win,-29.750743000000057,-148.75370101492445,-104.77282052379155,-4.707906999999523,-4.088270000000193,0.0,0.0,-20.954566000000284
holdout256,3,195,3216a36df36834c087a24e1a1beff9fbd7f7c22ce4274d432bae7324689accc6,nccp,segment_entry,292.7897261,292.8398063,0.05008020000002489,loss,0.5008020000000215,2.5040169162894017,0.8008658225982117,-0.28994299999908435,0.6305720000009387,0.0,0.0,0.16017299999805346
holdout256,3,196,79e44b282ed690b7ed13ffc3c7bcb8042a7902e4bd2d14be71dc56794dafd5f6,mec_center,nccp,286.3052032142857,285.62111335714286,-0.6840898571428511,win,-9.577257999999802,-47.886294055493636,-111.29825697032993,3.9217969999999696,8.76059699999928,0.0,0.0,-22.25965199999905
holdout256,3,196,79e44b282ed690b7ed13ffc3c7bcb8042a7902e4bd2d14be71dc56794dafd5f6,mec_center,segment_entry,286.3052032142857,285.7026013571429,-0.6026018571428153,win,-8.436425999999756,-42.18211762010833,-107.35534298321272,3.649112999999943,9.385530000000244,0.0,0.0,-21.471068999999943
holdout256,3,196,79e44b282ed690b7ed13ffc3c7bcb8042a7902e4bd2d14be71dc56794dafd5f6,nccp,segment_entry,285.62111335714286,285.7026013571429,0.08148800000003575,loss,1.1408320000000458,5.704176435385307,3.9429139871172083,-0.27268400000002657,0.624933000000965,0.0,0.0,0.7885829999991074
holdout256,3,197,28fba7855bd7b22de5a45235f7772ecdb40506e790b7821f608f71e96b210195,mec_center,nccp,284.86852073333336,283.530414,-1.3381067333333476,win,-20.071600999999646,-100.35800057089727,-114.94128238688018,2.9797989999995025,-0.06314500000030421,0.0,0.0,-22.98825499999907
holdout256,3,197,28fba7855bd7b22de5a45235f7772ecdb40506e790b7821f608f71e96b210195,mec_center,segment_entry,284.86852073333336,283.40089226666663,-1.4676284666667243,win,-22.01442700000007,-110.07214007849689,-110.1746167195488,1.1170549999997093,-1.0965609999998378,0.0,0.0,-22.034921000000168
holdout256,3,197,28fba7855bd7b22de5a45235f7772ecdb40506e790b7821f608f71e96b210195,nccp,segment_entry,283.530414,283.40089226666663,-0.1295217333333767,win,-1.942826000000423,-9.714139507599612,4.766665667331381,-1.8627439999997932,-1.0334159999995336,0.0,0.0,0.9533339999989039
holdout256,3,198,d3b9bfacc4ab2f4c844db429c6a95ea6c361c9d83162f642609b29e38c7d8c2a,mec_center,nccp,346.5227608181818,345.46822536363635,-1.0545354545454302,win,-11.59988999999996,-57.99943623922445,-108.07545998926844,7.461495000000923,2.5537079999994603,0.0,0.0,-21.615093
holdout256,3,198,d3b9bfacc4ab2f4c844db429c6a95ea6c361c9d83162f642609b29e38c7d8c2a,mec_center,segment_entry,346.5227608181818,345.4129200909091,-1.1098407272726831,win,-12.208247999999912,-61.04123032251664,-109.25776346607518,7.659851000000344,1.9834550000002764,0.0,0.0,-21.851554000000476
holdout256,3,198,d3b9bfacc4ab2f4c844db429c6a95ea6c361c9d83162f642609b29e38c7d8c2a,nccp,segment_entry,345.46822536363635,345.4129200909091,-0.05530527272725294,win,-0.6083579999999529,-3.0417940832921886,-1.1823034768067373,0.19835599999942133,-0.5702529999991839,0.0,0.0,-0.23646100000047454
holdout256,3,199,de1fb035e8b95251df560a08660479779538a3b9d324e43d0429f31b28088d91,mec_center,nccp,324.6345621333333,303.8174792,-20.817082933333324,win,-312.25624400000015,-1626.2812106739766,647.9301610635916,-276.1865469999998,-165.6557270000012,0.0,0.0,129.58603000000062
holdout256,3,199,de1fb035e8b95251df560a08660479779538a3b9d324e43d0429f31b28088d91,mec_center,segment_entry,324.6345621333333,303.9424526666666,-20.692109466666693,win,-310.3816420000003,-1616.908192576324,648.8373453319114,-275.47222399999964,-164.67688499999963,0.0,0.0,129.76746699999876
holdout256,3,199,de1fb035e8b95251df560a08660479779538a3b9d324e43d0429f31b28088d91,nccp,segment_entry,303.8174792,303.9424526666666,0.12497346666663134,loss,1.874601999999868,9.373018097652675,0.9071842683197247,0.7143230000001495,0.9788420000015776,0.0,0.0,0.1814369999981409
holdout256,3,200,f5c2ed6084f60e65f29eca714b87b773c963a460ce2e039a80481c1ffa94840e,mec_center,nccp,309.4413645384615,308.2595506923077,-1.1818138461538297,win,-15.363580000000184,-76.81789321224278,-95.62456012689881,-4.183845999999676,7.945180000000391,0.0,0.0,-19.124914000001013
holdout256,3,200,f5c2ed6084f60e65f29eca714b87b773c963a460ce2e039a80481c1ffa94840e,mec_center,segment_entry,309.4413645384615,308.1232570769231,-1.3181074615384318,win,-17.13539700000001,-85.67698516316523,-89.89044511396014,-4.973753999999644,5.816447000001062,0.0,0.0,-17.97809000000143
holdout256,3,200,f5c2ed6084f60e65f29eca714b87b773c963a460ce2e039a80481c1ffa94840e,nccp,segment_entry,308.2595506923077,308.1232570769231,-0.13629361538460216,win,-1.7718169999998281,-8.859091950922448,5.734115012938673,-0.7899079999999685,-2.128732999999329,0.0,0.0,1.146823999999583
holdout256,3,201,df0d76b93935e52c01562b2cc28970c42b317ec92e6991e467d725df7318e513,mec_center,nccp,334.8716463,381.18241290000003,46.31076660000002,loss,463.1076659999999,2710.538345428022,-54.74566575153631,446.35419200000024,27.70260899999971,0.0,0.0,-10.94913500000007
holdout256,3,201,df0d76b93935e52c01562b2cc28970c42b317ec92e6991e467d725df7318e513,mec_center,segment_entry,334.8716463,381.27287160000003,46.40122530000002,loss,464.0122529999999,2715.0612756487117,-48.58861333353616,446.83634600000005,26.89363199999957,0.0,0.0,-9.717724999999973
holdout256,3,201,df0d76b93935e52c01562b2cc28970c42b317ec92e6991e467d725df7318e513,nccp,segment_entry,381.18241290000003,381.27287160000003,0.09045869999999923,loss,0.9045869999999923,4.5229302206898865,6.1570524180001485,0.48215399999980946,-0.8089770000001408,0.0,0.0,1.2314100000000963
holdout256,3,202,9fbb5b6f49bba36505b849f1cd83295b7bc2353d2cc835add6987fb3045d08ac,mec_center,nccp,346.4599837,343.81013229999996,-2.6498514000000455,win,-26.49851400000034,-132.49257513911652,-121.0846935807619,-1.378083999999717,-0.9034930000004806,0.0,0.0,-24.216937000000144
holdout256,3,202,9fbb5b6f49bba36505b849f1cd83295b7bc2353d2cc835add6987fb3045d08ac,mec_center,segment_entry,346.4599837,343.8542536,-2.6057301000000166,win,-26.05730100000028,-130.28650934216785,-120.82587303130651,-1.3955760000003465,-0.49655200000006516,0.0,0.0,-24.165172999999754
holdout256,3,202,9fbb5b6f49bba36505b849f1cd83295b7bc2353d2cc835add6987fb3045d08ac,nccp,segment_entry,343.81013229999996,343.8542536,0.044121300000028896,loss,0.4412130000000616,2.2060657969486783,0.258820549455379,-0.01749200000062956,0.40694100000041544,0.0,0.0,0.05176400000038939
holdout256,3,203,dcc0633ae0d65d0146caedb240729dd608cd4db3e64accfcb8e2a5798e471ded,mec_center,nccp,294.7987589333333,292.88124853333335,-1.9175103999999692,win,-28.76265599999988,-143.81329454801744,-159.33277957898326,2.6698669999993854,0.4340299999994386,0.0,0.0,-31.866552999998646
holdout256,3,203,dcc0633ae0d65d0146caedb240729dd608cd4db3e64accfcb8e2a5798e471ded,mec_center,segment_entry,294.7987589333333,292.9253970666667,-1.8733618666666416,win,-28.100427999999738,-140.50213037684807,-155.63491985976407,1.9931799999994837,1.0333769999997457,0.0,0.0,-31.126984999998967
holdout256,3,203,dcc0633ae0d65d0146caedb240729dd608cd4db3e64accfcb8e2a5798e471ded,nccp,segment_entry,292.88124853333335,292.9253970666667,0.04414853333332758,loss,0.662228000000141,3.3111641711693665,3.6978597192191955,-0.6766869999999017,0.5993470000003072,0.0,0.0,0.7395679999996787
holdout256,3,204,3c3a42a6a5a5653922892653b463b85a94cdf8d8a3672e1f68be8f50430e89f7,mec_center,nccp,269.7583114615385,267.8151517692308,-1.9431596923076881,win,-25.261075999999775,-126.30537752928103,-120.78056260368339,-4.317050999999992,3.2120869999996557,0.0,0.0,-24.156111999999325
holdout256,3,204,3c3a42a6a5a5653922892653b463b85a94cdf8d8a3672e1f68be8f50430e89f7,mec_center,segment_entry,269.7583114615385,267.82584884615386,-1.9324626153846225,win,-25.122014000000036,-125.61006070629446,-122.12492910237688,-3.8033150000001115,3.106286999999611,0.0,0.0,-24.424985999999308
holdout256,3,204,3c3a42a6a5a5653922892653b463b85a94cdf8d8a3672e1f68be8f50430e89f7,nccp,segment_entry,267.8151517692308,267.82584884615386,0.010697076923065651,loss,0.13906199999973978,0.6953168229865696,-1.3443664986934891,0.5137359999998807,-0.10580000000004475,0.0,0.0,-0.2688739999999825
