time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
6.528000000000000000e+04,1.213685530864197504e-02,3.075464936590353027e-01,7.992699402350909033e-01,3.230331878987943717e-01
6.534000000000000000e+04,1.213650999999999966e-02,3.071596445834696709e-01,7.994174454099735039e-01,3.230378115727022825e-01
6.540000000000000000e+04,1.213617283950617180e-02,3.067737624711375788e-01,7.995656400823567544e-01,3.230423213985177400e-01
6.546000000000000000e+04,1.213584308641975362e-02,3.063888663577132299e-01,7.997144153658907184e-01,3.230467274987633419e-01
6.552000000000000000e+04,1.213552000000000033e-02,3.060049748604194986e-01,7.998636625299890834e-01,3.230510399641299268e-01
6.558000000000000000e+04,1.213520283950617236e-02,3.056221061802045225e-01,8.000132729996272118e-01,3.230552688535214267e-01
6.564000000000000000e+04,1.213489086419753185e-02,3.052402781067155013e-01,8.001631383530931618e-01,3.230594241940835665e-01
6.570000000000000000e+04,1.213458333333333403e-02,3.048595080250287026e-01,8.003131503184689466e-01,3.230635159812202950e-01
6.576000000000000000e+04,1.213427950617283931e-02,3.044798129234554951e-01,8.004632007693600615e-01,3.230675541785997251e-01
6.582000000000000000e+04,1.213397864197530811e-02,3.041012094019780454e-01,8.006131817202014611e-01,3.230715487181551882e-01
6.588000000000000000e+04,1.213367999999999912e-02,3.037237136810100879e-01,8.007629853213655835e-01,3.230755095000763522e-01
6.594000000000000000e+04,1.213338283950617276e-02,3.033473416102814846e-01,8.009125038542356245e-01,3.230794463927994520e-01
6.600000000000000000e+04,1.213308641975308771e-02,3.029721086777109607e-01,8.010616297263289942e-01,3.230833692329901918e-01
6.606000000000000000e+04,1.213278999999999920e-02,3.025980300181710936e-01,8.012102554665557763e-01,3.230872878255240388e-01
6.612000000000000000e+04,1.213249283950617284e-02,3.022251204220888776e-01,8.013582737206522699e-01,3.230912119434640739e-01
6.618000000000000000e+04,1.213219419753086385e-02,3.018533943438390654e-01,8.015055772468143713e-01,3.230951513280375664e-01
6.624000000000000000e+04,1.213189333333333439e-02,3.014828659099069164e-01,8.016520589115588846e-01,3.230991156886081073e-01
6.630000000000000000e+04,1.213158950617283967e-02,3.011135489268078613e-01,8.017976116858164248e-01,3.231031147026493522e-01
6.636000000000000000e+04,1.213128197530864184e-02,3.007454568887542035e-01,8.019421286412662386e-01,3.231071580157170442e-01
6.642000000000000000e+04,1.213096999999999960e-02,3.003786029850724626e-01,8.020855029469078357e-01,3.231112552414210359e-01
6.648000000000000000e+04,1.213065283950617336e-02,3.000130001073679775e-01,8.022276278658743154e-01,3.231154159613973120e-01
6.654000000000000000e+04,1.213032975308641834e-02,2.996486608564469800e-01,8.023683967524825045e-01,3.231196497252804556e-01
6.660000000000000000e+04,1.213000000000000016e-02,2.992855975489974729e-01,8.025077030495147978e-01,3.231239660506777245e-01
6.666000000000000000e+04,1.212966666666666707e-02,2.989236966135834228e-01,8.026460225545579696e-01,3.231283240705026816e-01
6.672000000000000000e+04,1.212933333333333398e-02,2.985628353204548002e-01,8.027839017051862092e-01,3.231326773468609637e-01
6.678000000000000000e+04,1.212900000000000089e-02,2.982030112512753517e-01,8.029213405714029639e-01,3.231370258800624895e-01
6.684000000000000000e+04,1.212866666666666607e-02,2.978442212511234199e-01,8.030583397901660536e-01,3.231413696730716101e-01
6.690000000000000000e+04,1.212833333333333298e-02,2.974864617185225546e-01,8.031949003458619396e-01,3.231457087318473365e-01
6.696000000000000000e+04,1.212799999999999989e-02,2.971297287775361284e-01,8.033310234400788952e-01,3.231500430639313581e-01
6.702000000000000000e+04,1.212766666666666680e-02,2.967740183801202969e-01,8.034667104143614624e-01,3.231543726776559544e-01
6.708000000000000000e+04,1.212733333333333371e-02,2.964193263698401415e-01,8.036019627022465972e-01,3.231586975817580809e-01
6.714000000000000000e+04,1.212700000000000063e-02,2.960656485233214563e-01,8.037367817981111440e-01,3.231630177851872454e-01
6.720000000000000000e+04,1.212666666666666580e-02,2.957129805781942844e-01,8.038711692361883987e-01,3.231673332970094736e-01
6.726000000000000000e+04,1.212633333333333271e-02,2.953613182524538749e-01,8.040051265760301824e-01,3.231716441263545736e-01
6.732000000000000000e+04,1.212599999999999963e-02,2.950106572581574493e-01,8.041386553922045266e-01,3.231759502823884911e-01
6.738000000000000000e+04,1.212566666666666654e-02,2.946609933112633861e-01,8.042717572668777182e-01,3.231802517742974334e-01
6.744000000000000000e+04,1.212533333333333345e-02,2.943123221387737298e-01,8.044044337844096226e-01,3.231845486112795429e-01
6.750000000000000000e+04,1.212500000000000036e-02,2.939646394839552368e-01,8.045366865273775314e-01,3.231888408025394011e-01
6.756000000000000000e+04,1.212466666666666554e-02,2.936179411101651482e-01,8.046685170736370685e-01,3.231931283572845870e-01
6.762000000000000000e+04,1.212433333333333071e-02,2.932722228036459544e-01,8.047999269941543687e-01,3.231974112847247893e-01
6.768000000000000000e+04,1.212399999999999763e-02,2.929274803755572698e-01,8.049309178514009178e-01,3.232016895940700851e-01
6.774000000000000000e+04,1.212366666666666454e-02,2.925837096634283929e-01,8.050614911981784916e-01,3.232059632945301075e-01
6.780000000000000000e+04,1.212333333333333145e-02,2.922409065321737165e-01,8.051916485767736109e-01,3.232102323953134904e-01
6.786000000000000000e+04,1.212300000000000010e-02,2.918990668747746819e-01,8.053213915183551341e-01,3.232144969056275352e-01
6.792000000000000000e+04,1.212266666666666701e-02,2.915581866127037181e-01,8.054507215425671385e-01,3.232187568346775453e-01
6.798000000000000000e+04,1.212233333333333392e-02,2.912182616961527248e-01,8.055796401572676846e-01,3.232230121916659926e-01
6.804000000000000000e+04,1.212199999999999910e-02,2.908792881041070699e-01,8.057081488583808238e-01,3.232272629857926294e-01
6.810000000000000000e+04,1.212166666666666601e-02,2.905412618443042327e-01,8.058362491298389774e-01,3.232315092262528777e-01
6.816000000000000000e+04,1.212133333333333118e-02,2.902041789531021321e-01,8.059639424435889321e-01,3.232357509222386627e-01
6.822000000000000000e+04,1.212099999999999810e-02,2.898680354952768434e-01,8.060912302596573431e-01,3.232399880829366356e-01
