time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
3.960000000000000000e+03,1.776398211764706331e-02,2.155524403136952927e+00,8.724262424359000567e-01,1.474489389447704334e-04
4.020000000000000000e+03,1.773355456644879966e-02,2.150554903761690895e+00,8.705775719163263426e-01,1.474462460435960577e-04
4.080000000000000000e+03,1.770289477995642610e-02,2.145593750374817255e+00,8.687038469816045216e-01,1.474256441910192048e-04
4.140000000000000000e+03,1.767203258823529452e-02,2.140641920889359007e+00,8.668073805800247111e-01,1.474949659198122008e-04
4.200000000000000000e+03,1.764099782135076372e-02,2.135698542272439049e+00,8.648907375671179842e-01,1.475089332227691333e-04
4.260000000000000000e+03,1.760982030936819251e-02,2.130762901261877396e+00,8.629576578374357210e-01,1.475406612763522393e-04
4.320000000000000000e+03,1.757852988235293970e-02,2.125834662462667168e+00,8.610103892279629134e-01,1.475859968759621397e-04
4.380000000000000000e+03,1.754715637037037104e-02,2.120913362136481961e+00,8.590520624813255957e-01,1.475489633811075314e-04
4.440000000000000000e+03,1.751572960348583841e-02,2.115999598161752093e+00,8.570868468941947871e-01,1.475557462356687775e-04
4.500000000000000000e+03,1.748427941176470754e-02,2.111093653279469073e+00,8.551172478234381202e-01,1.475860108330764669e-04
4.560000000000000000e+03,1.745283562527233379e-02,2.106195515409177155e+00,8.531455161995663561e-01,1.476424560511838710e-04
4.620000000000000000e+03,1.742142807407407595e-02,2.101303997978153149e+00,8.511749398307797421e-01,1.476812781223843464e-04
4.680000000000000000e+03,1.739008658823529632e-02,2.096419056612294440e+00,8.492080584668836307e-01,1.476615590962120572e-04
4.740000000000000000e+03,1.735884099782135023e-02,2.091541251694199133e+00,8.472479517662665494e-01,1.477219519340233517e-04
4.800000000000000000e+03,1.732772113289760343e-02,2.086668778735139007e+00,8.452981662451000133e-01,1.477121987318341146e-04
4.860000000000000000e+03,1.729675682352940780e-02,2.081801923200993887e+00,8.433620211694324853e-01,1.476853752532977478e-04
4.920000000000000000e+03,1.726597789978213254e-02,2.076941800163720764e+00,8.414420183329259784e-01,1.477147570161592470e-04
4.980000000000000000e+03,1.723541419172113301e-02,2.072088696501279692e+00,8.395405589032856053e-01,1.477047190858465800e-04
5.040000000000000000e+03,1.720509552941176454e-02,2.067242810039378931e+00,8.376617951770793935e-01,1.477077279378811840e-04
5.100000000000000000e+03,1.717505174291938941e-02,2.062404414213765413e+00,8.358081986145923237e-01,1.477394217734546251e-04
5.160000000000000000e+03,1.714531266230936990e-02,2.057572952570984715e+00,8.339820370301379571e-01,1.478002072879631762e-04
5.220000000000000000e+03,1.711590811764706135e-02,2.052747519178341307e+00,8.321858246742569465e-01,1.477845576515833374e-04
5.280000000000000000e+03,1.708686793899782258e-02,2.047928503308037218e+00,8.304234440091391445e-01,1.477637854491502744e-04
5.340000000000000000e+03,1.705822195642701586e-02,2.043116953832693650e+00,8.286974652320511225e-01,1.478181020627972056e-04
5.400000000000000000e+03,1.703000000000000000e-02,2.038312225891035112e+00,8.270105847010623679e-01,1.477822203163342432e-04
5.460000000000000000e+03,1.700182245614035095e-02,2.033514730474819565e+00,8.253260527103275512e-01,1.478218109539435033e-04
5.520000000000000000e+03,1.697332350877192933e-02,2.028724762550384142e+00,8.236074211641005727e-01,1.478492437928633657e-04
5.580000000000000000e+03,1.694455368421052613e-02,2.023940672631057147e+00,8.218611206469477182e-01,1.478459792617778325e-04
5.640000000000000000e+03,1.691556350877192888e-02,2.019163233107028166e+00,8.200917456618314061e-01,1.478685140926854424e-04
5.700000000000000000e+03,1.688640350877192858e-02,2.014392468694965910e+00,8.183040692257527171e-01,1.479012638042555186e-04
5.760000000000000000e+03,1.685712421052631277e-02,2.009628162911996085e+00,8.165026478830718082e-01,1.479040080900998508e-04
5.820000000000000000e+03,1.682777614035087591e-02,2.004870415907393344e+00,8.146932287323102040e-01,1.478831436828609042e-04
5.880000000000000000e+03,1.679840982456140552e-02,2.000120110582612298e+00,8.128804940999525552e-01,1.479222354694878321e-04
5.940000000000000000e+03,1.676907578947368568e-02,1.995376406455735108e+00,8.110689041887689799e-01,1.479873634964244526e-04
6.000000000000000000e+03,1.673982456140350739e-02,1.990638168560932453e+00,8.092626018345078220e-01,1.480011476354398245e-04
6.060000000000000000e+03,1.671070666666666857e-02,1.985906157319019538e+00,8.074670498465833512e-01,1.479864542088772314e-04
6.120000000000000000e+03,1.668177263157894635e-02,1.981179727551795278e+00,8.056882743907526345e-01,1.479543050411919044e-04
6.180000000000000000e+03,1.665307298245614215e-02,1.976459914058287026e+00,8.039307608182907350e-01,1.480159472438195812e-04
6.240000000000000000e+03,1.662465824561403308e-02,1.971746161266463737e+00,8.021984217590661936e-01,1.479995214393992585e-04
