time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
6.870000000000000000e+04,2.000000000000000042e-02,5.585842446123193694e-01,1.892805584527295970e+00,1.560335173247776627e-04
6.876000000000000000e+04,2.000000000000000042e-02,5.581003428295654434e-01,1.893252816074606715e+00,1.560347802331611916e-04
6.882000000000000000e+04,2.000000000000000042e-02,5.576171858442298124e-01,1.893699638776823679e+00,1.560360408179132532e-04
6.888000000000000000e+04,2.000000000000000042e-02,5.571347722882658005e-01,1.894146052909686961e+00,1.560372990830393239e-04
6.894000000000000000e+04,2.000000000000000042e-02,5.566531007962638444e-01,1.894592058749342556e+00,1.560385550335027728e-04
6.900000000000000000e+04,2.000000000000000042e-02,5.561721700054427231e-01,1.895037656572343909e+00,1.560398086735703693e-04
6.906000000000000000e+04,2.000000000000000042e-02,5.556919785556462266e-01,1.895482846655650144e+00,1.560410600075087741e-04
6.912000000000000000e+04,2.000000000000000042e-02,5.552125250893393815e-01,1.895927629276620507e+00,1.560423090401072605e-04
6.918000000000000000e+04,2.000000000000000042e-02,5.547338082516009017e-01,1.896372004713015702e+00,1.560435557755454551e-04
6.924000000000000000e+04,2.000000000000000042e-02,5.542558266901198571e-01,1.896815973242993669e+00,1.560448002181771886e-04
6.930000000000000000e+04,2.000000000000000042e-02,5.537785790551915666e-01,1.897259535145106035e+00,1.560460423727045914e-04
6.936000000000000000e+04,2.000000000000000042e-02,5.533020639997103807e-01,1.897702690698299000e+00,1.560472822432202016e-04
6.942000000000000000e+04,2.000000000000000042e-02,5.528262801791667957e-01,1.898145440181909782e+00,1.560485198344262040e-04
6.948000000000000000e+04,2.000000000000000042e-02,5.523512262516412363e-01,1.898587783875662183e+00,1.560497551505892865e-04
6.954000000000000000e+04,2.000000000000000042e-02,5.518769008777995033e-01,1.899029722059670355e+00,1.560509881959762184e-04
6.960000000000000000e+04,2.000000000000000042e-02,5.514033027208886661e-01,1.899471255014427262e+00,1.560522189751149531e-04
6.966000000000000000e+04,2.000000000000000042e-02,5.509304304467308455e-01,1.899912383020812001e+00,1.560534474921851443e-04
6.972000000000000000e+04,2.000000000000000042e-02,5.504582827237204379e-01,1.900353106360079813e+00,1.560546737518018882e-04
6.978000000000000000e+04,2.000000000000000042e-02,5.499868582228161218e-01,1.900793425313866081e+00,1.560558977580576957e-04
6.984000000000000000e+04,2.000000000000000042e-02,5.495161556175396367e-01,1.901233340164177665e+00,1.560571195157418401e-04
6.990000000000000000e+04,2.000000000000000042e-02,5.490461735839675672e-01,1.901672851193398683e+00,1.560583390284243823e-04
6.996000000000000000e+04,2.000000000000000042e-02,5.485769108007290118e-01,1.902111958684280291e+00,1.560595563009816572e-04
7.002000000000000000e+04,2.000000000000000042e-02,5.481083659490003646e-01,1.902550662919942237e+00,1.560607713377674412e-04
7.008000000000000000e+04,2.000000000000000042e-02,5.476405377124986540e-01,1.902988964183871090e+00,1.560619841427872379e-04
7.014000000000000000e+04,2.000000000000000042e-02,5.471734247774791005e-01,1.903426862759917571e+00,1.560631947202207551e-04
7.020000000000000000e+04,2.000000000000000042e-02,5.467070258327295651e-01,1.903864358932291889e+00,1.560644030747700692e-04
7.026000000000000000e+04,2.000000000000000042e-02,5.462413395695651097e-01,1.904301452985566412e+00,1.560656092106148609e-04
7.032000000000000000e+04,2.000000000000000042e-02,5.457763646818243330e-01,1.904738145204666777e+00,1.560668131321089609e-04
7.038000000000000000e+04,2.000000000000000042e-02,5.453120998658631535e-01,1.905174435874876337e+00,1.560680148432578456e-04
7.044000000000000000e+04,2.000000000000000042e-02,5.448485438205521447e-01,1.905610325281830164e+00,1.560692143484153458e-04
7.050000000000000000e+04,2.000000000000000042e-02,5.443856952472694299e-01,1.906045813711512826e+00,1.560704116519352920e-04
7.056000000000000000e+04,2.000000000000000042e-02,5.439235528498985728e-01,1.906480901450257059e+00,1.560716067578231880e-04
7.062000000000000000e+04,2.000000000000000042e-02,5.434621153348213607e-01,1.906915588784741544e+00,1.560727996704328372e-04
7.068000000000000000e+04,2.000000000000000042e-02,5.430013814109151404e-01,1.907349876001989353e+00,1.560739903939439204e-04
7.074000000000000000e+04,2.000000000000000042e-02,5.425413497895468229e-01,1.907783763389363507e+00,1.560751789327102410e-04
7.080000000000000000e+04,2.000000000000000042e-02,5.420820191845686642e-01,1.908217251234565426e+00,1.560763652910856028e-04
7.086000000000000000e+04,2.000000000000000042e-02,5.416233883123139359e-01,1.908650339825635589e+00,1.560775494729013863e-04
7.092000000000000000e+04,2.000000000000000042e-02,5.411654558915914848e-01,1.909083029450947322e+00,1.560787314825114224e-04
7.098000000000000000e+04,2.000000000000000042e-02,5.407082206436825134e-01,1.909515320399205907e+00,1.560799113240953103e-04
7.104000000000000000e+04,2.000000000000000042e-02,5.402516812923336964e-01,1.909947212959448803e+00,1.560810890018327849e-04
7.110000000000000000e+04,2.000000000000000042e-02,5.397958365637551825e-01,1.910378707421039213e+00,1.560822645199034728e-04
7.116000000000000000e+04,2.000000000000000042e-02,5.393406851866134888e-01,1.910809804073666296e+00,1.560834378823128775e-04
7.122000000000000000e+04,2.000000000000000042e-02,5.388862258920293913e-01,1.911240503207344510e+00,1.560846090934148297e-04
7.128000000000000000e+04,2.000000000000000042e-02,5.384324574135712638e-01,1.911670805112406724e+00,1.560857781573890101e-04
