time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
1.060200000000000000e+05,1.201027999999999991e-02,1.710508449721729329e-01,8.575554171750835453e-01,1.560105684465115607e-04
1.060800000000000000e+05,1.201012740740740707e-02,1.709713033324727904e-01,8.575828241334957358e-01,1.560107452791777193e-04
1.061400000000000000e+05,1.201003259259259340e-02,1.708918783084760473e-01,8.576184158668176405e-01,1.560109210488162010e-04
1.062000000000000000e+05,1.200999999999999984e-02,1.708125703636757253e-01,8.576628280690967721e-01,1.560110958564355627e-04
1.062600000000000000e+05,1.200999999999999984e-02,1.707333799295230325e-01,8.577118298032266885e-01,1.560112880011235270e-04
1.063200000000000000e+05,1.200999999999999984e-02,1.706543070776052606e-01,8.577607661932660221e-01,1.560114841269406383e-04
1.063800000000000000e+05,1.200999999999999984e-02,1.705753516892693500e-01,8.578096372591231811e-01,1.560116819850539680e-04
1.064400000000000000e+05,1.200999999999999984e-02,1.704965135818480859e-01,8.578584430706320818e-01,1.560118805065146858e-04
1.065000000000000000e+05,1.200999999999999984e-02,1.704177925408306427e-01,8.579071837225511477e-01,1.560120791726962274e-04
1.065600000000000000e+05,1.200999999999999984e-02,1.703391883353760905e-01,8.579558593225122820e-01,1.560122777256785513e-04
1.066200000000000000e+05,1.200999999999999984e-02,1.702607007259783201e-01,8.580044699850747358e-01,1.560124760331056714e-04
1.066800000000000000e+05,1.200999999999999984e-02,1.701823294683704746e-01,8.580530158287006381e-01,1.560126740240974641e-04
1.067400000000000000e+05,1.200999999999999984e-02,1.701040743155922130e-01,8.581014969741548315e-01,1.560128716592954390e-04
1.068000000000000000e+05,1.200999999999999984e-02,1.700259350191369867e-01,8.581499135436182479e-01,1.560130689155372972e-04
1.068600000000000000e+05,1.200999999999999984e-02,1.699479113296233634e-01,8.581982656601720993e-01,1.560132657783683198e-04
1.069200000000000000e+05,1.200999999999999984e-02,1.698700029972101677e-01,8.582465534474769120e-01,1.560134622385585040e-04
1.069800000000000000e+05,1.200999999999999984e-02,1.697922097718693180e-01,8.582947770295636936e-01,1.560136582901865880e-04
1.070400000000000000e+05,1.200999999999999984e-02,1.697145314035726216e-01,8.583429365306904923e-01,1.560138539288987954e-04
1.071000000000000000e+05,1.200999999999999984e-02,1.696369676424263617e-01,8.583910320752382583e-01,1.560140491515603454e-04
