seed,seed_hex,stress,problem,variant,run_status,engine_end_reason,total,cleared,clear_rate,error,mean_time_per_source,virtual_time_s,distance,runtime,device,fallback_count,grid_points,clear_attempts,optical_clear_attempts,diagnostic_count,detect_count,switch_count,config_hash,scene_hash,source_hash,directional_count,evidence,grid_version,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,stage_sum_error_s,validation_errors,valid_full_clear
451,dc387c731f4847d378215331af39871234feb63564db7738466c897e4feb28c8,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1182.3915613,11823.915613,40869.578067574024,1.2622975000012957,cpu,0,0,10,0,0,608,560,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,890701d5aff30431ee69e07bd713652705b5993d5b0d170573c1fe9511826fc1,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,3,recovered_practice_engine_local,grid_v1,10273.380989999998,1180.4101790000002,0.0,0.0,370.1244439999998,1.8189894035458565e-12,[],True
452,bdb7e587b1725e44c83a9042f8309abcf75e2cc80dc2c3ab3b922ea83750ec7d,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1167.3718298,11673.718298,40233.59147703407,1.088984600000913,cpu,0,0,10,0,0,604,557,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,5d3bf2217d2fc195c3f45df4602991e5371faa011ba45a1709f315251528a9ca,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,10023.592294,1183.9884250000016,0.0,0.0,466.1375789999993,0.0,[],True
452,bdb7e587b1725e44c83a9042f8309abcf75e2cc80dc2c3ab3b922ea83750ec7d,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1167.3718298,11673.718298,40233.59147703407,1.0930647000004683,cpu,0,0,10,0,0,604,557,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,5d3bf2217d2fc195c3f45df4602991e5371faa011ba45a1709f315251528a9ca,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,10023.592294,1183.9884250000016,0.0,0.0,466.1375789999993,0.0,[],True
452,bdb7e587b1725e44c83a9042f8309abcf75e2cc80dc2c3ab3b922ea83750ec7d,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1167.3718298,11673.718298,40233.59147703407,1.0635634999998729,cpu,0,0,10,0,0,604,557,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,5d3bf2217d2fc195c3f45df4602991e5371faa011ba45a1709f315251528a9ca,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,10023.592294,1183.9884250000016,0.0,0.0,466.1375789999993,0.0,[],True
453,d7d7c95ebb015a78f7b5b92c4f730aeac58550955ea6f4975583611c49cf5a25,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,2361.292345083333,28335.508141,121337.5407016368,1.2797153999999864,cpu,1,390,293,282,0,536,485,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,4f547dc2a756d6f7ca89f917cac1ddf5a0355d1f378b91c9a6a06eae65555a8c,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,9664.23495,1314.1749109999982,0.0,16949.810274,407.28800600000193,0.0,[],True
453,d7d7c95ebb015a78f7b5b92c4f730aeac58550955ea6f4975583611c49cf5a25,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,1122.1758753333334,13466.110504,46990.55251379856,1.301257799999803,cpu,1,390,293,282,0,536,485,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,4f547dc2a756d6f7ca89f917cac1ddf5a0355d1f378b91c9a6a06eae65555a8c,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,9664.23495,1314.174911000001,0.0,2080.4126369999994,407.2880060000001,0.0,[],True
453,d7d7c95ebb015a78f7b5b92c4f730aeac58550955ea6f4975583611c49cf5a25,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,965.2081745,11582.498094,41732.49046396813,1.3959038999983022,cpu,0,0,12,0,2,538,486,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,4f547dc2a756d6f7ca89f917cac1ddf5a0355d1f378b91c9a6a06eae65555a8c,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,9664.230586000001,1314.3735080000006,171.82744999999977,0.0,432.0665499999999,1.8189894035458565e-12,[],True
454,fb1d417b1907ada94bb0f3eab6bc33f5d4c9225330c809b9415581c3912829df,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,755.2912443571429,10574.077421,39855.38708693225,1.013716800000111,cpu,0,0,14,0,0,429,388,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,a946a0930c6dcb7e401169519550e92f3badbc65d3537920ed5b31b7339e888f,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8840.000945,956.1950769999994,0.0,0.0,777.881399000001,1.8189894035458565e-12,[],True
454,fb1d417b1907ada94bb0f3eab6bc33f5d4c9225330c809b9415581c3912829df,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,755.2912443571429,10574.077421,39855.38708693225,1.0171660000014526,cpu,0,0,14,0,0,429,388,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,a946a0930c6dcb7e401169519550e92f3badbc65d3537920ed5b31b7339e888f,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8840.000945,956.1950769999994,0.0,0.0,777.881399000001,1.8189894035458565e-12,[],True
454,fb1d417b1907ada94bb0f3eab6bc33f5d4c9225330c809b9415581c3912829df,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,755.2912443571429,10574.077421,39855.38708693225,0.9915906000005634,cpu,0,0,14,0,0,429,388,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,a946a0930c6dcb7e401169519550e92f3badbc65d3537920ed5b31b7339e888f,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8840.000945,956.1950769999994,0.0,0.0,777.881399000001,1.8189894035458565e-12,[],True
455,1080c3e927c1683056c3e816124e72eaffabaa26960f0d3c787ee9f95cf6563f,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1147.9883411,11479.883411,39084.417061185435,1.2286222999991878,cpu,2,53,16,8,0,607,560,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,c2cbcde8f04e3d95f641a88d65e776504212fdfbf76fa64e1df6fc7ab1513773,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v1,9909.39352,1225.661211000001,0.0,58.99176999999986,285.83690999999993,0.0,[],True
455,1080c3e927c1683056c3e816124e72eaffabaa26960f0d3c787ee9f95cf6563f,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1152.4944137,11524.944137,39234.72068931667,1.2211225000010018,cpu,2,53,21,13,0,607,560,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,c2cbcde8f04e3d95f641a88d65e776504212fdfbf76fa64e1df6fc7ab1513773,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v1,9903.692015,1225.6612110000003,0.0,109.75400100000002,285.8369099999995,0.0,[],True
455,1080c3e927c1683056c3e816124e72eaffabaa26960f0d3c787ee9f95cf6563f,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1158.8773036,11588.773036,39593.865180176144,1.4185741000001144,cpu,0,0,10,0,5,612,560,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,c2cbcde8f04e3d95f641a88d65e776504212fdfbf76fa64e1df6fc7ab1513773,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,10,recovered_practice_engine_local,grid_v1,9904.839103000002,1225.661211,126.30848300000002,0.0,331.9642389999986,1.8189894035458565e-12,[],True
456,fa71271cf39f080ccda04b745523eb06b01a10490c123c1aad8553c6036d9131,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,2067.809810125,33084.956962,146764.7848151171,1.8667582999987644,cpu,1,380,273,258,0,488,441,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,f06420d57f671b53d9545c34e8dada0772b5acb86133f980819d2abfe0d1c46a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,11,recovered_practice_engine_local,grid_v1,9514.155976999995,1206.584465999998,0.0,21561.802284999998,802.4142340000047,0.0,[],True
456,fa71271cf39f080ccda04b745523eb06b01a10490c123c1aad8553c6036d9131,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,740.19507175,11843.121148,44020.60574240788,1.820244399999865,cpu,1,380,42,27,0,488,441,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,f06420d57f671b53d9545c34e8dada0772b5acb86133f980819d2abfe0d1c46a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,11,recovered_practice_engine_local,grid_v1,9514.266015000001,1208.6334149999973,0.0,316.4400979999999,803.7816200000017,1.8189894035458565e-12,[],True
456,fa71271cf39f080ccda04b745523eb06b01a10490c123c1aad8553c6036d9131,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,741.651869625,11866.429914,44477.14956883902,1.8874075999992783,cpu,0,0,16,0,2,490,441,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,f06420d57f671b53d9545c34e8dada0772b5acb86133f980819d2abfe0d1c46a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,11,recovered_practice_engine_local,grid_v1,9514.188703000002,1207.7671719999987,265.86147399999993,0.0,878.612565,1.8189894035458565e-12,[],True
457,5aaf7395227db07afa9dc278a422e16cb21997bd022191fc1e87f1cee8da33c6,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1158.0615461,11580.615461,41753.07732170609,1.259880499999781,cpu,2,63,14,6,0,537,483,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,0404ae9f17cf72c076d8b593078edf6ca0ac112b656ab83cb78897cf788e08a1,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9713.901811,1554.5178839999987,0.0,47.065158999999994,265.1306070000005,0.0,[],True
457,5aaf7395227db07afa9dc278a422e16cb21997bd022191fc1e87f1cee8da33c6,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1163.0363323,11630.363323,41926.816622113925,1.2629398999997647,cpu,2,63,19,11,0,537,483,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,0404ae9f17cf72c076d8b593078edf6ca0ac112b656ab83cb78897cf788e08a1,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9713.901811,1556.0803040000003,0.0,95.94616499999984,264.4350430000003,0.0,[],True
457,5aaf7395227db07afa9dc278a422e16cb21997bd022191fc1e87f1cee8da33c6,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1162.7339829,11627.339829,41996.69914269497,1.2894106000003376,cpu,0,0,10,0,2,539,483,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,0404ae9f17cf72c076d8b593078edf6ca0ac112b656ab83cb78897cf788e08a1,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9713.901811,1555.157085,50.673519999999826,0.0,307.6074130000003,0.0,[],True
458,6d1c75f0113ff45463441f25258f425416f95ce321539693c02af713d56e4085,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,744.8757524,11173.136286,40210.681421851106,1.4169942999997147,cpu,0,0,15,0,0,516,476,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,13170733faf736ae1a3ac2bd5690c1418838b7a9eaebefcbe86ed7f205eab6f3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9378.25216,1005.6981100000022,0.0,0.0,789.1860159999984,0.0,[],True
458,6d1c75f0113ff45463441f25258f425416f95ce321539693c02af713d56e4085,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,744.8757524,11173.136286,40210.681421851106,1.4351870000009512,cpu,0,0,15,0,0,516,476,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,13170733faf736ae1a3ac2bd5690c1418838b7a9eaebefcbe86ed7f205eab6f3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9378.25216,1005.6981100000022,0.0,0.0,789.1860159999984,0.0,[],True
458,6d1c75f0113ff45463441f25258f425416f95ce321539693c02af713d56e4085,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,744.8757524,11173.136286,40210.681421851106,1.4077175999991596,cpu,0,0,15,0,0,516,476,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,13170733faf736ae1a3ac2bd5690c1418838b7a9eaebefcbe86ed7f205eab6f3,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,7,recovered_practice_engine_local,grid_v1,9378.25216,1005.6981100000022,0.0,0.0,789.1860159999984,0.0,[],True
459,5716ee019f9dd25db91b5f581a30b9d8206e145ec58da8583b1dbfbce1d7bb11,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,895.9281967692308,11647.066558,40700.33279083542,1.3415987999997014,cpu,1,250,31,19,0,572,528,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,b0c143bbdd67a97507980d5f3ea05b11886aad0d824adb17670a709e5ef58b11,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,9469.052295000003,1488.4758559999996,0.0,366.18241599999965,323.3559909999982,0.0,[],True
459,5716ee019f9dd25db91b5f581a30b9d8206e145ec58da8583b1dbfbce1d7bb11,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,927.3413762307692,12055.437891,41557.18945451946,1.362085400000069,cpu,1,250,110,98,0,572,528,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,b0c143bbdd67a97507980d5f3ea05b11886aad0d824adb17670a709e5ef58b11,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,9465.908719000001,1488.4758560000005,0.0,777.6973250000001,323.3559909999991,0.0,[],True
459,5716ee019f9dd25db91b5f581a30b9d8206e145ec58da8583b1dbfbce1d7bb11,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,878.8482924615384,11425.027802,39800.139011467734,1.4836173000003328,cpu,0,0,13,0,2,574,530,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,b0c143bbdd67a97507980d5f3ea05b11886aad0d824adb17670a709e5ef58b11,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,9467.600302,1488.4758559999996,109.56246699999974,0.0,359.3891770000015,0.0,[],True
460,a72f2a8f148006e69acddd7dee82c955e32051a5f2942949be7239c31808aa77,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,1261.0073614285716,17654.10306,72980.5152962972,0.9245535999998538,cpu,1,390,149,136,0,438,393,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,e55999563f5cc3fbf6aa03f46d7aad878c827c6ae0048b5b96dc9cdff44ca380,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v1,9427.396989000003,1061.4577349999995,0.0,6597.453314,567.7950219999999,0.0,[],True
460,a72f2a8f148006e69acddd7dee82c955e32051a5f2942949be7239c31808aa77,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,908.2411087857143,12715.375523,47146.87761816141,0.9090522000005876,cpu,1,390,225,212,0,438,393,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,e55999563f5cc3fbf6aa03f46d7aad878c827c6ae0048b5b96dc9cdff44ca380,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v1,9427.396988999999,1061.4577349999995,0.0,1658.7257769999999,567.7950220000017,0.0,[],True
460,a72f2a8f148006e69acddd7dee82c955e32051a5f2942949be7239c31808aa77,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,802.8965577142857,11240.551808,42907.75904322677,0.9800004000007903,cpu,0,0,14,0,1,439,394,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,e55999563f5cc3fbf6aa03f46d7aad878c827c6ae0048b5b96dc9cdff44ca380,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v1,9431.422637000001,1061.4577349999977,87.4935989999999,0.0,660.1778370000001,1.8189894035458565e-12,[],True
461,5dfbb9e838a3a8bf6b6c8edaa208462f38701f3939edafb5c86cdf0e3421107a,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,986.5109409090909,10851.62035,38283.10175110303,0.8226157999997668,cpu,0,0,11,0,0,531,485,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,83ab27b372b4a08415b0b62e7ecdd0eb35593cc41bd9499c0150d1eced5793eb,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,9720.900840999997,529.7192089999996,0.0,0.0,601.0003000000012,1.8189894035458565e-12,[],True
461,5dfbb9e838a3a8bf6b6c8edaa208462f38701f3939edafb5c86cdf0e3421107a,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,986.5109409090909,10851.62035,38283.10175110303,0.8060678000001644,cpu,0,0,11,0,0,531,485,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,83ab27b372b4a08415b0b62e7ecdd0eb35593cc41bd9499c0150d1eced5793eb,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,9720.900840999997,529.7192089999996,0.0,0.0,601.0003000000012,1.8189894035458565e-12,[],True
461,5dfbb9e838a3a8bf6b6c8edaa208462f38701f3939edafb5c86cdf0e3421107a,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,986.5109409090909,10851.62035,38283.10175110303,0.8120292000003246,cpu,0,0,11,0,0,531,485,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,83ab27b372b4a08415b0b62e7ecdd0eb35593cc41bd9499c0150d1eced5793eb,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,9720.900840999997,529.7192089999996,0.0,0.0,601.0003000000012,1.8189894035458565e-12,[],True
462,06c348606eb2e414823bd970e2eeb0db811b46dc975606d5c91e6e719d2ea8a9,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,910.09321525,10921.118583,39960.59290650276,1.1335311999991973,cpu,0,0,12,0,0,486,439,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,f649d7114d7b00dfa433a2a29fddd75b570febeaa77f30539d209512aa24ba80,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,2,recovered_practice_engine_local,grid_v1,9141.592991,1169.6561609999987,0.0,0.0,609.8694310000008,0.0,[],True
462,06c348606eb2e414823bd970e2eeb0db811b46dc975606d5c91e6e719d2ea8a9,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,910.09321525,10921.118583,39960.59290650276,1.2545912000005046,cpu,0,0,12,0,0,486,439,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,f649d7114d7b00dfa433a2a29fddd75b570febeaa77f30539d209512aa24ba80,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,2,recovered_practice_engine_local,grid_v1,9141.592991,1169.6561609999987,0.0,0.0,609.8694310000008,0.0,[],True
462,06c348606eb2e414823bd970e2eeb0db811b46dc975606d5c91e6e719d2ea8a9,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,910.09321525,10921.118583,39960.59290650276,1.2352822000011656,cpu,0,0,12,0,0,486,439,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,f649d7114d7b00dfa433a2a29fddd75b570febeaa77f30539d209512aa24ba80,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,2,recovered_practice_engine_local,grid_v1,9141.592991,1169.6561609999987,0.0,0.0,609.8694310000008,0.0,[],True
463,cac245245b76bcf055017c6db80a8f7f95041d2a1253124e24aec7ae1dabbc88,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,732.9464548125,11727.143277,45785.716393672694,1.736977200000183,cpu,0,0,16,0,0,424,370,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,4c69b6d224491003f164a664518fcd1cfa87a8df46adf146b940d425f33ea123,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,8772.849369999998,2455.682226000001,0.0,0.0,498.61168100000043,0.0,[],True
463,cac245245b76bcf055017c6db80a8f7f95041d2a1253124e24aec7ae1dabbc88,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,732.9464548125,11727.143277,45785.716393672694,1.76363610000044,cpu,0,0,16,0,0,424,370,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,4c69b6d224491003f164a664518fcd1cfa87a8df46adf146b940d425f33ea123,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,8772.849369999998,2455.682226000001,0.0,0.0,498.61168100000043,0.0,[],True
463,cac245245b76bcf055017c6db80a8f7f95041d2a1253124e24aec7ae1dabbc88,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,732.9464548125,11727.143277,45785.716393672694,1.7357274999994843,cpu,0,0,16,0,0,424,370,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,4c69b6d224491003f164a664518fcd1cfa87a8df46adf146b940d425f33ea123,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,8772.849369999998,2455.682226000001,0.0,0.0,498.61168100000043,0.0,[],True
464,9dae7b80ac47abcc872448d464671b7e4e51eadf795d482cf22856b4217a8898,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,967.6916998333332,11612.300398,41091.502001468165,1.3533513999991555,cpu,0,0,12,0,0,563,519,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,a08f27ed13ec1a0dd57cb8df0ec363cbcf9d082684f69e2176e7844cafc9753a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9619.890408,1765.314178,0.0,0.0,227.09581200000082,1.8189894035458565e-12,[],True
464,9dae7b80ac47abcc872448d464671b7e4e51eadf795d482cf22856b4217a8898,sha256_new_design,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,967.6916998333332,11612.300398,41091.502001468165,1.3154248999999254,cpu,0,0,12,0,0,563,519,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,a08f27ed13ec1a0dd57cb8df0ec363cbcf9d082684f69e2176e7844cafc9753a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9619.890408,1765.314178,0.0,0.0,227.09581200000082,1.8189894035458565e-12,[],True
464,9dae7b80ac47abcc872448d464671b7e4e51eadf795d482cf22856b4217a8898,sha256_new_design,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,967.6916998333332,11612.300398,41091.502001468165,1.3263139999999112,cpu,0,0,12,0,0,563,519,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,a08f27ed13ec1a0dd57cb8df0ec363cbcf9d082684f69e2176e7844cafc9753a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9619.890408,1765.314178,0.0,0.0,227.09581200000082,1.8189894035458565e-12,[],True
465,e16b17fde095f8ba240b0654eba387c3f16c02122389aa4a84bd3753bad492cb,sha256_new_design,4,P4_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,2423.6415952727275,26660.057548,113145.2876699471,1.1000884999994014,cpu,1,390,226,216,0,562,521,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,a7ef74944a9770b0f3c6341f6907693e2155470f723f98cfebf8ca25b5d90442,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v1,10530.640421,899.1488770000001,0.0,14776.758078,453.51017200000103,3.637978807091713e-12,[],True
